number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10627340823970037	2020-04-27 18:26:52.896650	2020-04-27 18:51:40.741601	0.40575494456752303	21.21606978251459	128	82	128	0.9977649281626351	0.0009363295880149813	0.10627340823970037	0.024812734082397005	0.05290262172284644	48.22191011235955	0.04828537666770279	0.04915730337078652	0.13249063670411984	0.054775280898876406	0.07631086142322098	46.08473782771536	0.08599225771384982	1988336416	250	0.0009363295880149813	0.08426966292134831	0.009831460674157303	0.02855805243445693	50.359082397003746	0.03901286563816109	0	COMPLETE
1	0.10674157303370786	2020-04-27 18:51:40.774721	2020-04-27 18:58:37.529602	0.4674998324126597	15.972414543132743	128	32	128	0.9935917992045412	0.0009363295880149813	0.10674157303370786	0.023408239700374533	0.05056179775280899	47.9875936329588	0.04855328967155481	0.04400749063670412	0.13108614232209737	0.05571161048689138	0.07256554307116105	45.833333333333336	0.08301632384132408	4183498429	150	0.0009363295880149813	0.08895131086142322	0.011235955056179775	0.026217228464419477	50.14185393258427	0.039590886975543624	1	COMPLETE
2	0.10112359550561797	2020-04-27 18:58:37.572820	2020-04-27 19:14:04.905565	0.8458567347144039	14.06105580078971	128	94	256	0.9867302391665886	0.0009363295880149813	0.10112359550561797	0.023408239700374533	0.054307116104868915	47.65496254681648	0.04789592561463165	0.05149812734082397	0.1306179775280899	0.056179775280898875	0.07397003745318352	45.63295880149813	0.087409700353793	3678722940	150	0.0009363295880149813	0.08426966292134831	0.007958801498127341	0.026685393258426966	49.67696629213483	0.0388365159526344	2	COMPLETE
3	0.10112359550561797	2020-04-27 19:14:04.975760	2020-04-27 19:30:24.475412	0.3048983627933477	3.95848562971833	128	47	128	0.9928600717639404	0.0014044943820224719	0.10112359550561797	0.027153558052434457	0.05805243445692884	47.93562734082397	0.0493298227768163	0.054775280898876406	0.1254681647940075	0.062265917602996254	0.07724719101123595	45.95411985018727	0.09006579666445548	2129196163	250	0.0014044943820224719	0.08333333333333333	0.008895131086142321	0.03136704119850187	49.91713483146067	0.03988092290638232	3	COMPLETE
4	0.10533707865168539	2020-04-27 19:30:24.510883	2020-04-27 19:39:30.347054	0.5976080852134367	12.407497603922844	128	65	256	0.9894069003678984	0.0	0.10533707865168539	0.025280898876404494	0.0552434456928839	47.76638576779026	0.047918487834934645	0.05102996254681648	0.12734082397003746	0.054775280898876406	0.07209737827715355	45.72986891385768	0.08704588249391405	4027008238	150	0.0	0.07911985018726592	0.008426966292134831	0.02855805243445693	49.80290262172284	0.03860709702827476	4	COMPLETE
5	0.09316479400749064	2020-04-27 19:39:30.371895	2020-04-27 19:52:32.004686	0.2780367339641818	18.743146868291106	128	48	128	0.9971027434027443	0.0009363295880149813	0.09316479400749064	0.020599250936329586	0.04307116104868914	48.12289325842696	0.04503930602099591	0.03745318352059925	0.11938202247191011	0.046348314606741575	0.06741573033707865	46.04260299625468	0.07556301064700688	4207393390	200	0.0009363295880149813	0.07256554307116105	0.006086142322097378	0.023408239700374533	50.203183520599254	0.03716727868506559	5	COMPLETE
6	0.11142322097378277	2020-04-27 19:52:32.026890	2020-04-27 20:06:29.644271	0.47675702304360845	14.235630815756611	128	62	512	0.9817717672615183	0.0	0.11142322097378277	0.025749063670411985	0.05571161048689138	47.379447565543074	0.04859744419551439	0.05571161048689138	0.1352996254681648	0.06273408239700375	0.0800561797752809	45.31367041198502	0.09245146657714882	4244980345	200	0.0	0.08801498127340825	0.006086142322097378	0.02902621722846442	49.44522471910113	0.038860434875562795	6	COMPLETE
7	0.10908239700374532	2020-04-27 20:06:29.707343	2020-04-27 20:09:09.008047	0.5042760940354817	6.169563604080696	128	2	256	1.001830936619691	0.0	0.10908239700374532	0.031835205992509365	0.05711610486891386	48.362827715355806	0.04921141824735989	0.04915730337078652	0.1352996254681648	0.05758426966292135	0.07818352059925093	45.95365168539326	0.08641967524036884	604412961	200	0.0	0.09035580524344569	0.013108614232209739	0.03417602996254682	50.77200374531835	0.03951630873570113	7	COMPLETE
8	0.10440074906367042	2020-04-27 20:09:09.039536	2020-04-27 20:10:13.429759	0.6114747973833465	9.439780756384174	64	4	512	0.9997304727686116	0.0009363295880149813	0.10440074906367042	0.030430711610486893	0.054307116104868915	48.216058052434455	0.05029524107499092	0.03745318352059925	0.1254681647940075	0.04728464419475655	0.06741573033707865	46.859082397003746	0.07611598973721789	2304165595	150	0.0009363295880149813	0.09550561797752809	0.016853932584269662	0.03932584269662921	49.57303370786517	0.04296210048293301	8	COMPLETE
9	0.10252808988764045	2020-04-27 20:10:13.482001	2020-04-27 20:15:12.614328	0.7421693158945658	11.94615698125338	128	26	512	0.9830103554119346	0.0009363295880149813	0.10252808988764045	0.02153558052434457	0.05056179775280899	47.425561797752806	0.04829291760305674	0.04962546816479401	0.12874531835205993	0.05383895131086142	0.06928838951310862	45.36938202247191	0.08611238987601622	1600497397	150	0.0009363295880149813	0.0800561797752809	0.010299625468164793	0.02247191011235955	49.48174157303371	0.03951094444988694	9	COMPLETE
10	0.10252808988764045	2020-04-27 20:15:12.636635	2020-04-27 20:20:49.317956	0.6864638586031613	2.84743819626481	64	65	512	1.0129620457235515	0.0023408239700374533	0.10252808988764045	0.028089887640449437	0.05664794007490637	48.91409176029963	0.04919550874539959	0.03885767790262172	0.11423220973782772	0.05196629213483146	0.06788389513108614	47.56601123595506	0.07602796526467588	2903387312	250	0.0023408239700374533	0.09363295880149813	0.015917602996254682	0.037921348314606744	50.262172284644194	0.04256323528707182	10	COMPLETE
11	0.11423220973782772	2020-04-27 20:20:49.356636	2020-04-27 20:26:28.335419	0.10672151631785953	28.842410347048716	64	71	256	0.994028294867093	0.0014044943820224719	0.11423220973782772	0.027153558052434457	0.05852059925093633	47.99836142322097	0.051313650180264306	0.03885767790262172	0.12968164794007492	0.05196629213483146	0.07350187265917603	46.467696629213485	0.07909817267870442	4031148997	200	0.0014044943820224719	0.09784644194756555	0.017322097378277154	0.040262172284644196	49.52902621722846	0.04399346648149201	11	COMPLETE
12	0.09925093632958802	2020-04-27 20:26:28.367342	2020-04-27 21:18:19.750766	0.5350286318204602	7.312635710504182	256	72	128	1.0075000643299383	0.0	0.09925093632958802	0.019662921348314606	0.05383895131086142	48.653323970037455	0.04521289176228902	0.05149812734082397	0.125	0.05664794007490637	0.07209737827715355	46.06647940074907	0.08688569552617231	1538860644	150	0.0	0.07724719101123595	0.006554307116104869	0.020599250936329586	51.24016853932584	0.035841534450625316	12	COMPLETE
13	0.1104868913857678	2020-04-27 21:18:19.811840	2020-04-27 21:21:33.406708	0.753167798410003	19.6056553232937	64	77	512	0.9918399369126109	0.00046816479400749064	0.1104868913857678	0.02762172284644195	0.05149812734082397	47.894194756554306	0.04909123089163136	0.03932584269662921	0.12687265917602997	0.047752808988764044	0.06835205992509363	46.514044943820224	0.07756156735496283	1788617770	150	0.00046816479400749064	0.09878277153558053	0.013108614232209739	0.03885767790262172	49.27434456928839	0.042114788488195366	13	COMPLETE
14	0.10299625468164794	2020-04-27 21:21:33.445677	2020-04-27 21:38:12.457802	0.5802128745626667	20.22761953888706	256	9	256	1.0154442070243874	0.0009363295880149813	0.10299625468164794	0.026685393258426966	0.052434456928838954	49.03464419475655	0.04731335014525309	0.04728464419475655	0.12827715355805244	0.054307116104868915	0.07397003745318352	46.144194756554306	0.08381301982998995	1038037964	300	0.0009363295880149813	0.08192883895131087	0.009363295880149813	0.02902621722846442	51.9250936329588	0.03783376325188758	14	COMPLETE
15	0.09410112359550561	2020-04-27 21:38:12.497798	2020-04-27 22:05:53.397674	0.761997776619518	28.89512433884187	256	37	128	1.039806400665539	0.0	0.09410112359550561	0.018258426966292134	0.039794007490636704	50.16198501872659	0.04381550107441636	0.03604868913857678	0.12874531835205993	0.04353932584269663	0.06835205992509363	47.34784644194757	0.07448885053376585	192214075	150	0.0	0.06788389513108614	0.007022471910112359	0.020599250936329586	52.97612359550562	0.03537151454715761	15	COMPLETE
16	0.0997191011235955	2020-04-27 22:05:53.419982	2020-04-27 22:13:24.114487	0.13925908786343263	19.108249609555926	256	10	512	0.9965976662323409	0.0	0.0997191011235955	0.02200374531835206	0.05196629213483146	48.116573033707866	0.0465664334938978	0.05337078651685393	0.12874531835205993	0.05664794007490637	0.07443820224719101	45.55898876404494	0.08867203785422889	4051699789	150	0.0	0.075374531835206	0.006554307116104869	0.023408239700374533	50.674157303370784	0.03684732203733192	16	COMPLETE
17	0.1100187265917603	2020-04-27 22:13:24.143780	2020-04-27 22:15:10.307059	0.7745359381991597	22.09755440519657	128	1	256	0.9945179033337321	0.0014044943820224719	0.1100187265917603	0.026685393258426966	0.05711610486891386	47.952949438202246	0.04968313602950735	0.04915730337078652	0.1409176029962547	0.05852059925093633	0.08052434456928839	45.55945692883895	0.08810739715219817	3298102164	150	0.0014044943820224719	0.08614232209737828	0.008426966292134831	0.031835205992509365	50.346441947565545	0.04027791630951659	17	COMPLETE
18	0.09644194756554307	2020-04-27 22:15:10.345382	2020-04-27 22:26:45.356390	0.45998461512970734	26.671083915640367	128	66	512	1.012759186096371	0.0009363295880149813	0.09644194756554307	0.018726591760299626	0.05383895131086142	48.85486891385768	0.04595950929956083	0.050093632958801496	0.11423220973782772	0.054775280898876406	0.0702247191011236	46.78651685393258	0.08453527738043436	723519083	150	0.0009363295880149813	0.07724719101123595	0.00749063670411985	0.024344569288389514	50.92322097378277	0.03741133197241779	18	COMPLETE
19	0.10018726591760299	2020-04-27 22:26:45.395586	2020-04-28 00:04:57.306279	0.817529263911425	16.55839143693464	256	54	128	1.0101874872679344	0.0009363295880149813	0.10018726591760299	0.018258426966292134	0.05102996254681648	48.758192883895134	0.0450881833113822	0.050093632958801496	0.12921348314606743	0.05711610486891386	0.07397003745318352	46.059925093632955	0.08675652909699302	3244186277	300	0.0009363295880149813	0.07397003745318352	0.0046816479400749065	0.018726591760299626	51.456460674157306	0.035901854413102376	19	COMPLETE
20	0.10861423220973783	2020-04-28 00:04:57.330478	2020-04-28 00:47:04.451210	0.6591789069664821	16.212244842998913	256	59	256	1.0117732704964149	0.00046816479400749064	0.10861423220973783	0.024812734082397005	0.06132958801498127	48.789794007490634	0.04889468514405754	0.062265917602996254	0.1404494382022472	0.06694756554307116	0.0852059925093633	46.32162921348315	0.09739940168372954	2920326095	150	0.00046816479400749064	0.08614232209737828	0.008895131086142321	0.026217228464419477	51.25795880149813	0.03812529873755624	20	COMPLETE
21	0.10159176029962547	2020-04-28 00:47:04.520953	2020-04-28 01:09:42.884213	0.7594580387730979	5.561570214944167	128	60	512	0.9896773991361609	0.0009363295880149813	0.10159176029962547	0.02294007490636704	0.04915730337078652	47.78089887640449	0.04678694777847967	0.04260299625468165	0.12780898876404495	0.04915730337078652	0.06741573033707865	45.81086142322097	0.07989079659282611	1852852531	300	0.0009363295880149813	0.07865168539325842	0.008426966292134831	0.025749063670411985	49.750936329588015	0.03863611635052283	21	COMPLETE
22	0.11423220973782772	2020-04-28 01:09:42.926794	2020-04-28 01:21:57.824271	0.789377654660249	7.585265084223148	128	41	256	0.9811781625828465	0.00046816479400749064	0.11423220973782772	0.024812734082397005	0.05805243445692884	47.33075842696629	0.04914701343901383	0.05102996254681648	0.13717228464419476	0.05852059925093633	0.07771535580524344	45.276685393258425	0.0888835495572116	2917274605	250	0.00046816479400749064	0.09363295880149813	0.008426966292134831	0.02902621722846442	49.38483146067416	0.03981532943984141	22	COMPLETE
23	0.09316479400749064	2020-04-28 01:21:57.885592	2020-04-28 01:25:41.639587	0.6751770895627142	20.96178547172291	64	53	512	1.0203306831163093	0.0014044943820224719	0.09316479400749064	0.03089887640449438	0.05102996254681648	49.31086142322097	0.04812342902035223	0.040262172284644196	0.11235955056179775	0.047752808988764044	0.0650749063670412	47.88810861423221	0.0752818025733162	1469605784	200	0.0014044943820224719	0.08192883895131087	0.015917602996254682	0.037921348314606744	50.73361423220974	0.040767701804269606	23	COMPLETE
24	0.08661048689138577	2020-04-28 01:25:41.666815	2020-04-28 02:21:36.642884	0.8144713417874582	1.2302570607593282	256	80	128	1.0105163936846808	0.0	0.08661048689138577	0.023876404494382022	0.047752808988764044	48.75023408239701	0.045088097202524	0.04962546816479401	0.11797752808988764	0.05196629213483146	0.06413857677902622	46.309925093632955	0.08350564607421922	2330037177	150	0.0	0.06835205992509363	0.007022471910112359	0.025280898876404494	51.19054307116105	0.03616477729264124	24	COMPLETE
