number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09773371104815864	2020-05-08 00:44:39.544633	2020-05-10 01:00:38.478323	128	2	0.01240830708528527	128	0.06800500347961244	0.640601207382611	0.05453257790368272	0.09773371104815864	0.07312322946175637	0.07985127478753541	12987.449539660056	0.06978793135170795	0.05453257790368272	0.09773371104815864	0.07312322946175637	0.07985127478753541	12987.44157223796	0.06978793193943401	894286751	200	0.05453257790368272	0.09773371104815864	0.07312322946175637	0.07985127478753541	12987.457507082154	0.06978793076468374	0	COMPLETE
