number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					loss.adversarial_temperature	loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	201	251	1501	1551
0	TrialState.COMPLETE	0.3729065989001833	2020-01-12 04:39:58.385247	2020-01-12 10:50:38.497726	0.5561187764268015	5.56729058140575	350.0	10.0	0.0674793886513776	0.0003329897653785986	800.0	0.4201244708761498	0.3021163139476754	0.3729065989001833	0.3429428428595234	0.35580528245292453	8515.66396225629	0.32819390335036885	0.3021163139476754	0.3729065989001833	0.3429428428595234	0.35580528245292453	8515.663274870854	0.3281939033862346	0.3021163139476754	0.3729065989001833	0.3429428428595234	0.35580528245292453	8515.664649641727	0.32819390331455867	0				
1	TrialState.COMPLETE	0.34210018027298483	2020-01-12 10:50:38.498801	2020-01-12 22:14:02.907461	0.6676979227165744	19.122211120231277	450.0	20.0	0.00533812934016203	0.0001622470602432372	500.0	0.47106301504362424	0.27660636106103526	0.34210018027298483	0.3134818439351017	0.32635848570692766	9548.215007725985	0.30062830911376814	0.27660636106103526	0.34210018027298483	0.3134818439351017	0.32635848570692766	9548.214219031677	0.3006283091491676	0.27660636106103526	0.34210018027298483	0.3134818439351017	0.32635848570692766	9548.215796420294	0.30062830907839927	1				
2	TrialState.COMPLETE	0.02380109267503035	2020-01-12 22:14:02.908532	2020-01-13 00:10:57.894358	0.5945273113187607	15.395475086613116	150.0	60.0	0.010722831127911715	0.0642744603948324	2000.0	0.28065736130693414	0.004451639012545528	0.02380109267503035	0.010446175637393768	0.01515074868474302	5689.334657021449	0.01324603946907366	0.004451639012545528	0.02380109267503035	0.010446175637393768	0.01515074868474302	5689.333746458923	0.013246039906437452	0.004451639012545528	0.02380109267503035	0.010446175637393768	0.01515074868474302	5689.335567583974	0.013246039032808325	2	0.023194050991501416	0.023548158640226628		
3	TrialState.COMPLETE	0.3941808309726157	2020-01-13 00:10:57.895518	2020-01-13 11:30:10.091083	0.6563340170447375	1.4037632857377982	250.0	20.0	0.0033006598111632074	0.0013297941462849466	1600.0	0.35751201810890276	0.2874549317537986	0.3941808309726157	0.3523210146793716	0.371673534208945	7246.713811271354	0.327134326192811	0.2874549317537986	0.3941808309726157	0.3523210146793716	0.371673534208945	7246.713264014078	0.32713432622743854	0.2874549317537986	0.3941808309726157	0.3523210146793716	0.371673534208945	7246.714358528629	0.32713432615824095	3			0.3925169057845198	0.3933748672096317
