number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.08239700374531835	2020-04-10 12:47:38.102536	2020-04-10 12:48:27.113528	64	2	61	256	1.0222487329053676	0.0056179775280898875	0.08239700374531835	0.02153558052434457	0.03838951310861423	49.33403558052434	0.04587587260887406	0.0056179775280898875	0.08239700374531835	0.02153558052434457	0.03838951310861423	49.33380149812734	0.045876050753772844	3493101723	150.0	0.0056179775280898875	0.08239700374531835	0.02153558052434457	0.03838951310861423	49.33426966292135	0.04587569927870227	0	COMPLETE
1	0.5870786516853933	2020-04-10 12:48:27.141720	2020-04-10 12:49:33.230419	256	1	8	256	0.31081476725100743	0.13576779026217228	0.5870786516853933	0.34269662921348315	0.4349250936329588	15.085205992509364	0.2848551583574526	0.13576779026217228	0.5870786516853933	0.34269662921348315	0.4349250936329588	15.085205992509364	0.2848551583574526	4162971253	200.0	0.13576779026217228	0.5870786516853933	0.34269662921348315	0.4349250936329588	15.085205992509364	0.2848551583574526	1	COMPLETE
2	0.21067415730337077	2020-04-10 12:49:33.257475	2020-04-10 13:02:50.449632	128	2	79	128	0.762708606164421	0.0299625468164794	0.21067415730337077	0.07911985018726592	0.11423220973782772	36.75936329588015	0.09721951586992987	0.0299625468164794	0.21067415730337077	0.07911985018726592	0.11423220973782772	36.75936329588015	0.09721951586992987	1588778460		0.0299625468164794	0.21067415730337077	0.07911985018726592	0.11423220973782772	36.75936329588015	0.09721951586992987	2	COMPLETE
3	0.2102059925093633	2020-04-10 13:02:50.473025	2020-04-10 13:06:54.252877	64	2	12	512	0.7583507997827946	0.03838951310861423	0.2102059925093633	0.08895131086142322	0.13155430711610486	36.55196629213483	0.10548807384191193	0.03838951310861423	0.2102059925093633	0.08895131086142322	0.13155430711610486	36.55196629213483	0.10548807384191193	867414751	1000.0	0.03838951310861423	0.2102059925093633	0.08895131086142322	0.13155430711610486	36.55196629213483	0.10548807384191193	3	COMPLETE
4	0.6198501872659176	2020-04-10 13:06:54.274779	2020-04-10 13:10:42.051862	64	1	80	128	0.29805554625009667	0.10440074906367042	0.6198501872659176	0.3249063670411985	0.4597378277153558	14.454119850187267	0.2698547185259896	0.10440074906367042	0.6198501872659176	0.3249063670411985	0.4597378277153558	14.454119850187267	0.2698547185259896	2895488884	350.0	0.10440074906367042	0.6198501872659176	0.3249063670411985	0.4597378277153558	14.454119850187267	0.2698547185259896	4	COMPLETE
5	0.5678838951310862	2020-04-10 13:10:42.084403	2020-04-10 13:12:00.684127	64	1	12	512	0.3500416022934689	0.12172284644194757	0.5678838951310862	0.33146067415730335	0.4311797752808989	17.011704119850187	0.27226841061842816	0.12172284644194757	0.5678838951310862	0.33146067415730335	0.4311797752808989	17.011704119850187	0.27226841061842816	2400068156	350.0	0.12172284644194757	0.5678838951310862	0.33146067415730335	0.4311797752808989	17.011704119850187	0.27226841061842816	5	COMPLETE
6	0.19709737827715357	2020-04-10 13:12:00.705699	2020-04-10 13:19:14.313844	256	2	50	256	0.7774591047259236	0.025749063670411985	0.19709737827715357	0.07116104868913857	0.10814606741573034	37.4688670411985	0.09062792788652138	0.025749063670411985	0.19709737827715357	0.07116104868913857	0.10814606741573034	37.4686329588015	0.09062796611653887	183367763	1000.0	0.025749063670411985	0.19709737827715357	0.07116104868913857	0.10814606741573034	37.46910112359551	0.09062789014042819	6	COMPLETE
7	0.7106741573033708	2020-04-10 13:19:14.335590	2020-04-10 13:22:07.229650	256	1	74	256	0.21963504561805602	0.14700374531835206	0.7106741573033708	0.41619850187265917	0.5416666666666666	10.672752808988765	0.3282898829658602	0.14700374531835206	0.7106741573033708	0.41619850187265917	0.5416666666666666	10.672752808988765	0.3282898829658602	1904925549	450.0	0.14700374531835206	0.7106741573033708	0.41619850187265917	0.5416666666666666	10.672752808988765	0.3282898829658602	7	COMPLETE
8	0.6025280898876404	2020-04-10 13:22:07.260521	2020-04-10 13:24:43.824407	64	1	27	128	0.3063162895554349	0.12219101123595505	0.6025280898876404	0.3408239700374532	0.45692883895131087	14.851123595505618	0.28051346220862444	0.12219101123595505	0.6025280898876404	0.3408239700374532	0.45692883895131087	14.851123595505618	0.28051346220862444	1455289332	250.0	0.12219101123595505	0.6025280898876404	0.3408239700374532	0.45692883895131087	14.851123595505618	0.28051346220862444	8	COMPLETE
9	0.7069288389513109	2020-04-10 13:24:43.845759	2020-04-10 13:27:12.890733	256	1	85	256	0.22374744917098643	0.1446629213483146	0.7069288389513109	0.4147940074906367	0.5341760299625468	10.870786516853933	0.32494393999722376	0.1446629213483146	0.7069288389513109	0.4147940074906367	0.5341760299625468	10.870786516853933	0.32494393999722376	2651418300	350.0	0.1446629213483146	0.7069288389513109	0.4147940074906367	0.5341760299625468	10.870786516853933	0.32494393999722376	9	COMPLETE
10	0.5978464419475655	2020-04-10 13:27:12.918135	2020-04-10 13:30:30.039534	64	1	39	256	0.31696457316495535	0.10299625468164794	0.5978464419475655	0.3169475655430712	0.4344569288389513	15.38249063670412	0.2614125308190706	0.10299625468164794	0.5978464419475655	0.3169475655430712	0.4344569288389513	15.38249063670412	0.2614125308190706	1381228948	500.0	0.10299625468164794	0.5978464419475655	0.3169475655430712	0.4344569288389513	15.38249063670412	0.2614125308190706	10	COMPLETE
11	0.1896067415730337	2020-04-10 13:30:30.066220	2020-04-10 13:36:34.845452	64	2	45	256	0.7876578680019868	0.026685393258426966	0.1896067415730337	0.06647940074906367	0.10627340823970037	38.0	0.08908503058142224	0.026685393258426966	0.1896067415730337	0.06647940074906367	0.10627340823970037	38.0	0.08908503058142224	736037051	900.0	0.026685393258426966	0.1896067415730337	0.06647940074906367	0.10627340823970037	38.0	0.08908503058142224	11	COMPLETE
12	0.22612359550561797	2020-04-10 13:36:34.872463	2020-04-10 13:43:35.408584	64	2	18	256	0.7548052127192264	0.0449438202247191	0.22612359550561797	0.09550561797752809	0.13810861423220974	36.39185393258427	0.11094738237095209	0.0449438202247191	0.22612359550561797	0.09550561797752809	0.13810861423220974	36.39185393258427	0.11094738237095209	2772624334		0.0449438202247191	0.22612359550561797	0.09550561797752809	0.13810861423220974	36.39185393258427	0.11094738237095209	12	COMPLETE
13	0.20599250936329588	2020-04-10 13:43:35.435619	2020-04-10 13:50:49.363705	128	2	41	256	0.7668693533196892	0.03277153558052434	0.20599250936329588	0.07677902621722846	0.11470037453183521	36.97752808988764	0.0976559271403144	0.03277153558052434	0.20599250936329588	0.07677902621722846	0.11470037453183521	36.97752808988764	0.0976559271403144	2633701607		0.03277153558052434	0.20599250936329588	0.07677902621722846	0.11470037453183521	36.97752808988764	0.0976559271403144	13	COMPLETE
14	0.7083333333333334	2020-04-10 13:50:49.390910	2020-04-10 13:53:25.984008	256	1	65	128	0.21653816212415136	0.1549625468164794	0.7083333333333334	0.43164794007490637	0.5650749063670412	10.52621722846442	0.33954871805740305	0.1549625468164794	0.7083333333333334	0.43164794007490637	0.5650749063670412	10.52621722846442	0.33954871805740305	1225553187	250.0	0.1549625468164794	0.7083333333333334	0.43164794007490637	0.5650749063670412	10.52621722846442	0.33954871805740305	14	COMPLETE
15	0.20271535580524344	2020-04-10 13:53:26.019053	2020-04-10 14:00:46.733446	64	2	40	256	0.7718746172236314	0.032303370786516857	0.20271535580524344	0.07818352059925093	0.11329588014981273	37.20552434456929	0.09710931851949019	0.032303370786516857	0.20271535580524344	0.07818352059925093	0.11329588014981273	37.20552434456929	0.09710931851949019	2561175905		0.032303370786516857	0.20271535580524344	0.07818352059925093	0.11329588014981273	37.20552434456929	0.09710931851949019	15	COMPLETE
16	0.6769662921348315	2020-04-10 14:00:46.754411	2020-04-10 14:02:41.170194	256	1	31	128	0.24045757646149213	0.1596441947565543	0.6769662921348315	0.40730337078651685	0.5327715355805244	11.696629213483146	0.3309323274410533	0.1596441947565543	0.6769662921348315	0.40730337078651685	0.5327715355805244	11.696629213483146	0.3309323274410533	3683699085	200.0	0.1596441947565543	0.6769662921348315	0.40730337078651685	0.5327715355805244	11.696629213483146	0.3309323274410533	16	COMPLETE
17	0.43773408239700373	2020-04-10 14:02:41.199086	2020-04-10 14:05:05.631514	64	1	2	128	0.4934909866899531	0.08848314606741572	0.43773408239700373	0.22846441947565543	0.31835205992509363	23.869850187265918	0.2075996733804325	0.08848314606741572	0.43773408239700373	0.22846441947565543	0.31835205992509363	23.869850187265918	0.2075996733804325	1425891947	300.0	0.08848314606741572	0.43773408239700373	0.22846441947565543	0.31835205992509363	23.869850187265918	0.2075996733804325	17	COMPLETE
18	0.18211610486891386	2020-04-10 14:05:05.658113	2020-04-10 14:12:46.795870	256	2	87	256	0.8072006207147844	0.01544943820224719	0.18211610486891386	0.05898876404494382	0.09831460674157304	38.936797752808985	0.07866824542921165	0.01544943820224719	0.18211610486891386	0.05898876404494382	0.09831460674157304	38.936797752808985	0.07866824542921165	1090768801		0.01544943820224719	0.18211610486891386	0.05898876404494382	0.09831460674157304	38.936797752808985	0.07866824542921165	18	COMPLETE
19	0.6638576779026217	2020-04-10 14:12:46.816855	2020-04-10 14:15:22.422152	128	1	26	128	0.2548753366001606	0.15636704119850187	0.6638576779026217	0.3862359550561798	0.5131086142322098	12.372191011235955	0.32116249763598964	0.15636704119850187	0.6638576779026217	0.3862359550561798	0.5131086142322098	12.372191011235955	0.32116249763598964	1889002654	250.0	0.15636704119850187	0.6638576779026217	0.3862359550561798	0.5131086142322098	12.372191011235955	0.32116249763598964	19	COMPLETE
20	0.6601123595505618	2020-04-10 14:15:22.479510	2020-04-10 14:18:20.860070	128	1	89	512	0.26170041207799666	0.10440074906367042	0.6601123595505618	0.36329588014981273	0.49297752808988765	12.702247191011235	0.28531483274798547	0.10440074906367042	0.6601123595505618	0.36329588014981273	0.49297752808988765	12.702247191011235	0.28531483274798547	613188362	700.0	0.10440074906367042	0.6601123595505618	0.36329588014981273	0.49297752808988765	12.702247191011235	0.28531483274798547	20	COMPLETE
21	0.1793071161048689	2020-04-10 14:18:20.898193	2020-04-10 14:22:51.804889	64	2	31	512	0.8029496521402973	0.024812734082397005	0.1793071161048689	0.06460674157303371	0.0997191011235955	38.758192883895134	0.08571455519798644	0.024812734082397005	0.1793071161048689	0.06460674157303371	0.0997191011235955	38.75795880149813	0.08571459154618473	3180433102		0.024812734082397005	0.1793071161048689	0.06460674157303371	0.0997191011235955	38.758426966292134	0.08571451929853134	21	COMPLETE
22	0.6882022471910112	2020-04-10 14:22:51.828180	2020-04-10 14:28:14.623392	128	1	83	128	0.2383111953126678	0.12453183520599251	0.6882022471910112	0.375936329588015	0.5037453183520599	11.535580524344569	0.3014882955978193	0.12453183520599251	0.6882022471910112	0.375936329588015	0.5037453183520599	11.535580524344569	0.3014882955978193	3074328152	450.0	0.12453183520599251	0.6882022471910112	0.375936329588015	0.5037453183520599	11.535580524344569	0.3014882955978193	22	COMPLETE
23	0.6676029962546817	2020-04-10 14:28:14.668544	2020-04-10 14:30:26.690571	128	1	64	512	0.2726491631788275	0.11470037453183521	0.6676029962546817	0.35159176029962547	0.4957865168539326	13.23314606741573	0.28843322275279093	0.11470037453183521	0.6676029962546817	0.35159176029962547	0.4957865168539326	13.23314606741573	0.28843322275279093	2642015435	550.0	0.11470037453183521	0.6676029962546817	0.35159176029962547	0.4957865168539326	13.23314606741573	0.28843322275279093	23	COMPLETE
24	0.08099250936329588	2020-04-10 14:30:26.719541	2020-04-10 14:31:16.794869	256	2	98	256	1.037685112817534	0.00046816479400749064	0.08099250936329588	0.017322097378277154	0.03464419475655431	50.102059925093634	0.04074873442928374	0.00046816479400749064	0.08099250936329588	0.017322097378277154	0.03464419475655431	50.102059925093634	0.04074873442928374	3574890685	150.0	0.00046816479400749064	0.08099250936329588	0.017322097378277154	0.03464419475655431	50.102059925093634	0.04074873442928374	24	COMPLETE
25	0.18445692883895132	2020-04-10 14:31:16.821383	2020-04-10 14:38:46.866883	128	2	76	256	0.7946194022002696	0.014044943820224719	0.18445692883895132	0.05805243445692884	0.09410112359550561	38.313202247191015	0.0784128311187217	0.014044943820224719	0.18445692883895132	0.05805243445692884	0.09410112359550561	38.313202247191015	0.0784128311187217	520968248		0.014044943820224719	0.18445692883895132	0.05805243445692884	0.09410112359550561	38.313202247191015	0.0784128311187217	25	COMPLETE
26	0.6128277153558053	2020-04-10 14:38:46.893681	2020-04-10 14:41:18.096641	64	1	41	128	0.3039948596045277	0.12312734082397003	0.6128277153558053	0.3441011235955056	0.476123595505618	14.791666666666666	0.2830414359813708	0.12312734082397003	0.6128277153558053	0.3441011235955056	0.476123595505618	14.791666666666666	0.2830414359813708	2061604318	250.0	0.12312734082397003	0.6128277153558053	0.3441011235955056	0.476123595505618	14.791666666666666	0.2830414359813708	26	COMPLETE
27	0.1952247191011236	2020-04-10 14:41:18.123485	2020-04-10 14:48:36.894007	256	2	63	256	0.7818517232939866	0.030430711610486893	0.1952247191011236	0.07303370786516854	0.11189138576779026	37.68586142322097	0.09334604633821564	0.030430711610486893	0.1952247191011236	0.07303370786516854	0.11189138576779026	37.68586142322097	0.09334604633821564	1133987252		0.030430711610486893	0.1952247191011236	0.07303370786516854	0.11189138576779026	37.68586142322097	0.09334604633821564	27	COMPLETE
28	0.16666666666666666	2020-04-10 14:48:36.915479	2020-04-10 14:56:34.373784	64	2	65	256	0.8244189997081565	0.02153558052434457	0.16666666666666666	0.05337078651685393	0.08286516853932584	39.78160112359551	0.07820645274877028	0.02153558052434457	0.16666666666666666	0.05337078651685393	0.08286516853932584	39.7813670411985	0.07820715569891142	1681248681		0.02153558052434457	0.16666666666666666	0.05337078651685393	0.08286516853932584	39.78183520599251	0.07820578679600497	28	COMPLETE
29	0.677434456928839	2020-04-10 14:56:34.400884	2020-04-10 15:00:38.830115	128	1	67	256	0.24494044431520118	0.13202247191011235	0.677434456928839	0.38295880149812733	0.5088951310861424	11.88249063670412	0.30917135754244734	0.13202247191011235	0.677434456928839	0.38295880149812733	0.5088951310861424	11.88249063670412	0.30917135754244734	922940089	600.0	0.13202247191011235	0.677434456928839	0.38295880149812733	0.5088951310861424	11.88249063670412	0.30917135754244734	29	COMPLETE
30	0.6788389513108615	2020-04-10 15:00:38.857190	2020-04-10 15:01:48.523330	256	1	30	512	0.24135010109077232	0.15215355805243447	0.6788389513108615	0.40870786516853935	0.528558052434457	11.727059925093632	0.32783435302372443	0.15215355805243447	0.6788389513108615	0.40870786516853935	0.528558052434457	11.727059925093632	0.32783435302372443	3271805974	300.0	0.15215355805243447	0.6788389513108615	0.40870786516853935	0.528558052434457	11.727059925093632	0.32783435302372443	30	COMPLETE
31	0.6563670411985019	2020-04-10 15:01:48.577478	2020-04-10 15:03:11.205949	128	1	22	512	0.26719477507268335	0.13857677902621723	0.6563670411985019	0.37780898876404495	0.499063670411985	12.97940074906367	0.30782179894959505	0.13857677902621723	0.6563670411985019	0.37780898876404495	0.499063670411985	12.97940074906367	0.30782179894959505	221044550	350.0	0.13857677902621723	0.6563670411985019	0.37780898876404495	0.499063670411985	12.97940074906367	0.30782179894959505	31	COMPLETE
32	0.6896067415730337	2020-04-10 15:03:11.250083	2020-04-10 15:05:49.407477	256	1	64	128	0.22343223309405985	0.1544943820224719	0.6896067415730337	0.42275280898876405	0.5514981273408239	10.849719101123595	0.33472823172161204	0.1544943820224719	0.6896067415730337	0.42275280898876405	0.5514981273408239	10.849719101123595	0.33472823172161204	1033530463	250.0	0.1544943820224719	0.6896067415730337	0.42275280898876405	0.5514981273408239	10.849719101123595	0.33472823172161204	32	COMPLETE
33	0.6512172284644194	2020-04-10 15:05:49.448518	2020-04-10 15:07:11.047684	128	1	15	512	0.26531908126139825	0.15168539325842698	0.6512172284644194	0.3838951310861423	0.5060861423220974	12.882958801498127	0.31559522404904955	0.15168539325842698	0.6512172284644194	0.3838951310861423	0.5060861423220974	12.882958801498127	0.31559522404904955	1261643619	350.0	0.15168539325842698	0.6512172284644194	0.3838951310861423	0.5060861423220974	12.882958801498127	0.31559522404904955	33	COMPLETE
34	0.7036516853932584	2020-04-10 15:07:11.108944	2020-04-10 15:09:14.860014	256	1	75	512	0.22541054682753814	0.1352996254681648	0.7036516853932584	0.41198501872659177	0.5407303370786517	10.946629213483146	0.3208195865230452	0.1352996254681648	0.7036516853932584	0.41198501872659177	0.5407303370786517	10.946629213483146	0.3208195865230452	3870097398	450.0	0.1352996254681648	0.7036516853932584	0.41198501872659177	0.5407303370786517	10.946629213483146	0.3208195865230452	34	COMPLETE
