number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.020007082152974504	2020-04-06 20:29:50.231573	2020-04-06 20:43:53.439936	7.164315320701899	128	128	8	0.0024363919697578	256	0.6286122458633233	0.0033640226628895184	0.020007082152974504	0.007259206798866855	0.013279036827195468	12744.85632082153	0.009199461598157816	0.0033640226628895184	0.020007082152974504	0.007259206798866855	0.013279036827195468	12743.891111898018	0.009199469808947262	2008539931	200	0.0033640226628895184	0.020007082152974504	0.007259206798866855	0.013279036827195468	12745.821529745042	0.009199453395263265	10	COMPLETE
11	0.0005311614730878187	2020-04-06 20:43:53.476364	2020-04-06 21:02:34.229747	3.4136222600850714	256	256	20	0.0364663250373309	128	0.980847685255192	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	19884.40306303116	0.00045922604640575383	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	19850.247344192634	0.00045942739746561987	3868753905	150	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	19918.558781869688	0.00045902742034920047	11	COMPLETE
12	0.03824362606232295	2020-04-06 21:02:34.267124	2020-04-06 21:11:59.782921	5.480630373139842	128	128	60	0.0011141911819373652	512	0.5857674678048398	0.010977337110481586	0.03824362606232295	0.019475920679886686	0.026203966005665724	11876.808693342777	0.02042664705904771	0.010977337110481586	0.03824362606232295	0.019475920679886686	0.026203966005665724	11876.226097733712	0.020426651823888083	3514414137	200	0.010977337110481586	0.03824362606232295	0.019475920679886686	0.026203966005665724	11877.391288951841	0.020426642297925155	12	COMPLETE
13	0.01823654390934844	2020-04-06 21:11:59.822026	2020-04-06 21:36:02.749521	6.618712636755118	256	128	2	0.0011309584260355166	128	0.6324696585608554	0.0028328611898017	0.01823654390934844	0.0084985835694051	0.011508498583569405	12823.013987252125	0.00911585594609159	0.0028328611898017	0.01823654390934844	0.0084985835694051	0.011508498583569405	12822.422981586402	0.00911586113378287	3943796844	200	0.0028328611898017	0.01823654390934844	0.0084985835694051	0.011508498583569405	12823.604992917846	0.009115850763536475	13	COMPLETE
14	0.015226628895184136	2020-04-06 21:36:02.792453	2020-04-06 22:02:52.161171	6.611042658824389	64	64	50	0.007564497337595613	128	0.7134279317204721	0.001593484419263456	0.015226628895184136	0.004603399433427762	0.008852691218130312	14464.03735835694	0.006443238544293918	0.001593484419263456	0.015226628895184136	0.004603399433427762	0.008852691218130312	14463.372344192634	0.006443243011634143	3651147563	200	0.001593484419263456	0.015226628895184136	0.004603399433427762	0.008852691218130312	14464.702372521246	0.0064432340804519515	14	COMPLETE
15	0.007790368271954674	2020-04-06 22:02:52.204653	2020-04-06 22:09:36.327285	8.130916797133501	128	256	47	0.0055723858887730526	512	0.7507187042150846	0.0012393767705382436	0.007790368271954674	0.0047804532577903685	0.0060198300283286115	15219.179532577904	0.004178426097077883	0.0012393767705382436	0.007790368271954674	0.004957507082152974	0.006196883852691218	15207.982648725212	0.0042470993701261665	674081110	150	0.0012393767705382436	0.007436260623229462	0.0047804532577903685	0.0060198300283286115	15230.376416430596	0.0041439188382786625	15	COMPLETE
16	0.00141643059490085	2020-04-06 22:09:36.365593	2020-04-06 22:20:02.034941	8.496279823175874	256	64	34	0.013097807183990413	256	0.9000977200590445	0.0	0.00141643059490085	0.000708215297450425	0.0012393767705382436	18247.67165368272	0.0009540003609177199	0.0	0.00141643059490085	0.000708215297450425	0.0012393767705382436	18224.477160056656	0.000956793654666767	873164429	150	0.0	0.00141643059490085	0.000708215297450425	0.0012393767705382436	18270.86614730878	0.0009519867146244138	16	COMPLETE
17	0.23388810198300283	2020-04-06 22:20:02.076117	2020-04-06 22:34:35.409295	0.9795411699514283	128	64	24	0.0101525440764641	256	0.17269740041600085	0.009737960339943343	0.23388810198300283	0.12181303116147309	0.17103399433427763	3500.709454674221	0.08814229705489747	0.009737960339943343	0.23388810198300283	0.12181303116147309	0.17103399433427763	3500.707684135977	0.08814229706762194	2728936902	200	0.009737960339943343	0.23388810198300283	0.12181303116147309	0.17103399433427763	3500.711225212465	0.0881422970421746	17	COMPLETE
18	0.00141643059490085	2020-04-06 22:34:35.470763	2020-04-06 22:48:12.807385	6.029624071865077	256	256	98	0.050910766540214175	256	0.9702486934413846	0.00017705382436260624	0.00141643059490085	0.000708215297450425	0.0008852691218130312	19669.368183427763	0.0010814473933197849	0.00017705382436260624	0.00141643059490085	0.000708215297450425	0.0008852691218130312	19649.763101983004	0.0010816711095885387	2720770879	150	0.00017705382436260624	0.00141643059490085	0.000708215297450425	0.0008852691218130312	19688.973264872522	0.0010812260043718696	18	COMPLETE
19	0.4688385269121813	2020-04-06 22:48:12.848571	2020-04-06 23:03:08.755460	0.780021817206271	64	128	62	0.007729949248971433	512	0.09760313097811482	0.009206798866855524	0.4688385269121813	0.29160764872521244	0.3872167138810198	1977.8996990084986	0.17597348271272192	0.009206798866855524	0.4688385269121813	0.29160764872521244	0.3872167138810198	1977.8987252124646	0.17597348274757768	1162152134	300	0.009206798866855524	0.4688385269121813	0.29160764872521244	0.3872167138810198	1977.9006728045326	0.1759734826778768	19	COMPLETE
20	0.00017705382436260624	2020-04-06 23:03:08.813284	2020-04-06 23:21:58.826930	4.748907019187054	128	256	57	0.05440729064891454	128	0.9739217158321919	0.0	0.00017705382436260624	0.0	0.0	19744.13075424929	0.0005196197851114893	0.0	0.00017705382436260624	0.0	0.0	19677.98016997167	0.0005201833727024336	396440679	150	0.0	0.00017705382436260624	0.0	0.0	19810.28133852691	0.0005190658138624019	20	COMPLETE
21	0.018413597733711047	2020-04-06 23:21:58.869455	2020-04-06 23:36:00.896506	5.8145909058965195	128	128	6	0.0020924149665387994	256	0.5898287957398046	0.004072237960339943	0.018413597733711047	0.008144475920679886	0.012924929178470254	11959.018059490085	0.010304353624245942	0.004072237960339943	0.018413597733711047	0.008144475920679886	0.012924929178470254	11958.351274787536	0.010304357447780918	2205832501	200	0.004072237960339943	0.018413597733711047	0.008144475920679886	0.012924929178470254	11959.684844192634	0.010304349803309461	21	COMPLETE
22	0.003718130311614731	2020-04-06 23:36:00.937016	2020-04-06 23:57:02.476621	9.545223750457264	256	256	87	0.003445680543325828	128	0.7497619108361622	0.000708215297450425	0.003718130311614731	0.0017705382436260624	0.002478753541076487	15200.92855878187	0.0026942805007140473	0.000708215297450425	0.003718130311614731	0.0017705382436260624	0.002478753541076487	15199.561437677054	0.0026943222109397963	2278974205	150	0.000708215297450425	0.003718130311614731	0.0017705382436260624	0.002478753541076487	15202.295679886685	0.0026942391827311134	22	COMPLETE
23	0.01363314447592068	2020-04-06 23:57:02.516056	2020-04-07 00:03:46.171559	4.375205125384738	64	128	90	0.04768943708655236	512	0.8159772920388979	0.006373937677053824	0.01363314447592068	0.00796742209631728	0.009915014164305949	16542.523636685553	0.009379786315733968	0.006373937677053824	0.01363314447592068	0.00796742209631728	0.009915014164305949	16541.26044617564	0.009379792905708978	3953242778	150	0.006373937677053824	0.01363314447592068	0.00796742209631728	0.009915014164305949	16543.78682719547	0.00937977973387796	23	COMPLETE
24	0.004957507082152974	2020-04-07 00:03:46.223139	2020-04-07 00:12:32.473769	8.551992365197343	128	256	3	0.0010398376809507865	256	0.9012764827121543	0.0005311614730878187	0.004957507082152974	0.002301699716713881	0.0033640226628895184	18272.53125	0.002523420921600832	0.0005311614730878187	0.004957507082152974	0.002301699716713881	0.0033640226628895184	18271.608888101982	0.0025325236387260482	532475957	150	0.0005311614730878187	0.004957507082152974	0.002301699716713881	0.0033640226628895184	18273.453611898018	0.002516589601131156	24	COMPLETE
25	0.015757790368271955	2020-04-07 00:12:32.516810	2020-04-07 00:32:12.574765	5.834127262610166	256	64	59	0.0035427236539080655	128	0.7109066104310798	0.0028328611898017	0.015757790368271955	0.006728045325779037	0.009737960339943343	14412.784614022663	0.007978211389473834	0.0028328611898017	0.015757790368271955	0.006728045325779037	0.009737960339943343	14412.361366855524	0.007978212620456194	1827782533	150	0.0028328611898017	0.015757790368271955	0.006728045325779037	0.009737960339943343	14413.207861189801	0.007978210158866541	25	COMPLETE
26	0.0008852691218130312	2020-04-07 00:32:12.619757	2020-04-07 00:42:26.584266	9.915574100563104	64	256	49	0.06044337085568791	256	0.9420892499793402	0.0003541076487252125	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	19098.97848796034	0.0009432862831521078	0.0026558073654390935	0.0060198300283286115	0.003895184135977337	0.004957507082152974	17420.509029745044	0.0041659565363803535	3315942161	150	0.0003541076487252125	0.0008852691218130312	0.0005311614730878187	0.000708215297450425	20777.44794617564	0.0007593577582721955	26	COMPLETE
27	0.013101983002832862	2020-04-07 00:42:26.632378	2020-04-07 01:09:42.507946	7.6680567702963	256	128	11	0.006816340936765948	128	0.8443731842737261	0.002301699716713881	0.013101983002832862	0.006373937677053824	0.009206798866855524	17117.842687677054	0.0062867762007103685	0.002301699716713881	0.013101983002832862	0.006373937677053824	0.009206798866855524	17117.11437677054	0.006286778622435062	3052115063	200	0.002301699716713881	0.013101983002832862	0.006373937677053824	0.009206798866855524	17118.57099858357	0.00628677378021907	27	COMPLETE
28	0.010977337110481586	2020-04-07 01:09:42.547631	2020-04-07 01:19:05.011482	6.37280164128483	128	256	36	0.031926824499028096	512	0.9112420422766095	0.0012393767705382436	0.010977337110481586	0.004426345609065156	0.007259206798866855	18473.45449716714	0.004659692488420457	0.0012393767705382436	0.010977337110481586	0.004426345609065156	0.007259206798866855	18471.208038243625	0.0046597399502565015	53721995	200	0.0012393767705382436	0.010977337110481586	0.004426345609065156	0.007259206798866855	18475.70095609065	0.0046596464646614195	28	COMPLETE
29	0.002478753541076487	2020-04-07 01:19:05.052992	2020-04-07 01:36:59.514494	8.942109714857931	128	64	26	0.008911418212695631	128	0.8371439537389266	0.00017705382436260624	0.002478753541076487	0.0005311614730878187	0.0012393767705382436	16971.696529745044	0.0014304039043138584	0.00017705382436260624	0.002478753541076487	0.0005311614730878187	0.0012393767705382436	16969.5072592068	0.001432153118761461	2325293403	150	0.00017705382436260624	0.002478753541076487	0.0005311614730878187	0.0012393767705382436	16973.885800283286	0.0014290782767632793	29	COMPLETE
30	0.04089943342776204	2020-04-07 01:36:59.553308	2020-04-07 01:47:48.866238	1.0186645344915004	128	128	2	0.02894211809033973	512	0.6620165862663987	0.0035410764872521247	0.04089943342776204	0.02301699716713881	0.030807365439093484	13419.681480169971	0.017770755123148095	0.0035410764872521247	0.04089943342776204	0.02301699716713881	0.030807365439093484	13419.674752124645	0.0177707552711597	132346549	250	0.0035410764872521247	0.04089943342776204	0.02301699716713881	0.030807365439093484	13419.688208215297	0.017770754975200205	30	COMPLETE
31	0.04178470254957507	2020-04-07 01:47:48.906828	2020-04-07 02:07:34.142692	3.6000805636965763	256	128	11	0.00936060229670512	256	0.4621877068923452	0.007436260623229462	0.04178470254957507	0.02390226628895184	0.030807365439093484	9369.63314447592	0.021038382322207533	0.007436260623229462	0.04178470254957507	0.02390226628895184	0.030807365439093484	9369.62907223796	0.021038382396623066	778929828	250	0.007436260623229462	0.04178470254957507	0.02390226628895184	0.030807365439093484	9369.637216713882	0.021038382247845825	31	COMPLETE
32	0.0012393767705382436	2020-04-07 02:07:34.185545	2020-04-07 02:26:20.309713	7.525327495354002	64	64	75	0.05675721289439305	128	0.9732641468801064	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	19730.62331798867	0.000966216701735828	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	19699.876770538245	0.0009663781994501884	3549059301	150	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	19761.369865439094	0.0009660565820159883	32	COMPLETE
33	0.09755665722379603	2020-04-07 02:26:20.351559	2020-04-07 02:39:23.268446	1.8501380978845319	256	256	76	0.017351339791426324	512	0.3036555038252794	0.014695467422096316	0.09755665722379603	0.05347025495750708	0.06958215297450425	6155.750531161473	0.04463168149494744	0.014695467422096316	0.09755665722379603	0.05347025495750708	0.06958215297450425	6155.748937677054	0.044631681512428786	3956849000	200	0.014695467422096316	0.09755665722379603	0.05347025495750708	0.06958215297450425	6155.752124645893	0.04463168147747039	33	COMPLETE
34	0.019830028328611898	2020-04-07 02:39:23.309419	2020-04-07 02:48:32.817246	9.195902773119284	256	64	36	0.0018378457597150986	512	0.6590965163340818	0.0033640226628895184	0.019830028328611898	0.009029745042492918	0.012924929178470254	13363.110924220964	0.010172923093771394	0.0033640226628895184	0.019830028328611898	0.009029745042492918	0.012924929178470254	13360.27885977337	0.010172940710552116	1193125222	200	0.0033640226628895184	0.019830028328611898	0.009029745042492918	0.012924929178470254	13365.942988668556	0.010172905534291453	34	COMPLETE
35	0.3981940509915014	2020-04-07 02:48:32.856202	2020-04-07 03:03:10.780551	1.036508832677204	256	256	98	0.007511917975228004	512	0.08053704040449643	0.011154390934844192	0.3981940509915014	0.21565155807365438	0.2993980169971671	1632.0802939093485	0.14434468707787448	0.011154390934844192	0.3981940509915014	0.21565155807365438	0.2993980169971671	1632.0789660056657	0.14434468719979637	1727646813	200	0.011154390934844192	0.3981940509915014	0.21565155807365438	0.2993980169971671	1632.0816218130312	0.14434468695605177	35	COMPLETE
36	0.46405807365439095	2020-04-07 03:03:10.823712	2020-04-07 03:11:43.858310	1.5179543951212444	128	256	6	0.0028214578708036214	512	0.09330292973028516	0.011685552407932011	0.46405807365439095	0.27992209631728043	0.37075070821529743	1890.570910056657	0.1721992375988299	0.011685552407932011	0.46405807365439095	0.27992209631728043	0.37075070821529743	1890.5692280453259	0.17219923768704787	111367087	200	0.011685552407932011	0.46405807365439095	0.27992209631728043	0.37075070821529743	1890.5725920679886	0.17219923751065438	36	COMPLETE
37	0.000708215297450425	2020-04-07 03:11:43.901586	2020-04-07 03:21:50.303861	5.592789572128131	128	64	40	0.06309764144254035	256	0.9894525531684096	0.0003541076487252125	0.000708215297450425	0.000708215297450425	0.000708215297450425	20058.95449716714	0.0008966249168789866	0.0003541076487252125	0.000708215297450425	0.000708215297450425	0.000708215297450425	20035.65828611898	0.0008967598250585891	868531741	150	0.0003541076487252125	0.000708215297450425	0.000708215297450425	0.000708215297450425	20082.2507082153	0.0008964948188253456	37	COMPLETE
38	0.00141643059490085	2020-04-07 03:21:50.343674	2020-04-07 03:40:22.800502	9.31194259830983	256	64	18	0.010388568973788476	128	0.9741679463080061	0.0005311614730878187	0.00141643059490085	0.0005311614730878187	0.0010623229461756375	19750.20617917847	0.0011733486438024214	0.0005311614730878187	0.0017705382436260624	0.000708215297450425	0.0012393767705382436	19648.928824362607	0.0011992685703966599	2583759020	150	0.0005311614730878187	0.00141643059490085	0.0005311614730878187	0.0010623229461756375	19851.483533994335	0.001153363614599086	38	COMPLETE
39	0.000708215297450425	2020-04-07 03:40:22.843204	2020-04-07 04:00:22.943535	9.0386064232064	256	64	69	0.05737098284986039	128	0.9817442843641737	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	19902.89164305949	0.0005639950583288454	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	19304.744865439094	0.0005847678496154314	589927970	150	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	20501.038420679888	0.000556327943852021	39	COMPLETE
40	0.024079320113314446	2020-04-07 04:00:22.982327	2020-04-07 04:09:35.076606	5.94019230950629	64	64	90	0.001510759462852154	512	0.6679717479704985	0.005134560906515581	0.024079320113314446	0.01080028328611898	0.017528328611898018	13543.06781161473	0.012111775084837167	0.005134560906515581	0.024079320113314446	0.01080028328611898	0.017528328611898018	13542.035410764873	0.012111781192173748	1756735630	200	0.005134560906515581	0.024079320113314446	0.01080028328611898	0.017528328611898018	13544.10021246459	0.012111768983633923	40	COMPLETE
41	0.04320113314447592	2020-04-07 04:09:35.119644	2020-04-07 04:17:51.150740	3.3605290941765187	64	128	12	0.030117180650331855	512	0.4741298074097317	0.0056657223796034	0.04320113314447592	0.021246458923512748	0.031161473087818695	9611.865350566572	0.019416708084084574	0.0056657223796034	0.04320113314447592	0.021246458923512748	0.031161473087818695	9611.84330736544	0.019416709553153787	3269416236	200	0.0056657223796034	0.04320113314447592	0.021246458923512748	0.031161473087818695	9611.887393767705	0.01941670661950928	41	COMPLETE
42	0.012039660056657223	2020-04-07 04:17:51.189722	2020-04-07 04:27:59.992834	4.241540144806033	128	128	47	0.011495958556089585	256	0.6704628205796482	0.0019475920679886685	0.012039660056657223	0.005311614730878187	0.006905099150141643	13592.499468838527	0.006012775787404676	0.0019475920679886685	0.012039660056657223	0.005311614730878187	0.006905099150141643	13592.049043909348	0.00601277944173992	191753509	150	0.0019475920679886685	0.012039660056657223	0.005311614730878187	0.006905099150141643	13592.949893767705	0.0060127721349962845	42	COMPLETE
43	0.007613314447592068	2020-04-07 04:28:00.036610	2020-04-07 04:39:55.303900	2.5621628136304886	256	256	66	0.029508874468907913	256	0.881964283056183	0.002301699716713881	0.007613314447592068	0.004072237960339943	0.004957507082152974	17879.672981586402	0.004332638893603677	0.002301699716713881	0.007613314447592068	0.004072237960339943	0.004957507082152974	17879.419440509915	0.004332640023325307	224456564	150	0.002301699716713881	0.007613314447592068	0.004072237960339943	0.004957507082152974	17879.92652266289	0.004332637764857652	43	COMPLETE
44	0.18820821529745044	2020-04-07 04:39:55.345423	2020-04-07 04:55:53.820863	3.1133102907898453	128	128	82	0.0018644591445514977	256	0.19312073414886669	0.023194050991501416	0.18820821529745044	0.12588526912181303	0.15191218130311615	3915.064093484419	0.0862379619562283	0.023194050991501416	0.18820821529745044	0.12588526912181303	0.15191218130311615	3915.0612606232294	0.08623796238512228	2164304293	200	0.023194050991501416	0.18820821529745044	0.12588526912181303	0.15191218130311615	3915.066926345609	0.08623796152771591	44	COMPLETE
45	0.016111898016997167	2020-04-07 04:55:53.862215	2020-04-07 05:04:38.898898	8.800534177638465	256	256	73	0.0040253131958036	512	0.6370215892348546	0.0019475920679886685	0.016111898016997167	0.006550991501416431	0.009383852691218131	12915.634472379603	0.007581324153596565	0.0019475920679886685	0.016111898016997167	0.006550991501416431	0.009383852691218131	12913.728930594902	0.007581327721314895	2130899326	150	0.0019475920679886685	0.016111898016997167	0.006550991501416431	0.009383852691218131	12917.540014164306	0.007581320590543629	45	COMPLETE
46	0.013987252124645893	2020-04-07 05:04:38.944265	2020-04-07 05:23:37.309908	5.916259404809796	64	128	76	0.01083192283619182	128	0.7190215474553009	0.002124645892351275	0.013987252124645893	0.007082152974504249	0.010269121813031162	14577.500885269123	0.006594924225385881	0.002124645892351275	0.013987252124645893	0.007082152974504249	0.010269121813031162	14577.06090651558	0.006594925374914937	3943929144	150	0.002124645892351275	0.013987252124645893	0.007082152974504249	0.010269121813031162	14577.940864022663	0.006594923076238087	46	COMPLETE
47	0.002124645892351275	2020-04-07 05:23:37.351743	2020-04-07 05:29:34.130589	8.325487439111333	256	128	4	0.04683372754009884	512	0.9648871485123788	0.0003541076487252125	0.002124645892351275	0.0010623229461756375	0.001593484419263456	19561.271157932013	0.0012088497067287713	0.0003541076487252125	0.002478753541076487	0.0010623229461756375	0.0017705382436260624	19208.031515580737	0.0013166752651044822	4267568345	150	0.0003541076487252125	0.002124645892351275	0.0008852691218130312	0.00141643059490085	19914.510800283286	0.0011524114923154593	47	COMPLETE
48	0.012924929178470254	2020-04-07 05:29:34.171299	2020-04-07 05:50:42.303366	4.318806053016042	256	128	100	0.0025321690476598833	128	0.6397783014386202	0.001593484419263456	0.012924929178470254	0.004426345609065156	0.005842776203966006	12971.294529036828	0.006403515933459915	0.001593484419263456	0.012924929178470254	0.004426345609065156	0.005842776203966006	12969.923512747875	0.0064035202786863485	1059916023	150	0.001593484419263456	0.012924929178470254	0.004426345609065156	0.005842776203966006	12972.665545325779	0.0064035115933271216	48	COMPLETE
49	0.0	2020-04-07 05:50:42.361385	2020-04-07 06:01:23.172186	3.4781978989953526	128	128	77	0.06371847754533537	256	0.9639588243120433	0.0	0.0	0.0	0.0	19542.158994334277	0.0003833621930118278	0.0	0.0	0.0	0.0	19522.910764872522	0.00038344848762281885	790864846	150	0.0	0.0	0.0	0.0	19561.407223796035	0.00038327623289370816	49	COMPLETE
50	0.010623229461756374	2020-04-07 06:01:23.296286	2020-04-07 06:13:07.736343	9.255921497722381	128	256	85	0.02088411553367463	256	0.9040949984592848	0.0012393767705382436	0.010623229461756374	0.00424929178470255	0.007436260623229462	18328.49309490085	0.004701362615457145	0.0017705382436260624	0.011685552407932011	0.005311614730878187	0.008321529745042492	18193.0835694051	0.0051592170593327	2922468439	150	0.0012393767705382436	0.010446175637393768	0.004072237960339943	0.007259206798866855	18463.902620396602	0.004445358781616912	50	COMPLETE
