number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0032771535580524347	2020-03-10 11:55:36.666720	2020-03-10 11:55:50.083696	6.920655100949213	64	2	52	0.06537185782258795	512	1.5724073059905725	0.0	0.0032771535580524347	0.0	0.0	75.8871722846442	0.014517402578980992	0.0	0.0032771535580524347	0.0	0.0	75.8871722846442	0.014517402578980992	508933428	150	0.0	0.0032771535580524347	0.0	0.0	75.8871722846442	0.014517402578980992	0	COMPLETE
1	0.0009363295880149813	2020-03-10 11:55:50.098492	2020-03-10 11:56:01.590293	7.7902716881259835	64	2	59	0.05712528555358263	512	1.6000398074447661	0.0	0.0009363295880149813	0.0	0.0	77.22565543071161	0.013874361666375932	0.0	0.0009363295880149813	0.0	0.0	77.22565543071161	0.013874361666375932	2173526593	150	0.0	0.0009363295880149813	0.0	0.0	77.22565543071161	0.013874361666375932	1	COMPLETE
2	0.00749063670411985	2020-03-10 11:56:01.601978	2020-03-10 11:56:14.120190	8.51252816481884	256	2	22	0.06869528181375952	512	1.472283033559915	0.0	0.00749063670411985	0.00046816479400749064	0.0023408239700374533	71.06975655430712	0.017014882769083153	0.0	0.00749063670411985	0.00046816479400749064	0.0023408239700374533	71.06975655430712	0.017014882769083153	3464157025	150	0.0	0.00749063670411985	0.00046816479400749064	0.0023408239700374533	71.06975655430712	0.017014882769083153	2	COMPLETE
3	0.0	2020-03-10 11:56:14.134580	2020-03-10 11:56:29.740570	5.903225275493043	256	2	96	0.006484123952138863	512	1.6407284923316388	0.0	0.0	0.0	0.0	79.18867041198502	0.012977956685729753	0.0	0.0	0.0	0.0	79.18867041198502	0.012977956685729753	1901232729	150	0.0	0.0	0.0	0.0	79.18867041198502	0.012977956685729753	3	COMPLETE
4	0.06460674157303371	2020-03-10 11:56:29.752344	2020-03-10 11:58:31.062420	7.831017539250275	64	1	91	0.05036085587543692	128	1.1020753677317014	0.0	0.06460674157303371	0.01451310861423221	0.02762172284644195	53.27387640449438	0.03629629393778263	0.0	0.06460674157303371	0.01451310861423221	0.02762172284644195	53.27387640449438	0.03629629393778263	1419373912	350	0.0	0.06460674157303371	0.01451310861423221	0.02762172284644195	53.27387640449438	0.03629629393778263	4	COMPLETE
5	0.0028089887640449437	2020-03-10 11:58:31.080401	2020-03-10 11:58:40.170942	1.1584825425222718	64	2	1	0.014248763461251457	512	1.4694603241156885	0.0	0.0028089887640449437	0.0009363295880149813	0.0014044943820224719	70.93632958801498	0.016736488303632238	0.0	0.0028089887640449437	0.0009363295880149813	0.0014044943820224719	70.93632958801498	0.016736488303632238	3563912749	150	0.0	0.0028089887640449437	0.0009363295880149813	0.0014044943820224719	70.93632958801498	0.016736488303632238	5	COMPLETE
6	0.0032771535580524347	2020-03-10 11:58:40.181273	2020-03-10 11:59:04.162537	8.810450554402863	256	2	83	0.03778747560199314	256	1.5386248086509382	0.0	0.0032771535580524347	0.0009363295880149813	0.0018726591760299626	74.28932584269663	0.01548847725695137	0.0	0.0032771535580524347	0.0009363295880149813	0.0018726591760299626	74.28932584269663	0.01548847725695137	2828113824	150	0.0	0.0032771535580524347	0.0009363295880149813	0.0018726591760299626	74.28932584269663	0.01548847725695137	6	COMPLETE
7	0.0014044943820224719	2020-03-10 11:59:04.173067	2020-03-10 11:59:27.789539	2.288078424077291	128	1	88	0.0019230883147070966	256	1.5842155784190621	0.0	0.0014044943820224719	0.00046816479400749064	0.00046816479400749064	76.43913857677903	0.014402514020716012	0.0	0.0014044943820224719	0.00046816479400749064	0.00046816479400749064	76.43913857677903	0.014402514020716012	542341695	150	0.0	0.0014044943820224719	0.00046816479400749064	0.00046816479400749064	76.43913857677903	0.014402514020716012	7	COMPLETE
8	0.0	2020-03-10 11:59:27.803462	2020-03-10 11:59:52.158035	5.397457642667915	256	1	92	0.003124372005894972	256	1.6427143642518405	0.0	0.0	0.0	0.0	79.28089887640449	0.01298081298685926	0.0	0.0	0.0	0.0	79.28089887640449	0.01298081298685926	3441335982	150	0.0	0.0	0.0	0.0	79.28089887640449	0.01298081298685926	8	COMPLETE
9	0.0	2020-03-10 11:59:52.168664	2020-03-10 12:00:13.860666	3.067223878323432	64	2	47	0.0025183687661785538	256	1.638515149944284	0.0	0.0	0.0	0.0	79.07256554307116	0.013040640839454543	0.0	0.0	0.0	0.0	79.07256554307116	0.013040640839454543	784710681	150	0.0	0.0	0.0	0.0	79.07256554307116	0.013040640839454543	9	COMPLETE
