number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
11	0.2144194756554307	2020-05-14 23:29:09.882903	2020-05-14 23:47:33.952026	128	0.44634609596051295	0.21014345871339285	43	0.2977590337967038	57	0.008165946070872563	512	0.6836684369883231	0.02949438202247191	0.2144194756554307	0.07771535580524344	0.11938202247191011	32.92462546816479	0.09911971433818931	0.02949438202247191	0.2144194756554307	0.07771535580524344	0.11938202247191011	32.92462546816479	0.09911971433818931		2972930299.0	200.0	0.02949438202247191	0.2144194756554307	0.07771535580524344	0.11938202247191011	32.92462546816479	0.09911971433818931	11		COMPLETE
12	0.5720973782771536	2020-05-14 23:47:34.082098	2020-05-14 23:53:00.571533	128	0.21193315533751317	0.30495164583675616	18	0.026659053811229183	20	0.008835162652645527	512	0.24834804985435044	0.08146067415730338	0.5720973782771536	0.21769662921348315	0.33801498127340823	12.027621722846442	0.21942186192805357	0.08146067415730338	0.5720973782771536	0.21769662921348315	0.33801498127340823	12.027621722846442	0.21942186192805357		84869069.0	200.0	0.08146067415730338	0.5720973782771536	0.21769662921348315	0.33801498127340823	12.027621722846442	0.21942186192805357	12		COMPLETE
13	0.37265917602996257	2020-05-14 23:53:00.688048	2020-05-14 23:58:16.538584	64	0.3953817268006748	0.17455037244086397	22	0.29711078168396826	35	0.0017338271898185936	512	0.4082272255876928	0.035580524344569285	0.37265917602996257	0.11282771535580524	0.19382022471910113	19.64887640449438	0.13917048517272082	0.035580524344569285	0.37265917602996257	0.11282771535580524	0.19382022471910113	19.64887640449438	0.13917048517272082		571300891.0	200.0	0.035580524344569285	0.37265917602996257	0.11282771535580524	0.19382022471910113	19.64887640449438	0.13917048517272082	13		COMPLETE
14	0.26170411985018727	2020-05-14 23:58:16.639899	2020-05-15 00:07:21.860290	128	0.37241829673686466	0.17664231721881263	53	0.07102163838769432	13	0.0028248704531352534	128	0.6124922801314919	0.03089887640449438	0.26170411985018727	0.0800561797752809	0.13249063670411984	29.609550561797754	0.10750826529403348	0.03089887640449438	0.26170411985018727	0.0800561797752809	0.13249063670411984	29.609550561797754	0.10750826529403348		486004790.0	250.0	0.03089887640449438	0.26170411985018727	0.0800561797752809	0.13249063670411984	29.609550561797754	0.10750826529403348	14		COMPLETE
15	0.6933520599250936	2020-05-15 00:07:21.959492	2020-05-15 00:12:31.034447	64	0.29264816066026395	0.0029788110848333327	39	0.38256975722788106	25	0.0025213698934111895	512	0.18338572533630282	0.07865168539325842	0.6933520599250936	0.2696629213483146	0.41853932584269665	8.830056179775282	0.25037469350656527	0.07865168539325842	0.6933520599250936	0.2696629213483146	0.41853932584269665	8.830056179775282	0.25037469350656527		3059850720.0	200.0	0.07865168539325842	0.6933520599250936	0.2696629213483146	0.41853932584269665	8.830056179775282	0.25037469350656527	15		COMPLETE
16	0.9466292134831461	2020-05-15 00:12:31.110711	2020-05-15 00:20:05.167595	64	0.4853064844987286	0.4308855285045792	40	0.3128570047051398	15	0.0027291364093482034	512	0.08009034006643607	0.38342696629213485	0.9466292134831461	0.6835205992509363	0.822565543071161	3.868445692883895	0.5683171264031714	0.38342696629213485	0.9466292134831461	0.6835205992509363	0.822565543071161	3.868445692883895	0.5683171264031714		165010528.0	400.0	0.38342696629213485	0.9466292134831461	0.6835205992509363	0.822565543071161	3.868445692883895	0.5683171264031714	16		COMPLETE
17	0.14794007490636704	2020-05-15 00:20:05.325802	2020-05-15 00:45:45.379158	256	0.08647836370077422	0.14853424789267322	28	0.46248403735929317	63	0.0686299299672285	512	0.8460393061753265	0.01638576779026217	0.14794007490636704	0.03838951310861423	0.07069288389513109	41.022940074906366	0.06915482137108257	0.01638576779026217	0.14794007490636704	0.03838951310861423	0.07069288389513109	41.022940074906366	0.06915482137108257		3409102349.0	200.0	0.01638576779026217	0.14794007490636704	0.03838951310861423	0.07069288389513109	41.022940074906366	0.06915482137108257	17		COMPLETE
18	0.10627340823970037	2020-05-15 00:45:45.479486	2020-05-15 01:12:59.030312	256	0.22290179645761865	0.32371642086834995	63	0.10596310838745282	34	0.024860934437779234	512	0.942734812002643	0.008895131086142321	0.10627340823970037	0.02855805243445693	0.05056179775280899	45.39676966292135	0.0543905650165914	0.008895131086142321	0.10627340823970037	0.02855805243445693	0.05056179775280899	45.39653558052434	0.05439076457532713		4260135422.0	200.0	0.008895131086142321	0.10627340823970037	0.02855805243445693	0.05056179775280899	45.39700374531835	0.05439037115953384	18		COMPLETE
19	0.23876404494382023	2020-05-15 01:12:59.143178	2020-05-15 01:34:46.639599	256	0.1348283984011216	0.16834471593069117	18	0.274048997083211	70	0.011531753245025577	512	0.6339677350075866	0.024812734082397005	0.23876404494382023	0.0702247191011236	0.12219101123595505	30.560393258426966	0.09835320095166225	0.024812734082397005	0.23876404494382023	0.0702247191011236	0.12219101123595505	30.560393258426966	0.09835320095166225		1658720310.0	200.0	0.024812734082397005	0.23876404494382023	0.0702247191011236	0.12219101123595505	30.560393258426966	0.09835320095166225	19		COMPLETE
20	0.13857677902621723	2020-05-15 01:34:46.790454	2020-05-15 01:44:58.520538	64	0.1346047161710875	0.3227192635286626	51	0.49067880962111093	47	0.00790565831132777	256	0.9149754923822407	0.011704119850187267	0.13857677902621723	0.04353932584269663	0.06460674157303371	44.072565543071164	0.06344435140102361	0.011704119850187267	0.13857677902621723	0.04353932584269663	0.06460674157303371	44.072565543071164	0.06344435140102361		2022023494.0	200.0	0.011704119850187267	0.13857677902621723	0.04353932584269663	0.06460674157303371	44.072565543071164	0.06344435140102361	20		COMPLETE
21	0.28136704119850187	2020-05-15 01:44:58.630322	2020-05-15 02:01:01.234626	64	0.16354547137316272	0.1911281011760897	35	0.156070541321516	83	0.001309158257467318	128	0.5561998140141856	0.042134831460674156	0.28136704119850187	0.09878277153558053	0.15589887640449437	26.827247191011235	0.1236714156868211	0.042134831460674156	0.28136704119850187	0.09878277153558053	0.15589887640449437	26.827247191011235	0.1236714156868211		1130432711.0	200.0	0.042134831460674156	0.28136704119850187	0.09878277153558053	0.15589887640449437	26.827247191011235	0.1236714156868211	21		COMPLETE
22	0.10814606741573034	2020-05-15 02:01:01.358366	2020-05-15 02:13:28.726686	128	0.09280303073737944	0.2841697589502578	26	0.37618295949996083	40	0.004074644049899739	128	0.9595068973813499	0.011235955056179775	0.10814606741573034	0.03604868913857678	0.0599250936329588	46.27574906367041	0.057719887093206856	0.011235955056179775	0.10814606741573034	0.03604868913857678	0.0599250936329588	46.27574906367041	0.057719887093206856		3310505607.0	200.0	0.011235955056179775	0.10814606741573034	0.03604868913857678	0.0599250936329588	46.27574906367041	0.057719887093206856	22		COMPLETE
23	0.1348314606741573	2020-05-15 02:13:28.836574	2020-05-15 02:16:50.565531	64	0.3087871920154486	0.2874475135242592	64	0.028804547628464794	4	0.008065387740699809	128	0.8671357704697993	0.01638576779026217	0.1348314606741573	0.04400749063670412	0.0749063670411985	41.706460674157306	0.06856665579556566	0.01638576779026217	0.1348314606741573	0.04400749063670412	0.0749063670411985	41.706460674157306	0.06856665579556566		1478870869.0	200.0	0.01638576779026217	0.1348314606741573	0.04400749063670412	0.0749063670411985	41.706460674157306	0.06856665579556566	23		COMPLETE
24	0.24297752808988765	2020-05-15 02:16:50.694666	2020-05-15 02:41:45.005587	256	0.2861226433076725	0.12594308464188325	19	0.291972434004725	70	0.003954550232364635	128	0.6466598660433979	0.03464419475655431	0.24297752808988765	0.08052434456928839	0.13249063670411984	31.171348314606742	0.10791649839032405	0.03464419475655431	0.24297752808988765	0.08052434456928839	0.13249063670411984	31.171348314606742	0.10791649839032405		698897695.0	200.0	0.03464419475655431	0.24297752808988765	0.08052434456928839	0.13249063670411984	31.171348314606742	0.10791649839032405	24		COMPLETE
25	0.4035580524344569	2020-05-15 02:41:45.109816	2020-05-15 03:05:04.143580	256	0.16035820037345028	0.15831459206815673	48	0.4141294985740272	36	0.0029028489143743297	256	0.4056300762578608	0.0552434456928839	0.4035580524344569	0.14653558052434457	0.22191011235955055	19.564606741573034	0.1608953699657865	0.0552434456928839	0.4035580524344569	0.14653558052434457	0.22191011235955055	19.564606741573034	0.1608953699657865		3258716013.0	200.0	0.0552434456928839	0.4035580524344569	0.14653558052434457	0.22191011235955055	19.564606741573034	0.1608953699657865	25		COMPLETE
26	0.25749063670411987	2020-05-15 03:05:04.278420	2020-05-15 03:39:46.652118	256	0.2744938333981764	0.16749439340241518	52	0.3569914260862752	49	0.0019029182721357338	128	0.627344692319506	0.030430711610486893	0.25749063670411987	0.09550561797752809	0.13904494382022473	30.362827715355806	0.10977110654970136	0.030430711610486893	0.25749063670411987	0.09550561797752809	0.13904494382022473	30.362827715355806	0.10977110654970136		3091272592.0	200.0	0.030430711610486893	0.25749063670411987	0.09550561797752809	0.13904494382022473	30.362827715355806	0.10977110654970136	26		COMPLETE
27	0.5028089887640449	2020-05-15 03:39:46.778272	2020-05-15 03:40:55.838720	64	0.15874987053278344	0.26425672514284176	60	0.47495034009463244	1	0.03383474657002429	512	0.30286913900287327	0.05711610486891386	0.5028089887640449	0.17088014981273408	0.2743445692883895	14.534176029962547	0.1842238730903203	0.05711610486891386	0.5028089887640449	0.17088014981273408	0.2743445692883895	14.534176029962547	0.1842238730903203		472728657.0	200.0	0.05711610486891386	0.5028089887640449	0.17088014981273408	0.2743445692883895	14.534176029962547	0.1842238730903203	27		COMPLETE
28	0.12078651685393259	2020-05-15 03:40:55.945526	2020-05-15 04:14:25.790436	256	0.4738411015460879	0.07099798050373085	60	0.12931220403073035	44	0.014895166983452605	256	0.952877191437778	0.007958801498127341	0.12078651685393259	0.033707865168539325	0.05571161048689138	45.938202247191015	0.05602530405870198	0.007958801498127341	0.12078651685393259	0.033707865168539325	0.05571161048689138	45.938202247191015	0.05602530405870198		1241906261.0	200.0	0.007958801498127341	0.12078651685393259	0.033707865168539325	0.05571161048689138	45.938202247191015	0.05602530405870198	28		COMPLETE
29	0.19241573033707865	2020-05-15 04:14:25.911040	2020-05-15 04:20:03.233059	64	0.4811636706597248	0.18294539377393287	28	0.42853748231219474	26	0.002974447616550263	128	0.7282125890840975	0.017790262172284643	0.19241573033707865	0.05805243445692884	0.09550561797752809	35.21348314606742	0.08293407768951366	0.017790262172284643	0.19241573033707865	0.05805243445692884	0.09550561797752809	35.21348314606742	0.08293407768951366		750550912.0	200.0	0.017790262172284643	0.19241573033707865	0.05805243445692884	0.09550561797752809	35.21348314606742	0.08293407768951366	29		COMPLETE
30	0.150749063670412	2020-05-15 04:20:03.350745	2020-05-15 04:28:17.477663	64	0.4858249438220956	0.37114495271870973	49	0.47133429527701437	36	0.002699468050092167	256	0.840133287043098	0.011235955056179775	0.150749063670412	0.04541198501872659	0.06601123595505617	40.493445692883896	0.0653868873964056	0.011235955056179775	0.150749063670412	0.04541198501872659	0.06601123595505617	40.493445692883896	0.0653868873964056		3875715401.0	200.0	0.011235955056179775	0.150749063670412	0.04541198501872659	0.06601123595505617	40.493445692883896	0.0653868873964056	30		COMPLETE
31	0.1203183520599251	2020-05-15 04:28:17.580775	2020-05-15 04:31:39.370251	128	0.3051476638222167	0.3233019074684756	16	0.03938302243925634	2	0.022833494181529575	128	0.9756751026529191	0.011704119850187267	0.1203183520599251	0.03277153558052434	0.05898876404494382	46.958333333333336	0.05624291390297187	0.011704119850187267	0.1203183520599251	0.03277153558052434	0.05898876404494382	46.958333333333336	0.05624291390297187		2698771981.0	200.0	0.011704119850187267	0.1203183520599251	0.03277153558052434	0.05898876404494382	46.958333333333336	0.05624291390297187	31		COMPLETE
32	0.19382022471910113	2020-05-15 04:31:39.479732	2020-05-15 05:09:28.473473	256	0.3415100589183811	0.3958721950050622	44	0.2718297248687919	61	0.029690413288366968	128	0.8044065805945602	0.02855805243445693	0.19382022471910113	0.06975655430711611	0.1104868913857678	38.9812734082397	0.09025113808376467	0.02855805243445693	0.19382022471910113	0.06975655430711611	0.1104868913857678	38.9812734082397	0.09025113808376467		4010235414.0	200.0	0.02855805243445693	0.19382022471910113	0.06975655430711611	0.1104868913857678	38.9812734082397	0.09025113808376467	32		COMPLETE
33	0.10486891385767791	2020-05-15 05:09:28.590004	2020-05-15 05:47:11.834446	128	0.4941331782926175	0.3599183049853477	34	0.3090384986877384	98	0.09172775848172517	256	0.9997917951524173	0.010299625468164793	0.10486891385767791	0.037921348314606744	0.05056179775280899	48.24812734082397	0.05410101716544008	0.010299625468164793	0.10486891385767791	0.037921348314606744	0.05056179775280899	48.24812734082397	0.05410101716544008		2839663959.0	250.0	0.010299625468164793	0.10486891385767791	0.037921348314606744	0.05056179775280899	48.24812734082397	0.05410101716544008	33		COMPLETE
34	0.1694756554307116	2020-05-15 05:47:11.941893	2020-05-15 06:12:15.515822	128	0.38587343414072633	0.07876346502206355	51	0.4081328934069527	70	0.020148885846702835	256	0.7897614469797061	0.017790262172284643	0.1694756554307116	0.05056179775280899	0.09316479400749064	38.09925093632959	0.07673859728016436	0.017790262172284643	0.1694756554307116	0.05056179775280899	0.09316479400749064	38.09925093632959	0.07673859728016436		3336977053.0	200.0	0.017790262172284643	0.1694756554307116	0.05056179775280899	0.09316479400749064	38.09925093632959	0.07673859728016436	34		COMPLETE
35	0.1760299625468165	2020-05-15 06:12:15.668125	2020-05-15 06:46:05.915971	128	0.22510415475762746	0.2200537263574055	49	0.04231518816114138	93	0.005228662040496955	128	0.7659379032035865	0.013576779026217229	0.1760299625468165	0.047752808988764044	0.08099250936329588	36.866573033707866	0.0751554362091596	0.013576779026217229	0.1760299625468165	0.047752808988764044	0.08099250936329588	36.866573033707866	0.0751554362091596		1613306898.0	200.0	0.013576779026217229	0.1760299625468165	0.047752808988764044	0.08099250936329588	36.866573033707866	0.0751554362091596	35		COMPLETE
36	0.15777153558052434	2020-05-15 06:46:06.010726	2020-05-15 07:12:04.634382	128	0.3186208686326312	0.3708061405490209	48	0.24315621840030283	77	0.01022286584110078	512	0.8471239781912332	0.02200374531835206	0.15777153558052434	0.041666666666666664	0.08099250936329588	40.82677902621723	0.07455156911062708	0.02200374531835206	0.15777153558052434	0.041666666666666664	0.08099250936329588	40.82677902621723	0.07455156911062708		2073031772.0	200.0	0.02200374531835206	0.15777153558052434	0.041666666666666664	0.08099250936329588	40.82677902621723	0.07455156911062708	36		COMPLETE
37	0.11563670411985019	2020-05-15 07:12:04.729571	2020-05-15 07:34:03.375056	256	0.2964594015801307	0.4635006188358091	60	0.04731826752958679	28	0.007857934882561405	256	0.9594917903996111	0.01451310861423221	0.11563670411985019	0.03698501872659176	0.060393258426966294	46.302434456928836	0.05963812455809972	0.01451310861423221	0.11563670411985019	0.03698501872659176	0.060393258426966294	46.302434456928836	0.05963812455809972		1754791644.0	200.0	0.01451310861423221	0.11563670411985019	0.03698501872659176	0.060393258426966294	46.302434456928836	0.05963812455809972	37		COMPLETE
38	0.14794007490636704	2020-05-15 07:34:03.523777	2020-05-15 07:41:56.353158	128	0.040361116927527474	0.24543295955942163	18	0.02125995099007011	27	0.004903613116357328	128	0.8296057105915489	0.012172284644194757	0.14794007490636704	0.04541198501872659	0.07350187265917603	39.97003745318352	0.06850560905302594	0.012172284644194757	0.14794007490636704	0.04541198501872659	0.07350187265917603	39.97003745318352	0.06850560905302594		2005135602.0	200.0	0.012172284644194757	0.14794007490636704	0.04541198501872659	0.07350187265917603	39.97003745318352	0.06850560905302594	38		COMPLETE
39	0.2144194756554307	2020-05-15 07:41:56.495243	2020-05-15 07:53:51.359334	64	0.4681695180377409	0.13899266004627775	36	0.23140221523405047	67	0.005181410225402178	256	0.715095723765529	0.025749063670411985	0.2144194756554307	0.07350187265917603	0.11376404494382023	34.51170411985019	0.09293228788917961	0.025749063670411985	0.2144194756554307	0.07350187265917603	0.11376404494382023	34.51170411985019	0.09293228788917961		3247442350.0	200.0	0.025749063670411985	0.2144194756554307	0.07350187265917603	0.11376404494382023	34.51170411985019	0.09293228788917961	39		COMPLETE
40	0.6732209737827716	2020-05-15 07:53:51.498469	2020-05-15 08:26:33.606392	256	0.43480143715725744	0.14407469393894434	26	0.1078210843567422	83	0.0015957429026495417	512	0.2055053834477265	0.11938202247191011	0.6732209737827716	0.3057116104868914	0.43679775280898875	9.90121722846442	0.2796031094294111	0.11938202247191011	0.6732209737827716	0.3057116104868914	0.43679775280898875	9.90121722846442	0.2796031094294111		2889723742.0	200.0	0.11938202247191011	0.6732209737827716	0.3057116104868914	0.43679775280898875	9.90121722846442	0.2796031094294111	40		COMPLETE
41	0.11470037453183521	2020-05-15 08:26:33.723409	2020-05-15 08:41:20.482353	64	0.38998350992067826	0.16310488455083066	42	0.20604033313249115	88	0.04086012661432949	512	0.9880598501166266	0.013108614232209739	0.11470037453183521	0.03417602996254682	0.05149812734082397	47.7626404494382	0.05716058883439781	0.013108614232209739	0.11470037453183521	0.03417602996254682	0.05149812734082397	47.7626404494382	0.05716058883439781		2602486407.0	200.0	0.013108614232209739	0.11470037453183521	0.03417602996254682	0.05149812734082397	47.7626404494382	0.05716058883439781	41		COMPLETE
42	0.5538389513108615	2020-05-15 08:41:20.632104	2020-05-15 08:53:44.919647	64	0.15657625694378285	0.4191707787352306	20	0.32434853466842006	94	0.0018694593429619962	256	0.27429465540817305	0.041666666666666664	0.5538389513108615	0.16619850187265917	0.301498127340824	13.213014981273409	0.18183272393819086	0.041666666666666664	0.5538389513108615	0.16619850187265917	0.301498127340824	13.213014981273409	0.18183272393819086		2708449926.0	200.0	0.041666666666666664	0.5538389513108615	0.16619850187265917	0.301498127340824	13.213014981273409	0.18183272393819086	42		COMPLETE
43	0.12125468164794008	2020-05-15 08:53:45.028075	2020-05-15 09:01:01.771312	64	0.4718175571880311	0.251304440941024	38	0.2595581621971405	33	0.0063130508421623144	128	0.9958512141902962	0.01544943820224719	0.12125468164794008	0.03604868913857678	0.05758426966292135	48.02996254681648	0.06084781551171052	0.01544943820224719	0.12125468164794008	0.03604868913857678	0.05758426966292135	48.02996254681648	0.06084781551171052		3419756933.0	200.0	0.01544943820224719	0.12125468164794008	0.03604868913857678	0.05758426966292135	48.02996254681648	0.06084781551171052	43		COMPLETE
44	0.1100187265917603	2020-05-15 09:01:01.880589	2020-05-15 09:08:56.152190	128	0.2518151293994819	0.44326893620830765	28	0.09191287927201358	24	0.029521159220981783	256	0.9458663099234372	0.011235955056179775	0.1100187265917603	0.02902621722846442	0.05852059925093633	45.64138576779026	0.05654183682712622	0.011235955056179775	0.1100187265917603	0.02902621722846442	0.05852059925093633	45.64138576779026	0.05654183682712622		1845371320.0	200.0	0.011235955056179775	0.1100187265917603	0.02902621722846442	0.05852059925093633	45.64138576779026	0.05654183682712622	44		COMPLETE
45	0.10767790262172285	2020-05-15 09:08:56.262170	2020-05-15 09:19:51.949346	128	0.05409038602067723	0.38665339611568417	26	0.2186909911810731	39	0.02753635998313545	256	0.9957986450579701	0.009363295880149813	0.10767790262172285	0.0351123595505618	0.05290262172284644	48.0936329588015	0.05500951546456089	0.009363295880149813	0.10767790262172285	0.0351123595505618	0.05290262172284644	48.0936329588015	0.05500951546456089		2910466456.0	200.0	0.009363295880149813	0.10767790262172285	0.0351123595505618	0.05290262172284644	48.0936329588015	0.05500951546456089	45		COMPLETE
46	0.34784644194756553	2020-05-15 09:19:52.059691	2020-05-15 09:25:19.391203	256	0.17563324188255874	0.019329738581562506	35	0.44860583378511565	8	0.00399281732787433	256	0.49801505824606795	0.040262172284644196	0.34784644194756553	0.12453183520599251	0.19428838951310862	24.085205992509362	0.13755196889841548	0.040262172284644196	0.34784644194756553	0.12453183520599251	0.19428838951310862	24.085205992509362	0.13755196889841548		2586335368.0	200.0	0.040262172284644196	0.34784644194756553	0.12453183520599251	0.19428838951310862	24.085205992509362	0.13755196889841548	46		COMPLETE
47		2020-05-15 09:25:19.588405	2020-05-15 09:25:21.660715	256	0.2973668181416792	0.37066543979713495	49	0.32233313297787136	92	0.0029883985832394283	512														The current model can't be trained on this hardware with these parameters.									47	Setting status of trial#47 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
