number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0056487504279356384	2020-03-10 08:00:21.310073	2020-03-10 08:16:41.726987	128	2	68	0.008507702726247204	512	1.064112812317579	0.005135227661759671	0.0056487504279356384	0.005192285746890335	0.005249343832020997	7611.282922515121	0.005678223838860215	0.005135227661759671	0.0056487504279356384	0.005192285746890335	0.005249343832020997	7611.277330822778	0.005678224687156845	2891397718	150.0	0.005135227661759671	0.0056487504279356384	0.005192285746890335	0.005249343832020997	7611.288514207463	0.0056782229925416245	0	COMPLETE
1	0.24726121191372818	2020-03-10 08:16:41.772688	2020-03-10 11:52:10.914389	128	1	41	0.03488882233258134	128	0.22574420769943432	0.07183612917950473	0.24726121191372818	0.14940659591464112	0.18786374529270797	1589.2968161588497	0.13222072539980323	0.0718931872646354	0.24740385712655483	0.14943512495720643	0.1878922743352733	1589.293250028529	0.13225630582531914	3361007889	650.0	0.07183612917950473	0.24726121191372818	0.14940659591464112	0.18786374529270797	1589.3003822891703	0.13219794219615716	1	COMPLETE
2	0.005791395640762296	2020-03-10 11:52:10.959586	2020-03-10 12:08:48.827157	256	2	43	0.0059687675203944	512	1.069462495922333	0.005135227661759671	0.005791395640762296	0.005192285746890335	0.005363460002282323	7648.610721214196	0.005688439713230213	0.005135227661759671	0.005791395640762296	0.005192285746890335	0.005363460002282323	7648.602248088554	0.0056884404035113245	1460149329	150.0	0.005135227661759671	0.005791395640762296	0.005192285746890335	0.005363460002282323	7648.619194339838	0.0056884390236261245	2	COMPLETE
3	0.2504564646810453	2020-03-10 12:08:48.858638	2020-03-10 14:10:58.412453	256	1	4	0.0030818215720200787	128	0.2974697770104808	0.05015405682985279	0.2504564646810453	0.14752367910532924	0.19037430103845715	2098.1508187835216	0.11959258896320063	0.05018258587241812	0.2505705808513066	0.1475807371904599	0.19051694625128382	2098.1475522081478	0.11961766600728355	1606858281	450.0	0.05015405682985279	0.2504564646810453	0.14752367910532924	0.19037430103845715	2098.1540853588954	0.11957520502407672	3	COMPLETE
4	0.0055346342576743125	2020-03-10 14:10:58.457526	2020-03-10 14:48:06.005985	64	2	69	0.0022716108858255265	128	1.061295909981604	0.00510669861919434	0.0055346342576743125	0.005192285746890335	0.005363460002282323	7591.903457719959	0.00565859640997639	0.00510669861919434	0.0055346342576743125	0.005192285746890335	0.005363460002282323	7591.899007189319	0.005658596698758948	3527116621	150.0	0.00510669861919434	0.0055346342576743125	0.005192285746890335	0.005363460002282323	7591.907908250599	0.005658596121443533	4	COMPLETE
5	0.25368024649092774	2020-03-10 14:48:06.038749	2020-03-10 17:44:47.192453	256	1	100	0.06501042371484046	512	0.37299725902665637	0.03146753394956065	0.25368024649092774	0.14875042793563847	0.1945110122104302	2637.883729887025	0.10900281932775657	0.03146753394956065	0.25376583361862376	0.14880748602076915	0.19453954125299555	2637.8810338925027	0.10901371578815743	1030768688		0.03146753394956065	0.25368024649092774	0.14875042793563847	0.1945110122104302	2637.8864258815474	0.10899481278513296	5	COMPLETE
6	0.25393700787401574	2020-03-10 17:44:47.243049	2020-03-10 20:30:34.504538	256	1	88	0.0871448706987398	128	0.1759498548674946	0.07146525162615543	0.25393700787401574	0.15097569325573434	0.19120164327285177	1234.1463111947962	0.13343977336465404	0.07146525162615543	0.2539940659591464	0.15108980942599567	0.19120164327285177	1234.1431587355928	0.13346400166372305	816073470	500.0	0.07146525162615543	0.25393700787401574	0.15097569325573434	0.19120164327285177	1234.1494636539999	0.13342064913558116	6	COMPLETE
7	0.004336414469930389	2020-03-10 20:30:34.554117	2020-03-10 20:53:24.604869	64	2	76	0.07316023476507913	256	1.0888215832439476	0.0019399748944425425	0.004336414469930389	0.002967020426794477	0.0033949560652744492	7789.8049612005025	0.0030380982239302046	0.0019399748944425425	0.004336414469930389	0.002967020426794477	0.0033949560652744492	7789.797614972042	0.0030380990327932367	3830524912	150.0	0.0019399748944425425	0.004336414469930389	0.002967020426794477	0.0033949560652744492	7789.812307428962	0.003038097416130719	7	COMPLETE
8	0.2348796074403743	2020-03-10 20:53:24.639605	2020-03-10 23:58:12.793738	64	1	45	0.06323178355623302	256	0.2828632585805048	0.06259271938833733	0.2348796074403743	0.13768115942028986	0.17545361177678878	1997.351078397809	0.12126158587789908	0.06262124843090267	0.23490813648293962	0.1377096884628552	0.17551066986191943	1997.347398151318	0.12128904680633401	508128928	900.0	0.06259271938833733	0.23485107839780897	0.13768115942028986	0.17545361177678878	1997.3547586442999	0.12124185648908391	8	COMPLETE
9	0.005705808513066302	2020-03-10 23:58:12.830793	2020-03-11 00:21:08.890566	256	2	19	0.004690751664281751	256	1.0464832882395447	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005449047129978318	7482.843104530412	0.005706361011276696	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005449047129978318	7482.835159192057	0.0057063616556391845	4019215406	150.0	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005449047129978318	7482.8510498687665	0.005706360367662316	9	COMPLETE
10	0.005620221385370307	2020-03-11 00:21:08.928105	2020-03-11 00:38:42.640625	256	2	79	0.017824522447238113	512	1.1168657017074382	0.005135227661759671	0.005620221385370307	0.005163756704325003	0.005306401917151661	7992.968461143444	0.0056466227540123825	0.005135227661759671	0.005620221385370307	0.005163756704325003	0.005306401917151661	7992.959774049983	0.005646623614110575	706813928	150.0	0.005135227661759671	0.005620221385370307	0.005163756704325003	0.005306401917151661	7992.977148236905	0.005646621895344615	10	COMPLETE
11	0.1084674198333904	2020-03-11 00:38:42.684686	2020-03-11 03:07:53.170297	64	1	82	0.025814482722994914	512	0.7690545746723131	0.008701357982426109	0.1084674198333904	0.07699988588382974	0.0927193883373274	5470.566458404656	0.04727089247087972	0.008701357982426109	0.1084674198333904	0.07699988588382974	0.0927193883373274	5470.563933584389	0.04727089305936841	2186299309		0.008701357982426109	0.1084674198333904	0.07699988588382974	0.0927193883373274	5470.568983224923	0.04727089188363659	11	COMPLETE
12	0.27929932671459545	2020-03-11 03:07:53.207201	2020-03-11 05:01:53.652348	128	2	1	0.062379069804102676	256	0.09977017398681569	0.09548670546616456	0.27929932671459545	0.16866369964623987	0.2109722697706265	695.3988217505421	0.15646855478591262	0.09551523450872988	0.27929932671459545	0.16866369964623987	0.21100079881319184	695.3941857811252	0.15648370582515744	2285277822	650.0	0.09548670546616456	0.27929932671459545	0.16866369964623987	0.2109722697706265	695.403457719959	0.15645936553195242	12	COMPLETE
13	0.1318327056943969	2020-03-11 05:01:53.704165	2020-03-11 08:40:23.305973	128	1	37	0.0036503269867806756	256	0.7397341752947472	0.005135227661759671	0.1318327056943969	0.098967248659135	0.11688348739016319	5258.5031667237245	0.056333176361733996	0.005135227661759671	0.1318327056943969	0.098967248659135	0.11688348739016319	5258.500057058085	0.05633317666392951	2538208037		0.005135227661759671	0.1318327056943969	0.098967248659135	0.11688348739016319	5258.506276389365	0.05633317605977035	13	COMPLETE
