number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9789325842696629	2020-04-02 18:21:16.317888	2020-04-02 18:22:27.140002	0.4915501873243426	0.18244934897389162	0.24032911920594066	128	64	0.003913191598243745	128	0.0020148453916806856	0.05747002308180186	0.5440074906367042	0.9789325842696629	0.8834269662921348	0.9489700374531835	2.771067415730337	0.7155078301672311	0.5440074906367042	0.9789325842696629	0.8834269662921348	0.9489700374531835	2.771067415730337	0.7155078301672311	2652822609	250	0.5440074906367042	0.9789325842696629	0.8834269662921348	0.9489700374531835	2.771067415730337	0.7155078301672311	0	COMPLETE
1	0.9719101123595506	2020-04-02 18:22:27.210327	2020-04-02 18:23:35.228261	0.37521852417396195	0.2292351624281643	0.4044150083225513	64	64	0.004448614938324544	256	0.012197179410941127	0.05899945059302873	0.5262172284644194	0.9719101123595506	0.8600187265917603	0.9330524344569289	2.8342696629213484	0.7000243193024405	0.5262172284644194	0.9719101123595506	0.8600187265917603	0.9330524344569289	2.8342696629213484	0.7000243193024405	2804969691	350	0.5262172284644194	0.9719101123595506	0.8600187265917603	0.9330524344569289	2.8342696629213484	0.7000243193024405	1	COMPLETE
2	0.976123595505618	2020-04-02 18:23:35.272257	2020-04-02 18:29:59.186644	0.13180896253042046	0.27779296088650635	0.44079668555012586	256	256	0.003506944570374417	512	0.0018553806883143669	0.05496150103034905	0.5636704119850188	0.976123595505618	0.87687265917603	0.9489700374531835	2.6474719101123596	0.7274388231030475	0.5636704119850188	0.976123595505618	0.87687265917603	0.9489700374531835	2.6474719101123596	0.7274388231030475	2958161087	250	0.5636704119850188	0.976123595505618	0.87687265917603	0.9489700374531835	2.6474719101123596	0.7274388231030475	2	COMPLETE
3	0.9794007490636704	2020-04-02 18:29:59.237116	2020-04-02 18:37:53.875166	0.3183039706247078	0.3024511777425758	0.13909501872361535	256	256	0.0017657297461391949	512	0.005009670238759436	0.05457870919285307	0.5674157303370787	0.9794007490636704	0.8927902621722846	0.9545880149812734	2.625936329588015	0.7329174474685446	0.5674157303370787	0.9794007490636704	0.8927902621722846	0.9545880149812734	2.625936329588015	0.7329174474685446	1616135961	300	0.5674157303370787	0.9794007490636704	0.8927902621722846	0.9545880149812734	2.625936329588015	0.7329174474685446	3	COMPLETE
4	0.11704119850187265	2020-04-02 18:37:53.934676	2020-04-02 18:39:43.108528	0.28518145764075603	0.44971226137193654	0.3886196057637723	128	128	0.08428657279092636	128	0.004076237709878734	0.9882955003882085	0.010299625468164793	0.11704119850187265	0.039794007490636704	0.06647940074906367	47.666666666666664	0.05824207583570879	0.010299625468164793	0.11704119850187265	0.039794007490636704	0.06647940074906367	47.666666666666664	0.05824207583570879	1569136233	300	0.010299625468164793	0.11704119850187265	0.039794007490636704	0.06647940074906367	47.666666666666664	0.05824207583570879	4	COMPLETE
5	0.9559925093632958	2020-04-02 18:39:43.157028	2020-04-02 18:40:35.115247	0.38694572401509747	0.4606494132189859	0.4192796711108622	64	256	0.01847847071536605	128	0.4202061623223889	0.07242426488719435	0.43773408239700373	0.9559925093632958	0.7762172284644194	0.8787453183520599	3.481741573033708	0.6244057810159315	0.43773408239700373	0.9559925093632958	0.7762172284644194	0.8787453183520599	3.481741573033708	0.6244057810159315	4115142308	200	0.43773408239700373	0.9559925093632958	0.7762172284644194	0.8787453183520599	3.481741573033708	0.6244057810159315	5	COMPLETE
6	0.7832397003745318	2020-04-02 18:40:35.189242	2020-04-02 18:46:51.132736	0.23503320485740442	0.3674524186820112	0.16835423583359393	256	256	0.05896863648449446	128	0.372238509247416	0.17185138035147043	0.25140449438202245	0.7832397003745318	0.4948501872659176	0.6142322097378277	8.27247191011236	0.4168185160228459	0.25140449438202245	0.7832397003745318	0.4948501872659176	0.6142322097378277	8.27247191011236	0.4168185160228459	3164524169	250	0.25140449438202245	0.7832397003745318	0.4948501872659176	0.6142322097378277	8.27247191011236	0.4168185160228459	6	COMPLETE
7	0.923689138576779	2020-04-02 18:46:51.168812	2020-04-02 18:48:32.754446	0.22103687974904013	0.10212996427413637	0.38252087040676896	128	256	0.023278094139876505	128	0.03593658460094341	0.08992040159062165	0.4054307116104869	0.923689138576779	0.7205056179775281	0.8300561797752809	4.337546816479401	0.5856048901300608	0.4054307116104869	0.923689138576779	0.7205056179775281	0.8300561797752809	4.337546816479401	0.5856048901300608	2660228119	200	0.4054307116104869	0.923689138576779	0.7205056179775281	0.8300561797752809	4.337546816479401	0.5856048901300608	7	COMPLETE
8	0.9728464419475655	2020-04-02 18:48:32.803773	2020-04-02 18:53:23.630118	0.41282591886867215	0.3469596864225404	0.22480930618932776	256	256	0.007927451903848496	256	0.2563175638746108	0.05688913496497195	0.5135767790262172	0.9728464419475655	0.8670411985018727	0.9349250936329588	2.733614232209738	0.6954278786173124	0.5135767790262172	0.9728464419475655	0.8670411985018727	0.9349250936329588	2.733614232209738	0.6954278786173124	3382105702	200	0.5135767790262172	0.9728464419475655	0.8670411985018727	0.9349250936329588	2.733614232209738	0.6954278786173124	8	COMPLETE
9	0.974250936329588	2020-04-02 18:53:23.679554	2020-04-02 18:54:17.266340	0.36460115568563967	0.45873496820042686	0.23105075669382807	64	64	0.012609543359908005	512	0.747372940840337	0.06004857310017201	0.5346441947565543	0.974250936329588	0.8590823970037453	0.9386704119850188	2.8895131086142323	0.7061432887285153	0.5346441947565543	0.974250936329588	0.8590823970037453	0.9386704119850188	2.8895131086142323	0.7061432887285153	327617700	300	0.5346441947565543	0.974250936329588	0.8590823970037453	0.9386704119850188	2.8895131086142323	0.7061432887285153	9	COMPLETE
