number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.3071883852691218	2020-04-01 17:40:55.748184	2020-04-01 17:49:15.327209	3.5274266568647854	128	2	6	0.0017712383445401788	512	0.08229863863477745	0.008144475920679886	0.3071883852691218	0.1646600566572238	0.22946175637393768	1668.0863137393767	0.11237288798291344	0.008144475920679886	0.3071883852691218	0.1646600566572238	0.22946175637393768	1668.0858711048159	0.11237288798598637	702773921	200	0.008144475920679886	0.3071883852691218	0.1646600566572238	0.22946175637393768	1668.0867563739378	0.1123728879798408	0	COMPLETE
1	0.03169263456090651	2020-04-01 17:49:15.376977	2020-04-01 17:54:55.368123	9.441352877640641	256	2	3	0.02443793918828204	512	0.7708528269622271	0.004603399433427762	0.03169263456090651	0.021069405099150142	0.024610481586402267	15626.322415014165	0.01611992037927128	0.004603399433427762	0.03169263456090651	0.021069405099150142	0.024610481586402267	15626.31816572238	0.016119925248478672	3538682936	150	0.004603399433427762	0.03169263456090651	0.021069405099150142	0.024610481586402267	15626.326664305949	0.016119915529832718	1	COMPLETE
2	0.009915014164305949	2020-04-01 17:54:55.401140	2020-04-01 18:22:12.082088	6.071301863333844	256	2	89	0.0820779799622402	128	0.9105254897102897	0.0005311614730878187	0.009915014164305949	0.0047804532577903685	0.0060198300283286115	18458.628895184134	0.004681441962349754	0.0005311614730878187	0.009915014164305949	0.0047804532577903685	0.006196883852691218	18453.917138810197	0.004691431823545171	3745550023	200	0.0005311614730878187	0.009737960339943343	0.0047804532577903685	0.0060198300283286115	18463.340651558072	0.00467260357051355	2	COMPLETE
3	0.01451841359773371	2020-04-01 18:22:12.115683	2020-04-01 18:38:24.728942	9.314151305745812	64	2	65	0.05945724170559306	128	0.9295600672843424	0.002478753541076487	0.01451841359773371	0.005311614730878187	0.009383852691218131	18844.485216005665	0.0065535190434954	0.002478753541076487	0.01451841359773371	0.005311614730878187	0.009383852691218131	18844.088349858357	0.006553945517696125	492727565	150	0.002478753541076487	0.01451841359773371	0.005311614730878187	0.009383852691218131	18844.882082152973	0.006553117042331925	3	COMPLETE
4	0.06993626062322947	2020-04-01 18:38:24.762915	2020-04-01 18:44:33.614989	3.905452728815993	256	2	33	0.022941145699217926	512	0.6516162732249922	0.007259206798866855	0.06993626062322947	0.041607648725212464	0.05311614730878187	13208.701575779036	0.030380171882360793	0.007259206798866855	0.06993626062322947	0.041607648725212464	0.05311614730878187	13208.698831444759	0.030380175297608916	4003575507	150	0.007259206798866855	0.06993626062322947	0.041607648725212464	0.05311614730878187	13208.704320113315	0.030380168487120027	4	COMPLETE
5	0.1478399433427762	2020-04-01 18:44:33.650209	2020-04-01 18:51:13.701236	1.8773274957931958	256	2	59	0.013532915511440065	512	0.20199158656057065	0.018413597733711047	0.1478399433427762	0.08480878186968839	0.10853399433427761	4094.6872344192634	0.06492627309153726	0.018413597733711047	0.1478399433427762	0.08480878186968839	0.10853399433427761	4094.685906515581	0.06492627318676607	1142381254	150	0.018413597733711047	0.1478399433427762	0.08480878186968839	0.10853399433427761	4094.6885623229464	0.06492627299636874	5	COMPLETE
6	0.23725212464589235	2020-04-01 18:51:13.735634	2020-04-01 19:01:25.143403	8.30425642330013	128	1	87	0.006253945811729595	256	0.1569397158618323	0.013456090651558074	0.23725212464589235	0.10924220963172805	0.1648371104815864	3180.7039660056657	0.08693747042838701	0.013456090651558074	0.23725212464589235	0.10924220963172805	0.1648371104815864	3180.702195467422	0.08693747272197466	349748953	150	0.013456090651558074	0.23725212464589235	0.10924220963172805	0.1648371104815864	3180.7057365439096	0.08693746814532297	6	COMPLETE
7	0.07135269121813032	2020-04-01 19:01:25.178050	2020-04-01 19:11:31.215780	4.861293142350702	64	1	3	0.01359989462250817	256	0.4177341035883567	0.006550991501416431	0.07135269121813032	0.03381728045325779	0.04815864022662889	8466.80807365439	0.0299487788662575	0.006550991501416431	0.07135269121813032	0.03381728045325779	0.04815864022662889	8466.803824362607	0.02994877948777201	1287064785	200	0.006550991501416431	0.07135269121813032	0.03381728045325779	0.04815864022662889	8466.812322946176	0.0299487782455387	7	COMPLETE
8	0.16076487252124647	2020-04-01 19:11:31.253072	2020-04-01 19:24:22.644878	4.422282478509686	128	2	26	0.00988967538282225	256	0.13345645780006915	0.01504957507082153	0.16076487252124647	0.09135977337110482	0.12075070821529744	2705.1751062322946	0.06915546430713593	0.01504957507082153	0.16076487252124647	0.09135977337110482	0.12075070821529744	2705.173866855524	0.06915547274918564	4059324243	200	0.01504957507082153	0.16076487252124647	0.09135977337110482	0.12075070821529744	2705.1763456090653	0.06915545593581968	8	COMPLETE
9	0.06639518413597734	2020-04-01 19:24:22.689998	2020-04-01 19:43:02.338793	2.426244834826671	256	2	96	0.009198852332852892	128	0.654421458603511	0.010092067988668555	0.06639518413597734	0.03771246458923513	0.051522662889518414	13265.291873229462	0.030251100697949184	0.010092067988668555	0.06639518413597734	0.03771246458923513	0.051522662889518414	13265.287535410765	0.03025110265181638	908909155	150	0.010092067988668555	0.06639518413597734	0.03771246458923513	0.051522662889518414	13265.296211048159	0.030251098752634063	9	COMPLETE
10	0.08728753541076487	2020-04-01 19:43:02.374867	2020-04-01 19:52:23.631207	4.143028650824767	256	2	38	0.01126206129006782	256	0.5257458536088846	0.0084985835694051	0.08728753541076487	0.04868980169971671	0.06550991501416431	10656.426257082154	0.037061556551672016	0.0084985835694051	0.08728753541076487	0.04868980169971671	0.06550991501416431	10656.422981586402	0.03706157006411763	159491173	150	0.0084985835694051	0.08728753541076487	0.04868980169971671	0.06550991501416431	10656.429532577904	0.03706154319272842	10	COMPLETE
11	0.3519830028328612	2020-04-01 19:52:23.667408	2020-04-01 20:09:59.602856	9.222971568195591	256	1	80	0.0024202429567005963	128	0.06773991980061723	0.009383852691218131	0.3519830028328612	0.17546033994334279	0.25123937677053826	1372.7789483002832	0.12454129169979165	0.009383852691218131	0.3519830028328612	0.17546033994334279	0.25123937677053826	1372.7328257790368	0.12454145373477314	2907019974	150	0.009383852691218131	0.3519830028328612	0.17546033994334279	0.25123937677053826	1372.8250708215298	0.12454113198651284	11	COMPLETE
