number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0009295325779036828	2019-12-27 01:11:11.889254	2019-12-27 01:18:40.006830	50.0	1	81.0	0.0022871413649561906	1900.0	0.9925216803115963	0.000708215297450425	0.0009295325779036828	0.0007524787535410764	0.0008852691218130312	20121.949583923513	0.0009578031737168127	0.000708215297450425	0.0009295325779036828	0.0007524787535410764	0.0008852691218130312	20121.94267882436	0.0009578032285295052	0.000708215297450425	0.0009295325779036828	0.0007524787535410764	0.0008852691218130312	20121.95648902266	0.0009578031189154166	9	0.0009737960339943342	0.0009442870632672333					
10	TrialState.COMPLETE	0.1417247766397908	2019-12-27 01:18:40.007662	2019-12-27 02:00:15.486569	150.0	1	11.0	0.06161020212612529	600.0	0.6234639879323158	0.000708215297450425	0.1417247766397908	0.09228590106777075	0.11742754412726084	12637.41059462846	0.053541448654324926	0.000708215297450425	0.1417247766397908	0.09228590106777075	0.11742754412726084	12637.403791675746	0.05354145003311963	0.000708215297450425	0.1417247766397908	0.09228590106777075	0.11742754412726084	12637.417397581172	0.053541447284840074	10							
11	TrialState.COMPLETE	0.0006196883852691218	2019-12-27 02:00:15.487369	2019-12-27 02:07:44.433495	150.0	2	31.0	0.003912620309897668	1500.0	1.0019496649420934	0.0004868980169971671	0.0006196883852691218	0.0005754249291784702	0.0005754249291784702	20312.827837287536	0.0007329090861850977	0.0004868980169971671	0.0006196883852691218	0.0005754249291784702	0.0005754249291784702	20312.806790014165	0.0007329105082834341	0.0004868980169971671	0.0006196883852691218	0.0005754249291784702	0.0005754249291784702	20312.848884560906	0.0007329076693448088	11	0.000708215297450425	0.0006491973559962229					
12	TrialState.COMPLETE	0.0009295325779036828	2019-12-27 02:07:44.434464	2019-12-27 02:17:49.935895	350.0	2	11.0	0.002835514353428902	500.0	1.0011503226926424	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20296.584056303116	0.0009286008745137109	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20296.555462110482	0.0009286024051076084	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20296.61265049575	0.0009285993497222049	12	0.0009737960339943342	0.0009442870632672333					
13	TrialState.COMPLETE	0.0008410056657223796	2019-12-27 02:17:49.936915	2019-12-27 02:28:55.356162	350.0	2	71.0	0.023758923809247767	1100.0	1.0219809236481956	0.000708215297450425	0.0008410056657223796	0.0008410056657223796	0.0008410056657223796	20719.13996104816	0.0009733037891509767	0.000708215297450425	0.0008410056657223796	0.0008410056657223796	0.0008410056657223796	20719.09047450425	0.0009733243898069572	0.000708215297450425	0.0008410056657223796	0.0008410056657223796	0.0008410056657223796	20719.189447592067	0.000973283777581596	13	0.000796742209631728	0.0008262511803588291					
14	TrialState.COMPLETE	0.0012393767705382436	2019-12-27 02:28:55.357135	2019-12-27 02:39:12.988218	350.0	2	21.0	0.0028004997273217915	1700.0	0.9986500650780529	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0010623229461756375	20246.13633144476	0.0010853546900422026	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0010623229461756375	20246.10720609065	0.0010853566269051625	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0010623229461756375	20246.165456798866	0.0010853527617660783	14	0.0012393767705382436	0.0012393767705382436					
15	TrialState.COMPLETE	0.0006196883852691218	2019-12-27 02:39:12.989130	2019-12-27 02:46:41.950727	50.0	2	21.0	0.0012310250400877829	900.0	0.9938884518012573	0.0004868980169971671	0.0006196883852691218	0.0005754249291784702	0.0005754249291784702	20149.73802673513	0.0007585679083241466	0.0004868980169971671	0.0006196883852691218	0.0005754249291784702	0.0005754249291784702	20149.727204320112	0.0007585680028332312	0.0004868980169971671	0.0006196883852691218	0.0005754249291784702	0.0005754249291784702	20149.748849150143	0.000758567813851509	15	0.000708215297450425	0.0006491973559962229					
16	TrialState.COMPLETE	0.0007524787535410764	2019-12-27 02:46:41.951985	2019-12-27 02:59:41.739982	450.0	2	71.0	0.014298435988448427	1600.0	1.0146491044582948	0.0005754249291784702	0.0007524787535410764	0.0007524787535410764	0.0007524787535410764	20569.95631196884	0.0008075167750526712	0.0005754249291784702	0.0007524787535410764	0.0007524787535410764	0.0007524787535410764	20569.904966359773	0.0008075176731714316	0.0005754249291784702	0.0007524787535410764	0.0007524787535410764	0.0007524787535410764	20570.007657577902	0.0008075158776002574	16	0.000796742209631728	0.000767233238904627					
17	TrialState.COMPLETE	0.0008852691218130312	2019-12-27 02:59:41.740953	2019-12-27 03:08:35.767481	250.0	2	51.0	0.029174888624318215	1600.0	1.0056442643851347	0.0004426345609065156	0.0008852691218130312	0.0005754249291784702	0.0006196883852691218	20387.548734065156	0.0007595772306564071	0.0004426345609065156	0.0008852691218130312	0.0005754249291784702	0.0006196883852691218	20387.52071529745	0.0007595776997603236	0.0004426345609065156	0.0008852691218130312	0.0005754249291784702	0.0006196883852691218	20387.57675283286	0.0007595767619793107	17	0.0008852691218130312	0.0008852691218130312					
18	TrialState.COMPLETE	0.0009295325779036828	2019-12-27 03:08:35.768446	2019-12-27 03:17:30.215550	250.0	2	61.0	0.007827383711798854	1600.0	1.009358318237462	0.000398371104815864	0.0009295325779036828	0.0004426345609065156	0.0007524787535410764	20462.997344192634	0.0007803678854631655	0.000398371104815864	0.0009295325779036828	0.0004426345609065156	0.0007524787535410764	20462.971759915014	0.0007803691171536943	0.000398371104815864	0.0009295325779036828	0.0004426345609065156	0.0007524787535410764	20463.022928470255	0.0007803666603554202	18	0.0009737960339943342	0.0009442870632672333					
19	TrialState.COMPLETE	0.000708215297450425	2019-12-27 03:17:30.216539	2019-12-27 03:29:01.357999	450.0	2	11.0	0.0023728755345501984	1500.0	0.992520247853499	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20121.49139075779	0.0009316285287474402	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20121.458171033995	0.0009316289335697902	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20121.524610481585	0.0009316281241534257	19	0.000708215297450425	0.000708215297450425					
20	TrialState.COMPLETE	0.0010623229461756375	2019-12-27 03:29:01.358954	2019-12-27 03:41:14.607000	450.0	1	51.0	0.0021626359356823666	1600.0	0.9824440197083808	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0007524787535410764	19917.308405630312	0.0009848966337556383	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0007524787535410764	19917.292271600567	0.0009848969728273942	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0007524787535410764	19917.324539660058	0.0009848962950855134	20	0.0012393767705382436	0.0011213408876298394					
21	TrialState.COMPLETE	0.0010623229461756375	2019-12-27 03:41:14.607997	2019-12-27 03:53:29.617281	450.0	1	51.0	0.011036889189582006	600.0	0.9712760672307912	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.0008852691218130312	19690.461092422098	0.0010548196013429924	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.0008852691218130312	19690.445113314447	0.001054819922499373	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.0008852691218130312	19690.477071529745	0.0010548192804199295	21	0.000708215297450425	0.0009442870632672333					
22	TrialState.COMPLETE	0.0008852691218130312	2019-12-27 03:53:29.618246	2019-12-27 04:02:48.840722	250.0	2	91.0	0.005761700538027458	1100.0	0.9933637399399051	0.0005311614730878187	0.0008852691218130312	0.0006196883852691218	0.0007524787535410764	20138.576597910764	0.0008010321222570689	0.0005311614730878187	0.0008852691218130312	0.0006196883852691218	0.0007524787535410764	20138.55174398017	0.0008010326674226342	0.0005311614730878187	0.0008852691218130312	0.0006196883852691218	0.0007524787535410764	20138.60145184136	0.0008010315775235929	22	0.0008852691218130312	0.0008852691218130312					
23	TrialState.COMPLETE	0.14192375457748913	2019-12-27 04:02:48.841696	2019-12-27 06:56:36.576020	250.0	1	81.0	0.0927059468355858	2000.0	0.5836128062905942	0.000708215297450425	0.14192375457748913	0.08999084502176466	0.11278328611898017	11829.482311891108	0.05576262725923135	0.000708215297450425	0.14192375457748913	0.08999084502176466	0.11278328611898017	11829.47098044635	0.055762636868411014	0.000708215297450425	0.14192375457748913	0.08999084502176466	0.11278328611898017	11829.493643335867	0.055762618025434495	23							
24	TrialState.COMPLETE	0.0009737960339943342	2019-12-27 06:56:36.576992	2019-12-27 07:05:07.269874	250.0	1	41.0	0.004193902284951486	800.0	0.9921342648631092	0.000708215297450425	0.0009737960339943342	0.0007524787535410764	0.0009295325779036828	20113.873827018415	0.0010111602117985666	0.000708215297450425	0.0009737960339943342	0.0007524787535410764	0.0009295325779036828	20113.856055240794	0.0010111606282465176	0.000708215297450425	0.0009737960339943342	0.0007524787535410764	0.0009295325779036828	20113.891598796035	0.0010111597956830724	24	0.0008852691218130312	0.0009442870632672333					
25	TrialState.COMPLETE	0.3093555240793201	2019-12-27 07:05:07.271073	2019-12-27 09:18:01.542791	450.0	1	11.0	0.050235657540501515	1200.0	0.3897384984030165	0.0008356940509915014	0.3093555240793201	0.20963881019830027	0.2674220963172805	7899.065980878187	0.11733653153442584	0.0008356940509915014	0.3093555240793201	0.20963881019830027	0.26742917847025494	7899.0570821529745	0.11733666093708779	0.0008356940509915014	0.3093555240793201	0.20963881019830027	0.2674220963172805	7899.0748796033995	0.11733642359454939	25							
26	TrialState.COMPLETE	0.02706710339943343	2019-12-27 09:18:01.543838	2019-12-27 10:28:32.960695	450.0	1	1.0	0.0017261861688842783	1600.0	0.700740234464563	0.000708215297450425	0.02706710339943343	0.012272043201133145	0.016676257082152975	14204.71671388102	0.011948464536563515	0.000708215297450425	0.02706710339943343	0.012272043201133145	0.016676257082152975	14204.702571706799	0.011948466128560653	0.000708215297450425	0.02706710339943343	0.012272043201133145	0.016676257082152975	14204.730856055241	0.01194846295099917	26						0.025394577094293807	0.026286591123701606
27	TrialState.COMPLETE	0.0027443342776203965	2019-12-27 10:28:32.961679	2019-12-27 10:35:59.485552	150.0	1	31.0	0.025928172942935236	1900.0	0.9760487496049786	0.000708215297450425	0.0027443342776203965	0.001593484419263456	0.0019475920679886685	19787.459853045326	0.00158047663865282	0.000708215297450425	0.0027443342776203965	0.001593484419263456	0.0019475920679886685	19787.451133144477	0.0015804768936910473	0.000708215297450425	0.0027443342776203965	0.001593484419263456	0.0019475920679886685	19787.468572946174	0.0015804763841376563	27	0.001593484419263456	0.002360717658168083					
28	TrialState.COMPLETE	0.0005754249291784702	2019-12-27 10:35:59.486566	2019-12-27 10:49:00.029369	450.0	2	71.0	0.04082682926426512	1900.0	1.0143824537663855	0.0005754249291784702	0.0005754249291784702	0.0005754249291784702	0.0005754249291784702	20564.60789217422	0.0007646681064056346	0.0005754249291784702	0.0005754249291784702	0.0005754249291784702	0.0005754249291784702	20564.54846848442	0.0007646692193066141	0.0005754249291784702	0.0005754249291784702	0.0005754249291784702	0.0005754249291784702	20564.667315864022	0.0007646669944737398	28	0.0006196883852691218	0.0005901794145420207					
29	TrialState.COMPLETE	0.008270942938081748	2019-12-27 10:49:00.030396	2019-12-27 11:07:14.106571	250.0	2	1.0	0.02122021035110125	900.0	0.9330556692574983	0.000708215297450425	0.008270942938081748	0.007006272764063132	0.0073350870093079725	18916.028214791582	0.004182531658200773	0.000708215297450425	0.008270942938081748	0.007006272764063132	0.0073350870093079725	18916.01128085795	0.004182532261727847	0.000708215297450425	0.008270942938081748	0.007006272764063132	0.0073350870093079725	18916.045148725214	0.0041825310559592795	29				0.006834277620396601	0.0076723323890462705		
30	TrialState.COMPLETE	0.0009737960339943342	2019-12-27 11:07:14.107535	2019-12-27 11:16:02.333243	250.0	2	11.0	0.0015183042294125903	1900.0	1.005709213882598	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000796742209631728	20389.10879957507	0.0009286856107061153	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000796742209631728	20389.08445467422	0.0009286858551891829	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000796742209631728	20389.13314447592	0.0009286853663041891	30	0.0008852691218130312	0.0009442870632672333					
31	TrialState.COMPLETE	0.04374409820585458	2019-12-27 11:16:02.334299	2019-12-27 12:13:16.027099	250.0	1	21.0	0.036571095575842795	700.0	0.66523263133612	0.000708215297450425	0.04374409820585458	0.020361189801699715	0.02874173748819641	13484.821635977338	0.017546012901086837	0.000708215297450425	0.04374409820585458	0.020361189801699715	0.02874173748819641	13484.808191690274	0.01754601477021961	0.000708215297450425	0.04374409820585458	0.020361189801699715	0.02874173748819641	13484.8350802644	0.01754601104432018	31							
32	TrialState.COMPLETE	0.0011508498583569404	2019-12-27 12:13:16.028080	2019-12-27 12:20:24.811686	50.0	1	51.0	0.029808570272176538	900.0	0.9968453146510764	0.000708215297450425	0.0011508498583569404	0.000708215297450425	0.000708215297450425	20209.17561526204	0.000995959834612329	0.000708215297450425	0.0011508498583569404	0.000708215297450425	0.000708215297450425	20209.16882082153	0.000995959954368949	0.000708215297450425	0.0011508498583569404	0.000708215297450425	0.000708215297450425	20209.18240970255	0.0009959597150038335	32	0.0010623229461756375	0.0011213408876298394					
33	TrialState.COMPLETE	0.0010623229461756375	2019-12-27 12:20:24.812766	2019-12-27 12:27:35.354982	50.0	1	41.0	0.00286014063027318	1200.0	1.0038847800049433	0.0007524787535410764	0.0010623229461756375	0.000796742209631728	0.000796742209631728	20352.019564447593	0.0009826654073467446	0.0007524787535410764	0.0010623229461756375	0.000796742209631728	0.000796742209631728	20352.01279213881	0.0009826654451619106	0.0007524787535410764	0.0010623229461756375	0.000796742209631728	0.000796742209631728	20352.026336756375	0.0009826653695377786	33	0.0010623229461756375	0.0010623229461756375					
34	TrialState.COMPLETE	0.0008852691218130312	2019-12-27 12:27:35.355939	2019-12-27 12:35:24.621928	150.0	1	91.0	0.005501181720208062	1300.0	1.0108722365614133	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20493.90990173513	0.0009200423920417716	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20493.898371104817	0.00092004253464946	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20493.921432365438	0.0009200422495196686	34	0.0008852691218130312	0.0008852691218130312					
35	TrialState.COMPLETE	0.000708215297450425	2019-12-27 12:35:24.622906	2019-12-27 12:42:56.205294	50.0	1	91.0	0.003341645009727297	1000.0	0.978296471609282	0.0006639518413597734	0.000708215297450425	0.000708215297450425	0.000708215297450425	19833.095409879603	0.0008883718549223865	0.0006639518413597734	0.000708215297450425	0.000708215297450425	0.000708215297450425	19833.087597379603	0.0008883719143362898	0.0006639518413597734	0.000708215297450425	0.000708215297450425	0.000708215297450425	19833.103222379603	0.000888371795521878	35	0.000708215297450425	0.000708215297450425					
36	TrialState.COMPLETE	0.0008852691218130312	2019-12-27 12:42:56.206241	2019-12-27 12:51:44.460143	250.0	1	61.0	0.004821662307188341	1400.0	1.0003266861628242	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20279.79618891643	0.0009738403383234057	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20279.777620396602	0.0009738404980597749	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20279.81475743626	0.0009738401786311797	36	0.0008852691218130312	0.0008852691218130312					
37	TrialState.COMPLETE	0.0010180594900849858	2019-12-27 12:51:44.460971	2019-12-27 12:59:11.629579	50.0	1	61.0	0.0046730241461975935	1900.0	1.009729289002508	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.0008410056657223796	20470.652111366857	0.0009740430033592238	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.0008410056657223796	20470.645139872522	0.0009740430619652484	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.0008410056657223796	20470.65908286119	0.0009740429447690564	37	0.0009737960339943342	0.0010033050047214354					
38	TrialState.COMPLETE	0.2532066414856783	2019-12-27 12:59:11.630546	2019-12-27 14:34:55.967491	150.0	1	21.0	0.09560752636706839	1300.0	0.5024977231521188	0.000708215297450425	0.2532066414856783	0.16928312873780296	0.2159859930752282	10185.043089654811	0.09359996145561314	0.000708215297450425	0.2532066414856783	0.16928312873780296	0.2159859930752282	10185.037673119296	0.09359996342387152	0.000708215297450425	0.2532066414856783	0.16928312873780296	0.2159859930752282	10185.048506190325	0.09359995952508969	38							
39	TrialState.COMPLETE	0.004745042492917847	2019-12-27 14:34:55.968298	2019-12-27 14:49:53.645258	350.0	1	11.0	0.005855020429735058	500.0	0.9345222271129632	0.000708215297450425	0.004745042492917847	0.004001416430594901	0.004390934844192634	18945.481728045324	0.0027017866371242504	0.000708215297450425	0.004745042492917847	0.004001416430594901	0.004390934844192634	18945.46490793201	0.00270178697435097	0.000708215297450425	0.004745042492917847	0.004001416430594901	0.004390934844192634	18945.49854815864	0.002701786300110603	39		0.0035410764872521247	0.0042935552407932015				
40	TrialState.COMPLETE	0.000398371104815864	2019-12-27 14:49:53.646292	2019-12-27 14:57:49.363599	150.0	2	91.0	0.0858820434229973	1600.0	1.001490559713749	0.00017705382436260624	0.000398371104815864	0.00017705382436260624	0.0002213172804532578	20303.30300548867	0.00042822267277941716	0.00017705382436260624	0.000398371104815864	0.00017705382436260624	0.0002213172804532578	20303.266111898018	0.0004282230178709548	0.00017705382436260624	0.000398371104815864	0.00017705382436260624	0.0002213172804532578	20303.33989907932	0.00042822232779443056	40	0.0006196883852691218	0.00047214353163361664					
41	TrialState.COMPLETE	0.0009295325779036828	2019-12-27 14:57:49.364399	2019-12-27 15:09:19.871476	350.0	1	91.0	0.002696365046133669	600.0	0.9803053268814729	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	19874.181258852692	0.0009653189741843665	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	19874.164217422098	0.0009653192096440632	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	19874.198300283286	0.0009653187388647938	41	0.0009737960339943342	0.0009442870632672333					
42	TrialState.COMPLETE	0.0031427053824362606	2019-12-27 15:09:19.872258	2019-12-27 15:19:26.330277	350.0	1	21.0	0.006746533169865031	600.0	0.9807937700790174	0.000708215297450425	0.0031427053824362606	0.0027443342776203965	0.002921388101983003	19883.872012216714	0.0019923903026388785	0.000708215297450425	0.0031427053824362606	0.0027443342776203965	0.002921388101983003	19883.85552407932	0.001992390574471741	0.000708215297450425	0.0031427053824362606	0.0027443342776203965	0.002921388101983003	19883.888500354107	0.0019923900309484505	42	0.0016820113314447592	0.0026558073654390935					
43	TrialState.COMPLETE	0.0004426345609065156	2019-12-27 15:19:26.331254	2019-12-27 15:27:05.522238	50.0	2	71.0	0.005588475010972072	1400.0	0.9991217661712513	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20255.672494688384	0.00041273987439150876	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20255.661738668554	0.0004127399506792425	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20255.683250708214	0.0004127397981189232	43	0.0005311614730878187	0.00047214353163361664					
44	TrialState.COMPLETE	0.0008410056657223796	2019-12-27 15:27:05.523223	2019-12-27 15:35:55.444424	250.0	2	21.0	0.0026158122974195334	700.0	0.978835100187559	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.000708215297450425	19844.494467067987	0.0009550391968029785	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.000708215297450425	19844.47012216714	0.0009550394739507447	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.000708215297450425	19844.51881196884	0.0009550389197735472	44	0.000796742209631728	0.0008262511803588291					
45	TrialState.COMPLETE	0.001903328611898017	2019-12-27 15:35:55.446008	2019-12-27 15:46:40.333257	350.0	1	61.0	0.001640431022764084	1600.0	0.9942295219979406	0.000708215297450425	0.001903328611898017	0.0007524787535410764	0.0011508498583569404	20156.56225655099	0.0011243875373099584	0.000708215297450425	0.001903328611898017	0.0007524787535410764	0.0011508498583569404	20156.5461667847	0.0011243879936198835	0.000708215297450425	0.001903328611898017	0.0007524787535410764	0.0011508498583569404	20156.57834631728	0.0011243870817028584	45	0.0013279036827195468	0.0017115203021718602					
46	TrialState.COMPLETE	0.0022574362606232294	2019-12-27 15:46:40.334258	2019-12-27 15:58:32.870610	450.0	2	31.0	0.07328061102558116	700.0	0.9923981249120124	0.000708215297450425	0.0022574362606232294	0.0016820113314447592	0.0017705382436260624	20119.066063208214	0.0015270227558392565	0.000708215297450425	0.0022574362606232294	0.0016820113314447592	0.0017705382436260624	20119.029125354107	0.0015270234922105047	0.000708215297450425	0.0022574362606232294	0.0016820113314447592	0.0017705382436260624	20119.10300106232	0.0015270220201485378	46	0.0011508498583569404	0.0018885741265344666					
47	TrialState.COMPLETE	0.0005754249291784702	2019-12-27 15:58:32.871448	2019-12-27 16:07:43.338953	250.0	2	81.0	0.013337409875585793	600.0	1.0068705405710694	0.0003541076487252125	0.0005754249291784702	0.0004868980169971671	0.0004868980169971671	20412.46354904391	0.0006316344241791769	0.0003541076487252125	0.0005754249291784702	0.0004868980169971671	0.0004868980169971671	20412.428824362607	0.00063163500600939	0.0003541076487252125	0.0005754249291784702	0.0004868980169971671	0.0004868980169971671	20412.498273725214	0.0006316338428101735	47	0.000796742209631728	0.0006491973559962229					
