number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.05758426966292135	2020-05-12 10:30:21.212562	2020-05-12 10:30:31.919999	128	2	256	0.14349544852286894	1.2271588705427776	0.0	0.05758426966292135	0.007958801498127341	0.019194756554307114	58.64934456928839	0.030748635540284296	0.0	0.05758426966292135	0.007958801498127341	0.019194756554307114	58.64934456928839	0.030748635540284296	3528733568	150	0.0	0.05758426966292135	0.007958801498127341	0.019194756554307114	58.64934456928839	0.030748635540284296	0	COMPLETE
1	0.06132958801498127	2020-05-12 10:30:31.937539	2020-05-12 10:30:41.134671	128	1	512	0.0059194570189286845	1.198346313282722	0.0	0.06132958801498127	0.011235955056179775	0.02294007490636704	57.31975655430712	0.032765241658286905	0.0	0.06132958801498127	0.011235955056179775	0.02294007490636704	57.31975655430712	0.032765241658286905	3782601605	150	0.0	0.06132958801498127	0.011235955056179775	0.02294007490636704	57.31975655430712	0.032765241658286905	1	COMPLETE
2	0.05945692883895131	2020-05-12 10:30:41.152395	2020-05-12 10:30:54.372624	256	1	512	0.19791062157777672	1.1272148081670037	0.0	0.05945692883895131	0.014044943820224719	0.026217228464419477	54.081460674157306	0.035466062187285576	0.0	0.05945692883895131	0.014044943820224719	0.026217228464419477	54.081460674157306	0.035466062187285576	2148562376	200	0.0	0.05945692883895131	0.014044943820224719	0.026217228464419477	54.081460674157306	0.035466062187285576	2	COMPLETE
3	0.05149812734082397	2020-05-12 10:30:54.384690	2020-05-12 10:31:05.122392	64	2	256	0.9326698705533818	1.2167173617707796	0.0	0.05149812734082397	0.00749063670411985	0.020131086142322098	58.58473782771536	0.02963402130304177	0.0	0.05149812734082397	0.00749063670411985	0.020131086142322098	58.58473782771536	0.02963402130304177	789428668	150	0.0	0.05149812734082397	0.00749063670411985	0.020131086142322098	58.58473782771536	0.02963402130304177	3	COMPLETE
4	0.0599250936329588	2020-05-12 10:31:05.132497	2020-05-12 10:31:15.796957	128	1	256	0.1968086398443264	1.198227961486631	0.0	0.0599250936329588	0.009363295880149813	0.021067415730337078	57.362827715355806	0.032242841132404394	0.0	0.0599250936329588	0.009363295880149813	0.021067415730337078	57.362827715355806	0.032242841132404394	3671101446	150	0.0	0.0599250936329588	0.009363295880149813	0.021067415730337078	57.362827715355806	0.032242841132404394	4	COMPLETE
5	0.05805243445692884	2020-05-12 10:31:15.808723	2020-05-12 10:31:25.167749	128	1	512	0.008196952503080107	1.21575737808402	0.0	0.05805243445692884	0.00749063670411985	0.024344569288389514	58.208333333333336	0.03151842885418368	0.0	0.05805243445692884	0.00749063670411985	0.024344569288389514	58.208333333333336	0.03151842885418368	3832296654	150	0.0	0.05805243445692884	0.00749063670411985	0.024344569288389514	58.208333333333336	0.03151842885418368	5	COMPLETE
6	0.04588014981273408	2020-05-12 10:31:25.179716	2020-05-12 10:31:34.737615	128	1	512	0.6298923181909821	1.2188404932223986	0.0	0.04588014981273408	0.009831460674157303	0.02153558052434457	58.45037453183521	0.0299599844566703	0.0	0.04588014981273408	0.009831460674157303	0.02153558052434457	58.45037453183521	0.0299599844566703	787983379	150	0.0	0.04588014981273408	0.009831460674157303	0.02153558052434457	58.45037453183521	0.0299599844566703	6	COMPLETE
7	0.06320224719101124	2020-05-12 10:31:34.747886	2020-05-12 10:31:55.214849	128	1	128	0.04512684486111655	1.1436952559298343	0.0	0.06320224719101124	0.013576779026217229	0.0299625468164794	54.752808988764045	0.03542042532626731	0.0	0.06320224719101124	0.013576779026217229	0.0299625468164794	54.752808988764045	0.03542042532626731	2480269481	200	0.0	0.06320224719101124	0.013576779026217229	0.0299625468164794	54.752808988764045	0.03542042532626731	7	COMPLETE
8	0.05196629213483146	2020-05-12 10:31:55.232331	2020-05-12 10:32:09.290334	64	1	128	0.04767306075434364	1.232381447793895	0.0	0.05196629213483146	0.008426966292134831	0.023408239700374533	58.97237827715356	0.030791926901047068	0.0	0.05196629213483146	0.008426966292134831	0.023408239700374533	58.97237827715356	0.030791926901047068	2015263845	150	0.0	0.05196629213483146	0.008426966292134831	0.023408239700374533	58.97237827715356	0.030791926901047068	8	COMPLETE
9	0.062265917602996254	2020-05-12 10:32:09.302062	2020-05-12 10:32:23.866314	128	1	128	0.23017798349536414	1.1205108239584034	0.0	0.062265917602996254	0.010767790262172285	0.023876404494382022	53.65589887640449	0.03431085793364578	0.0	0.062265917602996254	0.010767790262172285	0.023876404494382022	53.65589887640449	0.03431085793364578	2182021483	150	0.0	0.062265917602996254	0.010767790262172285	0.023876404494382022	53.65589887640449	0.03431085793364578	9	COMPLETE
10	0.08052434456928839	2020-05-12 10:32:23.877597	2020-05-12 10:32:37.920100	256	1	128	0.44566542875934445	1.0574000688541807	0.0	0.08052434456928839	0.019662921348314606	0.03604868913857678	50.93913857677903	0.040652714556877925	0.0	0.08052434456928839	0.019662921348314606	0.03604868913857678	50.93913857677903	0.040652714556877925	4140646217	150	0.0	0.08052434456928839	0.019662921348314606	0.03604868913857678	50.93913857677903	0.040652714556877925	10	COMPLETE
11	0.06273408239700375	2020-05-12 10:32:37.937809	2020-05-12 10:32:47.083120	128	2	512	0.011623359038235227	1.1870348941506852	0.0	0.06273408239700375	0.010767790262172285	0.024344569288389514	56.71676029962547	0.03317279370097072	0.0	0.06273408239700375	0.010767790262172285	0.024344569288389514	56.71676029962547	0.03317279370097072	2628660184	150	0.0	0.06273408239700375	0.010767790262172285	0.024344569288389514	56.71676029962547	0.03317279370097072	11	COMPLETE
