number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.18117977528089887	2020-03-07 02:14:23.134299	2020-03-07 02:14:50.919913	256	1	0.008455507215841812	128	0.1326580229434966	0.7857409551720508	0.003745318352059925	0.18117977528089887	0.056179775280898875	0.09644194756554307	37.76685393258427	0.07304797259543251	0.003745318352059925	0.18117977528089887	0.056179775280898875	0.09644194756554307	37.76685393258427	0.07304797259543251	1530502775	300	0.003745318352059925	0.18117977528089887	0.056179775280898875	0.09644194756554307	37.76685393258427	0.07304797259543251	0	COMPLETE
1	0.550561797752809	2020-03-07 02:14:50.936347	2020-03-07 02:15:02.316977	64	1	0.019858589503329666	512	0.085122550272798	0.3882557671754325	0.1348314606741573	0.550561797752809	0.31086142322097376	0.40402621722846443	18.819756554307116	0.2705700400945818	0.1348314606741573	0.550561797752809	0.31086142322097376	0.40402621722846443	18.819756554307116	0.2705700400945818	1620165271	200	0.1348314606741573	0.550561797752809	0.31086142322097376	0.40402621722846443	18.819756554307116	0.2705700400945818	1	COMPLETE
2	0.11610486891385768	2020-03-07 02:15:02.334585	2020-03-07 02:15:14.890344	128	1	0.07764758103608224	512	0.0310235230703172	0.9672501833214728	0.00046816479400749064	0.11610486891385768	0.030430711610486893	0.05758426966292135	46.53511235955056	0.051080585522603	0.00046816479400749064	0.11610486891385768	0.030430711610486893	0.05758426966292135	46.53511235955056	0.051080585522603	798138527	200	0.00046816479400749064	0.11610486891385768	0.030430711610486893	0.05758426966292135	46.53511235955056	0.051080585522603	2	COMPLETE
3	0.2247191011235955	2020-03-07 02:15:14.901241	2020-03-07 02:15:37.349329	128	2	0.027882059311358346	512	0.00306956701199709	0.7525236321812014	0.05290262172284644	0.2247191011235955	0.10908239700374532	0.14372659176029962	36.32022471910113	0.12025302964912185	0.05290262172284644	0.2247191011235955	0.10908239700374532	0.14372659176029962	36.32022471910113	0.12025302964912185	270956780	350	0.05290262172284644	0.2247191011235955	0.10908239700374532	0.14372659176029962	36.32022471910113	0.12025302964912185	3	COMPLETE
4	0.6123595505617978	2020-03-07 02:15:37.361229	2020-03-07 02:16:00.186031	128	1	0.0036843012978702455	512	0.37918207710249985	0.3162126039548983	0.15308988764044945	0.6123595505617978	0.37640449438202245	0.475187265917603	15.382022471910112	0.3086897603159311	0.15308988764044945	0.6123595505617978	0.37640449438202245	0.475187265917603	15.382022471910112	0.3086897603159311	3662005226	350	0.15308988764044945	0.6123595505617978	0.37640449438202245	0.475187265917603	15.382022471910112	0.3086897603159311	4	COMPLETE
5	0.08895131086142322	2020-03-07 02:16:00.203774	2020-03-07 02:16:11.942860	256	1	0.07029514922229863	512	0.2146603669519276	1.051206262920868	0.00046816479400749064	0.08895131086142322	0.019662921348314606	0.03885767790262172	50.75140449438202	0.041748068756334744	0.00046816479400749064	0.08895131086142322	0.019662921348314606	0.03885767790262172	50.75140449438202	0.041748068756334744	2757234984	200	0.00046816479400749064	0.08895131086142322	0.019662921348314606	0.03885767790262172	50.75140449438202	0.041748068756334744	5	COMPLETE
6	0.22565543071161048	2020-03-07 02:16:11.954728	2020-03-07 02:16:43.180603	256	2	0.005913673115226626	256	0.033443011393472576	0.753657653435981	0.06132958801498127	0.22565543071161048	0.12078651685393259	0.14653558052434457	36.37734082397004	0.12771577400471573	0.06132958801498127	0.22565543071161048	0.12078651685393259	0.14653558052434457	36.37734082397004	0.12771577400471573	2384976357	400	0.06132958801498127	0.22565543071161048	0.12078651685393259	0.14653558052434457	36.37734082397004	0.12771577400471573	6	COMPLETE
7	0.22331460674157302	2020-03-07 02:16:43.192609	2020-03-07 02:16:59.072005	64	2	0.003055871794080174	512	0.023081295993315754	0.7637248948296664	0.04962546816479401	0.22331460674157302	0.11610486891385768	0.15215355805243447	36.87359550561798	0.12038193420347634	0.04962546816479401	0.22331460674157302	0.11610486891385768	0.15215355805243447	36.87359550561798	0.12038193420347634	3822548126	250	0.04962546816479401	0.22331460674157302	0.11610486891385768	0.15215355805243447	36.87359550561798	0.12038193420347634	7	COMPLETE
8	0.21910112359550563	2020-03-07 02:16:59.083841	2020-03-07 02:17:16.675756	64	2	0.0920162902639993	128	0.36423966826824317	0.7546123349995523	0.03745318352059925	0.21910112359550563	0.09597378277153558	0.13342696629213482	36.41526217228464	0.10765152312462622	0.03745318352059925	0.21910112359550563	0.09597378277153558	0.13342696629213482	36.41526217228464	0.10765152312462622	3667692809	200	0.03745318352059925	0.21910112359550563	0.09597378277153558	0.13342696629213482	36.41526217228464	0.10765152312462622	8	COMPLETE
9	0.5884831460674157	2020-03-07 02:17:16.687889	2020-03-07 02:17:44.611480	128	1	0.002327393464169768	128	0.1035545303854224	0.33503836171338786	0.17368913857677903	0.5884831460674157	0.37640449438202245	0.45739700374531833	16.27013108614232	0.31642212859689967	0.17368913857677903	0.5884831460674157	0.37640449438202245	0.45739700374531833	16.27013108614232	0.31642212859689967	1031906066	300	0.17368913857677903	0.5884831460674157	0.37640449438202245	0.45739700374531833	16.27013108614232	0.31642212859689967	9	COMPLETE
10	0.22799625468164794	2020-03-07 02:17:44.623451	2020-03-07 02:18:07.455023	256	2	0.0037016634830589175	128	0.13596611354616667	0.7561170942688967	0.05196629213483146	0.22799625468164794	0.11750936329588015	0.15215355805243447	36.49297752808989	0.1217538028989066	0.05196629213483146	0.22799625468164794	0.11750936329588015	0.15215355805243447	36.49297752808989	0.1217538028989066	1776991546	250	0.05196629213483146	0.22799625468164794	0.11750936329588015	0.15215355805243447	36.49297752808989	0.1217538028989066	10	COMPLETE
