number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09691011235955056	2020-05-14 06:47:51.299369	2020-05-14 06:48:57.361588	256	2	128	0.0015565711013845766	0.9855237361889556	0.010299625468164793	0.09691011235955056	0.0299625468164794	0.04915730337078652	47.56367041198502	0.05244641176974828	0.010299625468164793	0.09691011235955056	0.0299625468164794	0.04915730337078652	47.56367041198502	0.05244641176974828	3198388968	150.0	0.010299625468164793	0.09691011235955056	0.0299625468164794	0.04915730337078652	47.56367041198502	0.05244641176974828	0	COMPLETE
1	0.10065543071161048	2020-05-14 06:48:57.376245	2020-05-14 06:49:25.584391	128	2	256	0.002601656060454174	1.0083152068951533	0.011704119850187267	0.10065543071161048	0.03277153558052434	0.05383895131086142	48.70224719101124	0.05531250173383275	0.011704119850187267	0.10065543071161048	0.03277153558052434	0.05383895131086142	48.70224719101124	0.05531250173383275	3358220175	150.0	0.011704119850187267	0.10065543071161048	0.03277153558052434	0.05383895131086142	48.70224719101124	0.05531250173383275	1	COMPLETE
2	0.10252808988764045	2020-05-14 06:49:25.601704	2020-05-14 06:51:04.954274	256	2	256	0.002128060751899752	0.9968170213481683	0.014044943820224719	0.10252808988764045	0.0299625468164794	0.05056179775280899	48.02387640449438	0.05528746867273862	0.014044943820224719	0.10252808988764045	0.0299625468164794	0.05056179775280899	48.02387640449438	0.05528746867273862	1995359972	200.0	0.014044943820224719	0.10252808988764045	0.0299625468164794	0.05056179775280899	48.02387640449438	0.05528746867273862	2	COMPLETE
3	0.9358614232209738	2020-05-14 06:51:04.969710	2020-05-14 06:55:43.573952	256	1	256	0.0017532929443805293	0.07644238811655996	0.448501872659176	0.9358614232209738	0.75	0.852996254681648	3.700374531835206	0.6226580241013564	0.448501872659176	0.9358614232209738	0.75	0.852996254681648	3.700374531835206	0.6226580241013564	642349416	500.0	0.448501872659176	0.9358614232209738	0.75	0.852996254681648	3.700374531835206	0.6226580241013564	3	COMPLETE
4	0.09363295880149813	2020-05-14 06:55:43.590106	2020-05-14 06:57:23.654574	256	2	256	0.001057612992255758	1.0060901933407222	0.00749063670411985	0.09363295880149813	0.02762172284644195	0.0449438202247191	48.485955056179776	0.04952042231027331	0.00749063670411985	0.09363295880149813	0.02762172284644195	0.0449438202247191	48.485955056179776	0.04952042231027331	3724090510	200.0	0.00749063670411985	0.09363295880149813	0.02762172284644195	0.0449438202247191	48.485955056179776	0.04952042231027331	4	COMPLETE
5	0.10486891385767791	2020-05-14 06:57:23.664509	2020-05-14 06:58:09.978060	64	2	512	0.8953475414718647	1.0311798764748519	0.008895131086142321	0.10486891385767791	0.02247191011235955	0.046348314606741575	49.681179775280896	0.050344196386877205	0.008895131086142321	0.10486891385767791	0.02247191011235955	0.046348314606741575	49.681179775280896	0.050344196386877205	1300040292	450.0	0.008895131086142321	0.10486891385767791	0.02247191011235955	0.046348314606741575	49.681179775280896	0.050344196386877205	5	COMPLETE
6	0.925561797752809	2020-05-14 06:58:09.988437	2020-05-14 06:59:58.312021	64	1	512	0.016647800893865895	0.07973318763359795	0.42368913857677903	0.925561797752809	0.7382958801498127	0.8422284644194756	3.8590823970037453	0.6046342825580006	0.42368913857677903	0.925561797752809	0.7382958801498127	0.8422284644194756	3.8590823970037453	0.6046342825580006	3949367272		0.42368913857677903	0.925561797752809	0.7382958801498127	0.8422284644194756	3.8590823970037453	0.6046342825580006	6	COMPLETE
7	0.10018726591760299	2020-05-14 06:59:58.321827	2020-05-14 07:00:13.859563	64	2	512	0.0023800924144058468	1.0108918402769536	0.011704119850187267	0.10018726591760299	0.032303370786516857	0.04962546816479401	48.79260299625468	0.05361732057891038	0.011704119850187267	0.10018726591760299	0.032303370786516857	0.04962546816479401	48.79260299625468	0.05361732057891038	2032168737	150.0	0.011704119850187267	0.10018726591760299	0.032303370786516857	0.04962546816479401	48.79260299625468	0.05361732057891038	7	COMPLETE
8	0.09831460674157304	2020-05-14 07:00:13.869408	2020-05-14 07:00:45.572362	128	2	128	0.006375246828637223	0.996984066225393	0.008426966292134831	0.09831460674157304	0.02855805243445693	0.05149812734082397	48.02059925093633	0.05189800587010366	0.008426966292134831	0.09831460674157304	0.02855805243445693	0.05149812734082397	48.02059925093633	0.05189800587010366	3543272516	150.0	0.008426966292134831	0.09831460674157304	0.02855805243445693	0.05149812734082397	48.02059925093633	0.05189800587010366	8	COMPLETE
9	0.0997191011235955	2020-05-14 07:00:45.583519	2020-05-14 07:02:24.845120	256	2	512	0.14626956680839198	1.0214307052789653	0.012640449438202247	0.0997191011235955	0.03277153558052434	0.0552434456928839	49.33661048689139	0.05514222317575983	0.012640449438202247	0.0997191011235955	0.03277153558052434	0.0552434456928839	49.33661048689139	0.05514222317575983	2100777644	200.0	0.012640449438202247	0.0997191011235955	0.03277153558052434	0.0552434456928839	49.33661048689139	0.05514222317575983	9	COMPLETE
10	0.08661048689138577	2020-05-14 07:02:24.855602	2020-05-14 07:02:49.905864	128	2	512	0.8648534205417967	1.0587572118011042	0.00749063670411985	0.08661048689138577	0.026217228464419477	0.04541198501872659	51.149578651685395	0.04720046221198759	0.00749063670411985	0.08661048689138577	0.026217228464419477	0.04541198501872659	51.14934456928839	0.047202312665718844	3068565876	150.0	0.00749063670411985	0.08661048689138577	0.026217228464419477	0.04541198501872659	51.149812734082396	0.047198765962733945	10	COMPLETE
11	0.9461610486891385	2020-05-14 07:02:49.915704	2020-05-14 07:04:38.152319	64	1	512	0.0036162826229189995	0.07396334968594492	0.45692883895131087	0.9461610486891385	0.7551498127340824	0.8604868913857678	3.5749063670411987	0.6293573213887791	0.45692883895131087	0.9461610486891385	0.7551498127340824	0.8604868913857678	3.5749063670411987	0.6293573213887791	655303284		0.45692883895131087	0.9461610486891385	0.7551498127340824	0.8604868913857678	3.5749063670411987	0.6293573213887791	11	COMPLETE
