number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.23271140020540912	2020-03-12 17:11:18.217775	2020-03-12 18:39:28.451017	64	0.03438518819477475	256	0.012859578117208512	0.18137855050609486	0.10310395983110807	0.23271140020540912	0.15710943740728062	0.187692571037316	1286.3317642359923	0.1463254873464313	0.10310395983110807	0.23271140020540912	0.15710943740728062	0.187692571037316	1286.1835273308227	0.14632558622408218	1706007157	350	0.10310395983110807	0.23271140020540912	0.15710943740728062	0.187692571037316	1286.4800011411617	0.14632542248307973	0	COMPLETE
1	0.25989957777017003	2020-03-12 18:39:28.496456	2020-03-12 19:51:44.108435	64	0.010078587359661885	512	0.022702492416931206	0.1472575174822722	0.11719730685838184	0.25989957777017003	0.17807828369279927	0.21057286317471186	1045.520084445966	0.16587639626755218	0.11722583590094716	0.25989957777017003	0.17807828369279927	0.21057286317471186	1045.1597911674085	0.16589082817812906	2565413280	300	0.11719730685838184	0.25989957777017003	0.17804975465023393	0.21057286317471186	1045.8803777245237	0.16586916745302152	1	COMPLETE
2	0.3156738559853931	2020-03-12 19:51:44.155554	2020-03-13 00:39:56.957163	256	0.00227990476836153	128	0.010409916173198063	0.134252164316876	0.13397238388679675	0.3156738559853931	0.21282665753737304	0.255334930959717	950.096741983339	0.19532836665307304	0.13397238388679675	0.3156738559853931	0.21282665753737304	0.255334930959717	949.8875955722926	0.1953284143173758	1552116395	400	0.13397238388679675	0.3156738559853931	0.21282665753737304	0.255334930959717	950.3058883943855	0.19532833336267544	2	COMPLETE
3	0.25781695766290086	2020-03-13 00:39:57.014613	2020-03-13 01:52:07.698715	64	0.009362965908905884	512	0.04913963116381507	0.15629118283694915	0.11731142302864316	0.25781695766290086	0.17765034805431928	0.2106299212598425	1107.5677136825288	0.16516601909406894	0.11731142302864316	0.25781695766290086	0.17765034805431928	0.2106299212598425	1107.1110350336642	0.16516645909284627	1056884339	300	0.11731142302864316	0.2577884286203355	0.17765034805431928	0.2106299212598425	1108.0243923313933	0.16516567907233928	3	COMPLETE
4	0.31088097683441746	2020-03-13 01:52:07.731523	2020-03-13 09:17:30.802242	256	0.002106883275710471	256	0.005819720037166547	0.1456399631223184	0.1321750542051809	0.31088097683441746	0.2099737532808399	0.24985735478717333	1033.0449332420403	0.19204891916223615	0.1321750542051809	0.31088097683441746	0.2099737532808399	0.24985735478717333	1032.8315074746092	0.19204894724747462	4212758214	600	0.1321750542051809	0.31088097683441746	0.2099737532808399	0.24985735478717333	1033.2583590094716	0.19204889886845006	4	COMPLETE
5	0.25992810681273537	2020-03-13 09:17:30.838016	2020-03-13 10:29:35.322123	128	0.0028585461526689686	128	0.6195566497104105	0.24061230069019776	0.12281752824375214	0.25992810681273537	0.18289969188634028	0.21311194796302635	1714.5352333675683	0.16871365939266234	0.12281752824375214	0.25992810681273537	0.18289969188634028	0.21311194796302635	1714.3660846741984	0.16871659498676747	2436760852	200	0.12281752824375214	0.25992810681273537	0.18289969188634028	0.21311194796302635	1714.704382060938	0.16871168014886875	5	COMPLETE
6	0.27687435809654226	2020-03-13 10:29:35.361629	2020-03-13 11:39:57.128197	128	0.01573820477898104	256	0.15632409892044125	0.16127553602499592	0.12224694739244552	0.27687435809654226	0.18894784891019056	0.22486591349994295	1141.9161103503366	0.17458564528160864	0.12224694739244552	0.27687435809654226	0.18894784891019056	0.22486591349994295	1141.7439803720188	0.17458571568650147	1969337042	200	0.12224694739244552	0.27687435809654226	0.18894784891019056	0.22486591349994295	1142.0882403286546	0.17458558405053387	6	COMPLETE
7	0.18663699646239873	2020-03-13 11:39:57.165130	2020-03-13 13:35:11.040088	128	0.07880001328244488	512	0.07675570139615016	0.34345864191128506	0.08550154056829853	0.18663699646239873	0.12992125984251968	0.15186009357525962	2439.3066872075774	0.11931411417220619	0.08550154056829853	0.18663699646239873	0.12992125984251968	0.15186009357525962	2439.3065160333217	0.11931411441779753	748168154	300	0.08550154056829853	0.18663699646239873	0.12992125984251968	0.15186009357525962	2439.3068583818326	0.11931411392743006	7	COMPLETE
8	0.2720529499030013	2020-03-13 13:35:11.080463	2020-03-13 15:08:41.678602	128	0.002680582825579882	256	0.22660913349688433	0.17744160332458042	0.1211628437749629	0.2720529499030013	0.1851534862490015	0.21964509871048726	1263.3763693940432	0.17196137208803935	0.1211628437749629	0.2720529499030013	0.1851534862490015	0.21964509871048726	1262.8869394043136	0.17196146310081617	1529346927	250	0.1211628437749629	0.2720529499030013	0.1851534862490015	0.21964509871048726	1263.8657993837726	0.17196129394415954	8	COMPLETE
9	0.25071322606413327	2020-03-13 15:08:41.718665	2020-03-13 16:19:01.791640	128	0.024397817586047074	256	0.05476881311486755	0.1659908950563412	0.11143444026018487	0.25071322606413327	0.17183042337099166	0.2049811708319069	1175.2191173114231	0.1591526333873428	0.11143444026018487	0.25071322606413327	0.17183042337099166	0.2049811708319069	1175.0329225151204	0.15915276575654744	492641768	200	0.11143444026018487	0.25071322606413327	0.17183042337099166	0.2049811708319069	1175.4053121077256	0.15915252904177493	9	COMPLETE
