number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.13717228464419476	2020-03-13 13:24:20.207493	2020-03-13 13:25:09.325330	1.3759554067003323	0.019892399463304837	256	0.006515751966000459	256	0.21200683494026257	0.8881153936963528	0.015917602996254682	0.13717228464419476	0.04541198501872659	0.07256554307116105	42.65496254681648	0.06756755627456026	0.015917602996254682	0.13717228464419476	0.04541198501872659	0.07256554307116105	42.65496254681648	0.06756755627456026	1750911932	300.0	0.015917602996254682	0.13717228464419476	0.04541198501872659	0.07256554307116105	42.65496254681648	0.06756755627456026	0	COMPLETE
1	0.24672284644194756	2020-03-13 13:25:09.343128	2020-03-13 13:27:44.698481	8.997544223238155	0.057780225760171666	128	0.058376933512050255	512	0.04647164553670843	0.6498673375511075	0.033707865168539325	0.24672284644194756	0.09082397003745318	0.14606741573033707	30.759129213483146	0.11095886548358197	0.033707865168539325	0.24672284644194756	0.09082397003745318	0.14606741573033707	30.758426966292134	0.11096287209528678	582312425		0.033707865168539325	0.24672284644194756	0.09082397003745318	0.14606741573033707	30.759831460674157	0.1109552624543936	1	COMPLETE
2	0.10252808988764045	2020-03-13 13:27:44.716342	2020-03-13 13:28:15.864476	3.3845840550593906	0.014716770736073791	64	0.0017436852225148113	512	0.05035930512011791	1.0107581968138462	0.006554307116104869	0.10252808988764045	0.025280898876404494	0.048220973782771535	48.734550561797754	0.04938917191825782	0.006554307116104869	0.10252808988764045	0.025280898876404494	0.048220973782771535	48.734550561797754	0.04938917191825782	2747716129	250.0	0.006554307116104869	0.10252808988764045	0.025280898876404494	0.048220973782771535	48.734550561797754	0.04938917191825782	2	COMPLETE
3	0.16432584269662923	2020-03-13 13:28:15.876286	2020-03-13 13:30:08.965320	1.8098344785247056	0.01846020901227567	256	0.017715209380711885	512	0.00327360264461222	0.7794740228514337	0.02247191011235955	0.16432584269662923	0.05711610486891386	0.08801498127340825	37.17088014981273	0.08064952451666728	0.02247191011235955	0.16432584269662923	0.05711610486891386	0.08801498127340825	37.17088014981273	0.08064952451666728	3679998676	700.0	0.02247191011235955	0.16432584269662923	0.05711610486891386	0.08801498127340825	37.17088014981273	0.08064952451666728	3	COMPLETE
4	0.09925093632958802	2020-03-13 13:30:08.977175	2020-03-13 13:30:35.446672	3.8407222864062502	0.06350796841648303	64	0.0016040299409069015	128	0.38566380277659634	1.0182522456065755	0.009831460674157303	0.09925093632958802	0.027153558052434457	0.05056179775280899	49.11189138576779	0.051191311376929526	0.009831460674157303	0.09925093632958802	0.027153558052434457	0.05056179775280899	49.11189138576779	0.051191311376929526	3156637263	150.0	0.009831460674157303	0.09925093632958802	0.027153558052434457	0.05056179775280899	49.11189138576779	0.051191311376929526	4	COMPLETE
5	0.18071161048689138	2020-03-13 13:30:35.458791	2020-03-13 13:31:42.481954	2.579062682627533	0.0830829922758236	128	0.064758920905037	256	0.4829730044181392	0.735051999476386	0.018258426966292134	0.18071161048689138	0.05805243445692884	0.10018726591760299	34.905196629213485	0.08221904100010571	0.018258426966292134	0.18071161048689138	0.05805243445692884	0.10018726591760299	34.90496254681648	0.08222037480293765	1896120227	400.0	0.018258426966292134	0.18071161048689138	0.05805243445692884	0.10018726591760299	34.905430711610485	0.08221780246890463	5	COMPLETE
6	0.5426029962546817	2020-03-13 13:31:42.494060	2020-03-13 13:34:46.942659	7.585997647792415	0.03889414100513412	64	0.06225090249957781	256	0.03363624043356254	0.36294348745027816	0.09222846441947566	0.5426029962546817	0.2345505617977528	0.34831460674157305	17.112827715355806	0.22449908700907809	0.09222846441947566	0.5426029962546817	0.2345505617977528	0.34831460674157305	17.112827715355806	0.22449908700907809	896954363		0.09222846441947566	0.5426029962546817	0.2345505617977528	0.34831460674157305	17.112827715355806	0.22449908700907809	6	COMPLETE
7	0.10674157303370786	2020-03-13 13:34:46.960547	2020-03-13 13:35:13.914616	6.391280872999132	0.02398600721984864	64	0.011295157777491587	128	0.04618461858122413	0.9814306613099709	0.011235955056179775	0.10674157303370786	0.03089887640449438	0.05383895131086142	47.30290262172284	0.05468043452959884	0.011235955056179775	0.10674157303370786	0.03089887640449438	0.05383895131086142	47.30290262172284	0.05468043452959884	1374829793	150.0	0.011235955056179775	0.10674157303370786	0.03089887640449438	0.05383895131086142	47.30290262172284	0.05468043452959884	7	COMPLETE
8	0.10955056179775281	2020-03-13 13:35:13.925458	2020-03-13 13:35:33.683371	8.847444987485984	0.05070942272954057	128	0.0024969557698153763	256	0.02032729206760913	1.0020027999776635	0.018258426966292134	0.10955056179775281	0.03885767790262172	0.05945692883895131	48.318820224719104	0.06042727478383351	0.018258426966292134	0.10955056179775281	0.03885767790262172	0.05945692883895131	48.318820224719104	0.06042727478383351	1164149228	150.0	0.018258426966292134	0.10955056179775281	0.03885767790262172	0.05945692883895131	48.318820224719104	0.06042727478383351	8	COMPLETE
9	0.10112359550561797	2020-03-13 13:35:33.695420	2020-03-13 13:36:02.383753	6.416143421712528	0.04285903530137795	128	0.0026364089773355	256	0.04650563648938788	0.9861823156064425	0.008895131086142321	0.10112359550561797	0.02902621722846442	0.054307116104868915	47.616573033707866	0.05283037096445564	0.008895131086142321	0.10112359550561797	0.02902621722846442	0.054307116104868915	47.616573033707866	0.05283037096445564	363578689	200.0	0.008895131086142321	0.10112359550561797	0.02902621722846442	0.054307116104868915	47.616573033707866	0.05283037096445564	9	COMPLETE
