number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_both.optimistic.arithmetic_mean_rank	user_attrs_both.optimistic.geometric_mean_rank	user_attrs_both.optimistic.harmonic_mean_rank	user_attrs_both.optimistic.hits_at_1	user_attrs_both.optimistic.hits_at_10	user_attrs_both.optimistic.hits_at_3	user_attrs_both.optimistic.hits_at_5	user_attrs_both.optimistic.inverse_arithmetic_mean_rank	user_attrs_both.optimistic.inverse_geometric_mean_rank	user_attrs_both.optimistic.inverse_harmonic_mean_rank	user_attrs_both.optimistic.inverse_median_rank	user_attrs_both.optimistic.median_rank	user_attrs_both.optimistic.rank_std	user_attrs_both.optimistic.rank_var	user_attrs_both.pessimistic.arithmetic_mean_rank	user_attrs_both.pessimistic.geometric_mean_rank	user_attrs_both.pessimistic.harmonic_mean_rank	user_attrs_both.pessimistic.hits_at_1	user_attrs_both.pessimistic.hits_at_10	user_attrs_both.pessimistic.hits_at_3	user_attrs_both.pessimistic.hits_at_5	user_attrs_both.pessimistic.inverse_arithmetic_mean_rank	user_attrs_both.pessimistic.inverse_geometric_mean_rank	user_attrs_both.pessimistic.inverse_harmonic_mean_rank	user_attrs_both.pessimistic.inverse_median_rank	user_attrs_both.pessimistic.median_rank	user_attrs_both.pessimistic.rank_std	user_attrs_both.pessimistic.rank_var	user_attrs_both.realistic.adjusted_arithmetic_mean_rank	user_attrs_both.realistic.adjusted_arithmetic_mean_rank_index	user_attrs_both.realistic.arithmetic_mean_rank	user_attrs_both.realistic.geometric_mean_rank	user_attrs_both.realistic.harmonic_mean_rank	user_attrs_both.realistic.hits_at_1	user_attrs_both.realistic.hits_at_10	user_attrs_both.realistic.hits_at_3	user_attrs_both.realistic.hits_at_5	user_attrs_both.realistic.inverse_arithmetic_mean_rank	user_attrs_both.realistic.inverse_geometric_mean_rank	user_attrs_both.realistic.inverse_harmonic_mean_rank	user_attrs_both.realistic.inverse_median_rank	user_attrs_both.realistic.median_rank	user_attrs_both.realistic.rank_std	user_attrs_both.realistic.rank_var	user_attrs_failure	user_attrs_head.optimistic.arithmetic_mean_rank	user_attrs_head.optimistic.geometric_mean_rank	user_attrs_head.optimistic.harmonic_mean_rank	user_attrs_head.optimistic.hits_at_1	user_attrs_head.optimistic.hits_at_10	user_attrs_head.optimistic.hits_at_3	user_attrs_head.optimistic.hits_at_5	user_attrs_head.optimistic.inverse_arithmetic_mean_rank	user_attrs_head.optimistic.inverse_geometric_mean_rank	user_attrs_head.optimistic.inverse_harmonic_mean_rank	user_attrs_head.optimistic.inverse_median_rank	user_attrs_head.optimistic.median_rank	user_attrs_head.optimistic.rank_std	user_attrs_head.optimistic.rank_var	user_attrs_head.pessimistic.arithmetic_mean_rank	user_attrs_head.pessimistic.geometric_mean_rank	user_attrs_head.pessimistic.harmonic_mean_rank	user_attrs_head.pessimistic.hits_at_1	user_attrs_head.pessimistic.hits_at_10	user_attrs_head.pessimistic.hits_at_3	user_attrs_head.pessimistic.hits_at_5	user_attrs_head.pessimistic.inverse_arithmetic_mean_rank	user_attrs_head.pessimistic.inverse_geometric_mean_rank	user_attrs_head.pessimistic.inverse_harmonic_mean_rank	user_attrs_head.pessimistic.inverse_median_rank	user_attrs_head.pessimistic.median_rank	user_attrs_head.pessimistic.rank_std	user_attrs_head.pessimistic.rank_var	user_attrs_head.realistic.adjusted_arithmetic_mean_rank	user_attrs_head.realistic.adjusted_arithmetic_mean_rank_index	user_attrs_head.realistic.arithmetic_mean_rank	user_attrs_head.realistic.geometric_mean_rank	user_attrs_head.realistic.harmonic_mean_rank	user_attrs_head.realistic.hits_at_1	user_attrs_head.realistic.hits_at_10	user_attrs_head.realistic.hits_at_3	user_attrs_head.realistic.hits_at_5	user_attrs_head.realistic.inverse_arithmetic_mean_rank	user_attrs_head.realistic.inverse_geometric_mean_rank	user_attrs_head.realistic.inverse_harmonic_mean_rank	user_attrs_head.realistic.inverse_median_rank	user_attrs_head.realistic.median_rank	user_attrs_head.realistic.rank_std	user_attrs_head.realistic.rank_var	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_tail.optimistic.arithmetic_mean_rank	user_attrs_tail.optimistic.geometric_mean_rank	user_attrs_tail.optimistic.harmonic_mean_rank	user_attrs_tail.optimistic.hits_at_1	user_attrs_tail.optimistic.hits_at_10	user_attrs_tail.optimistic.hits_at_3	user_attrs_tail.optimistic.hits_at_5	user_attrs_tail.optimistic.inverse_arithmetic_mean_rank	user_attrs_tail.optimistic.inverse_geometric_mean_rank	user_attrs_tail.optimistic.inverse_harmonic_mean_rank	user_attrs_tail.optimistic.inverse_median_rank	user_attrs_tail.optimistic.median_rank	user_attrs_tail.optimistic.rank_std	user_attrs_tail.optimistic.rank_var	user_attrs_tail.pessimistic.arithmetic_mean_rank	user_attrs_tail.pessimistic.geometric_mean_rank	user_attrs_tail.pessimistic.harmonic_mean_rank	user_attrs_tail.pessimistic.hits_at_1	user_attrs_tail.pessimistic.hits_at_10	user_attrs_tail.pessimistic.hits_at_3	user_attrs_tail.pessimistic.hits_at_5	user_attrs_tail.pessimistic.inverse_arithmetic_mean_rank	user_attrs_tail.pessimistic.inverse_geometric_mean_rank	user_attrs_tail.pessimistic.inverse_harmonic_mean_rank	user_attrs_tail.pessimistic.inverse_median_rank	user_attrs_tail.pessimistic.median_rank	user_attrs_tail.pessimistic.rank_std	user_attrs_tail.pessimistic.rank_var	user_attrs_tail.realistic.adjusted_arithmetic_mean_rank	user_attrs_tail.realistic.adjusted_arithmetic_mean_rank_index	user_attrs_tail.realistic.arithmetic_mean_rank	user_attrs_tail.realistic.geometric_mean_rank	user_attrs_tail.realistic.harmonic_mean_rank	user_attrs_tail.realistic.hits_at_1	user_attrs_tail.realistic.hits_at_10	user_attrs_tail.realistic.hits_at_3	user_attrs_tail.realistic.hits_at_5	user_attrs_tail.realistic.inverse_arithmetic_mean_rank	user_attrs_tail.realistic.inverse_geometric_mean_rank	user_attrs_tail.realistic.inverse_harmonic_mean_rank	user_attrs_tail.realistic.inverse_median_rank	user_attrs_tail.realistic.median_rank	user_attrs_tail.realistic.rank_std	user_attrs_tail.realistic.rank_var	system_attrs__number	system_attrs_fail_reason	state
0		2021-06-02 07:30:59.594309	2021-06-02 07:31:36.259086	0.2932285456902285	0.12138618040704073	0.436817698929855	64	64	85	0.029278531385096115	128																																													The current model can't be trained on this hardware with these parameters.																																																																																											0	Setting status of trial#0 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
1		2021-06-02 07:31:36.269192	2021-06-02 07:31:46.161204	0.27325680444621914	0.3195816004269395	0.4898121649411217	64	256	69	0.02280906828553059	512																																													The current model can't be trained on this hardware with these parameters.																																																																																											1	Setting status of trial#1 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
2		2021-06-02 07:31:46.173497	2021-06-02 07:31:55.840926	0.45876902978086365	0.14169033116766278	0.18695143399703304	64	64	79	0.008821934086234114	128																																													The current model can't be trained on this hardware with these parameters.																																																																																											2	Setting status of trial#2 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
3	0.004792879150975694	2021-06-02 07:31:55.849999	2021-06-02 14:26:25.819030	0.3456175651430202	0.2161646645715398	0.3335198012638354	64	128	21	0.005637940478729003	128	3985.028500513523	1952.3280289423062	269.5618649494566	0.0007702841492639507	0.0048214081935410245	0.002367910532922515	0.003423485107839781	0.0002509392341538177	0.0005122090064658654	0.00370972355524956	0.00041339396444811904	2419.0	4213.85294711964	17756556.659948874	3985.0292993267144	1952.333873284001	269.5807275315099	0.0007702841492639507	0.004792879150975694	0.002367910532922515	0.003423485107839781	0.0002509391838521623	0.0005122074731602695	0.0037094639856371596	0.00041339396444811904	2419.0	4213.853169024232	17756558.53009556	0.5577209517947361	0.44234095561546827	3985.028899920119	1952.3310143848746	269.5717446542799	0.0007702841492639507	0.004792879150975694	0.002367910532922515	0.003423485107839781	0.0002509392090029875	0.0005122082232121238	0.003709587595252162	0.00041339396444811904	2419.0	4213.85305804826	17756557.594822675		3623.7387310281865	1967.0166112929446	337.140074704686	0.00034234851078397807	0.004222298299669063	0.0018258587241812164	0.002852904256533151	0.00027595808479168797	0.000508384115446126	0.002966126174338481	0.00042052144659377626	2378.0	3741.9646342546935	14002299.32401286	3623.7395868994636	1967.0278781647933	337.1990616012476	0.00034234851078397807	0.0041652402145384	0.0018258587241812164	0.002852904256533151	0.0002759580196146539	0.0005083812034901023	0.002965607304039722	0.00042052144659377626	2378.0	3741.964781527736	14002300.426193917	0.5137181286247062	0.48635081873091	3623.739158963825	1967.0223721547704	337.1709695980623	0.00034234851078397807	0.0041652402145384	0.0018258587241812164	0.002852904256533151	0.00027595805220316706	0.0005083826265303491	0.002965854388923485	0.00042052144659377626	2378.0	3741.9647078626494	14002299.874889605	2295795109.0	101.0	4346.318269998859	1937.7491327276362	224.55152330928436	0.0011982197877439234	0.005420518087412987	0.002909962341663814	0.003994065959146411	0.00023007979118847696	0.000516062674528136	0.00445332093616064	0.0004057618178129438	2464.5	4609.745481131833	21249753.400815353	4346.319011753965	1937.7496349102523	224.55153686944706	0.0011982197877439234	0.005420518087412987	0.002909962341663814	0.003994065959146411	0.0002300797519224085	0.0005160625407865529	0.004453320667234596	0.0004057618178129438	2464.5	4609.745776220818	21249756.12138567	0.6006139528339698	0.3994412456006753	4346.318640876412	1937.7493838840626	224.5515300952538	0.0011982197877439234	0.005420518087412987	0.002909962341663814	0.003994065959146411	0.00023007977155544107	0.0005160626076399934	0.004453320801580841	0.0004057618178129438	2464.5	4609.745628656229	21249754.760915212	3		COMPLETE
4		2021-06-02 14:26:25.883048	2021-06-02 14:26:35.589468	0.2280400623060218	0.15177735822829624	0.2829381137487311	64	64	33	0.0028137206294364648	512																																													The current model can't be trained on this hardware with these parameters.																																																																																											4	Setting status of trial#4 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
5		2021-06-02 14:26:35.598802	2021-06-02 14:26:45.482712	0.14147341397861712	0.4749835110508327	0.12030651625951078	256	128	25	0.005370844170497767	512																																													The current model can't be trained on this hardware with these parameters.																																																																																											5	Setting status of trial#5 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
6		2021-06-02 14:26:45.494275	2021-06-02 14:26:55.113580	0.340112841216356	0.4489279190103801	0.15112755174721917	64	64	90	0.004604564431944963	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											6	Setting status of trial#6 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
7		2021-06-02 14:26:55.123114	2021-06-02 14:27:05.898267	0.17003249534165288	0.11672219479026641	0.22251265389416336	64	128	53	0.0026152481228306785	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											7	Setting status of trial#7 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
8		2021-06-02 14:27:05.908668	2021-06-02 14:27:15.947160	0.4136042489676014	0.18293841403153546	0.3613397709643984	64	128	35	0.0013734718505949354	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											8	Setting status of trial#8 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
9		2021-06-02 14:27:15.960771	2021-06-02 14:27:26.510102	0.11485578007836571	0.16256182619322224	0.299761520446879	256	64	28	0.08467720420209822	512																																													The current model can't be trained on this hardware with these parameters.																																																																																											9	Setting status of trial#9 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
10		2021-06-02 14:27:26.520898	2021-06-02 14:27:36.016423	0.27328513253749276	0.25668849582824943	0.14660361196009714	64	64	56	0.03572515555285059	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											10	Setting status of trial#10 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
11		2021-06-02 14:27:36.026372	2021-06-02 14:27:46.282704	0.4978462844347368	0.3449636584147382	0.329085470393995	128	64	12	0.007139696078085328	128																																													The current model can't be trained on this hardware with these parameters.																																																																																											11	Setting status of trial#11 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
12		2021-06-02 14:27:46.294383	2021-06-02 14:27:56.141293	0.4723856360309856	0.2989399869514252	0.4705871455864442	128	128	83	0.0034405415884699634	512																																													The current model can't be trained on this hardware with these parameters.																																																																																											12	Setting status of trial#12 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
13		2021-06-02 14:27:56.151569	2021-06-02 14:28:07.059939	0.11880558653376468	0.4171212671815372	0.23878552746125786	128	256	56	0.001601620511785346	128																																													The current model can't be trained on this hardware with these parameters.																																																																																											13	Setting status of trial#13 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
14		2021-06-02 14:28:07.070628	2021-06-02 14:28:16.981311	0.17627626857209688	0.31807472201477666	0.27706687358889637	64	128	89	0.00142898117730732	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											14	Setting status of trial#14 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
15		2021-06-02 14:28:16.992542	2021-06-02 14:28:26.756931	0.2620844721434491	0.2974574538504038	0.12924138670947471	64	128	37	0.0033282379468274623	128																																													The current model can't be trained on this hardware with these parameters.																																																																																											15	Setting status of trial#15 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
16		2021-06-02 14:28:26.766663	2021-06-02 14:28:37.369691	0.3414920955687658	0.3691901641421461	0.19464998160141975	256	128	78	0.0037732546613795334	512																																													The current model can't be trained on this hardware with these parameters.																																																																																											16	Setting status of trial#16 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
17		2021-06-02 14:28:37.379170	2021-06-02 14:28:47.471733	0.3249011211778419	0.3015474506941338	0.24538082162336733	256	64	92	0.04694467821920763	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											17	Setting status of trial#17 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
18		2021-06-02 14:28:47.483718	2021-06-02 14:28:57.382566	0.49422934700927157	0.27877510071941247	0.2272671176094368	128	256	62	0.0020608555284183008	128																																													The current model can't be trained on this hardware with these parameters.																																																																																											18	Setting status of trial#18 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
19		2021-06-02 14:28:57.392083	2021-06-02 14:29:07.485811	0.13755044526440516	0.1497803503440931	0.19296776828028098	64	128	58	0.06321965219934485	128																																													The current model can't be trained on this hardware with these parameters.																																																																																											19	Setting status of trial#19 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
20		2021-06-02 14:29:07.496272	2021-06-02 14:29:17.179368	0.12446151427287369	0.4448978376729552	0.2366469101276647	128	256	5	0.0013111238786157368	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											20	Setting status of trial#20 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
21		2021-06-02 14:29:17.188939	2021-06-02 14:29:26.693086	0.21249641355386004	0.49621950910350654	0.314231915775066	128	64	36	0.014901065350183852	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											21	Setting status of trial#21 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
22		2021-06-02 14:29:26.702220	2021-06-02 14:29:36.607673	0.3561767896564776	0.137064522874067	0.4162380965072149	128	128	1	0.018128637794719602	512																																													The current model can't be trained on this hardware with these parameters.																																																																																											22	Setting status of trial#22 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
23		2021-06-02 14:29:36.616496	2021-06-02 14:29:46.334540	0.29259348922788747	0.43315783052843526	0.39189885391993273	64	128	64	0.004148964244652517	256																																													The current model can't be trained on this hardware with these parameters.																																																																																											23	Setting status of trial#23 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
