number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
45	0.8553370786516854	2020-05-15 09:23:00.949590	2020-05-15 09:41:21.174340	4.958738485720887	64	0.1741168455031195	0.46381714952203273	48	0.37712774772834934	84	0.0024550286919057776	128	0.11892320093967383	0.21676029962546817	0.8553370786516854	0.5023408239700374	0.6690074906367042	5.771535580524344	0.4138820307476701	0.21676029962546817	0.8553370786516854	0.5023408239700374	0.6690074906367042	5.771535580524344	0.4138820307476701		110124209.0	200.0	0.21676029962546817	0.8553370786516854	0.5023408239700374	0.6690074906367042	5.771535580524344	0.4138820307476701	45		COMPLETE
46	0.38717228464419473	2020-05-15 09:41:21.303250	2020-05-15 09:51:07.531251	8.894137591797222	128	0.3112134106595449	0.47380649458691215	47	0.004804215020650815	26	0.005908433023722038	512	0.48639142705643834	0.06788389513108614	0.38717228464419473	0.16573033707865167	0.24110486891385768	23.491573033707866	0.1699592976020879	0.06788389513108614	0.38717228464419473	0.16573033707865167	0.24110486891385768	23.491573033707866	0.1699592976020879		484238947.0	200.0	0.06788389513108614	0.38717228464419473	0.16573033707865167	0.24110486891385768	23.491573033707866	0.1699592976020879	46		COMPLETE
47	0.1100187265917603	2020-05-15 09:51:07.640691	2020-05-15 10:02:36.434293	2.3155831230336554	256	0.14344753411585198	0.2895322361775511	20	0.345272791502928	48	0.014741760181484948	256	0.9944459665557962	0.011235955056179775	0.1100187265917603	0.03885767790262172	0.05852059925093633	48.09129213483146	0.056195928318424626	0.011235955056179775	0.1100187265917603	0.03885767790262172	0.05852059925093633	48.09129213483146	0.056195928318424626		198377055.0	150.0	0.011235955056179775	0.1100187265917603	0.03885767790262172	0.05852059925093633	48.09129213483146	0.056195928318424626	47		COMPLETE
48	0.13108614232209737	2020-05-15 10:02:36.538156	2020-05-15 10:11:40.808096	1.4469582988335576	64	0.03135230435091507	0.33650011191166024	29	0.15557760704341494	79	0.008870435072826048	128	0.9028972265535568	0.013576779026217229	0.13108614232209737	0.04868913857677903	0.0749063670411985	43.47659176029963	0.06749480067694341	0.013576779026217229	0.13108614232209737	0.04868913857677903	0.0749063670411985	43.47659176029963	0.06749480067694341		2170993152.0	150.0	0.013576779026217229	0.13108614232209737	0.04868913857677903	0.0749063670411985	43.47659176029963	0.06749480067694341	48		COMPLETE
49	0.11376404494382023	2020-05-15 10:11:40.903987	2020-05-15 10:15:24.116962	2.7819920345740083	128	0.3778243804347352	0.23842080702174684	49	0.3383418426186541	9	0.010220681064847725	128	0.9751703067305969	0.011704119850187267	0.11376404494382023	0.035580524344569285	0.06179775280898876	47.07677902621723	0.057317501583928794	0.011704119850187267	0.11376404494382023	0.035580524344569285	0.06179775280898876	47.07677902621723	0.057317501583928794		3234525472.0	150.0	0.011704119850187267	0.11376404494382023	0.035580524344569285	0.06179775280898876	47.07677902621723	0.057317501583928794	49		COMPLETE
50	0.4058988764044944	2020-05-15 10:15:24.264209	2020-05-15 10:26:42.795233	8.857344079346916	128	0.33591000328570186	0.037314876374355876	22	0.0729286348417269	35	0.00358846649538585	128	0.4060593017199066	0.05571161048689138	0.4058988764044944	0.14934456928838952	0.23314606741573032	19.553370786516854	0.1648147147113603	0.05571161048689138	0.4058988764044944	0.14934456928838952	0.23314606741573032	19.553370786516854	0.1648147147113603		1741423100.0	200.0	0.05571161048689138	0.4058988764044944	0.14934456928838952	0.23314606741573032	19.553370786516854	0.1648147147113603	50		COMPLETE
51	0.42790262172284643	2020-05-15 10:26:42.917757	2020-05-15 10:36:59.777908	8.092106156566768	64	0.3579340915325007	0.13529106875233088	32	0.1327359034183449	62	0.004061127528821495	256	0.3726957583344761	0.05805243445692884	0.42790262172284643	0.1647940074906367	0.25234082397003743	17.8937265917603	0.17300204714524853	0.05805243445692884	0.42790262172284643	0.1647940074906367	0.25234082397003743	17.8937265917603	0.17300204714524853		1226907500.0	200.0	0.05805243445692884	0.42790262172284643	0.1647940074906367	0.25234082397003743	17.8937265917603	0.17300204714524853	51		COMPLETE
52	0.2205056179775281	2020-05-15 10:36:59.904710	2020-05-15 10:40:10.564871	7.988406273034299	128	0.32226207665483525	0.42062227453761925	34	0.30855171338396165	6	0.09501473674121902	256	0.6845692765919931	0.023876404494382022	0.2205056179775281	0.07958801498127341	0.1198501872659176	33.09691011235955	0.09623310302123854	0.023876404494382022	0.2205056179775281	0.07958801498127341	0.1198501872659176	33.09691011235955	0.09623310302123854		948308732.0	200.0	0.023876404494382022	0.2205056179775281	0.07958801498127341	0.1198501872659176	33.09691011235955	0.09623310302123854	52		COMPLETE
53	0.37312734082397003	2020-05-15 10:40:10.683828	2020-05-15 10:59:40.560254	2.5111038481178998	64	0.4803054816796182	0.27248462386098465	62	0.12684288505690827	96	0.006658487767537933	512	0.4669413245945806	0.054775280898876406	0.37312734082397003	0.14372659176029962	0.21910112359550563	22.599719101123597	0.15611142624995128	0.054775280898876406	0.37312734082397003	0.14372659176029962	0.21910112359550563	22.599719101123597	0.15611142624995128		2222424419.0	200.0	0.054775280898876406	0.37312734082397003	0.14372659176029962	0.21910112359550563	22.599719101123597	0.15611142624995128	53		COMPLETE
54	0.3352059925093633	2020-05-15 10:59:40.702842	2020-05-15 11:03:07.564105	7.2209435215463	128	0.49017297663873177	0.0594393450037452	31	0.0946805988062393	2	0.004939629623686238	128	0.5341084250057123	0.05711610486891386	0.3352059925093633	0.1301498127340824	0.20037453183520598	25.805243445692884	0.14798888384561634	0.05711610486891386	0.3352059925093633	0.1301498127340824	0.20037453183520598	25.805243445692884	0.14798888384561634		2422701174.0	200.0	0.05711610486891386	0.3352059925093633	0.1301498127340824	0.20037453183520598	25.805243445692884	0.14798888384561634	54		COMPLETE
55	0.4789325842696629	2020-05-15 11:03:07.681008	2020-05-15 11:07:02.105528	4.445763744284191	256	0.03912265283404187	0.430978370169412	18	0.3928019484929414	8	0.0024177155150708137	256	0.41604874667551106	0.09597378277153558	0.4789325842696629	0.21816479400749064	0.3197565543071161	19.855337078651687	0.21265704062286875	0.09597378277153558	0.4789325842696629	0.21816479400749064	0.3197565543071161	19.855337078651687	0.21265704062286875		1986657926.0	200.0	0.09597378277153558	0.4789325842696629	0.21816479400749064	0.3197565543071161	19.855337078651687	0.21265704062286875	55		COMPLETE
56	0.3094569288389513	2020-05-15 11:07:02.214914	2020-05-15 11:19:16.418725	8.803995554359291	256	0.17559558080692428	0.1496689090090868	63	0.14504554113972612	10	0.01705742269003853	512	0.5067669647791133	0.03838951310861423	0.3094569288389513	0.11704119850187265	0.17649812734082396	24.495318352059925	0.12968319019687982	0.03838951310861423	0.3094569288389513	0.11704119850187265	0.17649812734082396	24.495318352059925	0.12968319019687982		4269931287.0	250.0	0.03838951310861423	0.3094569288389513	0.11704119850187265	0.17649812734082396	24.495318352059925	0.12968319019687982	56		COMPLETE
57	0.4438202247191011	2020-05-15 11:19:16.534135	2020-05-15 11:27:05.004448	6.8420842338529235	64	0.38685676667914737	0.04782054564897814	22	0.30889676316285614	52	0.0022223731153310977	256	0.3879395988508222	0.06928838951310862	0.4438202247191011	0.1891385767790262	0.2762172284644195	18.69428838951311	0.186682152220117	0.06928838951310862	0.4438202247191011	0.1891385767790262	0.2762172284644195	18.69428838951311	0.186682152220117		1210973809.0	200.0	0.06928838951310862	0.4438202247191011	0.1891385767790262	0.2762172284644195	18.69428838951311	0.186682152220117	57		COMPLETE
58	0.10486891385767791	2020-05-15 11:27:05.117240	2020-05-15 11:31:37.047290	3.032087450319681	128	0.2858031051936432	0.18846801830974003	56	0.11356622455369236	12	0.013243877519849567	128	0.9551795078022929	0.012172284644194757	0.10486891385767791	0.03838951310861423	0.05571161048689138	46.058052434456926	0.05843755983747159	0.012172284644194757	0.10486891385767791	0.03838951310861423	0.05571161048689138	46.058052434456926	0.05843755983747159		514398807.0	150.0	0.012172284644194757	0.10486891385767791	0.03838951310861423	0.05571161048689138	46.058052434456926	0.05843755983747159	58		COMPLETE
59	0.7837078651685393	2020-05-15 11:31:37.158088	2020-05-15 11:35:52.687790	8.752962641005901	64	0.3085710618995376	0.43874239057920006	50	0.0320992041098227	17	0.003757359293685932	256	0.15920885835167314	0.19288389513108614	0.7837078651685393	0.42275280898876405	0.5781835205992509	7.691947565543071	0.3680527855326199	0.19288389513108614	0.7837078651685393	0.42275280898876405	0.5781835205992509	7.691947565543071	0.3680527855326199		4269295942.0	200.0	0.19288389513108614	0.7837078651685393	0.42275280898876405	0.5781835205992509	7.691947565543071	0.3680527855326199	59		COMPLETE
60	0.26779026217228463	2020-05-15 11:35:52.839478	2020-05-15 11:38:31.876769	2.22210681080553	128	0.17472033446500418	0.3769584012163911	63	0.06016955425942849	3	0.0051991742232890435	256	0.6294120893698563	0.037921348314606744	0.26779026217228463	0.09784644194756555	0.1544943820224719	30.52949438202247	0.11709717235139892	0.037921348314606744	0.26779026217228463	0.09784644194756555	0.1544943820224719	30.52949438202247	0.11709717235139892		1565084057.0	200.0	0.037921348314606744	0.26779026217228463	0.09784644194756555	0.1544943820224719	30.52949438202247	0.11709717235139892	60		COMPLETE
61	0.09269662921348315	2020-05-15 11:38:32.008196	2020-05-15 11:45:11.806026	0.7068685925150928	64	0.022532873711516133	0.32365810842891424	22	0.341569829449995	59	0.040842741833374725	128	1.0310401261744022	0.006554307116104869	0.09269662921348315	0.02902621722846442	0.0449438202247191	49.73689138576779	0.048427938618840434	0.006554307116104869	0.09269662921348315	0.02902621722846442	0.0449438202247191	49.73689138576779	0.048427938618840434		2403491343.0	150.0	0.006554307116104869	0.09269662921348315	0.02902621722846442	0.0449438202247191	49.73689138576779	0.048427938618840434	61		COMPLETE
62	0.0945692883895131	2020-05-15 11:45:11.928000	2020-05-15 12:07:37.465739	9.67677483816127	256	0.2593388134965906	0.42228248193820284	18	0.3938966052728885	99	0.027758804996278162	128	1.0196500647122437	0.011704119850187267	0.0945692883895131	0.02902621722846442	0.04681647940074907	49.235955056179776	0.05190884170706524	0.011704119850187267	0.0945692883895131	0.02902621722846442	0.04681647940074907	49.235955056179776	0.05190884170706524		2419718308.0	150.0	0.011704119850187267	0.0945692883895131	0.02902621722846442	0.04681647940074907	49.235955056179776	0.05190884170706524	62		COMPLETE
63	0.18398876404494383	2020-05-15 12:07:37.569209	2020-05-15 12:23:44.893880	1.0599133061953085	64	0.11567447326760288	0.23267765053391837	35	0.1962362646538761	94	0.007083302778782854	256	0.7839008450938898	0.017322097378277154	0.18398876404494383	0.05196629213483146	0.08707865168539326	37.8689138576779	0.07716889101561344	0.017322097378277154	0.18398876404494383	0.05196629213483146	0.08707865168539326	37.8689138576779	0.07716889101561344		3229864377.0	200.0	0.017322097378277154	0.18398876404494383	0.05196629213483146	0.08707865168539326	37.8689138576779	0.07716889101561344	63		COMPLETE
64	0.20880149812734083	2020-05-15 12:23:45.004877	2020-05-15 12:26:51.928611	7.377163085771911	256	0.17190603029054202	0.07363203840289217	38	0.3078306558330247	6	0.027268572365195455	256	0.7156438749198094	0.025749063670411985	0.20880149812734083	0.06601123595505617	0.10908239700374532	34.64138576779026	0.0926991805712938	0.025749063670411985	0.20880149812734083	0.06601123595505617	0.10908239700374532	34.64138576779026	0.0926991805712938		261006824.0	150.0	0.025749063670411985	0.20880149812734083	0.06601123595505617	0.10908239700374532	34.64138576779026	0.0926991805712938	64		COMPLETE
65	0.925561797752809	2020-05-15 12:26:52.082949	2020-05-15 12:41:26.166261	1.3980246366708842	64	0.40640782046147017	0.49510951929944524	18	0.3281319825049065	90	0.008615788856570338	512	0.08932730836064767	0.323501872659176	0.925561797752809	0.6404494382022472	0.7771535580524345	4.322097378277154	0.5176831845734569	0.323501872659176	0.925561797752809	0.6404494382022472	0.7771535580524345	4.322097378277154	0.5176831845734569		376632081.0	250.0	0.323501872659176	0.925561797752809	0.6404494382022472	0.7771535580524345	4.322097378277154	0.5176831845734569	65		COMPLETE
66	0.11891385767790262	2020-05-15 12:41:26.283903	2020-05-15 13:01:00.053847	3.8091544054738944	128	0.23947098716269377	0.4956181939051165	18	0.36916986143004343	75	0.00944433078697181	128	0.9764183119954437	0.019662921348314606	0.11891385767790262	0.04073033707865169	0.05805243445692884	47.09925093632959	0.06359492641802918	0.019662921348314606	0.11891385767790262	0.04073033707865169	0.05805243445692884	47.09925093632959	0.06359492641802918		2160923460.0	200.0	0.019662921348314606	0.11891385767790262	0.04073033707865169	0.05805243445692884	47.09925093632959	0.06359492641802918	66		COMPLETE
67	0.21910112359550563	2020-05-15 13:01:00.183440	2020-05-15 13:08:57.437979	0.9361590550896064	256	0.29988049572982817	0.4177871240563727	41	0.013624931035069732	10	0.0456287941785402	256	0.7176526029888987	0.023876404494382022	0.21910112359550563	0.07911985018726592	0.12312734082397003	34.68632958801498	0.09444516698422024	0.023876404494382022	0.21910112359550563	0.07911985018726592	0.12312734082397003	34.68632958801498	0.09444516698422024		32864148.0	200.0	0.023876404494382022	0.21910112359550563	0.07911985018726592	0.12312734082397003	34.68632958801498	0.09444516698422024	67		COMPLETE
68	0.301498127340824	2020-05-15 13:08:57.543699	2020-05-15 13:18:43.712258	9.712364450375643	64	0.3608122120467246	0.3769800313389875	60	0.004944559497487899	39	0.009047171489443501	256	0.5275078955296538	0.03745318352059925	0.301498127340824	0.10112359550561797	0.15870786516853932	25.28932584269663	0.12391235796851355	0.03745318352059925	0.301498127340824	0.10112359550561797	0.15870786516853932	25.28932584269663	0.12391235796851355		103817432.0	200.0	0.03745318352059925	0.301498127340824	0.10112359550561797	0.15870786516853932	25.28932584269663	0.12391235796851355	68		COMPLETE
69	0.5107677902621723	2020-05-15 13:18:43.864671	2020-05-15 13:29:57.280592	6.268413058745903	128	0.40599645543930224	0.03138890361109897	34	0.4117732206782796	36	0.005222424301945152	512	0.34482636692504703	0.09082397003745318	0.5107677902621723	0.22846441947565543	0.33380149812734083	16.627340823970037	0.219302564501872	0.09082397003745318	0.5107677902621723	0.22846441947565543	0.33380149812734083	16.627340823970037	0.219302564501872		3660035882.0	200.0	0.09082397003745318	0.5107677902621723	0.22846441947565543	0.33380149812734083	16.627340823970037	0.219302564501872	69		COMPLETE
70	0.33286516853932585	2020-05-15 13:29:57.386693	2020-05-15 14:27:16.673656	6.90935310484752	256	0.218082862589892	0.45502136574431906	54	0.08033407904522871	82	0.009999530411838067	256	0.5011795059418522	0.04962546816479401	0.33286516853932585	0.12874531835205993	0.19335205992509363	24.21582397003745	0.14223418747937627	0.04962546816479401	0.33286516853932585	0.12874531835205993	0.19335205992509363	24.21582397003745	0.14223418747937627		966940121.0	200.0	0.04962546816479401	0.33286516853932585	0.12874531835205993	0.19335205992509363	24.21582397003745	0.14223418747937627	70		COMPLETE
71	0.600187265917603	2020-05-15 14:27:16.780520	2020-05-15 14:49:34.920732	2.6797874572175533	128	0.044074669651998466	0.0900121116962887	36	0.3158416645814241	75	0.0033160429680652833	512	0.24595882591167081	0.1151685393258427	0.600187265917603	0.28323970037453183	0.4110486891385768	11.872659176029963	0.2636829012793285	0.1151685393258427	0.600187265917603	0.28323970037453183	0.4110486891385768	11.872659176029963	0.2636829012793285		674274495.0	200.0	0.1151685393258427	0.600187265917603	0.28323970037453183	0.4110486891385768	11.872659176029963	0.2636829012793285	71		COMPLETE
72	0.2588951310861423	2020-05-15 14:49:35.047577	2020-05-15 15:04:12.713558	4.345238245416644	128	0.032773590852989976	0.1340462268825503	25	0.2796123109283223	60	0.015144136874089307	512	0.5746114103843838	0.02762172284644195	0.2588951310861423	0.07958801498127341	0.1306179775280899	27.592228464419474	0.10739491730018716	0.02762172284644195	0.2588951310861423	0.07958801498127341	0.1306179775280899	27.592228464419474	0.10739491730018716		993502454.0	200.0	0.02762172284644195	0.2588951310861423	0.07958801498127341	0.1306179775280899	27.592228464419474	0.10739491730018716	72		COMPLETE
73	0.13389513108614232	2020-05-15 15:04:12.820529	2020-05-15 15:10:01.508614	6.733024098099634	128	0.4339177057710018	0.11200286347021621	59	0.3058416482688199	2	0.09131726612163571	128	0.9118780018709433	0.011235955056179775	0.13389513108614232	0.03745318352059925	0.06320224719101124	43.85533707865169	0.06204876905508522	0.011235955056179775	0.13389513108614232	0.03745318352059925	0.06320224719101124	43.85533707865169	0.06204876905508522		501479488.0	300.0	0.011235955056179775	0.13389513108614232	0.03745318352059925	0.06320224719101124	43.85533707865169	0.06204876905508522	73		COMPLETE
74	0.46254681647940077	2020-05-15 15:10:01.615451	2020-05-15 15:15:03.179796	5.372908803017405	64	0.25957341535592093	0.4471801942754522	50	0.495739634446059	21	0.01033681754883654	512	0.3972799495936891	0.05149812734082397	0.46254681647940077	0.18117977528089887	0.28698501872659177	19.13249063670412	0.17839797099840382	0.05149812734082397	0.46254681647940077	0.18117977528089887	0.28698501872659177	19.13249063670412	0.17839797099840382		1020429153.0	200.0	0.05149812734082397	0.46254681647940077	0.18117977528089887	0.28698501872659177	19.13249063670412	0.17839797099840382	74		COMPLETE
75	0.7888576779026217	2020-05-15 15:15:03.286368	2020-05-15 15:25:45.083307	2.0551550589708416	128	0.3520157727111951	0.046701637270626595	49	0.056826395267482455	28	0.004729388561250789	512	0.1467187375393574	0.15543071161048688	0.7888576779026217	0.3899812734082397	0.552434456928839	7.101123595505618	0.33926377922864853	0.15543071161048688	0.7888576779026217	0.3899812734082397	0.552434456928839	7.101123595505618	0.33926377922864853		2242682607.0	200.0	0.15543071161048688	0.7888576779026217	0.3899812734082397	0.552434456928839	7.101123595505618	0.33926377922864853	75		COMPLETE
76	0.3857677902621723	2020-05-15 15:25:45.225889	2020-05-15 15:56:48.214445	5.892638988728993	256	0.2188557660064951	0.2429991954884826	24	0.37937158056755227	85	0.0072859421773875275	512	0.42458450512294327	0.054307116104868915	0.3857677902621723	0.15589887640449437	0.2340823970037453	20.424625468164795	0.16198997017427977	0.054307116104868915	0.3857677902621723	0.15589887640449437	0.2340823970037453	20.424625468164795	0.16198997017427977		2742658051.0	200.0	0.054307116104868915	0.3857677902621723	0.15589887640449437	0.2340823970037453	20.424625468164795	0.16198997017427977	76		COMPLETE
77	0.10767790262172285	2020-05-15 15:56:48.315507	2020-05-15 16:33:58.923568	4.2702138986764915	256	0.08845937274704335	0.440236360159276	35	0.17662622874293427	70	0.06561379697940782	128	0.9831861491517376	0.010767790262172285	0.10767790262172285	0.03323970037453183	0.05290262172284644	47.510299625468164	0.055585787023632705	0.010767790262172285	0.10767790262172285	0.03323970037453183	0.05290262172284644	47.510299625468164	0.055585787023632705		589749752.0	200.0	0.010767790262172285	0.10767790262172285	0.03323970037453183	0.05290262172284644	47.510299625468164	0.055585787023632705	77		COMPLETE
78	0.2607677902621723	2020-05-15 16:33:59.034885	2020-05-15 16:39:25.607533	6.062587862513214	64	0.25469486937624986	0.2900731216408238	17	0.1611515670611947	25	0.0036507358790753928	128	0.7117729736832128	0.03604868913857678	0.2607677902621723	0.08895131086142322	0.13951310861423222	34.26170411985019	0.10930156267670757	0.03604868913857678	0.2607677902621723	0.08895131086142322	0.13951310861423222	34.26170411985019	0.10930156267670757		791604958.0	200.0	0.03604868913857678	0.2607677902621723	0.08895131086142322	0.13951310861423222	34.26170411985019	0.10930156267670757	78		COMPLETE
79	0.34737827715355807	2020-05-15 16:39:25.746264	2020-05-15 16:49:18.650229	0.8216006172398894	256	0.0364373752127623	0.2061630149116362	51	0.15600065720798917	9	0.006236412870344789	512	0.4608500304994651	0.04541198501872659	0.34737827715355807	0.12078651685393259	0.19616104868913858	22.242977528089888	0.1424086439116868	0.04541198501872659	0.34737827715355807	0.12078651685393259	0.19616104868913858	22.242977528089888	0.1424086439116868		4246712111.0	250.0	0.04541198501872659	0.34737827715355807	0.12078651685393259	0.19616104868913858	22.242977528089888	0.1424086439116868	79		COMPLETE
80	0.40730337078651685	2020-05-15 16:49:18.761064	2020-05-15 17:04:12.732127	6.016740040303535	64	0.20337372341032495	0.10387956018591676	58	0.4948884072252236	74	0.0070933140969309345	512	0.4339126302548492	0.05290262172284644	0.40730337078651685	0.16104868913857678	0.24157303370786518	20.85299625468165	0.1657301658518991	0.05290262172284644	0.40730337078651685	0.16104868913857678	0.24157303370786518	20.85299625468165	0.1657301658518991		3558838681.0	200.0	0.05290262172284644	0.40730337078651685	0.16104868913857678	0.24157303370786518	20.85299625468165	0.1657301658518991	80		COMPLETE
81	0.5875468164794008	2020-05-15 17:04:12.844529	2020-05-15 17:11:52.555163	5.270067785056157	128	0.2659448396135539	0.1475001595145528	37	0.47475350192015864	22	0.0011260665066255063	512	0.2811107683171647	0.11095505617977527	0.5875468164794008	0.26732209737827717	0.38249063670411987	13.448970037453183	0.25224450401857174	0.11095505617977527	0.5875468164794008	0.26732209737827717	0.38249063670411987	13.448970037453183	0.25224450401857174		3150625873.0	200.0	0.11095505617977527	0.5875468164794008	0.26732209737827717	0.38249063670411987	13.448970037453183	0.25224450401857174	81		COMPLETE
82	0.13155430711610486	2020-05-15 17:11:52.660459	2020-05-15 17:16:10.427483	8.655012771844811	64	0.3254715901746559	0.24519090805242272	52	0.47081019033073873	9	0.03395605103015553	128	0.9031323364077742	0.01451310861423221	0.13155430711610486	0.04073033707865169	0.062265917602996254	43.409176029962545	0.06374973023459954	0.01451310861423221	0.13155430711610486	0.04073033707865169	0.062265917602996254	43.409176029962545	0.06374973023459954		2701987878.0	200.0	0.01451310861423221	0.13155430711610486	0.04073033707865169	0.062265917602996254	43.409176029962545	0.06374973023459954	82		COMPLETE
83	0.10580524344569288	2020-05-15 17:16:10.518463	2020-05-15 17:38:44.175776	0.8742702834537761	256	0.08566381878006374	0.41970409848675005	28	0.43536900776195064	81	0.012813081076853384	256	0.9955875118488048	0.008895131086142321	0.10580524344569288	0.03323970037453183	0.054307116104868915	48.13061797752809	0.052996305789979874	0.008895131086142321	0.10580524344569288	0.03323970037453183	0.054307116104868915	48.13061797752809	0.052996305789979874		1226371238.0	150.0	0.008895131086142321	0.10580524344569288	0.03323970037453183	0.054307116104868915	48.13061797752809	0.052996305789979874	83		COMPLETE
84	0.7368913857677902	2020-05-15 17:38:44.296714	2020-05-15 18:08:45.978237	3.728793715437251	128	0.27308149676444965	0.014758378327656141	60	0.36016427803764167	78	0.00359116616940507	512	0.1748626719923055	0.1343632958801498	0.7368913857677902	0.3403558052434457	0.49625468164794007	8.4311797752809	0.30595908395463706	0.1343632958801498	0.7368913857677902	0.3403558052434457	0.49625468164794007	8.4311797752809	0.30595908395463706		3970544236.0	200.0	0.1343632958801498	0.7368913857677902	0.3403558052434457	0.49625468164794007	8.4311797752809	0.30595908395463706	84		COMPLETE
85	0.351123595505618	2020-05-15 18:08:46.099471	2020-05-15 18:42:12.619563	9.909435034252526	256	0.3530935940123665	0.4430819548326437	36	0.19642026192941947	65	0.011344454531835524	512	0.4809796780422818	0.06320224719101124	0.351123595505618	0.13951310861423222	0.2050561797752809	23.304775280898877	0.15516666643546162	0.06320224719101124	0.351123595505618	0.13951310861423222	0.2050561797752809	23.304775280898877	0.15516666643546162		3587772719.0	200.0	0.06320224719101124	0.351123595505618	0.13951310861423222	0.2050561797752809	23.304775280898877	0.15516666643546162	85		COMPLETE
86	0.1198501872659176	2020-05-15 18:42:12.757096	2020-05-15 18:51:32.105695	8.750414241287054	64	0.4732218157719389	0.33248405944236503	23	0.4880457056184513	88	0.04345944218080035	128	0.9094337470880064	0.013108614232209739	0.1198501872659176	0.03885767790262172	0.05758426966292135	43.89840823970037	0.062117851617239137	0.013108614232209739	0.1198501872659176	0.03885767790262172	0.05758426966292135	43.89840823970037	0.062117851617239137		3530048436.0	150.0	0.013108614232209739	0.1198501872659176	0.03885767790262172	0.05758426966292135	43.89840823970037	0.062117851617239137	86		COMPLETE
87	0.11329588014981273	2020-05-15 18:51:32.243464	2020-05-15 19:01:14.800516	5.286331255605272	64	0.3285478603317651	0.2032669618623305	26	0.12445362838496915	38	0.02947203917824405	128	1.0025509027363069	0.013108614232209739	0.11329588014981273	0.03323970037453183	0.05664794007490637	48.41807116104869	0.05728506212905108	0.013108614232209739	0.11329588014981273	0.03323970037453183	0.05664794007490637	48.41807116104869	0.05728506212905108		1123867219.0	250.0	0.013108614232209739	0.11329588014981273	0.03323970037453183	0.05664794007490637	48.41807116104869	0.05728506212905108	87		COMPLETE
88	0.19850187265917604	2020-05-15 19:01:15.002107	2020-05-15 19:31:32.083088	3.799265009096616	128	0.10995764404325559	0.46018652825331985	61	0.08538210157922027	71	0.007164554422305517	128	0.7070747892196161	0.017322097378277154	0.19850187265917604	0.05711610486891386	0.10580524344569288	34.1816479400749	0.0845084326347321	0.017322097378277154	0.19850187265917604	0.05711610486891386	0.10580524344569288	34.1816479400749	0.0845084326347321		534025479.0	200.0	0.017322097378277154	0.19850187265917604	0.05711610486891386	0.10580524344569288	34.1816479400749	0.0845084326347321	88		COMPLETE
89	0.424625468164794	2020-05-15 19:31:32.196390	2020-05-15 19:36:29.123430	5.300625862453643	64	0.10016313370284802	0.13608012878447334	53	0.15480706402444488	19	0.0027825309474481027	256	0.36629362305022833	0.0552434456928839	0.424625468164794	0.17088014981273408	0.25046816479400746	17.64325842696629	0.1718495579427078	0.0552434456928839	0.424625468164794	0.17088014981273408	0.25046816479400746	17.64325842696629	0.1718495579427078		2455322313.0	200.0	0.0552434456928839	0.424625468164794	0.17088014981273408	0.25046816479400746	17.64325842696629	0.1718495579427078	89		COMPLETE
90	0.10112359550561797	2020-05-15 19:36:29.247669	2020-05-15 19:47:54.403817	8.665523311218665	128	0.34004662879232944	0.17985087969380636	20	0.2328901737875505	63	0.016145152367899412	128	1.0012305326845274	0.020131086142322098	0.10112359550561797	0.02949438202247191	0.05149812734082397	48.38061797752809	0.0585093859910984	0.020131086142322098	0.10112359550561797	0.02949438202247191	0.05149812734082397	48.38061797752809	0.0585093859910984		3192069119.0	150.0	0.020131086142322098	0.10112359550561797	0.02949438202247191	0.05149812734082397	48.38061797752809	0.0585093859910984	90		COMPLETE
