number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.0006561679790026247	2020-01-22 00:44:36.522919	2020-01-22 08:26:25.102311	350.0	11.0	0.0010726361550098908	1800.0	0.9940606888955218	2.8529042565331506e-05	0.0006561679790026247	0.00011411617026132602	0.0003138194682186466	7103.592319981742	0.0006522405352969943	2.8529042565331506e-05	0.0006561679790026247	0.00011411617026132602	0.0003138194682186466	7103.59197763323	0.0006522414411871851	2508545078	2.8529042565331506e-05	0.0006561679790026247	0.00011411617026132602	0.0003138194682186466	7103.592662330252	0.000652239636029283	0
1	TrialState.COMPLETE	0.0007132260641332877	2020-01-22 08:26:25.103097	2020-01-22 17:28:35.042810	450.0	41.0	0.04597313970805476	2000.0	1.002709270566624	8.558712769599452e-05	0.0007132260641332877	0.00022823234052265205	0.0003708775533493096	7166.856441857812	0.0007230588955450632	8.558712769599452e-05	0.0007132260641332877	0.00022823234052265205	0.0003708775533493096	7166.839837955038	0.0007230606582792416	4262615810	8.558712769599452e-05	0.0007132260641332877	0.00022823234052265205	0.0003708775533493096	7166.873045760584	0.0007230571354031424	1
2	TrialState.COMPLETE	0.0006276389364372932	2020-01-22 17:28:35.043598	2020-01-22 22:59:52.010448	450.0	1.0	0.002031896610906235	1600.0	0.9937989028413379	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003138194682186466	7100.662173342463	0.0006719884585635837	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003138194682186466	7100.661902316559	0.0006719885135674295	3653171027	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003138194682186466	7100.662444368367	0.0006719884036162551	2
3	TrialState.COMPLETE	0.0005991098938719617	2020-01-22 22:59:52.011235	2020-01-23 05:44:46.653014	50.0	61.0	0.047064165354032315	1600.0	1.012330447234892	8.558712769599452e-05	0.0005991098938719617	0.00017117425539198904	0.00028529042565331506	7233.573918749286	0.0006554048737076816	8.558712769599452e-05	0.0005991098938719617	0.00017117425539198904	0.00028529042565331506	7233.553206664385	0.0006554203294239658	3938996491	8.558712769599452e-05	0.0005991098938719617	0.00017117425539198904	0.00028529042565331506	7233.594630834189	0.0006553897543294116	3
