number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.001593484419263456	2020-04-02 19:21:27.253653	2020-04-02 19:26:47.266865	3.8063784184044374	128	2	19	0.0012051114678530586	512	0.9800972473417731	0.000708215297450425	0.001593484419263456	0.000708215297450425	0.001593484419263456	19869.40474504249	0.0011713289252903009	0.000708215297450425	0.001593484419263456	0.000708215297450425	0.001593484419263456	19869.38792492918	0.0011713307991539105	671897383	150	0.000708215297450425	0.001593484419263456	0.000708215297450425	0.001593484419263456	19869.421565155808	0.0011713270588093387	0	COMPLETE
1	0.013810198300283285	2020-04-02 19:26:47.328903	2020-04-02 19:45:31.233366	6.511743686938305	256	2	7	0.010878032215233492	128	0.6489074617129054	0.000708215297450425	0.013810198300283285	0.003895184135977337	0.007259206798866855	13152.79178470255	0.005724472183972769	0.000708215297450425	0.013810198300283285	0.003895184135977337	0.007259206798866855	13152.775849858357	0.00572447248341259	1864873701	200	0.000708215297450425	0.013810198300283285	0.003895184135977337	0.007259206798866855	13152.807719546743	0.0057244718846840735	1	COMPLETE
2	0.00141643059490085	2020-04-02 19:45:31.293321	2020-04-02 19:51:05.081240	2.3963198645961055	64	1	50	0.013546846910800374	512	0.7917730108683673	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.000708215297450425	16049.488845609065	0.0013186404287167436	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.000708215297450425	16049.481409348442	0.0013186405741633447	976178608	150	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.000708215297450425	16049.496281869688	0.0013186402833846435	2	COMPLETE
3	0.008675637393767706	2020-04-02 19:51:05.118169	2020-04-02 20:08:47.433344	9.723055963155057	128	1	71	0.015095610045862158	256	0.6610441057785867	0.000708215297450425	0.008675637393767706	0.002301699716713881	0.0035410764872521247	13398.309844192634	0.004048345192908876	0.000708215297450425	0.008675637393767706	0.002301699716713881	0.0035410764872521247	13398.298689801699	0.004048346410398715	2839441962	250	0.000708215297450425	0.008675637393767706	0.002301699716713881	0.0035410764872521247	13398.32099858357	0.004048343977880241	3	COMPLETE
4	0.00796742209631728	2020-04-02 20:08:47.478816	2020-04-02 20:47:55.570366	2.741345728936145	128	2	84	0.005653243961810764	128	0.791723344201662	0.000708215297450425	0.00796742209631728	0.0017705382436260624	0.003895184135977337	16048.823654390935	0.0033620950277631167	0.000708215297450425	0.00796742209631728	0.0017705382436260624	0.003895184135977337	16048.810729461757	0.0033620955514798807	2879573137	300	0.000708215297450425	0.00796742209631728	0.0017705382436260624	0.003895184135977337	16048.836579320114	0.0033620945045506347	4	COMPLETE
5	0.0012393767705382436	2020-04-02 20:47:55.612576	2020-04-02 21:04:16.821331	6.139153796222064	64	2	99	0.004006276934403787	128	0.8983904815594433	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	18212.449539660058	0.0012602708094658769	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	18212.439624645893	0.0012602710214747836	3414549361	150	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	18212.45945467422	0.0012602705975709408	5	COMPLETE
6	0.011154390934844192	2020-04-02 21:04:16.856486	2020-04-02 21:18:44.102300	3.878520924911444	256	2	75	0.015537890141145656	256	0.6484889161677286	0.000708215297450425	0.011154390934844192	0.0028328611898017	0.006550991501416431	13144.236012747875	0.004796909639795173	0.000708215297450425	0.011154390934844192	0.0028328611898017	0.006550991501416431	13144.220254957507	0.004796910319961533	4237518699	200	0.000708215297450425	0.011154390934844192	0.0028328611898017	0.006550991501416431	13144.251770538243	0.00479690896025896	6	COMPLETE
7	0.015403682719546742	2020-04-02 21:18:44.142972	2020-04-02 21:31:17.553683	8.87978724249555	128	2	94	0.011923990025727733	512	0.7706329049174716	0.000708215297450425	0.015403682719546742	0.003718130311614731	0.007082152974504249	15620.949805240793	0.005562912692405633	0.000708215297450425	0.015403682719546742	0.003718130311614731	0.007082152974504249	15620.935552407933	0.005562934512805207	2934798930	250	0.000708215297450425	0.015403682719546742	0.003718130311614731	0.007082152974504249	15620.964058073654	0.005562891202218744	7	COMPLETE
8	0.001593484419263456	2020-04-02 21:31:17.626124	2020-04-02 21:39:37.576916	6.4598528904737975	256	1	32	0.0011045366671677734	256	0.8773674955408449	0.000708215297450425	0.001593484419263456	0.0008852691218130312	0.0008852691218130312	17786.118183427763	0.001309415319357321	0.000708215297450425	0.001593484419263456	0.0008852691218130312	0.0008852691218130312	17786.10304532578	0.001309415576228329	3932019071	150	0.000708215297450425	0.001593484419263456	0.0008852691218130312	0.0008852691218130312	17786.133321529745	0.0013094150626554082	8	COMPLETE
9	0.013279036827195468	2020-04-02 21:39:37.624901	2020-04-02 22:04:08.415386	6.290160293944588	128	2	17	0.005858424090619355	128	0.7727360230360512	0.000708215297450425	0.013279036827195468	0.0033640226628895184	0.007436260623229462	15664.03293201133	0.005053270829429942	0.000708215297450425	0.013279036827195468	0.0033640226628895184	0.007436260623229462	15664.020892351275	0.0050532710486408585	1405673077	250	0.000708215297450425	0.013279036827195468	0.0033640226628895184	0.007436260623229462	15664.044971671388	0.005053270610299175	9	COMPLETE
