number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.011154390934844192	2020-04-08 13:28:00.082396	2020-04-08 13:40:45.146096	128	2	59	0.02225617439318514	0.08845036176787957	256	0.9466066412623769	0.0047804532577903685	0.011154390934844192	0.006373937677053824	0.008852691218130312	19190.2121990085	0.007237912061147082	0.0047804532577903685	0.011154390934844192	0.006373937677053824	0.008852691218130312	19190.180417847027	0.0072379123866462645	3457012746	250	0.0047804532577903685	0.011154390934844192	0.006373937677053824	0.008852691218130312	19190.243980169973	0.007237911735796258	0	COMPLETE
1	0.000708215297450425	2020-04-08 13:40:45.193473	2020-04-08 13:45:16.038437	128	1	85	0.03652498917038771	0.017672104725541458	512	0.9968906147053617	0.0003541076487252125	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	20210.05364730878	0.0006187349649091398	0.0003541076487252125	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	20209.988314447593	0.0006187358196341617	1143903277	150	0.0003541076487252125	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	20210.118980169973	0.0006187341104334422	1	COMPLETE
2	0.015403682719546742	2020-04-08 13:45:16.070833	2020-04-08 14:02:55.575360	256	2	79	0.005260707973372451	0.02246137636914012	128	0.9459042769234407	0.003186968838526912	0.015403682719546742	0.0056657223796034	0.009383852691218131	19175.209631728045	0.007468520577614199	0.003186968838526912	0.015403682719546742	0.0056657223796034	0.009383852691218131	19175.16430594901	0.007468571493724808	3132975005	200	0.003186968838526912	0.015403682719546742	0.0056657223796034	0.009383852691218131	19175.25495750708	0.007468470576521524	2	COMPLETE
3	0.00017705382436260624	2020-04-08 14:02:55.621880	2020-04-08 14:07:09.728093	128	2	55	0.09440213552338775	0.11627956264538726	512	1.001129751312866	0.0	0.00017705382436260624	0.0	0.0	20296.152443342777	0.00022545750811548524	0.0	0.00017705382436260624	0.0	0.0	20296.104638810197	0.00022545806895436356	3924282612	150	0.0	0.00017705382436260624	0.0	0.0	20296.200247875353	0.00022545694743749667	3	COMPLETE
4	0.009383852691218131	2020-04-08 14:07:09.761333	2020-04-08 14:16:38.162497	64	1	78	0.006735006766081221	0.02410057067095639	256	1.0608363311553954	0.002301699716713881	0.009383852691218131	0.0033640226628895184	0.005311614730878187	21505.937322946174	0.004890096897937251	0.002301699716713881	0.009383852691218131	0.0033640226628895184	0.005311614730878187	21505.902620396602	0.004890097494380071	2830075897	200	0.002301699716713881	0.009383852691218131	0.0033640226628895184	0.005311614730878187	21505.97202549575	0.004890096302025939	4	COMPLETE
5	0.029922096317280454	2020-04-08 14:16:38.199135	2020-04-08 14:27:28.736926	256	1	69	0.001279978867678408	0.013749837467896734	256	0.9957662836009561	0.008321529745042492	0.029922096317280454	0.01823654390934844	0.02301699716713881	20186.46379249292	0.016573562014705077	0.008321529745042492	0.029922096317280454	0.01823654390934844	0.02301699716713881	20186.42404390935	0.01657356270872112	593668461	200	0.008321529745042492	0.029922096317280454	0.01823654390934844	0.02301699716713881	20186.503541076487	0.01657356132109345	5	COMPLETE
6	0.013456090651558074	2020-04-08 14:27:28.784919	2020-04-08 14:33:41.878170	128	1	57	0.012890586916285016	0.13551057243749162	512	1.0370364604383675	0.005311614730878187	0.013456090651558074	0.007082152974504249	0.008852691218130312	21023.32427407932	0.008564724531875928	0.005311614730878187	0.013456090651558074	0.007082152974504249	0.008852691218130312	21023.297627478754	0.008564731781737764	3174328942	200	0.005311614730878187	0.013456090651558074	0.007082152974504249	0.008852691218130312	21023.350920679888	0.008564717342821304	6	COMPLETE
7	0.0003541076487252125	2020-04-08 14:33:41.911740	2020-04-08 14:40:12.907329	128	1	65	0.046275315293250234	0.012395032162511869	256	0.993958289862259	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20150.519298866857	0.00042920413409847487	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20150.45502832861	0.0004292051308916813	2706740337	150	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20150.5835694051	0.0004292031376740292	7	COMPLETE
8	0.016643059490084985	2020-04-08 14:40:12.941781	2020-04-08 15:03:09.655939	256	2	57	0.013762200269311079	0.2718794861942981	128	0.9182346912849771	0.007436260623229462	0.016643059490084985	0.010446175637393768	0.012924929178470254	18614.58879249292	0.011196015628284886	0.007436260623229462	0.016643059490084985	0.010446175637393768	0.012924929178470254	18614.544440509915	0.011196016216688474	4089925768	250	0.007436260623229462	0.016643059490084985	0.010446175637393768	0.012924929178470254	18614.63314447592	0.011196015040248213	8	COMPLETE
9	0.029213881019830027	2020-04-08 15:03:09.691009	2020-04-08 15:21:40.767907	128	1	6	0.015686401641824357	0.1677927286754295	256	0.74256139478589	0.004072237960339943	0.029213881019830027	0.012570821529745042	0.019121813031161474	15052.42979815864	0.012808487660131429	0.004072237960339943	0.029213881019830027	0.012570821529745042	0.019121813031161474	15052.421211048159	0.012808487777724305	2584308635	350	0.004072237960339943	0.029213881019830027	0.012570821529745042	0.019121813031161474	15052.438385269123	0.012808487542579294	9	COMPLETE
