number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09410112359550561	2020-03-07 04:00:54.290552	2020-03-07 04:02:38.503437	0.7263121400936393	18.756894312874277	128	2	46	0.008193763723467095	128	1.0562513777593758	0.00046816479400749064	0.09410112359550561	0.015917602996254682	0.0351123595505618	50.98689138576779	0.0413460774806456	0.00046816479400749064	0.09410112359550561	0.015917602996254682	0.0351123595505618	50.98689138576779	0.0413460774806456	1664400207	150.0	0.00046816479400749064	0.09410112359550561	0.015917602996254682	0.0351123595505618	50.98689138576779	0.0413460774806456	0	COMPLETE
1	0.0945692883895131	2020-03-07 04:02:38.521815	2020-03-07 04:03:10.226922	0.6631871754852027	9.569790753287496	128	2	16	0.012269710484557819	512	1.0103799448704367	0.0	0.0945692883895131	0.02294007490636704	0.04447565543071161	48.734784644194754	0.04451713780581498	0.0	0.0945692883895131	0.02294007490636704	0.04447565543071161	48.734550561797754	0.04451732620211036	4145407029	150.0	0.0	0.0945692883895131	0.02294007490636704	0.04447565543071161	48.73501872659176	0.04451695464275003	1	COMPLETE
2	0.0800561797752809	2020-03-07 04:03:10.245004	2020-03-07 04:04:54.981749	0.31413792707400984	7.7336823753802175	256	2	41	0.012082286331280999	128	1.0630958394133503	0.0	0.0800561797752809	0.01544943820224719	0.03417602996254682	51.363061797752806	0.03951369587988087	0.0	0.0800561797752809	0.01544943820224719	0.03417602996254682	51.362827715355806	0.03951372885852232	1108128881	150.0	0.0	0.0800561797752809	0.01544943820224719	0.03417602996254682	51.36329588014981	0.039513663289223434	2	COMPLETE
3	0.7017790262172284	2020-03-07 04:04:54.993864	2020-03-07 04:20:44.223495	0.32637569444710257	13.531366634628332	256	1	87	0.015183818709928978	128	0.2166115845839601	0.0	0.7017790262172284	0.3057116104868914	0.4737827715355805	10.49625468164794	0.21628255889837286	0.0	0.7017790262172284	0.3057116104868914	0.4737827715355805	10.49625468164794	0.21628255889837286	1287368895	1000.0	0.0	0.7017790262172284	0.3057116104868914	0.4737827715355805	10.49625468164794	0.21628255889837286	3	COMPLETE
4	0.7008426966292135	2020-03-07 04:20:44.241810	2020-03-07 04:37:15.379368	0.7761940057027436	20.534847330853882	256	1	89	0.009130596891464301	128	0.2026263823460662	0.0	0.7008426966292135	0.2991573033707865	0.4794007490636704	9.82865168539326	0.21497462672694978	0.0	0.7008426966292135	0.2991573033707865	0.4794007490636704	9.82865168539326	0.21497462672694978	2823501841		0.0	0.7008426966292135	0.2991573033707865	0.4794007490636704	9.82865168539326	0.21497462672694978	4	COMPLETE
5	0.08380149812734082	2020-03-07 04:37:15.391362	2020-03-07 04:37:51.367625	0.4905578780621891	22.16208837477671	64	2	69	0.0022349660341431563	512	1.0263466281129208	0.0	0.08380149812734082	0.013108614232209739	0.03277153558052434	49.536048689138575	0.04031709523328764	0.0	0.08380149812734082	0.013108614232209739	0.03277153558052434	49.536048689138575	0.04031709523328764	3731745987	150.0	0.0	0.08380149812734082	0.013108614232209739	0.03277153558052434	49.536048689138575	0.04031709523328764	5	COMPLETE
6	0.09129213483146068	2020-03-07 04:37:51.379839	2020-03-07 04:38:24.995436	0.7628377842801857	25.895442847972607	128	2	2	0.004597112617077303	512	1.020011599700591	0.0	0.09129213483146068	0.016853932584269662	0.037921348314606744	49.2247191011236	0.04160273695849361	0.0	0.09129213483146068	0.016853932584269662	0.037921348314606744	49.2247191011236	0.04160273695849361	3292662584	150.0	0.0	0.09129213483146068	0.016853932584269662	0.037921348314606744	49.2247191011236	0.04160273695849361	6	COMPLETE
7	0.09176029962546817	2020-03-07 04:38:25.007795	2020-03-07 04:39:21.686120	0.9634054868927067	13.056764822699742	256	2	32	0.002809557479199836	256	1.026772107737146	0.0	0.09176029962546817	0.019194756554307114	0.04119850187265917	49.524812734082396	0.04301050244882373	0.0	0.09176029962546817	0.019194756554307114	0.04119850187265917	49.524812734082396	0.04301050244882373	3703150180	150.0	0.0	0.09176029962546817	0.019194756554307114	0.04119850187265917	49.524812734082396	0.04301050244882373	7	COMPLETE
8	0.09691011235955056	2020-03-07 04:39:21.698469	2020-03-07 04:39:57.705461	0.1206003518482428	1.8132933286705604	256	2	19	0.037356245285995716	512	1.0006847826272165	0.0	0.09691011235955056	0.019662921348314606	0.04073033707865169	48.25889513108614	0.04395642677883279	0.0	0.09691011235955056	0.019662921348314606	0.04073033707865169	48.25889513108614	0.04395642677883279	468792002	150.0	0.0	0.09691011235955056	0.019662921348314606	0.04073033707865169	48.25889513108614	0.04395642677883279	8	COMPLETE
9	0.09316479400749064	2020-03-07 04:39:57.717782	2020-03-07 04:41:40.203557	0.6107916770744332	21.26532873603508	256	1	96	0.0042196610020916485	128	1.0156383618698472	0.0	0.09316479400749064	0.02200374531835206	0.03838951310861423	48.96910112359551	0.04406972082542659	0.0	0.09316479400749064	0.02200374531835206	0.03838951310861423	48.96910112359551	0.04406972082542659	3349412187	150.0	0.0	0.09316479400749064	0.02200374531835206	0.03838951310861423	48.96910112359551	0.04406972082542659	9	COMPLETE
