number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
17	TrialState.COMPLETE	0.0010623229461756375	2020-01-07 19:49:00.067529	2020-01-07 20:05:02.600986	350.0	150.0	71.0	0.0810790066899018	600.0	1.0349185646291625	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.0008410056657223796	20981.442191926344	0.0009690919645000436	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.0008410056657223796	20981.434401558072	0.0009690921226883572	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.0008410056657223796	20981.449982294616	0.0009690918063988982	17	0.0010623229461756375	0.0010623229461756375					
18	TrialState.COMPLETE	0.0010623229461756375	2020-01-07 20:05:02.602025	2020-01-07 20:23:07.302684	250.0	450.0	81.0	0.0010288062816982229	800.0	0.9886085112566048	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20042.195467422098	0.0009662844403725149	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20042.176699716714	0.0009662846328084091	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20042.214235127478	0.0009662842479912384	18	0.0010623229461756375	0.0010623229461756375					
19	TrialState.COMPLETE	0.0008852691218130312	2020-01-07 20:23:07.303469	2020-01-07 20:35:53.025448	150.0	450.0	41.0	0.005865222537315493	600.0	1.016647145459107	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20610.79368803116	0.0009197103781785896	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20610.77854992918	0.0009197107391737321	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20610.808826133143	0.0009197100175717045	19	0.0008852691218130312	0.0008852691218130312					
20	TrialState.COMPLETE	0.0010180594900849858	2020-01-07 20:35:53.026497	2020-01-07 20:51:14.528135	350.0	250.0	21.0	0.014696518287037948	800.0	0.9910317357503298	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.0008410056657223796	20091.514651203965	0.0009965770533709474	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.0008410056657223796	20091.499822946174	0.0009965783089775895	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.0008410056657223796	20091.529479461755	0.0009965758049221543	20	0.0009737960339943342	0.0010033050047214354					
21	TrialState.COMPLETE	0.0012393767705382436	2020-01-07 20:51:14.529159	2020-01-07 21:02:15.995256	50.0	150.0	11.0	0.0015226571737682014	900.0	1.001186476814296	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20297.506086225214	0.001001237833196433	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20297.498760623228	0.0010012379740259752	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20297.513411827196	0.0010012376924475048	21	0.0012393767705382436	0.0012393767705382436					
22	TrialState.COMPLETE	0.0009737960339943342	2020-01-07 21:02:15.996293	2020-01-07 21:17:06.639449	350.0	50.0	11.0	0.03332227736088136	600.0	0.9891479969603945	0.0003098441926345609	0.0009737960339943342	0.0005311614730878187	0.0006639518413597734	20053.383011685553	0.0007224439348123142	0.0003098441926345609	0.0009737960339943342	0.0005311614730878187	0.0006639518413597734	20053.375265580737	0.000722445103035123	0.0003098441926345609	0.0009737960339943342	0.0005311614730878187	0.0006639518413597734	20053.390757790366	0.0007224427710058879	22	0.000708215297450425	0.0008852691218130312					
23	TrialState.COMPLETE	0.0011951133144475921	2020-01-07 21:17:06.640248	2020-01-07 21:28:26.499748	150.0	150.0	21.0	0.006646312758915927	800.0	0.9970666104353466	0.000708215297450425	0.0011951133144475921	0.000708215297450425	0.0008852691218130312	20213.764806126062	0.000974308207705605	0.000708215297450425	0.0011951133144475921	0.000708215297450425	0.0008852691218130312	20213.752567280455	0.0009743084425452799	0.000708215297450425	0.0011951133144475921	0.000708215297450425	0.0008852691218130312	20213.77704497167	0.0009743079731058729	23	0.0011508498583569404	0.0011803588290840415					
24	TrialState.COMPLETE	0.0010623229461756375	2020-01-07 21:28:26.500761	2020-01-07 21:39:05.147325	50.0	50.0	51.0	0.00471191253224481	600.0	1.0017477848831353	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0009295325779036828	20308.97147220255	0.001015361382387973	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0009295325779036828	20308.965297450424	0.001015361454334461	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0009295325779036828	20308.977646954674	0.001015361310467556	24	0.0010623229461756375	0.0010623229461756375					
25	TrialState.COMPLETE	0.0004426345609065156	2020-01-07 21:39:05.148340	2020-01-07 21:54:13.869233	350.0	50.0	51.0	0.007458483181577845	500.0	1.031898830164774	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.0003098441926345609	20920.29131993626	0.0003945200988977585	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.0003098441926345609	20920.282223796035	0.0003945203615934065	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.0003098441926345609	20920.300416076487	0.00039451983640340934	25	0.0003541076487252125	0.00041312559017941453					
26	TrialState.COMPLETE	0.000708215297450425	2020-01-07 21:54:13.870912	2020-01-07 22:14:42.358707	450.0	250.0	91.0	0.02082026038094271	700.0	1.0386558317409345	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	21057.789460871103	0.0009031872623262336	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	21057.776779390933	0.0009031874684935651	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	21057.802142351276	0.0009031870562469102	26	0.000708215297450425	0.000708215297450425					
27	TrialState.COMPLETE	0.0013279036827195468	2020-01-07 22:14:42.359489	2020-01-07 22:27:46.276012	250.0	150.0	41.0	0.010495604406911172	600.0	1.0095485298588875	0.000708215297450425	0.0013279036827195468	0.0010180594900849858	0.0012393767705382436	20466.889319228045	0.001100112593027457	0.000708215297450425	0.0013279036827195468	0.0010180594900849858	0.0012393767705382436	20466.87920502833	0.0011001127715035152	0.000708215297450425	0.0013279036827195468	0.0010180594900849858	0.0012393767705382436	20466.899433427763	0.0011001124146414922	27	0.00141643059490085	0.0013574126534466478					
28	TrialState.COMPLETE	0.0010180594900849858	2020-01-07 22:27:46.277026	2020-01-07 22:40:26.346066	50.0	350.0	71.0	0.0838574510194321	600.0	1.0049606940286075	0.000708215297450425	0.0010180594900849858	0.0008852691218130312	0.0009295325779036828	20373.597379603398	0.00099801060007649	0.000708215297450425	0.0010180594900849858	0.0008852691218130312	0.0009295325779036828	20373.58706621813	0.0009980109074288165	0.000708215297450425	0.0010180594900849858	0.0008852691218130312	0.0009295325779036828	20373.60769298867	0.0009980102931811197	28	0.0009737960339943342	0.0010033050047214354					
29	TrialState.COMPLETE	0.00396600566572238	2020-01-07 22:40:26.346857	2020-01-07 22:55:24.761859	50.0	450.0	1.0	0.0687989943962777	700.0	0.835423724181768	0.000708215297450425	0.00396600566572238	0.0018059490084985836	0.0026558073654390935	16936.041377478752	0.0021215069226176854	0.000708215297450425	0.00396600566572238	0.0018059490084985836	0.0026558073654390935	16936.036154390935	0.0021215070465204836	0.000708215297450425	0.00396600566572238	0.0018059490084985836	0.0026558073654390935	16936.046600566573	0.002121506798790651	29		0.003777148253068933	0.003895184135977337				
30	TrialState.COMPLETE	0.0012393767705382436	2020-01-07 22:55:24.762910	2020-01-07 23:14:59.841119	450.0	350.0	61.0	0.006308095199904383	500.0	1.0070875678064939	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0010623229461756375	20416.891775849857	0.0009987924685589033	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0010623229461756375	20416.87491147309	0.0009987926749941089	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0010623229461756375	20416.90864022663	0.0009987922622072133	30	0.0012393767705382436	0.0012393767705382436					
31	TrialState.COMPLETE	0.0007524787535410764	2020-01-07 23:14:59.842110	2020-01-07 23:32:48.220366	450.0	150.0	71.0	0.07945892289611245	700.0	1.0324613490710255	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20931.704851274786	0.000923089743180478	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20931.697193696884	0.0009230903724200988	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20931.712508852692	0.0009230891166643101	31	0.000796742209631728	0.000767233238904627					
32	TrialState.COMPLETE	0.0010623229461756375	2020-01-07 23:32:48.221394	2020-01-07 23:49:34.724073	450.0	150.0	21.0	0.0018803942026790017	900.0	0.9809434914775362	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010623229461756375	19887.109220077902	0.0010349885248718013	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010623229461756375	19887.094812322946	0.0010349904780388931	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010623229461756375	19887.12362783286	0.0010349865817640624	32	0.0010623229461756375	0.0010623229461756375					
33	TrialState.COMPLETE	0.0010180594900849858	2020-01-07 23:49:34.725084	2020-01-08 00:01:29.604777	150.0	450.0	11.0	0.001370332221535787	700.0	0.9817956480089672	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000708215297450425	19904.523813739375	0.0009352278234809508	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000708215297450425	19904.510313385268	0.0009352280607683251	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000708215297450425	19904.537314093486	0.000935227586357611	33	0.0009737960339943342	0.0010033050047214354					
34	TrialState.COMPLETE	0.017063562322946174	2020-01-08 00:01:29.605772	2020-01-08 00:42:22.767703	350.0	250.0	1.0	0.0057301463941202705	1000.0	0.8572217677128655	0.000708215297450425	0.017063562322946174	0.008144475920679886	0.011287181303116147	17377.564547184844	0.006753584953381064	0.000708215297450425	0.017063562322946174	0.008144475920679886	0.011287181303116147	17377.548402089236	0.00675358549021604	0.000708215297450425	0.017063562322946174	0.008144475920679886	0.011287181303116147	17377.580692280455	0.006753584417778522	34					0.01566926345609065	0.01646600566572238	
35	TrialState.COMPLETE	0.000708215297450425	2020-01-08 00:42:22.768718	2020-01-08 00:56:28.352406	250.0	250.0	61.0	0.06897761023092937	700.0	1.0111689931749317	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20499.88790279745	0.0009305295557333388	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20499.870529390933	0.0009305297534687458	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20499.905276203965	0.0009305293580945956	35	0.000708215297450425	0.000708215297450425					
36	TrialState.COMPLETE	0.000708215297450425	2020-01-08 00:56:28.353452	2020-01-08 01:11:58.944788	50.0	450.0	91.0	0.05322610444536863	500.0	1.012722949045267	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20531.633764164308	0.000895514736553838	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20531.624468838527	0.0008955147906928433	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20531.643059490085	0.0008955146824249857	36	0.000708215297450425	0.000708215297450425					
37	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 01:11:58.945609	2020-01-08 01:23:50.286782	150.0	350.0	31.0	0.002326721938651549	700.0	0.9891304633426351	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	20053.08197592068	0.0010971284490365395	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	20053.06657223796	0.0010971293541517148	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	20053.097379603398	0.0010971275466524356	37	0.0012393767705382436	0.0012393767705382436					
38	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 01:23:50.287817	2020-01-08 01:39:29.232145	350.0	150.0	61.0	0.0017957542299317122	900.0	1.0271921267954023	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	20824.52062677054	0.000948279557520673	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	20824.508410056656	0.0009482798546039478	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	20824.53284348442	0.000948279260718146	38	0.0008852691218130312	0.0008852691218130312					
39	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 01:39:29.233163	2020-01-08 01:53:56.314494	250.0	450.0	41.0	0.0017564307743443673	600.0	0.9904512706235635	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20079.472866501415	0.0009537312924407403	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20079.454895538245	0.0009537320860517751	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20079.49083746459	0.0009537305021361232	39	0.0008852691218130312	0.0008852691218130312					
40	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 01:53:56.315256	2020-01-08 02:06:08.670293	50.0	250.0	81.0	0.006908827294688354	1000.0	1.0019945683539064	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20313.737827549576	0.0009876655601341996	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20313.72848796034	0.0009876659375104666	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20313.74716713881	0.0009876651833431987	40	0.0010623229461756375	0.0010623229461756375					
41	TrialState.COMPLETE	0.000708215297450425	2020-01-08 02:06:08.671326	2020-01-08 02:20:16.021531	250.0	250.0	61.0	0.0018487302409900175	900.0	0.99874424878907	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20247.979904390933	0.0009030894277345486	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20247.962597379603	0.0009030897407841878	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20247.997211402268	0.000903089114939536	41	0.000708215297450425	0.000708215297450425					
42	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 02:20:16.022579	2020-01-08 02:31:17.462995	50.0	50.0	21.0	0.004467871068096825	700.0	0.969644739716851	0.0005311614730878187	0.0008852691218130312	0.0005311614730878187	0.0005311614730878187	19657.862805417848	0.0008064910307701114	0.0005311614730878187	0.0008852691218130312	0.0005311614730878187	0.0005311614730878187	19657.855612606232	0.0008064911126519712	0.0005311614730878187	0.0008852691218130312	0.0005311614730878187	0.0005311614730878187	19657.86999822946	0.000806490948912166	42	0.0008852691218130312	0.0008852691218130312					
43	TrialState.COMPLETE	0.000708215297450425	2020-01-08 02:31:17.464631	2020-01-08 02:45:09.326654	50.0	450.0	71.0	0.05542526521559133	900.0	1.0164146905280957	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20606.125354107648	0.0008844901154325043	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20606.114598087817	0.0008844904716826578	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20606.136110127478	0.0008844897598644953	43	0.000708215297450425	0.000708215297450425					
44	TrialState.COMPLETE	0.000708215297450425	2020-01-08 02:45:09.327673	2020-01-08 02:56:42.556943	150.0	350.0	21.0	0.008736092654854696	800.0	0.9903947696444839	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20078.55141200425	0.0009093966759676718	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20078.536782932013	0.0009093968272961146	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20078.566041076487	0.0009093965246871631	44	0.000708215297450425	0.000708215297450425					
45	TrialState.COMPLETE	0.000708215297450425	2020-01-08 02:56:42.558013	2020-01-08 03:13:19.266638	350.0	250.0	61.0	0.05444000980065463	700.0	1.0404748956389058	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	21094.36743094901	0.0009295596009764766	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	21094.35472733711	0.0009295604996143677	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	21094.380134560906	0.000929558705663816	45	0.000708215297450425	0.000708215297450425					
46	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 03:13:19.267648	2020-01-08 03:24:07.636943	50.0	50.0	91.0	0.021963278670809213	800.0	1.0033383645903946	0.000708215297450425	0.0012393767705382436	0.0008410056657223796	0.0008410056657223796	20341.048114376772	0.0010209477828004843	0.000708215297450425	0.0012393767705382436	0.0008410056657223796	0.0008410056657223796	20341.04107648725	0.0010209478568777796	0.000708215297450425	0.0012393767705382436	0.0008410056657223796	0.0008410056657223796	20341.05515226629	0.0010209477087484405	46	0.0012393767705382436	0.0012393767705382436					
