number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.35652744493894784	2020-03-11 12:05:05.758891	2020-03-11 12:42:05.210408	8.86220307867033	0.01100257632527315	64	50	0.005125545710297675	512	0.052653504491011256	0.12783863973525048	0.35652744493894784	0.2207292023279699	0.2735649891589638	363.0020398265434	0.2035566260702392	0.12783863973525048	0.35652744493894784	0.2207292023279699	0.2735649891589638	363.00159762638367	0.2035567328583129	2521433627	200	0.12783863973525048	0.35652744493894784	0.2207292023279699	0.2735649891589638	363.0024820267032	0.2035565255815856	0	COMPLETE
1	0.31478945566586786	2020-03-11 12:42:05.255917	2020-03-11 15:08:57.407759	9.834938463013929	0.02186391338589885	128	73	0.04953604900081334	128	0.06813874148395187	0.10427365057628667	0.31478945566586786	0.18492525390847883	0.23465137509985165	476.82921088668263	0.17330640611857215	0.10427365057628667	0.31478945566586786	0.18492525390847883	0.23465137509985165	476.8276845829054	0.17330714552914633	3424462063	250	0.10427365057628667	0.31478945566586786	0.18492525390847883	0.23465137509985165	476.8307371904599	0.17330573095921165	1	COMPLETE
2	0.35164897866027617	2020-03-11 15:08:57.440013	2020-03-11 16:10:37.276843	4.185229681273604	0.01556767598987384	64	67	0.006153401755905561	256	0.05394932414145417	0.12290311537144813	0.35164897866027617	0.21496633572977292	0.26811594202898553	375.2111719730686	0.19801427366424298	0.12290311537144813	0.35164897866027617	0.21496633572977292	0.26811594202898553	375.21062992125985	0.1980146957642575	828424702	200	0.12290311537144813	0.35164897866027617	0.21496633572977292	0.26811594202898553	375.2117140248773	0.19801388790753574	2	COMPLETE
3	0.35344630834189206	2020-03-11 16:10:37.310775	2020-03-11 17:10:37.118187	9.878026857025294	0.013152417129587748	64	11	0.0010445952668255555	512	0.03784520819187233	0.1272110007988132	0.35344630834189206	0.2209289056259272	0.2718817756476093	259.4839666780783	0.2033286673144342	0.1272110007988132	0.35344630834189206	0.22098596371105786	0.2718817756476093	259.48182699988587	0.2033357008780849	2490639915	300	0.1272110007988132	0.35344630834189206	0.2209289056259272	0.2718817756476093	259.4861063562707	0.20332293901296158	3	COMPLETE
4	0.31441857811251855	2020-03-11 17:10:37.151935	2020-03-11 18:12:04.272234	2.572328030308313	0.04549029938648689	128	39	0.020381731989493786	256	0.06256984092921619	0.11645555175168322	0.31441857811251855	0.19419719274221156	0.239929247974438	435.1406909734109	0.1820695513296259	0.11648408079424855	0.31441857811251855	0.19419719274221156	0.2399577770170033	435.1379949788885	0.18208034847615104	823637016	200	0.11645555175168322	0.31441857811251855	0.19419719274221156	0.239929247974438	435.14338696793334	0.1820636563401605	4	COMPLETE
5	0.32891133173570697	2020-03-11 18:12:04.308936	2020-03-11 18:50:12.837441	6.769460378057102	0.010963979203239545	128	46	0.04144296364893264	512	0.07086964832825252	0.11611320324089923	0.32891133173570697	0.20135798242610978	0.25193997489444253	495.7322977290882	0.18622956531830792	0.11611320324089923	0.32891133173570697	0.20135798242610978	0.25196850393700787	495.73054319297046	0.18623392738044028	1213853709	200	0.11611320324089923	0.32891133173570697	0.20135798242610978	0.25193997489444253	495.734052265206	0.1862264074531461	5	COMPLETE
6	0.1962227547643501	2020-03-11 18:50:12.870780	2020-03-11 20:39:50.699349	4.654665613072741	0.03489675203971347	64	82	0.09641109742635526	128	0.17453786742083138	0.0473582106584503	0.1962227547643501	0.10244779185210544	0.13819468218646583	1237.2167066073262	0.09629156707933302	0.0473582106584503	0.1962227547643501	0.10244779185210544	0.13819468218646583	1237.2147095743467	0.09629163815260275	1887071297	200	0.0473582106584503	0.1962227547643501	0.10244779185210544	0.13819468218646583	1237.2187036403059	0.09629149805932345	6	COMPLETE
7	0.3287972155654456	2020-03-11 20:39:50.732272	2020-03-11 21:52:22.258183	8.422798468020696	0.02757723538262592	256	48	0.03571316475082679	512	0.06730733655336374	0.11226178249457948	0.3287972155654456	0.20107269200045647	0.2512552778728746	470.8137624101335	0.18437422658933927	0.11226178249457948	0.32882574460801095	0.20107269200045647	0.2512552778728746	470.81090950587696	0.1843811363695853	1308322758	300	0.11226178249457948	0.3287972155654456	0.20107269200045647	0.2512552778728746	470.81661531439005	0.18436895529239922	7	COMPLETE
8	0.35803948419491044	2020-03-11 21:52:22.293589	2020-03-11 22:41:16.878930	5.485196368221447	0.07146190857911373	128	17	0.003434099907535766	512	0.040209844546768306	0.13625470729202327	0.35803948419491044	0.22652059796873217	0.2798984366084674	276.6046587926509	0.21075042131495222	0.13625470729202327	0.35803948419491044	0.22660618509642816	0.2798984366084674	276.6024192628095	0.21076092706869662	2367101298	250	0.13625470729202327	0.35803948419491044	0.22652059796873217	0.2798984366084674	276.60689832249227	0.21074238185444694	8	COMPLETE
9	0.3448305374871619	2020-03-11 22:41:16.930312	2020-03-11 23:27:38.768892	9.343022412837584	0.01497546059368483	256	60	0.004136832158793098	512	0.056639254602770334	0.11873787515690973	0.3448305374871619	0.2099737532808399	0.2638651146867511	392.885042222983	0.19346565517774325	0.11873787515690973	0.34485906652972725	0.21003081136597057	0.2638651146867511	392.88217505420516	0.19347105271594173	3303207757	200	0.11873787515690973	0.3448305374871619	0.2099737532808399	0.2638651146867511	392.8879093917608	0.19346127644115957	9	COMPLETE
