number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.2454638822321123	2020-03-10 09:30:39.118729	2020-03-10 10:03:57.661939	64	2	0.07089327439185111	512	0.006051685512437962	0.12897575252710156	0.06330594545247062	0.2454638822321123	0.13522766175967135	0.17924797443797785	907.9264806573092	0.12098823632609806	0.06330594545247062	0.2454638822321123	0.13522766175967135	0.17924797443797785	907.9216021910305	0.12099130101393375	2273163815	150	0.06330594545247062	0.2454638822321123	0.13522766175967135	0.17924797443797785	907.9313591235879	0.12098613470134453	0	COMPLETE
1	0.2584160675567728	2020-03-10 10:03:57.714932	2020-03-10 10:53:16.735104	128	2	0.007778280764436805	128	0.2242773718490954	0.10097725853437843	0.06404770055916924	0.2584160675567728	0.13631176537715395	0.1806458975236791	708.5200273878809	0.1250381399167053	0.06404770055916924	0.2584160675567728	0.13631176537715395	0.1806458975236791	708.5194853360721	0.1250381868821776	794245203	150	0.06404770055916924	0.2584160675567728	0.13631176537715395	0.1806458975236791	708.5205694396896	0.1250380946731561	1	COMPLETE
2	0.25345201415040514	2020-03-10 10:53:16.811983	2020-03-10 12:27:51.208441	128	2	0.01426530008407064	256	0.1340222861428854	0.109335006173775	0.06150861577085473	0.25345201415040514	0.13656852676024192	0.18138765263037773	768.5145640762296	0.12174234929816347	0.06150861577085473	0.25345201415040514	0.13656852676024192	0.18138765263037773	768.5135227661759	0.1217424196484466	1684113292	250	0.06150861577085473	0.25345201415040514	0.13656852676024192	0.18138765263037773	768.5156053862833	0.12174228289538508	2	COMPLETE
3	0.396040168891932	2020-03-10 12:27:51.250407	2020-03-10 13:18:17.325207	64	1	0.0033667338964843813	256	0.04882752994744317	0.05106484808751008	0.1724010042222983	0.396040168891932	0.2682015291566815	0.31995321237019286	348.29911274677625	0.24665788973901953	0.1724010042222983	0.396040168891932	0.2682015291566815	0.31995321237019286	348.2989273079995	0.24665788994584859	1592034672	200	0.1724010042222983	0.396040168891932	0.2682015291566815	0.31995321237019286	348.2992981855529	0.24665788953263207	3	COMPLETE
4	0.25028529042565334	2020-03-10 13:18:17.379435	2020-03-10 13:51:30.869141	64	2	0.047871576738492	512	0.0118158611440994	0.11849868386249762	0.062335958005249346	0.25028529042565334	0.13733881090950587	0.1833561565673856	834.2388023507931	0.12180965144259186	0.062335958005249346	0.25028529042565334	0.13733881090950587	0.1833561565673856	834.2363631176538	0.12180966060569615	3462037336	150	0.062335958005249346	0.25028529042565334	0.13733881090950587	0.1833561565673856	834.2412415839325	0.12180964237214167	4	COMPLETE
5	0.2841207349081365	2020-03-10 13:51:30.907411	2020-03-10 15:06:34.404677	256	2	0.0032765523659978877	512	0.3414715843527228	0.07784611381245221	0.09388907908250599	0.2841207349081365	0.17901974209745522	0.22010156339153258	543.7185039370079	0.15827074959944043	0.09388907908250599	0.2841207349081365	0.17901974209745522	0.22010156339153258	543.7182471756248	0.15827076818905494	651123959	150	0.09388907908250599	0.2841207349081365	0.17901974209745522	0.22010156339153258	543.718760698391	0.15827073162973113	5	COMPLETE
6	0.3196108638594089	2020-03-10 15:06:34.444954	2020-03-10 16:11:58.655084	64	1	0.017788037529342608	512	0.003000971032227267	0.0963550692008908	0.13967819239986307	0.3196108638594089	0.21490927764464224	0.25927193883373273	660.7927079767203	0.2002234059444336	0.13967819239986307	0.3196108638594089	0.21490927764464224	0.25927193883373273	660.79148122789	0.20022341029620402	204464589	250	0.13967819239986307	0.3196108638594089	0.21490927764464224	0.25927193883373273	660.7939347255506	0.20022340162337088	6	COMPLETE
7	0.2775305260755449	2020-03-10 16:11:58.687364	2020-03-10 18:33:17.121351	128	2	0.0726852071361765	256	0.9575530315358933	0.14601262702435527	0.10050781695766291	0.2775305260755449	0.1749400890106128	0.21593632317699418	1023.3484251968504	0.1591607915570063	0.10050781695766291	0.2775875841606756	0.1749400890106128	0.21593632317699418	1023.2600707520255	0.15916210290353697	838519705	350	0.10050781695766291	0.2775305260755449	0.1749400890106128	0.21593632317699418	1023.4367796416752	0.15915957763563326	7	COMPLETE
8	0.25439347255506106	2020-03-10 18:33:17.163042	2020-03-10 19:06:31.804299	64	2	0.03039505487802802	512	0.005494232586656886	0.11249325726555955	0.06196508045190004	0.25439347255506106	0.13440031952527673	0.18287116284377497	790.2382175054205	0.12203839137957839	0.06196508045190004	0.25439347255506106	0.13440031952527673	0.18287116284377497	790.2372475179733	0.12203839916839325	775335206	150	0.06196508045190004	0.25439347255506106	0.13440031952527673	0.18287116284377497	790.2391874928677	0.12203838368800751	8	COMPLETE
9	0.27493438320209973	2020-03-10 19:06:31.840689	2020-03-10 19:55:45.522855	128	2	0.0034103374778274493	128	0.10368677614245284	0.08856121433570423	0.08202099737532809	0.27493438320209973	0.16221613602647494	0.21185667009015177	620.56060995093	0.14499888799537453	0.08202099737532809	0.27493438320209973	0.16221613602647494	0.2118851991327171	620.5603103959832	0.1449994163586519	2651803315	150	0.08202099737532809	0.27493438320209973	0.16221613602647494	0.21185667009015177	620.560909505877	0.14499844625640235	9	COMPLETE
10	0.26152573319639394	2020-03-10 19:55:45.564840	2020-03-10 20:45:16.543249	64	2	0.008400623592823338	512	0.10582434964649852	0.08781666405478966	0.06350564875042794	0.26152573319639394	0.1306630149492183	0.17745064475636196	613.7570894670774	0.12404126878315654	0.06350564875042794	0.26152573319639394	0.1306630149492183	0.17745064475636196	613.7568184411731	0.1240418636837001	3484204174	200	0.06350564875042794	0.26152573319639394	0.1306630149492183	0.17745064475636196	613.7573604929819	0.124040740553706	10	COMPLETE
11	0.26098368138765266	2020-03-10 20:45:16.578458	2020-03-10 21:32:59.747065	128	2	0.008727399000251794	256	0.0014501827636972527	0.10262088705004896	0.05526075544904713	0.26098368138765266	0.12635512952185324	0.18084560082163642	720.5454325002853	0.11713866236392904	0.05526075544904713	0.26098368138765266	0.12635512952185324	0.18084560082163642	720.544961771083	0.1171391859264374	2222042090	150	0.05526075544904713	0.26098368138765266	0.12635512952185324	0.18084560082163642	720.5459032294876	0.11713819335020811	11	COMPLETE
12	0.25085587127695996	2020-03-10 21:32:59.785945	2020-03-10 22:49:52.865891	256	2	0.006034581188107317	128	0.008933810866796269	0.10941089000486809	0.06607326258130777	0.25085587127695996	0.13417208718475407	0.18061736848111376	767.7417693712199	0.12424215502659129	0.06607326258130777	0.25085587127695996	0.13417208718475407	0.18061736848111376	767.7410989387196	0.1242421563637169	544273334	150	0.06607326258130777	0.25085587127695996	0.13417208718475407	0.18061736848111376	767.7424398037202	0.12424215369601346	12	COMPLETE
