number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09597378277153558	2020-03-16 17:25:21.133242	2020-03-16 17:28:19.036311	1.649950509584753	64	63	0.003644144122291803	128	1.014593083261467	0.010299625468164793	0.09597378277153558	0.03745318352059925	0.054775280898876406	48.96067415730337	0.053369581568299025	0.010299625468164793	0.09597378277153558	0.03745318352059925	0.054775280898876406	48.96067415730337	0.053369581568299025	1317701604	150.0	0.010299625468164793	0.09597378277153558	0.03745318352059925	0.054775280898876406	48.96067415730337	0.053369581568299025	0	COMPLETE
1	0.10580524344569288	2020-03-16 17:28:19.053634	2020-03-16 17:31:20.364572	4.723207997293934	64	67	0.010560406412259962	128	0.9936417850372747	0.010767790262172285	0.10580524344569288	0.03089887640449438	0.054307116104868915	47.95411985018727	0.05408768519815405	0.010767790262172285	0.10580524344569288	0.03089887640449438	0.054307116104868915	47.95411985018727	0.05408768519815405	70938071	150.0	0.010767790262172285	0.10580524344569288	0.03089887640449438	0.054307116104868915	47.95411985018727	0.05408768519815405	1	COMPLETE
2	0.10346441947565543	2020-03-16 17:31:20.388098	2020-03-16 17:34:17.864064	3.0652336465894505	64	86	0.035692215845056906	128	1.002846361961118	0.010299625468164793	0.10346441947565543	0.03136704119850187	0.050093632958801496	48.40262172284644	0.053362370913441905	0.010299625468164793	0.10346441947565543	0.03136704119850187	0.050093632958801496	48.40262172284644	0.053362370913441905	3716697391	150.0	0.010299625468164793	0.10346441947565543	0.03136704119850187	0.050093632958801496	48.40262172284644	0.053362370913441905	2	COMPLETE
3	0.10767790262172285	2020-03-16 17:34:17.874836	2020-03-16 17:35:11.602837	4.808667929392256	256	29	0.004177199756961607	512	0.9823076167171786	0.012640449438202247	0.10767790262172285	0.03651685393258427	0.05805243445692884	47.441947565543074	0.05715096481883932	0.012640449438202247	0.10767790262172285	0.03651685393258427	0.05805243445692884	47.441947565543074	0.05715096481883932	560961787	150.0	0.012640449438202247	0.10767790262172285	0.03651685393258427	0.05805243445692884	47.441947565543074	0.05715096481883932	3	COMPLETE
4	0.11189138576779026	2020-03-16 17:35:11.620712	2020-03-16 17:37:25.035539	1.4753957127261144	128	30	0.05120861056665698	256	0.9713011937004894	0.012172284644194757	0.11189138576779026	0.039794007490636704	0.06179775280898876	46.90449438202247	0.058397676992904074	0.012172284644194757	0.11189138576779026	0.039794007490636704	0.06179775280898876	46.90449438202247	0.058397676992904074	1946489282	200.0	0.012172284644194757	0.11189138576779026	0.039794007490636704	0.06179775280898876	46.90449438202247	0.058397676992904074	4	COMPLETE
5	0.09550561797752809	2020-03-16 17:37:25.053603	2020-03-16 17:39:36.042480	8.51702033913181	128	16	0.026835795741097304	256	0.9904489775854495	0.0056179775280898875	0.09550561797752809	0.027153558052434457	0.0449438202247191	47.77902621722846	0.04954490144748274	0.0056179775280898875	0.09550561797752809	0.027153558052434457	0.0449438202247191	47.77902621722846	0.04954490144748274	2643489205	200.0	0.0056179775280898875	0.09550561797752809	0.027153558052434457	0.0449438202247191	47.77902621722846	0.04954490144748274	5	COMPLETE
6	0.11704119850187265	2020-03-16 17:39:36.054522	2020-03-16 17:40:23.509949	9.604510817157703	256	4	0.0010800130441163329	512	0.9869249517338748	0.012640449438202247	0.11704119850187265	0.03464419475655431	0.05898876404494382	47.65262172284644	0.05796005561484696	0.012640449438202247	0.11704119850187265	0.03464419475655431	0.05898876404494382	47.65262172284644	0.05796005561484696	1015659890	150.0	0.012640449438202247	0.11704119850187265	0.03464419475655431	0.05898876404494382	47.65262172284644	0.05796005561484696	6	COMPLETE
7	0.09316479400749064	2020-03-16 17:40:23.528237	2020-03-16 17:43:25.738181	5.195810764874456	128	91	0.01929702193285983	128	1.0015254974380932	0.007958801498127341	0.09316479400749064	0.025280898876404494	0.04119850187265917	48.33052434456929	0.04896783367601396	0.007958801498127341	0.09316479400749064	0.025280898876404494	0.04119850187265917	48.33052434456929	0.04896783367601396	844740736	150.0	0.007958801498127341	0.09316479400749064	0.025280898876404494	0.04119850187265917	48.33052434456929	0.04896783367601396	7	COMPLETE
8	0.10112359550561797	2020-03-16 17:43:25.750373	2020-03-16 17:45:03.831532	5.8799111470717325	64	85	0.0018015467854294778	256	1.00504240953653	0.01451310861423221	0.10112359550561797	0.030430711610486893	0.05056179775280899	48.48361423220974	0.05499190593442601	0.01451310861423221	0.10112359550561797	0.030430711610486893	0.05056179775280899	48.48361423220974	0.05499190593442601	4064672250	150.0	0.01451310861423221	0.10112359550561797	0.030430711610486893	0.05056179775280899	48.48361423220974	0.05499190593442601	8	COMPLETE
9	0.0997191011235955	2020-03-16 17:45:03.843830	2020-03-16 17:46:37.979546	9.109489195195758	256	43	0.0025912912896299623	256	1.0158589247802503	0.009363295880149813	0.0997191011235955	0.033707865168539325	0.05196629213483146	49.05524344569288	0.05274941622374958	0.009363295880149813	0.0997191011235955	0.033707865168539325	0.05196629213483146	49.05524344569288	0.05274941622374958	3319797968	150.0	0.009363295880149813	0.0997191011235955	0.033707865168539325	0.05196629213483146	49.05524344569288	0.05274941622374958	9	COMPLETE
