number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.5959737827715356	2020-05-17 10:36:30.192351	2020-05-17 10:41:52.091952	128	128	1	256	0.006431542641538454	0.25295013872024075	0.09035580524344569	0.5959737827715356	0.23876404494382023	0.3609550561797753	11.95131086142322	0.23380493934393543	0.09035580524344569	0.5959737827715356	0.23876404494382023	0.3609550561797753	11.95131086142322	0.23380493934393543	2497313324		0.09035580524344569	0.5959737827715356	0.23876404494382023	0.3609550561797753	11.95131086142322	0.23380493934393543	10	COMPLETE
11	0.648876404494382	2020-05-17 10:41:52.103880	2020-05-17 10:51:20.649833	128	128	1	128	0.17271028040952308	0.2222161744337543	0.12265917602996254	0.648876404494382	0.2752808988764045	0.4204119850187266	10.514981273408239	0.27039078471804845	0.12265917602996254	0.648876404494382	0.2752808988764045	0.4204119850187266	10.514981273408239	0.27039078471804845	2936811048		0.12265917602996254	0.648876404494382	0.2752808988764045	0.4204119850187266	10.514981273408239	0.27039078471804845	11	COMPLETE
12	0.6530898876404494	2020-05-17 10:51:20.662140	2020-05-17 10:56:12.815808	128	64	2	256	0.013464228813313515	0.21938561287722533	0.1306179775280899	0.6530898876404494	0.2846441947565543	0.4349250936329588	10.379681647940075	0.27869640852841876	0.1306179775280899	0.6530898876404494	0.2846441947565543	0.4349250936329588	10.379681647940075	0.27869640852841876	3063513389	950.0	0.1306179775280899	0.6530898876404494	0.2846441947565543	0.4349250936329588	10.379681647940075	0.27869640852841876	12	COMPLETE
13	0.5552434456928839	2020-05-17 10:56:12.827980	2020-05-17 11:04:39.619301	128	256	2	128	0.002573135013351119	0.303618812577778	0.09082397003745318	0.5552434456928839	0.21910112359550563	0.33614232209737827	14.293539325842696	0.22348112353664545	0.09082397003745318	0.5552434456928839	0.21910112359550563	0.33614232209737827	14.293539325842696	0.22348112353664545	1925772253		0.09082397003745318	0.5552434456928839	0.21910112359550563	0.33614232209737827	14.293539325842696	0.22348112353664545	13	COMPLETE
14	0.5126404494382022	2020-05-17 11:04:39.631234	2020-05-17 11:12:11.162901	64	256	1	128	0.09876075468888554	0.3635409874632285	0.07771535580524344	0.5126404494382022	0.20926966292134833	0.3197565543071161	17.072097378277153	0.20727949386652605	0.07771535580524344	0.5126404494382022	0.20926966292134833	0.3197565543071161	17.072097378277153	0.20727949386652605	220508341		0.07771535580524344	0.5126404494382022	0.20926966292134833	0.3197565543071161	17.072097378277153	0.20727949386652605	14	COMPLETE
15	0.672752808988764	2020-05-17 11:12:11.175074	2020-05-17 11:17:45.082198	256	64	1	128	0.5874113277343564	0.21540705323104192	0.09550561797752809	0.672752808988764	0.27902621722846443	0.4339887640449438	10.182116104868914	0.25791335117587166	0.09550561797752809	0.672752808988764	0.27902621722846443	0.4339887640449438	10.182116104868914	0.25791335117587166	2131013035	800.0	0.09550561797752809	0.672752808988764	0.27902621722846443	0.4339887640449438	10.182116104868914	0.25791335117587166	15	COMPLETE
16	0.5912921348314607	2020-05-17 11:17:45.094082	2020-05-17 11:22:32.643825	128	128	1	256	0.07044627137771232	0.25111518442379627	0.0997191011235955	0.5912921348314607	0.24391385767790263	0.35580524344569286	11.877340823970037	0.24090117183597315	0.0997191011235955	0.5912921348314607	0.24391385767790263	0.35580524344569286	11.877340823970037	0.24090117183597315	662456090		0.0997191011235955	0.5912921348314607	0.24391385767790263	0.35580524344569286	11.877340823970037	0.24090117183597315	16	COMPLETE
17	0.6530898876404494	2020-05-17 11:22:32.655765	2020-05-17 11:30:00.753692	128	128	1	128	0.4016077713846595	0.2237565934680723	0.10533707865168539	0.6530898876404494	0.26779026217228463	0.41760299625468167	10.59316479400749	0.25691806825606384	0.10533707865168539	0.6530898876404494	0.26779026217228463	0.41760299625468167	10.59316479400749	0.25691806825606384	3650805880		0.10533707865168539	0.6530898876404494	0.26779026217228463	0.41760299625468167	10.59316479400749	0.25691806825606384	17	COMPLETE
18	0.4705056179775281	2020-05-17 11:30:00.766207	2020-05-17 11:33:40.915845	128	128	2	512	0.5547706795429364	0.3482048439092181	0.02294007490636704	0.4705056179775281	0.15215355805243447	0.2495318352059925	16.403558052434455	0.1560313333585819	0.02294007490636704	0.4705056179775281	0.15215355805243447	0.2495318352059925	16.403558052434455	0.1560313333585819	1999776422		0.02294007490636704	0.4705056179775281	0.15215355805243447	0.2495318352059925	16.403558052434455	0.1560313333585819	18	COMPLETE
19	0.672752808988764	2020-05-17 11:33:40.927583	2020-05-17 11:38:52.833118	128	64	2	256	0.003987840717652312	0.21569991580381542	0.14185393258426968	0.672752808988764	0.29307116104868913	0.4396067415730337	10.199906367041198	0.28962585960766934	0.14185393258426968	0.672752808988764	0.29307116104868913	0.4396067415730337	10.199906367041198	0.28962585960766934	2759101728		0.14185393258426968	0.672752808988764	0.29307116104868913	0.4396067415730337	10.199906367041198	0.28962585960766934	19	COMPLETE
20	0.6750936329588015	2020-05-17 11:38:52.845548	2020-05-17 11:42:31.441616	256	64	1	256	0.006513234586659412	0.21437951621306495	0.13576779026217228	0.6750936329588015	0.29775280898876405	0.44709737827715357	10.139044943820224	0.28699709776631327	0.13576779026217228	0.6750936329588015	0.29775280898876405	0.44709737827715357	10.139044943820224	0.28699709776631327	4209239364	750.0	0.13576779026217228	0.6750936329588015	0.29775280898876405	0.44709737827715357	10.139044943820224	0.28699709776631327	20	COMPLETE
21	0.6423220973782772	2020-05-17 11:42:31.455909	2020-05-17 11:51:28.267228	128	128	2	128	0.36971827273567104	0.22473577400564812	0.10955056179775281	0.6423220973782772	0.25374531835205993	0.4049625468164794	10.639044943820224	0.257026779472784	0.10955056179775281	0.6423220973782772	0.25374531835205993	0.4049625468164794	10.639044943820224	0.257026779472784	3643381012		0.10955056179775281	0.6423220973782772	0.25374531835205993	0.4049625468164794	10.639044943820224	0.257026779472784	21	COMPLETE
22	0.5234082397003745	2020-05-17 11:51:28.279223	2020-05-17 11:59:56.084971	64	256	2	128	0.0010980845949901225	0.3370834869683166	0.0800561797752809	0.5234082397003745	0.20786516853932585	0.3211610486891386	15.858614232209737	0.20882698005760145	0.0800561797752809	0.5234082397003745	0.20786516853932585	0.3211610486891386	15.858614232209737	0.20882698005760145	361899808		0.0800561797752809	0.5234082397003745	0.20786516853932585	0.3211610486891386	15.858614232209737	0.20882698005760145	22	COMPLETE
23	0.6015917602996255	2020-05-17 11:59:56.097008	2020-05-17 12:07:20.404323	64	128	1	128	0.00175306942605228	0.2404433406273789	0.11282771535580524	0.6015917602996255	0.2598314606741573	0.39419475655430714	11.378277153558052	0.25468524658165337	0.11282771535580524	0.6015917602996255	0.2598314606741573	0.39419475655430714	11.378277153558052	0.25468524658165337	139793644		0.11282771535580524	0.6015917602996255	0.2598314606741573	0.39419475655430714	11.378277153558052	0.25468524658165337	23	COMPLETE
24	0.6587078651685393	2020-05-17 12:07:20.416555	2020-05-17 12:10:59.359110	256	64	1	512	0.03162163688702793	0.22015684608663066	0.12172284644194757	0.6587078651685393	0.2860486891385768	0.4349250936329588	10.398408239700375	0.27401142880665585	0.12172284644194757	0.6587078651685393	0.2860486891385768	0.4349250936329588	10.398408239700375	0.27401142880665585	3035098509		0.12172284644194757	0.6587078651685393	0.2860486891385768	0.4349250936329588	10.398408239700375	0.27401142880665585	24	COMPLETE
25	0.6661985018726592	2020-05-17 12:10:59.371249	2020-05-17 12:20:00.238076	64	64	1	128	0.6455621157396555	0.2223864170218633	0.0898876404494382	0.6661985018726592	0.2743445692883895	0.43164794007490637	10.527153558052435	0.2510086715046434	0.0898876404494382	0.6661985018726592	0.2743445692883895	0.43164794007490637	10.527153558052435	0.2510086715046434	2029373970		0.0898876404494382	0.6661985018726592	0.2743445692883895	0.43164794007490637	10.527153558052435	0.2510086715046434	25	COMPLETE
26	0.6788389513108615	2020-05-17 12:20:00.250280	2020-05-17 12:25:49.197869	256	64	2	128	0.3960569463674082	0.21076271013524173	0.12359550561797752	0.6788389513108615	0.30337078651685395	0.4616104868913858	9.950374531835205	0.2822430393310083	0.12359550561797752	0.6788389513108615	0.30337078651685395	0.4616104868913858	9.950374531835205	0.2822430393310083	4196407857	700.0	0.12359550561797752	0.6788389513108615	0.30337078651685395	0.4616104868913858	9.950374531835205	0.2822430393310083	26	COMPLETE
27	0.5823970037453183	2020-05-17 12:25:49.209748	2020-05-17 12:29:23.677641	64	64	2	512	0.20626609552130618	0.2669108328261249	0.08848314606741572	0.5823970037453183	0.22752808988764045	0.3562734082397004	12.6062734082397	0.2289019140479352	0.08848314606741572	0.5823970037453183	0.22752808988764045	0.3562734082397004	12.6062734082397	0.2289019140479352	2024813832		0.08848314606741572	0.5823970037453183	0.22752808988764045	0.3562734082397004	12.6062734082397	0.2289019140479352	27	COMPLETE
28	0.6882022471910112	2020-05-17 12:29:23.689591	2020-05-17 12:37:56.898222	128	64	2	128	0.002950279099161315	0.20828415608480014	0.15917602996254682	0.6882022471910112	0.324438202247191	0.4606741573033708	9.841760299625468	0.30791671817920635	0.15917602996254682	0.6882022471910112	0.324438202247191	0.4606741573033708	9.841760299625468	0.30791671817920635	4159104428	1000.0	0.15917602996254682	0.6882022471910112	0.324438202247191	0.4606741573033708	9.841760299625468	0.30791671817920635	28	COMPLETE
29	0.6750936329588015	2020-05-17 12:37:56.910755	2020-05-17 12:46:57.130071	64	64	1	128	0.0020420627171502687	0.20825250429530326	0.15777153558052434	0.6750936329588015	0.323501872659176	0.4602059925093633	9.851591760299625	0.30702878455974836	0.15777153558052434	0.6750936329588015	0.323501872659176	0.4602059925093633	9.851591760299625	0.30702878455974836	2077861325		0.15777153558052434	0.6750936329588015	0.323501872659176	0.4602059925093633	9.851591760299625	0.30702878455974836	29	COMPLETE
30	0.6718164794007491	2020-05-17 12:46:57.140470	2020-05-17 12:52:29.837330	128	64	1	256	0.21356106126411317	0.21537864301004883	0.12780898876404495	0.6718164794007491	0.29775280898876405	0.4499063670411985	10.180243445692884	0.2815006347446514	0.12780898876404495	0.6718164794007491	0.29775280898876405	0.4499063670411985	10.180243445692884	0.2815006347446514	2134695000		0.12780898876404495	0.6718164794007491	0.29775280898876405	0.4499063670411985	10.180243445692884	0.2815006347446514	30	COMPLETE
31	0.4681647940074906	2020-05-17 12:52:29.849360	2020-05-17 12:58:35.190012	128	256	2	256	0.003936800181300575	0.3974056454124243	0.060861423220973786	0.4681647940074906	0.18445692883895132	0.272940074906367	18.660112359550563	0.18266182782692655	0.060861423220973786	0.4681647940074906	0.18445692883895132	0.272940074906367	18.660112359550563	0.18266182782692655	1064216206		0.060861423220973786	0.4681647940074906	0.18445692883895132	0.272940074906367	18.660112359550563	0.18266182782692655	31	COMPLETE
32	0.6203183520599251	2020-05-17 12:58:35.201788	2020-05-17 13:02:13.318161	128	64	2	512	0.010339645083369467	0.23607631645179336	0.1198501872659176	0.6203183520599251	0.2687265917602996	0.3960674157303371	11.165730337078651	0.26227743782333957	0.1198501872659176	0.6203183520599251	0.2687265917602996	0.3960674157303371	11.165730337078651	0.26227743782333957	2564985808		0.1198501872659176	0.6203183520599251	0.2687265917602996	0.3960674157303371	11.165730337078651	0.26227743782333957	32	COMPLETE
33	0.5243445692883895	2020-05-17 13:02:13.330000	2020-05-17 13:07:47.320139	64	128	2	256	0.34970892115939334	0.31743513535680284	0.06273408239700375	0.5243445692883895	0.20084269662921347	0.30664794007490637	14.947799625468164	0.19813597865662647	0.06273408239700375	0.5243445692883895	0.20084269662921347	0.30664794007490637	14.94756554307116	0.19813611623076516	2137865895		0.06273408239700375	0.5243445692883895	0.20084269662921347	0.30664794007490637	14.948033707865168	0.1981358443580625	33	COMPLETE
34	0.6615168539325843	2020-05-17 13:07:47.333308	2020-05-17 13:11:26.297657	256	64	2	512	0.052157767786096966	0.22088203753156357	0.12359550561797752	0.6615168539325843	0.2808988764044944	0.4232209737827715	10.437734082397004	0.2739611118522197	0.12359550561797752	0.6615168539325843	0.2808988764044944	0.4232209737827715	10.437734082397004	0.2739611118522197	2995173210		0.12359550561797752	0.6615168539325843	0.2808988764044944	0.4232209737827715	10.437734082397004	0.2739611118522197	34	COMPLETE
35	0.6676029962546817	2020-05-17 13:11:26.309825	2020-05-17 13:15:29.842850	256	64	2	256	0.3404806537189659	0.21309924083116571	0.1198501872659176	0.6676029962546817	0.29307116104868913	0.4508426966292135	10.07256554307116	0.2766757647084704	0.1198501872659176	0.6676029962546817	0.29307116104868913	0.4508426966292135	10.07256554307116	0.2766757647084704	3684650045	800.0	0.1198501872659176	0.6676029962546817	0.29307116104868913	0.4508426966292135	10.07256554307116	0.2766757647084704	35	COMPLETE
36	0.602996254681648	2020-05-17 13:15:29.855022	2020-05-17 13:24:44.712743	256	256	2	128	0.007481996224757204	0.24593837785949643	0.09316479400749064	0.602996254681648	0.23876404494382023	0.36891385767790263	11.627340823970037	0.23880082120846682	0.09316479400749064	0.602996254681648	0.23876404494382023	0.36891385767790263	11.627340823970037	0.23880082120846682	1605315236		0.09316479400749064	0.602996254681648	0.23876404494382023	0.36891385767790263	11.627340823970037	0.23880082120846682	36	COMPLETE
37	0.6699438202247191	2020-05-17 13:24:44.724804	2020-05-17 13:33:42.676673	256	128	2	128	0.15888857243519394	0.21341659424107953	0.13202247191011235	0.6699438202247191	0.2907303370786517	0.44662921348314605	10.091760299625468	0.28189894657771924	0.13202247191011235	0.6699438202247191	0.2907303370786517	0.44662921348314605	10.091760299625468	0.28189894657771924	3054322482		0.13202247191011235	0.6699438202247191	0.2907303370786517	0.44662921348314605	10.091760299625468	0.28189894657771924	37	COMPLETE
38	0.5795880149812734	2020-05-17 13:33:42.689173	2020-05-17 13:37:17.572566	128	64	1	512	0.6862637346507579	0.26518082353530614	0.03277153558052434	0.5795880149812734	0.20224719101123595	0.32818352059925093	12.5561797752809	0.1907225437813533	0.03277153558052434	0.5795880149812734	0.20224719101123595	0.32818352059925093	12.5561797752809	0.1907225437813533	2853256924		0.03277153558052434	0.5795880149812734	0.20224719101123595	0.32818352059925093	12.5561797752809	0.1907225437813533	38	COMPLETE
39	0.6694756554307116	2020-05-17 13:37:17.584661	2020-05-17 13:42:50.337239	128	64	2	256	0.0032400261120877545	0.21610878715518345	0.13389513108614232	0.6694756554307116	0.30337078651685395	0.44147940074906367	10.22191011235955	0.28585418484586794	0.13389513108614232	0.6694756554307116	0.30337078651685395	0.44147940074906367	10.22191011235955	0.28585418484586794	870989097		0.13389513108614232	0.6694756554307116	0.30337078651685395	0.44147940074906367	10.22191011235955	0.28585418484586794	39	COMPLETE
40	0.5969101123595506	2020-05-17 13:42:50.349344	2020-05-17 13:52:08.672702	256	256	2	128	0.014624869674727363	0.2444774706399745	0.09925093632958802	0.5969101123595506	0.23689138576779026	0.36797752808988765	11.563202247191011	0.23993222620429672	0.09925093632958802	0.5969101123595506	0.23689138576779026	0.36797752808988765	11.563202247191011	0.23993222620429672	3223549580		0.09925093632958802	0.5969101123595506	0.23689138576779026	0.36797752808988765	11.563202247191011	0.23993222620429672	40	COMPLETE
41	0.5056179775280899	2020-05-17 13:52:08.684875	2020-05-17 13:55:48.111607	128	128	2	512	0.01255461460728767	0.317540878924447	0.0650749063670412	0.5056179775280899	0.20084269662921347	0.3061797752808989	14.962078651685394	0.19689044303677247	0.0650749063670412	0.5056179775280899	0.20084269662921347	0.3061797752808989	14.962078651685394	0.19689044303677247	762264712		0.0650749063670412	0.5056179775280899	0.20084269662921347	0.3061797752808989	14.962078651685394	0.19689044303677247	41	COMPLETE
42	0.5847378277153558	2020-05-17 13:55:48.123595	2020-05-17 13:59:21.604753	64	64	2	512	0.06721295274269212	0.25408917672108955	0.09878277153558053	0.5847378277153558	0.23548689138576778	0.36142322097378277	12.02434456928839	0.23685608345755893	0.09878277153558053	0.5847378277153558	0.23548689138576778	0.36142322097378277	12.02434456928839	0.23685608345755893	2468875539		0.09878277153558053	0.5847378277153558	0.23548689138576778	0.36142322097378277	12.02434456928839	0.23685608345755893	42	COMPLETE
43	0.3366104868913858	2020-05-17 13:59:21.616839	2020-05-17 14:03:15.964225	64	256	2	512	0.0010151842921089587	0.5436885578345075	0.02153558052434457	0.3366104868913858	0.11235955056179775	0.18071161048689138	25.551498127340825	0.1225984404272229	0.02153558052434457	0.3366104868913858	0.11235955056179775	0.18071161048689138	25.551498127340825	0.1225984404272229	952907867		0.02153558052434457	0.3366104868913858	0.11235955056179775	0.18071161048689138	25.551498127340825	0.1225984404272229	43	COMPLETE
44	0.5580524344569289	2020-05-17 14:03:15.977194	2020-05-17 14:07:03.843500	256	128	1	512	0.21964456751504843	0.27501734272639655	0.07350187265917603	0.5580524344569289	0.20739700374531836	0.33286516853932585	12.97565543071161	0.21326192174652292	0.07350187265917603	0.5580524344569289	0.20739700374531836	0.33286516853932585	12.97565543071161	0.21326192174652292	1449984962		0.07350187265917603	0.5580524344569289	0.20739700374531836	0.33286516853932585	12.97565543071161	0.21326192174652292	44	COMPLETE
45	0.6278089887640449	2020-05-17 14:07:03.855552	2020-05-17 14:10:41.410645	128	64	2	512	0.04678201671290061	0.23217600154819504	0.10674157303370786	0.6278089887640449	0.25608614232209737	0.39279026217228463	10.986891385767791	0.2535511935639748	0.10674157303370786	0.6278089887640449	0.25608614232209737	0.39279026217228463	10.986891385767791	0.2535511935639748	3443954250		0.10674157303370786	0.6278089887640449	0.25608614232209737	0.39279026217228463	10.986891385767791	0.2535511935639748	45	COMPLETE
46	0.6413857677902621	2020-05-17 14:10:41.422816	2020-05-17 14:16:08.428225	64	64	1	256	0.468501541378668	0.23113104554890804	0.10955056179775281	0.6413857677902621	0.25842696629213485	0.4044943820224719	10.940074906367041	0.2548326771776934	0.10955056179775281	0.6413857677902621	0.25842696629213485	0.4044943820224719	10.940074906367041	0.2548326771776934	3040406038		0.10955056179775281	0.6413857677902621	0.25842696629213485	0.4044943820224719	10.940074906367041	0.2548326771776934	46	COMPLETE
47	0.6891385767790262	2020-05-17 14:16:08.440700	2020-05-17 14:22:03.537380	256	64	1	128	0.10719633173475633	0.20872167600423433	0.13670411985018727	0.6891385767790262	0.3099250936329588	0.449438202247191	9.863295880149813	0.29158459547579885	0.13670411985018727	0.6891385767790262	0.3099250936329588	0.449438202247191	9.863295880149813	0.29158459547579885	43016460	700.0	0.13670411985018727	0.6891385767790262	0.3099250936329588	0.449438202247191	9.863295880149813	0.29158459547579885	47	COMPLETE
48	0.5613295880149812	2020-05-17 14:22:03.556426	2020-05-17 14:25:47.784967	256	128	2	512	0.02581033494780778	0.2729460505850627	0.08052434456928839	0.5613295880149812	0.2144194756554307	0.3295880149812734	12.868913857677903	0.21884028887449009	0.08052434456928839	0.5613295880149812	0.2144194756554307	0.3295880149812734	12.868913857677903	0.21884028887449009	693538168		0.08052434456928839	0.5613295880149812	0.2144194756554307	0.3295880149812734	12.868913857677903	0.21884028887449009	48	COMPLETE
49	0.3389513108614232	2020-05-17 14:25:47.796903	2020-05-17 14:29:45.649635	64	256	1	512	0.09600792588993767	0.5519811632974974	0.020131086142322098	0.3389513108614232	0.10955056179775281	0.175561797752809	25.941479400749063	0.12010516769234292	0.020131086142322098	0.3389513108614232	0.10955056179775281	0.175561797752809	25.941479400749063	0.12010516769234292	2138261050		0.020131086142322098	0.3389513108614232	0.10955056179775281	0.175561797752809	25.941479400749063	0.12010516769234292	49	COMPLETE
50	0.3441011235955056	2020-05-17 14:29:45.660823	2020-05-17 14:33:42.698708	64	256	2	512	0.0016615058757153897	0.5494303141497354	0.02153558052434457	0.3441011235955056	0.10861423220973783	0.18258426966292135	25.830992509363295	0.12212818759262604	0.02153558052434457	0.3441011235955056	0.10861423220973783	0.18258426966292135	25.830992509363295	0.12212818759262604	62024384		0.02153558052434457	0.3441011235955056	0.10861423220973783	0.18258426966292135	25.830992509363295	0.12212818759262604	50	COMPLETE
51	0.6858614232209738	2020-05-17 14:33:42.710470	2020-05-17 14:40:51.526913	256	64	2	128	0.0036704863026068507	0.20796966821579646	0.15543071161048688	0.6858614232209738	0.31741573033707865	0.4653558052434457	9.824906367041198	0.3042524748663887	0.15543071161048688	0.6858614232209738	0.31741573033707865	0.4653558052434457	9.824906367041198	0.3042524748663887	189115961	850.0	0.15543071161048688	0.6858614232209738	0.31741573033707865	0.4653558052434457	9.824906367041198	0.3042524748663887	51	COMPLETE
52	0.6371722846441947	2020-05-17 14:40:51.542560	2020-05-17 14:49:52.095381	128	128	2	128	0.6231527547522404	0.2355739095741848	0.0552434456928839	0.6371722846441947	0.22144194756554308	0.3857677902621723	11.158005617977528	0.21768626503996008	0.0552434456928839	0.6371722846441947	0.22144194756554308	0.3857677902621723	11.157771535580524	0.21768644318485889	1354244280		0.0552434456928839	0.6371722846441947	0.22144194756554308	0.3857677902621723	11.158239700374532	0.2176860917097883	52	COMPLETE
53	0.6404494382022472	2020-05-17 14:49:52.107432	2020-05-17 14:55:16.623593	64	64	1	256	0.0014314584567301704	0.22581672988751772	0.1343632958801498	0.6404494382022472	0.28230337078651685	0.4157303370786517	10.688202247191011	0.2785601198849612	0.1343632958801498	0.6404494382022472	0.28230337078651685	0.4157303370786517	10.688202247191011	0.2785601198849612	81121475		0.1343632958801498	0.6404494382022472	0.28230337078651685	0.4157303370786517	10.688202247191011	0.2785601198849612	53	COMPLETE
