number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10346441947565543	2020-03-13 12:18:51.728624	2020-03-13 12:19:08.849142	4.601107450505073	0.015808559436742184	64	0.004454762209892117	512	0.4537663504288884	0.9989239915120607	0.010767790262172285	0.10346441947565543	0.02902621722846442	0.047752808988764044	48.25046816479401	0.0531755285152946	0.010767790262172285	0.10346441947565543	0.02902621722846442	0.047752808988764044	48.25046816479401	0.0531755285152946	1078047234	150	0.010767790262172285	0.10346441947565543	0.02902621722846442	0.047752808988764044	48.25046816479401	0.0531755285152946	0	COMPLETE
1	0.10065543071161048	2020-03-13 12:19:08.867175	2020-03-13 12:19:29.860002	4.513975177233712	0.03417968566126399	128	0.004921829542436925	256	0.058239499207379676	1.0141545301904964	0.011704119850187267	0.10065543071161048	0.027153558052434457	0.04541198501872659	48.973314606741575	0.05222814124180576	0.011704119850187267	0.10065543071161048	0.027153558052434457	0.04541198501872659	48.973314606741575	0.05222814124180576	3259777253	150	0.011704119850187267	0.10065543071161048	0.027153558052434457	0.04541198501872659	48.973314606741575	0.05222814124180576	1	COMPLETE
2	0.10955056179775281	2020-03-13 12:19:29.871855	2020-03-13 12:20:26.930064	6.791655534069689	0.016002857290087918	128	0.057820108545563666	128	0.39946850057456396	0.9685876187013832	0.011235955056179775	0.10955056179775281	0.03277153558052434	0.056179775280898875	46.732677902621724	0.05599671438585321	0.011235955056179775	0.10955056179775281	0.03277153558052434	0.056179775280898875	46.732677902621724	0.05599671438585321	1330854083	250	0.011235955056179775	0.10955056179775281	0.03277153558052434	0.056179775280898875	46.732677902621724	0.05599671438585321	2	COMPLETE
3	0.10767790262172285	2020-03-13 12:20:26.946056	2020-03-13 12:21:00.575980	7.819135907131289	0.011160541617082718	256	0.0014789715443824746	256	0.1971548994976781	0.9927164284043252	0.01451310861423221	0.10767790262172285	0.03417602996254682	0.05945692883895131	47.9002808988764	0.058296481670553874	0.01451310861423221	0.10767790262172285	0.03417602996254682	0.05945692883895131	47.9002808988764	0.058296481670553874	41077828	200	0.01451310861423221	0.10767790262172285	0.03417602996254682	0.05945692883895131	47.9002808988764	0.058296481670553874	3	COMPLETE
4	0.1151685393258427	2020-03-13 12:21:00.586643	2020-03-13 12:21:42.431528	1.8230562823617462	0.02856636104196084	64	0.015052949243131006	512	0.022039109025825343	0.9831203343686805	0.013576779026217229	0.1151685393258427	0.03698501872659176	0.05758426966292135	47.41947565543071	0.058614419274717756	0.013576779026217229	0.1151685393258427	0.03698501872659176	0.05758426966292135	47.41947565543071	0.058614419274717756	60433991	300	0.013576779026217229	0.1151685393258427	0.03698501872659176	0.05758426966292135	47.41947565543071	0.058614419274717756	4	COMPLETE
5	0.11329588014981273	2020-03-13 12:21:42.449287	2020-03-13 12:22:49.191485	5.451837349675534	0.013348171083381969	64	0.0025613395611701843	128	0.004774217707205157	0.9743443075009388	0.00749063670411985	0.11329588014981273	0.031835205992509365	0.054307116104868915	47.047284644194754	0.054085954730882325	0.00749063670411985	0.11329588014981273	0.031835205992509365	0.054307116104868915	47.047284644194754	0.054085954730882325	1536957704	300	0.00749063670411985	0.11329588014981273	0.031835205992509365	0.054307116104868915	47.047284644194754	0.054085954730882325	5	COMPLETE
6	0.11235955056179775	2020-03-13 12:22:49.202314	2020-03-13 12:23:06.870319	3.9951135598908443	0.012861415839915373	64	0.0075361981171650095	512	0.08188987679017977	1.0092638472578235	0.007958801498127341	0.11235955056179775	0.02762172284644195	0.0552434456928839	48.69522471910113	0.051664695006889486	0.007958801498127341	0.11235955056179775	0.02762172284644195	0.0552434456928839	48.69522471910113	0.051664695006889486	3190722699	150	0.007958801498127341	0.11235955056179775	0.02762172284644195	0.0552434456928839	48.69522471910113	0.051664695006889486	6	COMPLETE
7	0.10767790262172285	2020-03-13 12:23:06.882385	2020-03-13 12:23:27.227499	8.248783984745954	0.03976221494096255	64	0.02681693494145754	256	0.06500541533671773	0.971007963046885	0.012640449438202247	0.10767790262172285	0.03323970037453183	0.05571161048689138	46.79775280898876	0.05738582132653477	0.012640449438202247	0.10767790262172285	0.03323970037453183	0.05571161048689138	46.79775280898876	0.05738582132653477	1427059904	150	0.012640449438202247	0.10767790262172285	0.03323970037453183	0.05571161048689138	46.79775280898876	0.05738582132653477	7	COMPLETE
8	0.10767790262172285	2020-03-13 12:23:27.239449	2020-03-13 12:23:45.009062	3.773858162345758	0.04979660719508606	128	0.00560633089130058	512	0.0043276545670856	1.0016883148302496	0.007958801498127341	0.10767790262172285	0.02855805243445693	0.05149812734082397	48.31367041198502	0.052230911231368554	0.007958801498127341	0.10767790262172285	0.02855805243445693	0.05149812734082397	48.31367041198502	0.052230911231368554	1801555936	150	0.007958801498127341	0.10767790262172285	0.02855805243445693	0.05149812734082397	48.31367041198502	0.052230911231368554	8	COMPLETE
9	0.11844569288389513	2020-03-13 12:23:45.025906	2020-03-13 12:24:18.595867	5.537067959777395	0.03482320263400901	128	0.01724826629982328	512	0.3997650525510079	1.0014591657736232	0.010767790262172285	0.11844569288389513	0.0351123595505618	0.054775280898876406	48.29962546816479	0.056505848616215916	0.010767790262172285	0.11844569288389513	0.0351123595505618	0.054775280898876406	48.29962546816479	0.056505848616215916	3500433311	250	0.010767790262172285	0.11844569288389513	0.0351123595505618	0.054775280898876406	48.29962546816479	0.056505848616215916	9	COMPLETE
