number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09129213483146068	2020-03-12 12:00:16.116247	2020-03-12 12:00:39.375164	128	128	0.0032583098960738124	512	0.14472652939009661	1.016699542026367	0.0	0.09129213483146068	0.02200374531835206	0.04307116104868914	49.03815543071161	0.043590263305614704	0.0	0.09129213483146068	0.02200374531835206	0.04307116104868914	49.037921348314605	0.043590332295416354	1020034401	150	0.0	0.09129213483146068	0.02200374531835206	0.04307116104868914	49.03838951310861	0.04359019548513172	0	COMPLETE
1	0.08895131086142322	2020-03-12 12:00:39.394077	2020-03-12 12:01:11.965940	128	128	0.013780462290935333	128	0.0016838012547961206	1.0260324417142552	0.0	0.08895131086142322	0.018726591760299626	0.03745318352059925	49.54564606741573	0.04159099718445147	0.0	0.08895131086142322	0.018726591760299626	0.03745318352059925	49.545411985018724	0.04159105216563692	1671684664	150	0.0	0.08895131086142322	0.018726591760299626	0.03745318352059925	49.54588014981273	0.04159094303631431	1	COMPLETE
2	0.0852059925093633	2020-03-12 12:01:11.977887	2020-03-12 12:01:29.285093	128	64	0.028312564439350735	512	0.013048030556570299	1.014550257155023	0.0	0.0852059925093633	0.017790262172284643	0.035580524344569285	48.9250936329588	0.04177383259194448	0.0	0.0852059925093633	0.017790262172284643	0.035580524344569285	48.9250936329588	0.04177383259194448	1438897225	150	0.0	0.0852059925093633	0.017790262172284643	0.035580524344569285	48.9250936329588	0.04177383259194448	2	COMPLETE
3	0.0898876404494382	2020-03-12 12:01:29.296957	2020-03-12 12:01:52.145405	128	64	0.0036366574658629807	256	0.004264022372095994	0.9931186928644022	0.0	0.0898876404494382	0.02247191011235955	0.039794007490636704	47.87827715355805	0.04427817990288842	0.0	0.0898876404494382	0.02247191011235955	0.039794007490636704	47.87827715355805	0.04427817990288842	1550419718	150	0.0	0.0898876404494382	0.02247191011235955	0.039794007490636704	47.87827715355805	0.04427817990288842	3	COMPLETE
4	0.08848314606741572	2020-03-12 12:01:52.155710	2020-03-12 12:02:28.092306	128	256	0.010120042480808174	128	0.026223241327602478	1.0335557782195843	0.0	0.08848314606741572	0.017322097378277154	0.035580524344569285	49.841058052434455	0.041032091961856414	0.0	0.08848314606741572	0.017322097378277154	0.035580524344569285	49.840823970037455	0.04103212007479667	783841626	150	0.0	0.08848314606741572	0.017322097378277154	0.035580524344569285	49.84129213483146	0.0410320641544916	4	COMPLETE
5	0.09176029962546817	2020-03-12 12:02:28.103165	2020-03-12 12:03:32.965900	128	64	0.031894632456646005	128	0.013208796937045698	1.014154141794974	0.0	0.09176029962546817	0.019194756554307114	0.03932584269662921	48.90215355805243	0.043203907190848614	0.0	0.09176029962546817	0.019194756554307114	0.03932584269662921	48.90215355805243	0.043203907190848614	2148617913	250	0.0	0.09176029962546817	0.019194756554307114	0.03932584269662921	48.90215355805243	0.043203907190848614	5	COMPLETE
6	0.09222846441947566	2020-03-12 12:03:32.983844	2020-03-12 12:03:55.413587	128	256	0.008884694759789171	256	0.0026927465489173645	1.0259973465252235	0.0	0.09222846441947566	0.019662921348314606	0.042134831460674156	49.585205992509366	0.042547256529628694	0.0	0.09222846441947566	0.019662921348314606	0.042134831460674156	49.585205992509366	0.042547256529628694	2881005513	150	0.0	0.09222846441947566	0.019662921348314606	0.042134831460674156	49.585205992509366	0.042547256529628694	6	COMPLETE
7	0.10159176029962547	2020-03-12 12:03:55.431509	2020-03-12 12:04:39.793531	128	64	0.0281718000175195	256	0.02803818266204428	1.0002073278922714	0.0	0.10159176029962547	0.023408239700374533	0.04353932584269663	48.20973782771536	0.045312675630502376	0.0	0.10159176029962547	0.023408239700374533	0.04353932584269663	48.20973782771536	0.045312675630502376	3313664717	250	0.0	0.10159176029962547	0.023408239700374533	0.04353932584269663	48.20973782771536	0.045312675630502376	7	COMPLETE
8	0.09550561797752809	2020-03-12 12:04:39.811417	2020-03-12 12:04:58.347167	256	128	0.042192476163951206	512	0.04623951516791963	1.0238297036325748	0.0	0.09550561797752809	0.02153558052434457	0.04681647940074907	49.487827715355806	0.04329720452587426	0.0	0.09550561797752809	0.02153558052434457	0.04681647940074907	49.487827715355806	0.04329720452587426	4284420855	150	0.0	0.09550561797752809	0.02153558052434457	0.04681647940074907	49.487827715355806	0.04329720452587426	8	COMPLETE
9	0.09269662921348315	2020-03-12 12:04:58.359097	2020-03-12 12:05:17.256550	128	128	0.0019843774305909993	512	0.2409252260213892	0.9943905417277209	0.0	0.09269662921348315	0.02247191011235955	0.04260299625468165	48.06039325842696	0.044904609039696106	0.0	0.09269662921348315	0.02247191011235955	0.04260299625468165	48.06039325842696	0.044904609039696106	2029135068	150	0.0	0.09269662921348315	0.02247191011235955	0.04260299625468165	48.06039325842696	0.044904609039696106	9	COMPLETE
