number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9705056179775281	2020-04-02 18:18:15.294495	2020-04-02 18:18:57.619532	256	0.0018047041447954695	128	0.7723031202495156	0.05859284836638454	0.5351123595505618	0.9705056179775281	0.8801498127340824	0.9456928838951311	2.8267790262172285	0.7106012026768085	0.5351123595505618	0.9705056179775281	0.8801498127340824	0.9456928838951311	2.8267790262172285	0.7106012026768085	587865824	200	0.5351123595505618	0.9705056179775281	0.8801498127340824	0.9456928838951311	2.8267790262172285	0.7106012026768085	0	COMPLETE
1	0.9672284644194756	2020-04-02 18:18:57.679543	2020-04-02 18:19:56.212054	128	0.005706404123916034	512	0.05074164799970397	0.06395590749537844	0.5262172284644194	0.9672284644194756	0.8473782771535581	0.9260299625468165	3.072565543071161	0.6954054187330745	0.5262172284644194	0.9672284644194756	0.8473782771535581	0.9260299625468165	3.072565543071161	0.6954054187330745	4173122742	350	0.5262172284644194	0.9672284644194756	0.8473782771535581	0.9260299625468165	3.072565543071161	0.6954054187330745	1	COMPLETE
2	0.9349250936329588	2020-04-02 18:19:56.255742	2020-04-02 18:20:35.496737	64	0.022891606386150707	128	0.09223763101772528	0.08141012589119319	0.43679775280898875	0.9349250936329588	0.7663857677902621	0.8576779026217228	3.930243445692884	0.6182432633671318	0.43679775280898875	0.9349250936329588	0.7663857677902621	0.8576779026217228	3.930243445692884	0.6182432633671318	780784727	200	0.43679775280898875	0.9349250936329588	0.7663857677902621	0.8576779026217228	3.930243445692884	0.6182432633671318	2	COMPLETE
3	0.9709737827715356	2020-04-02 18:20:35.546717	2020-04-02 18:21:07.279358	256	0.02111348549094274	512	0.016118096462717387	0.060673219740411705	0.5262172284644194	0.9709737827715356	0.852996254681648	0.925561797752809	2.9147940074906367	0.6951467259909025	0.5262172284644194	0.9709737827715356	0.852996254681648	0.925561797752809	2.9147940074906367	0.6951467259909025	1150101712	200	0.5262172284644194	0.9709737827715356	0.852996254681648	0.925561797752809	2.9147940074906367	0.6951467259909025	3	COMPLETE
4	0.9634831460674157	2020-04-02 18:21:07.344849	2020-04-02 18:22:24.765808	64	0.0036635505882890757	128	0.007298209730208984	0.06723222098738821	0.48080524344569286	0.9634831460674157	0.8211610486891385	0.9068352059925093	3.2331460674157304	0.6623112956428768	0.48080524344569286	0.9634831460674157	0.8211610486891385	0.9068352059925093	3.2331460674157304	0.6623112956428768	2889314940	350	0.48080524344569286	0.9634831460674157	0.8211610486891385	0.9068352059925093	3.2331460674157304	0.6623112956428768	4	COMPLETE
5	0.9728464419475655	2020-04-02 18:22:24.805100	2020-04-02 18:23:19.080314	128	0.0038433088214398768	256	0.012256139532016552	0.05730003174150202	0.5374531835205992	0.9728464419475655	0.8586142322097379	0.9372659176029963	2.7579588014981273	0.7045918815850453	0.5374531835205992	0.9728464419475655	0.8586142322097379	0.9372659176029963	2.7579588014981273	0.7045918815850453	1407053864	300	0.5374531835205992	0.9728464419475655	0.8586142322097379	0.9372659176029963	2.7579588014981273	0.7045918815850453	5	COMPLETE
6	0.9676966292134831	2020-04-02 18:23:19.136253	2020-04-02 18:23:58.678221	128	0.014112096216074682	512	0.004078724995615097	0.060354846855799914	0.5065543071161048	0.9676966292134831	0.8384831460674157	0.9176029962546817	2.901685393258427	0.6826549457681481	0.5065543071161048	0.9676966292134831	0.8384831460674157	0.9176029962546817	2.901685393258427	0.6826549457681481	1735617877	250	0.5065543071161048	0.9676966292134831	0.8384831460674157	0.9176029962546817	2.901685393258427	0.6826549457681481	6	COMPLETE
7	0.9737827715355806	2020-04-02 18:23:58.729251	2020-04-02 18:25:24.623529	256	0.0013057436716423752	256	0.009557984763506708	0.05859423490251634	0.5444756554307116	0.9737827715355806	0.8623595505617978	0.9386704119850188	2.813202247191011	0.7115314134677252	0.5444756554307116	0.9737827715355806	0.8623595505617978	0.9386704119850188	2.813202247191011	0.7115314134677252	1571652445	450	0.5444756554307116	0.9737827715355806	0.8623595505617978	0.9386704119850188	2.813202247191011	0.7115314134677252	7	COMPLETE
8	0.950374531835206	2020-04-02 18:25:24.685536	2020-04-02 18:26:04.115353	256	0.03751563094473671	128	0.13519504199293336	0.07246410542635129	0.4957865168539326	0.950374531835206	0.8164794007490637	0.8993445692883895	3.515449438202247	0.6682494571560267	0.4957865168539326	0.950374531835206	0.8164794007490637	0.8993445692883895	3.515449438202247	0.6682494571560267	1901980004	200	0.4957865168539326	0.950374531835206	0.8164794007490637	0.8993445692883895	3.515449438202247	0.6682494571560267	8	COMPLETE
9	0.951310861423221	2020-04-02 18:26:04.163579	2020-04-02 18:26:58.496641	128	0.057697529550852875	256	0.6568835354304616	0.07249022244862961	0.5131086142322098	0.951310861423221	0.8188202247191011	0.8979400749063671	3.5102996254681647	0.6776115314706814	0.5131086142322098	0.951310861423221	0.8188202247191011	0.8979400749063671	3.5102996254681647	0.6776115314706814	1551213587	300	0.5131086142322098	0.951310861423221	0.8188202247191011	0.8979400749063671	3.5102996254681647	0.6776115314706814	9	COMPLETE
