number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
14	TrialState.COMPLETE	0.0003541076487252125	2020-01-13 20:34:30.864999	2020-01-13 21:24:40.776064	1.673785997364034	0.011206698911239365	450.0	71.0	0.01431006388007074	1000.0	0.9881375722357664	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20032.864288243625	0.00031662543781387235	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20032.85304532578	0.00031662555946183527	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20032.875531161473	0.00031662531619956177	14	0.0003541076487252125	0.0003541076487252125
15	TrialState.COMPLETE	0.0	2020-01-13 21:24:40.777146	2020-01-13 22:00:02.783762	1.7725521983168289	0.018222916590790565	350.0	1.0	0.04613819797041618	1100.0	1.0056417613098478	0.0	0.0	0.0	0.0	20387.813031161473	0.00017271502909177919	0.0	0.0	0.0	0.0	20387.804709631728	0.00017271516184354905	0.0	0.0	0.0	0.0	20387.82135269122	0.00017271489639462758	15	0.0	0.0
16	TrialState.COMPLETE	0.0	2020-01-13 22:00:02.784845	2020-01-13 22:30:35.717443	4.667134037938992	0.016942098501979152	250.0	1.0	0.001140798509746186	1400.0	0.9903982391005417	0.0	0.0	0.0	0.0	20078.49991147309	0.00018055480039534427	0.0	0.0	0.0	0.0	20078.493980169973	0.000180555412464816	0.0	0.0	0.0	0.0	20078.505842776205	0.00018055418967861887	16	0.0	0.0
17	TrialState.COMPLETE	0.0003541076487252125	2020-01-13 22:30:35.726245	2020-01-13 23:05:32.544870	9.778983941974237	0.013421030525085656	250.0	61.0	0.0012017091262176028	500.0	0.9947137233355382	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20166.10357648725	0.0004474430225426502	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20166.094900849857	0.00044744312714806373	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20166.112252124647	0.00044744291797246935	17	0.0003541076487252125	0.0003541076487252125
18	TrialState.COMPLETE	0.0005311614730878187	2020-01-13 23:05:32.545920	2020-01-13 23:44:59.793901	1.5843956110059134	0.028395044146321838	350.0	41.0	0.0156579651133374	1800.0	1.0126115375327722	0.0	0.0005311614730878187	0.0	0.00017705382436260624	20529.084720254956	0.0002535808220306309	0.0	0.0005311614730878187	0.0	0.00017705382436260624	20529.07294617564	0.0002535809092813867	0.0	0.0005311614730878187	0.0	0.00017705382436260624	20529.096494334277	0.00025358073480030756	18	0.0005311614730878187	0.0005311614730878187
19	TrialState.COMPLETE	0.000708215297450425	2020-01-13 23:44:59.800330	2020-01-14 00:15:44.284442	3.146661401657884	0.02481251109058197	250.0	1.0	0.012399330528498757	1900.0	1.0057467145513919	0.0	0.000708215297450425	0.0	0.0003541076487252125	20389.727779745044	0.000315052459031474	0.0	0.000708215297450425	0.0	0.0003541076487252125	20389.71866147309	0.00031505267776321607	0.0	0.000708215297450425	0.0	0.0003541076487252125	20389.736898016996	0.0003150522404833327	19	0.000708215297450425	0.000708215297450425
20	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 00:15:44.285541	2020-01-14 01:05:49.214476	3.9029568679110898	0.06112702287828822	450.0	71.0	0.003390745690439979	900.0	1.002817585421143	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20330.443342776205	0.0002380953320097758	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20330.432365439094	0.00023809554182417007	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20330.454320113313	0.0002380951222939975	20	0.00017705382436260624	0.00017705382436260624
21	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 01:05:49.215564	2020-01-14 01:43:02.198708	9.257774078532599	0.025310539024274985	250.0	91.0	0.005979221715371591	1200.0	1.0050340083317155	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20375.667847025496	0.00029697162898996925	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20375.657400849857	0.00029697172655969407	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20375.678293201134	0.00029697153144779304	21	0.00017705382436260624	0.00017705382436260624
22	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 01:43:02.202065	2020-01-14 02:12:19.699705	1.3540791042096676	0.08485731895798951	150.0	71.0	0.009338862328153832	900.0	1.0004412856229958	0.0	0.00017705382436260624	0.0	0.0	20282.309755665723	0.00021983791303673483	0.0	0.00017705382436260624	0.0	0.0	20282.30028328612	0.0002198389338706793	0.0	0.00017705382436260624	0.0	0.0	20282.319228045326	0.00021983689537802511	22	0.00017705382436260624	0.00017705382436260624
23	TrialState.COMPLETE	0.1672205273480061	2020-01-14 02:12:19.700806	2020-01-14 04:43:46.814758	4.970668868443955	0.08812486614248731	50.0	51.0	0.0064973014770686914	600.0	0.8932037094721185	0.10986870777947265	0.1672205273480061	0.14868435388973633	0.15877642187840488	18108.663168718675	0.13121263492556387	0.10988232730442363	0.1672205273480061	0.14868435388973633	0.15877642187840488	18108.6600975158	0.1312185367512545	0.10986870777947265	0.1672205273480061	0.14868435388973633	0.15877642187840488	18108.666239921553	0.13120945700487316	23		
24	TrialState.COMPLETE	0.0	2020-01-14 04:43:46.816423	2020-01-14 05:25:36.907329	8.901172219556752	0.09684105529801645	350.0	61.0	0.001846601007666911	800.0	1.0005751685120134	0.0	0.0	0.0	0.0	20284.59127124646	0.00020848059295423458	0.0	0.0	0.0	0.0	20284.58002832861	0.00020848082339207095	0.0	0.0	0.0	0.0	20284.602514164308	0.00020848036265218295	24	0.0	0.0
25	TrialState.COMPLETE	0.0003541076487252125	2020-01-14 05:25:36.908545	2020-01-14 06:16:01.258120	3.569528391357503	0.07388417375732062	450.0	71.0	0.021529017437727112	500.0	0.9971271608085195	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20214.96476628895	0.0004024744216326578	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20214.95042492918	0.0004024746647390897	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20214.979107648724	0.00040247417868411904	25	0.0003541076487252125	0.0003541076487252125
26	TrialState.COMPLETE	0.0	2020-01-14 06:16:01.261982	2020-01-14 07:06:33.299296	5.44380611210785	0.03137698009601287	450.0	71.0	0.06672937721508004	1300.0	1.0063431794839381	0.0	0.0	0.0	0.0	20401.93980169972	0.0001851958882924288	0.0	0.0	0.0	0.0	20401.93059490085	0.00018519600809885147	0.0	0.0	0.0	0.0	20401.949008498585	0.00018519576852676868	26	0.0	0.0
27	TrialState.COMPLETE	0.0	2020-01-14 07:06:33.300381	2020-01-14 07:36:44.165721	9.109084886278332	0.04495558583649594	150.0	81.0	0.0017976622212343759	500.0	1.011986055225068	0.0	0.0	0.0	0.0	20516.385003541076	0.00018586651685008066	0.0	0.0	0.0	0.0	20516.378718130312	0.0001858665761326026	0.0	0.0	0.0	0.0	20516.39128895184	0.00018586645757862646	27	0.0	0.0
28	TrialState.COMPLETE	0.0003541076487252125	2020-01-14 07:36:44.166871	2020-01-14 08:03:12.901384	8.030698358190804	0.08659733928657874	150.0	1.0	0.007602068872341803	1900.0	1.0021551362645165	0.0	0.0003541076487252125	0.0	0.0	20316.665633852692	0.00030775379751089485	0.0	0.0003541076487252125	0.0	0.0	20316.65775495751	0.0003077538464526952	0.0	0.0003541076487252125	0.0	0.0	20316.673512747875	0.0003077537485756318	28	0.0003541076487252125	0.0003541076487252125
29	TrialState.COMPLETE	0.0005311614730878187	2020-01-14 08:03:12.902468	2020-01-14 08:38:41.905148	5.492369457631339	0.08945428469414259	250.0	71.0	0.001517574380289893	1300.0	1.002128776581908	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20316.015315155808	0.00032032144839070313	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20316.003718130312	0.0003203216316963442	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20316.026912181303	0.00032032126516782697	29	0.0005311614730878187	0.0005311614730878187
30	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 08:38:41.906263	2020-01-14 09:17:46.306930	3.4992456104529492	0.03207685466960316	350.0	31.0	0.039911149771906164	700.0	1.001680404722333	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20307.475832152973	0.00023600856852245937	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20307.462464589236	0.00023600891909677314	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20307.489199716714	0.00023600821812826253	30	0.00017705382436260624	0.00017705382436260624
31	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 09:17:46.308028	2020-01-14 09:44:15.649026	9.011934726077557	0.029999985771590243	150.0	1.0	0.08987538884086971	1800.0	0.9964558259120935	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20201.37013101983	0.00022809881571750722	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20201.36366855524	0.00022809886512389771	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20201.37659348442	0.00022809876631949287	31	0.00017705382436260624	0.00017705382436260624
32	TrialState.COMPLETE	0.0003541076487252125	2020-01-14 09:44:15.650256	2020-01-14 10:16:50.317978	1.056065037176051	0.07181411801120423	250.0	21.0	0.002076034119920203	500.0	0.9998335188028104	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20270.12579674221	0.00031371897329172786	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20270.111898016996	0.0003137191491273236	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20270.139695467424	0.0003137187975329602	32	0.0003541076487252125	0.0003541076487252125
33	TrialState.COMPLETE	0.0005311614730878187	2020-01-14 10:16:50.331209	2020-01-14 11:07:11.564818	5.8523551336975865	0.05977408452845326	450.0	71.0	0.08472614904736099	900.0	0.9963414825069042	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20199.19732648725	0.00029214845146754005	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20199.18661473088	0.0002921485772814018	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20199.208038243625	0.00029214832570338467	33	0.0005311614730878187	0.0005311614730878187
34	TrialState.COMPLETE	0.00017705382436260624	2020-01-14 11:07:11.565988	2020-01-14 11:51:33.978079	2.8389441981424146	0.08967635462697189	450.0	31.0	0.001460075345503722	1800.0	0.9911802204238386	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20094.740970254956	0.00022981276219798816	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20094.725389518415	0.00022981287282414326	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20094.7565509915	0.00022981265158929904	34	0.00017705382436260624	0.00017705382436260624
35	TrialState.COMPLETE	0.0	2020-01-14 11:51:33.979322	2020-01-14 12:24:20.426590	4.244180197920278	0.047291284273592776	250.0	31.0	0.008361110179012482	700.0	1.0033670543623463	0.0	0.0	0.0	0.0	20341.259383852692	0.00019108622118771583	0.0	0.0	0.0	0.0	20341.246281869688	0.00019108632314163957	0.0	0.0	0.0	0.0	20341.272485835692	0.00019108611925117573	35	0.0	0.0
36	TrialState.COMPLETE	0.0003541076487252125	2020-01-14 12:24:20.434180	2020-01-14 13:10:05.808025	2.8152240007960048	0.04823753080967233	450.0	41.0	0.0028047267760164542	1300.0	0.9980018062017711	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20233.206710339942	0.00025973010874245895	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20233.1940509915	0.00025973017185930273	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20233.219369688384	0.0002597300456352411	36	0.0003541076487252125	0.0003541076487252125
