number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.002938491384229145	2020-03-04 18:50:47.656301	2020-03-04 19:02:03.589315	64	2	19	0.09098883188908946	0.07870167371172077	512	1.0249998443570736	0.0015405682985279014	0.002938491384229145	0.0018258587241812164	0.0021682072349651946	7326.356028186694	0.002415479328388735	0.0015405682985279014	0.002938491384229145	0.0018258587241812164	0.0021682072349651946	7326.347883145042	0.002415480591149944	2731632179	150	0.0015405682985279014	0.002938491384229145	0.0018258587241812164	0.0021682072349651946	7326.364173228347	0.0024154780672558536	0	COMPLETE
1	0.0552322264064818	2020-03-04 19:02:03.638656	2020-03-04 20:21:47.905660	256	1	42	0.032651031432606406	0.010293686752035335	128	0.9423478435144358	0.04088211799612005	0.0552322264064818	0.04935524363802351	0.051951386511468675	6725.847654912701	0.04702772629246881	0.04088211799612005	0.0552322264064818	0.04935524363802351	0.051951386511468675	6725.836271824717	0.0470277313676931	531955799	300	0.04088211799612005	0.0552322264064818	0.04935524363802351	0.051951386511468675	6725.859038000684	0.04702772123229394	1	COMPLETE
2	0.0003994065959146411	2020-03-04 20:21:47.952423	2020-03-04 20:40:11.460494	64	1	80	0.0952545419829976	0.0630955263060986	256	1.0049082087502783	0.00011411617026132602	0.0003994065959146411	0.00017117425539198904	0.00022823234052265205	7180.8735307543075	0.0006666731550407592	0.00011411617026132602	0.0003994065959146411	0.00017117425539198904	0.00022823234052265205	7180.856555973982	0.000666675025944081	4027116561	150	0.00011411617026132602	0.0003994065959146411	0.00017117425539198904	0.00022823234052265205	7180.890505534634	0.0006666712865400429	2	COMPLETE
3	0.19713568412644072	2020-03-04 20:40:11.495178	2020-03-04 21:00:09.561055	256	1	51	0.012983423169949581	0.07768593553094975	512	0.5289423871510701	0.08202099737532809	0.19713568412644072	0.13114800867282894	0.16053292251512039	3753.923442314276	0.11975526219923768	0.08202099737532809	0.19713568412644072	0.13114800867282894	0.16053292251512039	3753.917094602305	0.1197552641942024	1859567138	200	0.08202099737532809	0.19713568412644072	0.13114800867282894	0.16053292251512039	3753.929790026247	0.11975526020928284	3	COMPLETE
4	0.18663699646239873	2020-03-04 21:00:09.611034	2020-03-04 21:39:43.127885	128	2	3	0.014158146339352895	0.17651150722842127	256	0.3247422249678794	0.0686408764121876	0.18663699646239873	0.11822435239073377	0.1449560652744494	2299.5468018943284	0.10944644415287735	0.0686408764121876	0.18663699646239873	0.11822435239073377	0.1449560652744494	2299.545874700445	0.10944644990027222	1635341684	300	0.0686408764121876	0.18663699646239873	0.11822435239073377	0.1449560652744494	2299.547729088212	0.10944643848682695	4	COMPLETE
5	0.22438091977633232	2020-03-04 21:39:43.162997	2020-03-04 22:06:33.303048	64	1	22	0.002336802919269598	0.025671640537197643	256	0.10440456277247705	0.07591578226634714	0.22438091977633232	0.13171858952413557	0.16338582677165353	735.6593061736849	0.1252309064024529	0.07591578226634714	0.22438091977633232	0.13171858952413557	0.16338582677165353	735.6585358895355	0.125230907409001	647033306	200	0.07591578226634714	0.22438091977633232	0.13171858952413557	0.16338582677165353	735.6600764578341	0.12523090539858794	5	COMPLETE
6	0.055517516832135114	2020-03-04 22:06:33.354502	2020-03-04 22:34:58.316178	256	1	5	0.044101174421346895	0.030881716937868717	128	0.9508260152516775	0.03180988246034463	0.055517516832135114	0.04570352618966107	0.049412301723154174	6789.283607212142	0.040910746082652764	0.03180988246034463	0.055517516832135114	0.04570352618966107	0.049412301723154174	6789.279499030013	0.040910770243008335	1205036720	150	0.03180988246034463	0.055517516832135114	0.04570352618966107	0.049412301723154174	6789.287715394272	0.04091072246346276	6	COMPLETE
7	0.06316330023964396	2020-03-04 22:34:58.354675	2020-03-04 22:53:00.780814	64	2	18	0.03270764088969278	0.025854869410949857	256	0.5255376314217746	0.02482026703183841	0.06316330023964396	0.03808627182471756	0.04633116512609837	3739.264492753623	0.03965704812960114	0.02482026703183841	0.06316330023964396	0.03808627182471756	0.04633116512609837	3739.2612119137284	0.03965705232051453	1861752994	150	0.02482026703183841	0.06316330023964396	0.03808627182471756	0.04633116512609837	3739.267773593518	0.039657043968559604	7	COMPLETE
8	0.029413442884856783	2020-03-04 22:53:00.818997	2020-03-04 23:40:08.026431	256	1	47	0.02673064860354775	0.2627349751297553	256	0.985244350278055	0.016233025219673628	0.029413442884856783	0.02213853703069725	0.02556202213853703	7038.279370649321	0.021329990173398768	0.016233025219673628	0.029413442884856783	0.02213853703069725	0.02556202213853703	7038.2669177222415	0.021329995088102967	2090311085	300	0.016233025219673628	0.029413442884856783	0.02213853703069725	0.02556202213853703	7038.291823576401	0.02132998527373645	8	COMPLETE
9	0.15522652059796874	2020-03-04 23:40:08.065619	2020-03-04 23:58:11.982570	128	2	60	0.014748849937931094	0.02041392042745345	512	0.480785705314112	0.05092434097911674	0.15522652059796874	0.09577199589181787	0.11739701015633916	3408.2477176765947	0.08722076758953815	0.05092434097911674	0.15522652059796874	0.09577199589181787	0.11739701015633916	3408.2415554034005	0.08722077321460112	991582533	200	0.05092434097911674	0.15522652059796874	0.09577199589181787	0.11739701015633916	3408.253879949789	0.0872207620139732	9	COMPLETE
