number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.7036516853932584	2020-04-10 14:56:05.054244	2020-04-10 14:56:44.460211	256	1	512	0.06578107689058664	0.23216779680559865	0.15262172284644196	0.7036516853932584	0.42228464419475653	0.5491573033707865	11.215823970037453	0.3334084091678717	0.15262172284644196	0.7036516853932584	0.42228464419475653	0.5491573033707865	11.215823970037453	0.3334084091678717	4054867119	600.0	0.15262172284644196	0.7036516853932584	0.42228464419475653	0.5491573033707865	11.215823970037453	0.3334084091678717	0	COMPLETE
1	0.24719101123595505	2020-04-10 14:56:44.492778	2020-04-10 14:57:52.021258	256	2	512	0.0010474550832073562	0.7503190791061713	0.03932584269662921	0.24719101123595505	0.09222846441947566	0.13295880149812733	36.06975655430712	0.10979133332490047	0.03932584269662921	0.24719101123595505	0.09222846441947566	0.13295880149812733	36.06975655430712	0.10979133332490047	3064449154	1000.0	0.03932584269662921	0.24719101123595505	0.09222846441947566	0.13295880149812733	36.06975655430712	0.10979133332490047	1	COMPLETE
2	0.5777153558052435	2020-04-10 14:57:52.047515	2020-04-10 14:58:29.131129	64	1	256	0.0040577274403717205	0.328493100875284	0.12734082397003746	0.5777153558052435	0.3061797752808989	0.42368913857677903	15.791666666666666	0.26984122067209887	0.12734082397003746	0.5777153558052435	0.3061797752808989	0.42368913857677903	15.791666666666666	0.26984122067209887	3633720558	500.0	0.12734082397003746	0.5777153558052435	0.3061797752808989	0.42368913857677903	15.791666666666666	0.26984122067209887	2	COMPLETE
3	0.25234082397003743	2020-04-10 14:58:29.151977	2020-04-10 14:59:18.647628	128	2	256	0.05495177794538968	0.7394255434497772	0.03838951310861423	0.25234082397003743	0.09410112359550561	0.1409176029962547	35.53558052434457	0.11120811836541558	0.03838951310861423	0.25234082397003743	0.09410112359550561	0.1409176029962547	35.53558052434457	0.11120811836541558	3079353686	650.0	0.03838951310861423	0.25234082397003743	0.09410112359550561	0.1409176029962547	35.53558052434457	0.11120811836541558	3	COMPLETE
4	0.25749063670411987	2020-04-10 14:59:18.673866	2020-04-10 15:00:22.487832	128	2	128	0.0015871326516740238	0.7211473125420259	0.04400749063670412	0.25749063670411987	0.09784644194756555	0.14934456928838952	34.63061797752809	0.11679815475151163	0.04400749063670412	0.25749063670411987	0.09784644194756555	0.14934456928838952	34.63061797752809	0.11679815475151163	2749025454	650.0	0.04400749063670412	0.25749063670411987	0.09784644194756555	0.14934456928838952	34.63061797752809	0.11679815475151163	4	COMPLETE
5	0.7106741573033708	2020-04-10 15:00:22.513558	2020-04-10 15:01:12.157476	256	1	512	0.022281709058361045	0.23006196585414088	0.14700374531835206	0.7106741573033708	0.41385767790262173	0.5454119850187266	11.109082397003744	0.3275138258439677	0.14700374531835206	0.7106741573033708	0.41385767790262173	0.5454119850187266	11.109082397003744	0.3275138258439677	408466862	750.0	0.14700374531835206	0.7106741573033708	0.41385767790262173	0.5454119850187266	11.109082397003744	0.3275138258439677	5	COMPLETE
6	0.7532771535580525	2020-04-10 15:01:12.205146	2020-04-10 15:01:49.702360	256	1	128	0.35389556343380474	0.19936516522761252	0.1605805243445693	0.7532771535580525	0.4639513108614232	0.6058052434456929	9.65121722846442	0.35577050457194304	0.1605805243445693	0.7532771535580525	0.4639513108614232	0.6058052434456929	9.65121722846442	0.35577050457194304	781922877	400.0	0.1605805243445693	0.7532771535580525	0.4639513108614232	0.6058052434456929	9.65121722846442	0.35577050457194304	6	COMPLETE
7	0.7294007490636704	2020-04-10 15:01:49.729600	2020-04-10 15:02:22.947524	256	1	256	0.28608502746749004	0.2114515615468461	0.149812734082397	0.7294007490636704	0.45646067415730335	0.5800561797752809	10.234550561797754	0.3451085095128379	0.149812734082397	0.7294007490636704	0.45646067415730335	0.5800561797752809	10.234550561797754	0.3451085095128379	3079019187	450.0	0.149812734082397	0.7294007490636704	0.45646067415730335	0.5800561797752809	10.234550561797754	0.3451085095128379	7	COMPLETE
8	0.5856741573033708	2020-04-10 15:02:22.970122	2020-04-10 15:02:55.534600	64	1	128	0.020094942414362618	0.3284495995163722	0.13108614232209737	0.5856741573033708	0.3211610486891386	0.42930711610486894	15.833333333333334	0.2761704953459302	0.13108614232209737	0.5856741573033708	0.3211610486891386	0.42930711610486894	15.833333333333334	0.2761704953459302	738585095	350.0	0.13108614232209737	0.5856741573033708	0.3211610486891386	0.42930711610486894	15.833333333333334	0.2761704953459302	8	COMPLETE
9	0.2546816479400749	2020-04-10 15:02:55.561301	2020-04-10 15:03:39.258886	64	2	128	0.030616911791313577	0.7330096402556081	0.037921348314606744	0.2546816479400749	0.09878277153558053	0.14559925093632958	35.22097378277154	0.11264929762663739	0.037921348314606744	0.2546816479400749	0.09878277153558053	0.14559925093632958	35.22097378277154	0.11264929762663739	2085096494	450.0	0.037921348314606744	0.2546816479400749	0.09878277153558053	0.14559925093632958	35.22097378277154	0.11264929762663739	9	COMPLETE
10	0.2607677902621723	2020-04-10 15:03:39.285246	2020-04-10 15:04:46.158891	128	2	512	0.15741414073719537	0.7346271777801104	0.04073033707865169	0.2607677902621723	0.09644194756554307	0.14232209737827714	35.29962546816479	0.11339973131125428	0.04073033707865169	0.2607677902621723	0.09644194756554307	0.14232209737827714	35.29962546816479	0.11339973131125428	2009032045		0.04073033707865169	0.2607677902621723	0.09644194756554307	0.14232209737827714	35.29962546816479	0.11339973131125428	10	COMPLETE
11	0.6605805243445693	2020-04-10 15:04:46.185294	2020-04-10 15:05:24.022519	128	1	128	0.041139526349080996	0.26943322419004045	0.14606741573033707	0.6605805243445693	0.3913857677902622	0.5177902621722846	12.98876404494382	0.3150910326914937	0.14606741573033707	0.6605805243445693	0.3913857677902622	0.5177902621722846	12.98876404494382	0.3150910326914937	3134481556	400.0	0.14606741573033707	0.6605805243445693	0.3913857677902622	0.5177902621722846	12.98876404494382	0.3150910326914937	11	COMPLETE
12	0.6685393258426966	2020-04-10 15:05:24.049079	2020-04-10 15:06:00.669695	128	1	128	0.09358362955983994	0.2666735359771031	0.14325842696629212	0.6685393258426966	0.37125468164794007	0.5056179775280899	12.86376404494382	0.30837588902551294	0.14325842696629212	0.6685393258426966	0.37125468164794007	0.5056179775280899	12.86376404494382	0.30837588902551294	1895725387	400.0	0.14325842696629212	0.6685393258426966	0.37125468164794007	0.5056179775280899	12.86376404494382	0.30837588902551294	12	COMPLETE
13	0.24906367041198502	2020-04-10 15:06:00.693607	2020-04-10 15:06:55.692974	128	2	256	0.002287837801056894	0.74082907177473	0.037921348314606744	0.24906367041198502	0.09737827715355805	0.14232209737827714	35.60346441947566	0.1111539687036469	0.037921348314606744	0.24906367041198502	0.09737827715355805	0.14232209737827714	35.60346441947566	0.1111539687036469	2185476242	750.0	0.037921348314606744	0.24906367041198502	0.09737827715355805	0.14232209737827714	35.60346441947566	0.1111539687036469	13	COMPLETE
14	0.5767790262172284	2020-04-10 15:06:55.720316	2020-04-10 15:07:27.959961	64	1	256	0.001051312773337014	0.3477757265050076	0.12734082397003746	0.5767790262172284	0.3047752808988764	0.4096441947565543	16.714887640449437	0.2679393305172209	0.12734082397003746	0.5767790262172284	0.3047752808988764	0.4096441947565543	16.714887640449437	0.2679393305172209	1287456028	450.0	0.12734082397003746	0.5767790262172284	0.3047752808988764	0.4096441947565543	16.714887640449437	0.2679393305172209	14	COMPLETE
15	0.7911985018726592	2020-04-10 15:07:27.980903	2020-04-10 15:08:10.773382	256	1	512	0.6550348993267611	0.19207141630801508	0.1399812734082397	0.7911985018726592	0.4854868913857678	0.653558052434457	9.34691011235955	0.35766175736231237	0.1399812734082397	0.7911985018726592	0.4854868913857678	0.653558052434457	9.34691011235955	0.35766175736231237	1999501015	650.0	0.1399812734082397	0.7911985018726592	0.4854868913857678	0.653558052434457	9.34691011235955	0.35766175736231237	15	COMPLETE
16	0.24812734082397003	2020-04-10 15:08:10.805284	2020-04-10 15:09:14.406329	128	2	512	0.027010670223845522	0.7454072538491213	0.03651685393258427	0.24812734082397003	0.09222846441947566	0.13670411985018727	35.828183520599254	0.10852236586477224	0.03651685393258427	0.24812734082397003	0.09222846441947566	0.13670411985018727	35.828183520599254	0.10852236586477224	239488923	950.0	0.03651685393258427	0.24812734082397003	0.09222846441947566	0.13670411985018727	35.828183520599254	0.10852236586477224	16	COMPLETE
17	0.27808988764044945	2020-04-10 15:09:14.432607	2020-04-10 15:10:27.447951	256	2	256	0.7650986705074384	0.7063018911594895	0.06835205992509363	0.27808988764044945	0.14794007490636704	0.19101123595505617	33.95177902621723	0.14638172123437548	0.06835205992509363	0.27808988764044945	0.14794007490636704	0.19101123595505617	33.95177902621723	0.14638172123437548	2369057252	950.0	0.06835205992509363	0.27808988764044945	0.14794007490636704	0.19101123595505617	33.95177902621723	0.14638172123437548	17	COMPLETE
18	0.6694756554307116	2020-04-10 15:10:27.474579	2020-04-10 15:10:59.258973	128	1	512	0.24055888127547598	0.2519888009785322	0.15777153558052434	0.6694756554307116	0.3951310861423221	0.5262172284644194	12.174625468164795	0.32346750200423213	0.15777153558052434	0.6694756554307116	0.3951310861423221	0.5262172284644194	12.174625468164795	0.32346750200423213	1309400495	500.0	0.15777153558052434	0.6694756554307116	0.3951310861423221	0.5262172284644194	12.174625468164795	0.32346750200423213	18	COMPLETE
