number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10393258426966293	2020-05-12 11:03:24.904244	2020-05-12 11:03:36.004360	256	1	256	0.005316433452274392	1.026913377356956	0.0	0.10393258426966293	0.017322097378277154	0.03838951310861423	49.52153558052434	0.04253312298276521	0.0	0.10393258426966293	0.017322097378277154	0.03838951310861423	49.52153558052434	0.04253312298276521	2790796632	150	0.0	0.10393258426966293	0.017322097378277154	0.03838951310861423	49.52153558052434	0.04253312298276521	0	COMPLETE
1	0.0852059925093633	2020-05-12 11:03:36.023024	2020-05-12 11:03:47.033885	64	2	256	0.019097340449062587	1.064824337746655	0.0	0.0852059925093633	0.017322097378277154	0.03885767790262172	51.35486891385768	0.04066270308459477	0.0	0.0852059925093633	0.017322097378277154	0.03885767790262172	51.35486891385768	0.04066270308459477	3200033452	150	0.0	0.0852059925093633	0.017322097378277154	0.03885767790262172	51.35486891385768	0.04066270308459477	1	COMPLETE
2	0.0950374531835206	2020-05-12 11:03:47.045235	2020-05-12 11:04:00.306761	64	1	128	0.030832144629193585	1.037972003333131	0.0	0.0950374531835206	0.024812734082397005	0.0449438202247191	50.066947565543074	0.044139904259664	0.0	0.0950374531835206	0.024812734082397005	0.0449438202247191	50.066947565543074	0.044139904259664	1992459076	150	0.0	0.0950374531835206	0.024812734082397005	0.0449438202247191	50.066947565543074	0.044139904259664	2	COMPLETE
3	0.09925093632958802	2020-05-12 11:04:00.318544	2020-05-12 11:04:13.701944	128	1	128	0.0022591670788342307	1.0264107286598714	0.0	0.09925093632958802	0.018726591760299626	0.03932584269662921	49.56039325842696	0.0434385551109364	0.0	0.09925093632958802	0.018726591760299626	0.03932584269662921	49.56039325842696	0.0434385551109364	2986579390	150	0.0	0.09925093632958802	0.018726591760299626	0.03932584269662921	49.56039325842696	0.0434385551109364	3	COMPLETE
4	0.06273408239700375	2020-05-12 11:04:13.714318	2020-05-12 11:04:28.279276	64	2	128	0.003348953749452311	1.135367648894044	0.0	0.06273408239700375	0.016853932584269662	0.03464419475655431	54.72050561797753	0.03610772453812829	0.0	0.06273408239700375	0.016853932584269662	0.03464419475655431	54.72050561797753	0.03610772453812829	2496547104	150	0.0	0.06273408239700375	0.016853932584269662	0.03464419475655431	54.72050561797753	0.03610772453812829	4	COMPLETE
5	0.09082397003745318	2020-05-12 11:04:28.291888	2020-05-12 11:04:43.382974	128	1	128	0.10323452834783592	1.0084108672111751	0.0	0.09082397003745318	0.019662921348314606	0.037921348314606744	48.70365168539326	0.04270747806568271	0.0	0.09082397003745318	0.019662921348314606	0.037921348314606744	48.70365168539326	0.04270747806568271	1017487368	150	0.0	0.09082397003745318	0.019662921348314606	0.037921348314606744	48.70365168539326	0.04270747806568271	5	COMPLETE
6	0.08099250936329588	2020-05-12 11:04:43.395000	2020-05-12 11:04:54.247078	256	2	256	0.4318495571898537	1.0881651276827193	0.0	0.08099250936329588	0.017790262172284643	0.03464419475655431	52.59222846441948	0.039732822061513774	0.0	0.08099250936329588	0.017790262172284643	0.03464419475655431	52.59222846441948	0.039732822061513774	3594042475	150	0.0	0.08099250936329588	0.017790262172284643	0.03464419475655431	52.59222846441948	0.039732822061513774	6	COMPLETE
7	0.08754681647940075	2020-05-12 11:04:54.259077	2020-05-12 11:05:04.870615	128	1	256	0.0021080765017101114	1.0038424012694187	0.0	0.08754681647940075	0.016853932584269662	0.03885767790262172	48.38623595505618	0.042019231751598	0.0	0.08754681647940075	0.016853932584269662	0.03885767790262172	48.38623595505618	0.042019231751598	2615248620	150	0.0	0.08754681647940075	0.016853932584269662	0.03885767790262172	48.38623595505618	0.042019231751598	7	COMPLETE
8	0.10159176029962547	2020-05-12 11:05:04.881246	2020-05-12 11:05:15.451021	64	1	256	0.09325133422023445	1.0077766577943406	0.0	0.10159176029962547	0.02902621722846442	0.05383895131086142	48.63295880149813	0.04716723353273677	0.0	0.10159176029962547	0.02902621722846442	0.05383895131086142	48.63295880149813	0.04716723353273677	880541701	150	0.0	0.10159176029962547	0.02902621722846442	0.05383895131086142	48.63295880149813	0.04716723353273677	8	COMPLETE
9	0.04400749063670412	2020-05-12 11:05:15.462907	2020-05-12 11:05:29.352080	128	2	128	0.0026301107523664887	1.1571144045867752	0.0	0.04400749063670412	0.007022471910112359	0.018258426966292134	55.74765917602996	0.030619567202785962	0.0	0.04400749063670412	0.007022471910112359	0.018258426966292134	55.74765917602996	0.030619567202785962	4128323239	150	0.0	0.04400749063670412	0.007022471910112359	0.018258426966292134	55.74765917602996	0.030619567202785962	9	COMPLETE
10	0.09737827715355805	2020-05-12 11:05:29.364388	2020-05-12 11:05:39.975143	256	1	256	0.004354300600492507	1.016237704027514	0.0	0.09737827715355805	0.017322097378277154	0.03698501872659176	49.015449438202246	0.042015363271997154	0.0	0.09737827715355805	0.017322097378277154	0.03698501872659176	49.015449438202246	0.042015363271997154	105301905	150	0.0	0.09737827715355805	0.017322097378277154	0.03698501872659176	49.015449438202246	0.042015363271997154	10	COMPLETE
11	0.08380149812734082	2020-05-12 11:05:39.987231	2020-05-12 11:05:54.802169	128	1	128	0.01423353616938819	1.0388828882379004	0.0	0.08380149812734082	0.017790262172284643	0.03932584269662921	50.13670411985019	0.04090939908149338	0.0	0.08380149812734082	0.017790262172284643	0.03932584269662921	50.13670411985019	0.04090939908149338	3638805813	150	0.0	0.08380149812734082	0.017790262172284643	0.03932584269662921	50.13670411985019	0.04090939908149338	11	COMPLETE
12	0.07350187265917603	2020-05-12 11:05:54.814646	2020-05-12 11:06:06.546820	256	2	256	0.12143453679201956	1.1070749562823174	0.0	0.07350187265917603	0.01544943820224719	0.02902621722846442	53.35533707865169	0.036446705137202905	0.0	0.07350187265917603	0.01544943820224719	0.02902621722846442	53.35533707865169	0.036446705137202905	2912858067	150	0.0	0.07350187265917603	0.01544943820224719	0.02902621722846442	53.35533707865169	0.036446705137202905	12	COMPLETE
13	0.09925093632958802	2020-05-12 11:06:06.557694	2020-05-12 11:06:20.177070	64	1	128	0.0946641021528477	1.023782975908913	0.0	0.09925093632958802	0.02200374531835206	0.046348314606741575	49.40589887640449	0.04412660372206588	0.0	0.09925093632958802	0.02200374531835206	0.046348314606741575	49.40589887640449	0.04412660372206588	3735159022	150	0.0	0.09925093632958802	0.02200374531835206	0.046348314606741575	49.40589887640449	0.04412660372206588	13	COMPLETE
14	0.10440074906367042	2020-05-12 11:06:20.190442	2020-05-12 11:06:33.938699	256	1	128	0.006537649855352819	1.0019463986203716	0.0	0.10440074906367042	0.02153558052434457	0.048220973782771535	48.31203183520599	0.045784235313380085	0.0	0.10440074906367042	0.02153558052434457	0.048220973782771535	48.311797752808985	0.04578431485208107	136526340	150	0.0	0.10440074906367042	0.02153558052434457	0.048220973782771535	48.31226591760299	0.0457841572208373	14	COMPLETE
15	0.08801498127340825	2020-05-12 11:06:33.957098	2020-05-12 11:06:43.675863	64	1	512	0.026617193312595894	1.0314679131686184	0.0	0.08801498127340825	0.017322097378277154	0.0351123595505618	49.765917602996254	0.04137907764125141	0.0	0.08801498127340825	0.017322097378277154	0.0351123595505618	49.765917602996254	0.04137907764125141	1846640461	150	0.0	0.08801498127340825	0.017322097378277154	0.0351123595505618	49.765917602996254	0.04137907764125141	15	COMPLETE
16	0.10767790262172285	2020-05-12 11:06:43.688455	2020-05-12 11:06:53.603466	256	1	512	0.002754306722868265	0.9593011687094631	0.0	0.10767790262172285	0.020131086142322098	0.040262172284644196	46.274812734082396	0.0462159027778794	0.0	0.10767790262172285	0.020131086142322098	0.040262172284644196	46.274812734082396	0.0462159027778794	16527149	150	0.0	0.10767790262172285	0.020131086142322098	0.040262172284644196	46.274812734082396	0.0462159027778794	16	COMPLETE
17	0.09691011235955056	2020-05-12 11:06:53.619791	2020-05-12 11:07:03.485498	128	1	512	0.005656185429489431	1.0149118247448923	0.0	0.09691011235955056	0.024812734082397005	0.046348314606741575	48.89559925093633	0.04454662851101903	0.0	0.09691011235955056	0.024812734082397005	0.046348314606741575	48.89559925093633	0.04454662851101903	3724446191	150	0.0	0.09691011235955056	0.024812734082397005	0.046348314606741575	48.89559925093633	0.04454662851101903	17	COMPLETE
18	0.09410112359550561	2020-05-12 11:07:03.497680	2020-05-12 11:07:15.278793	64	1	256	0.2289596896728884	0.9911626054825129	0.0	0.09410112359550561	0.024344569288389514	0.04119850187265917	47.79307116104869	0.04463041597102571	0.0	0.09410112359550561	0.024344569288389514	0.04119850187265917	47.79307116104869	0.04463041597102571	342896435	150	0.0	0.09410112359550561	0.024344569288389514	0.04119850187265917	47.79307116104869	0.04463041597102571	18	COMPLETE
