number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.05126668948990072	2020-03-13 21:07:50.139753	2020-03-13 21:28:50.885605	0.34267029819335915	27.679545166766	1.2180631474074932	0.0301871767452839	64	50	0.027498950478066594	256	0.14603918104163022	0.003309368937578455	0.05126668948990072	0.01078397808969531	0.021082962455779983	1032.9785318954696	0.021912951367304933	0.003309368937578455	0.05126668948990072	0.01078397808969531	0.021082962455779983	1032.9777758758416	0.021912957572598438	219636122	150	0.003309368937578455	0.05126668948990072	0.01078397808969531	0.021082962455779983	1032.9792879150975	0.02191294522311037	0	COMPLETE
1	0.2778443455437635	2020-03-13 21:28:50.932732	2020-03-13 22:02:46.575106	0.8318323401137997	21.43657516606825	2.7114839206771464	0.06589712679121391	256	58	0.006816044510692029	256	0.12008094848639188	0.06966792194453954	0.2778443455437635	0.14561223325345202	0.19619422572178477	847.3436465822207	0.13644270955013763	0.06966792194453954	0.2778443455437635	0.14561223325345202	0.19619422572178477	847.341692342805	0.13644273446689112	4029040344	200	0.06966792194453954	0.2778443455437635	0.14561223325345202	0.19619422572178477	847.3456008216365	0.13644268498464004	1	COMPLETE
2	0.2635512952185325	2020-03-13 22:02:46.623033	2020-03-13 22:33:59.488671	0.4647520076331279	19.2270016142241	9.36118652734664	0.05243930631525614	128	13	0.07990057290097893	512	0.0862391043027393	0.07206436152002739	0.2635512952185325	0.14358667123131347	0.18646582220700672	603.7945480999657	0.1360425427772456	0.07206436152002739	0.2635512952185325	0.14358667123131347	0.18646582220700672	603.7938776674655	0.1360433441863345	2146474086	300	0.07206436152002739	0.2635512952185325	0.14358667123131347	0.18646582220700672	603.795218532466	0.1360418999395894	2	COMPLETE
3	0.29938377268058886	2020-03-13 22:33:59.525280	2020-03-13 23:05:47.033343	0.4184354454955935	23.550625226120804	3.415532985821544	0.043105592213303054	128	50	0.0024130429554769955	256	0.09220354325824326	0.0994237133401803	0.29938377268058886	0.17588154741526874	0.22144242839210315	644.4348967248659	0.1649464560165613	0.0994237133401803	0.29938377268058886	0.17588154741526874	0.22144242839210315	644.434040853589	0.16494651443811142	4045235078	200	0.0994237133401803	0.29938377268058886	0.17588154741526874	0.22144242839210315	644.4357525961428	0.16494639946611817	3	COMPLETE
4	0.33416067556772794	2020-03-13 23:05:47.086167	2020-03-14 00:02:02.894606	0.36788212528307795	10.091884793130806	3.563845836757311	0.05607652521208217	256	32	0.0015410992353058533	128	0.07613596732104456	0.12082049526417893	0.33416067556772794	0.20612233253452014	0.25581992468332765	530.9184069382632	0.19119422574256806	0.12082049526417893	0.33416067556772794	0.20612233253452014	0.25581992468332765	530.9169234280497	0.19119426712663148	1062514429	200	0.12082049526417893	0.33416067556772794	0.20612233253452014	0.25581992468332765	530.9198904484765	0.1911941852493051	4	COMPLETE
5	0.3067727947050097	2020-03-14 00:02:02.951712	2020-03-14 00:33:34.830047	0.6694708868079327	9.630754596128206	5.386328652922247	0.012516602442089467	128	24	0.020942377428062202	512	0.09847704687277711	0.10142074631975351	0.3067727947050097	0.1785632774164099	0.22831792765034806	693.4400890106128	0.16860474922166346	0.10142074631975351	0.3067727947050097	0.1785632774164099	0.22831792765034806	693.4391760812507	0.16860477114094766	2823050029	300	0.10142074631975351	0.3067727947050097	0.1785632774164099	0.22831792765034806	693.4410019399749	0.16860472786283032	5	COMPLETE
6	0.3058028072577884	2020-03-14 00:33:34.875466	2020-03-14 01:09:51.329067	0.12822292647609068	14.590612462094331	5.740190442514058	0.062431027308868264	64	4	0.007169861210926641	512	0.06727283937259804	0.1058427479173799	0.3058028072577884	0.18241469816272965	0.22860321807600137	467.0035376012781	0.17200612955010847	0.1058427479173799	0.3058028072577884	0.18241469816272965	0.22860321807600137	467.0031381946822	0.1720061508213978	3418527065	350	0.1058427479173799	0.3058028072577884	0.18241469816272965	0.22860321807600137	467.003937007874	0.17200610897444915	6	COMPLETE
7	0.3342177336528586	2020-03-14 01:09:51.369900	2020-03-14 01:40:59.023263	0.37694158070910494	10.931582141276118	7.296650477956922	0.04304974494204384	64	39	0.0020984424010452693	256	0.05638594556833415	0.12173342462626954	0.3342177336528586	0.20329795732055234	0.2537943626611891	389.3773536460116	0.1914720786874593	0.12173342462626954	0.3342177336528586	0.20329795732055234	0.2537943626611891	389.3770398265434	0.1914720927179205	7633385	200	0.12173342462626954	0.3342177336528586	0.20329795732055234	0.2537943626611891	389.3776674654799	0.19147206501220207	7	COMPLETE
8	0.2619536688348739	2020-03-14 01:40:59.077477	2020-03-14 02:12:46.729591	0.8150232616337422	23.172833789565907	3.5733419806983884	0.010781660803052694	256	2	0.0232359126698233	512	0.11026065155504848	0.06604473353874243	0.2619536688348739	0.13862261782494578	0.1869793449731827	775.1782637224695	0.13049725961804665	0.06604473353874243	0.2619536688348739	0.13862261782494578	0.1869793449731827	775.1769656510328	0.13049731552246574	271035983	300	0.06604473353874243	0.2619536688348739	0.13862261782494578	0.1869793449731827	775.1795617939061	0.13049720573994034	8	COMPLETE
9	0.1840693826315189	2020-03-14 02:12:46.767169	2020-03-14 02:45:36.495292	0.1627594601025776	23.6474500115055	4.535546374232921	0.014573152620540092	128	1	0.06168290715028797	512	0.08526703852170193	0.03982654342120279	0.1840693826315189	0.09040853588953554	0.12381604473353874	597.0354758644299	0.09028966324139992	0.03982654342120279	0.1840693826315189	0.09040853588953554	0.12381604473353874	597.0347769028872	0.09028966712551911	2870381029	350	0.03982654342120279	0.1840693826315189	0.09040853588953554	0.12381604473353874	597.0361748259728	0.09028965938655689	9	COMPLETE
