number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0003541076487252125	2020-04-06 18:19:50.905540	2020-04-06 18:29:47.527507	0.48880130056815924	20.192474409621983	128	64	100	0.0033672088733027556	256	1.0636617258853083	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	21564.178293201134	0.0005240447218769578	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	21478.59525495751	0.0007019053267925855	476615737	150	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	21649.76133144476	0.0005217800802067081	0	COMPLETE
1	0.0019475920679886685	2020-04-06 18:29:47.575712	2020-04-06 18:40:38.764449	0.6845888761654942	4.58999235038025	256	256	50	0.03605820581090481	256	1.0186540696889015	0.0005311614730878187	0.0019475920679886685	0.0017705382436260624	0.0017705382436260624	20651.18263101983	0.001376349630198217	0.0005311614730878187	0.0019475920679886685	0.0017705382436260624	0.0017705382436260624	20650.820821529745	0.0013763531851116342	4153230008	150	0.0005311614730878187	0.0019475920679886685	0.0017705382436260624	0.0017705382436260624	20651.544440509915	0.0013763460831843764	1	COMPLETE
2	0.0003541076487252125	2020-04-06 18:40:38.816457	2020-04-06 18:50:58.557033	0.28597473324883077	11.527138608139111	256	64	52	0.0726200952076266	256	0.9821759202365115	0.0	0.0003541076487252125	0.0	0.0	19912.369157223795	0.0003594280040148097	0.0	0.0003541076487252125	0.0	0.0	19743.762393767705	0.00037226963006632376	1942477080	150	0.0	0.0003541076487252125	0.0	0.0	20080.975920679888	0.0003572208355902423	2	COMPLETE
3	0.000708215297450425	2020-04-06 18:50:58.593809	2020-04-06 19:08:32.004407	0.11595987514127369	24.974719809461376	128	128	18	0.02454467972868098	128	0.9932526643255524	0.00017705382436260624	0.000708215297450425	0.0003541076487252125	0.0003541076487252125	20136.63544617564	0.0006269402146696985	0.0003541076487252125	0.0012393767705382436	0.0005311614730878187	0.000708215297450425	19106.07666430595	0.0009468793186003059	1072344814	150	0.00017705382436260624	0.000708215297450425	0.0003541076487252125	0.0003541076487252125	21167.194228045326	0.0006090486190899109	3	COMPLETE
4	0.318342776203966	2020-04-06 19:08:32.042573	2020-04-06 19:24:03.098409	0.425336028004379	2.542205104531413	256	64	77	0.0018998103316522064	256	0.09747608999063033	0.021246458923512748	0.318342776203966	0.1512039660056657	0.22308781869688385	1975.7824008498583	0.11816497300860433	0.021246458923512748	0.318342776203966	0.1512039660056657	0.22308781869688385	1975.7818696883853	0.1181649731558133	3382947283	200	0.021246458923512748	0.318342776203966	0.1512039660056657	0.22308781869688385	1975.7829320113315	0.11816497286152843	4	COMPLETE
5	0.013987252124645893	2020-04-06 19:24:03.151894	2020-04-06 20:08:03.220764	0.5857712445533961	4.370658642103073	128	256	66	0.014849539290670465	128	0.878597231141832	0.004426345609065156	0.013987252124645893	0.0113314447592068	0.012570821529745042	17813.501770538245	0.008901761705901503	0.004426345609065156	0.013987252124645893	0.0113314447592068	0.012570821529745042	17813.494865439094	0.008901761733385236	3588785963	300	0.004426345609065156	0.013987252124645893	0.0113314447592068	0.012570821529745042	17813.508675637393	0.0089017616784215	5	COMPLETE
6	0.3728753541076487	2020-04-06 20:08:03.257076	2020-04-06 20:42:52.671235	0.5422217193109227	1.7002288377185943	128	128	35	0.0019983684928589714	128	0.10815869761136991	0.0339943342776204	0.3728753541076487	0.20396600566572237	0.2797450424929179	2191.9776912181305	0.1488260832859748	0.0339943342776204	0.3728753541076487	0.20396600566572237	0.2797450424929179	2191.9768059490084	0.14882608342397094	594270352	250	0.0339943342776204	0.3728753541076487	0.20396600566572237	0.2797450424929179	2191.978576487252	0.14882608314814466	6	COMPLETE
7	0.0010623229461756375	2020-04-06 20:42:52.722329	2020-04-06 20:53:03.425201	0.5090187351518505	25.678268942475793	256	64	25	0.022754424179568977	256	0.9836277910264494	0.0	0.0010623229461756375	0.00017705382436260624	0.00017705382436260624	19941.35995042493	0.0005071195872067353	0.0	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	19563.005842776205	0.0006137446003548624	2970335578	150	0.0	0.0010623229461756375	0.00017705382436260624	0.00017705382436260624	20319.714058073656	0.0004937916425772281	7	COMPLETE
8	0.17723087818696884	2020-04-06 20:53:03.463629	2020-04-06 21:20:30.815866	0.965485240166641	3.924956768953395	256	256	11	0.001417194279280215	128	0.32813117079956267	0.05311614730878187	0.17723087818696884	0.11189801699716714	0.13774787535410765	6652.542581444759	0.09601796103325143	0.05311614730878187	0.17723087818696884	0.11189801699716714	0.13774787535410765	6652.540014164306	0.09601797898719316	2238746702	200	0.05311614730878187	0.17723087818696884	0.11189801699716714	0.13774787535410765	6652.545148725212	0.09601794326234031	8	COMPLETE
9	0.0012393767705382436	2020-04-06 21:20:30.852558	2020-04-06 21:38:14.623353	0.595290336907702	17.073182660198842	128	128	94	0.040370050757616745	128	0.9462735356791001	0.0	0.0012393767705382436	0.0003541076487252125	0.0008852691218130312	19184.34366147309	0.0009056383239521251	0.0003541076487252125	0.002478753541076487	0.0008852691218130312	0.001593484419263456	17968.824893767705	0.0015446673250472478	1768361265	150	0.0	0.0012393767705382436	0.0003541076487252125	0.0008852691218130312	20399.86242917847	0.0008716483260329746	9	COMPLETE
