number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0007702841492639507	2020-02-29 17:08:00.491240	2020-02-29 18:47:16.070076	128	2	0.017146023339662583	0.11456681980347487	512	0.030719014867495675	0.9838887524543264	0.00017117425539198904	0.0007702841492639507	0.00034234851078397807	0.00048499372361063563	7028.969202898551	0.0010734849584704874	0.00017117425539198904	0.0007702841492639507	0.00034234851078397807	0.00048499372361063563	7028.943968960401	0.0010734902473524114	3469131812	150	0.00017117425539198904	0.0007702841492639507	0.00034234851078397807	0.00048499372361063563	7028.9944368367	0.0010734796987122116	0	COMPLETE
1	0.0005420518087412986	2020-02-29 18:47:16.118999	2020-02-29 19:47:23.332082	64	1	0.06846794832219036	0.011057475273403667	512	0.3131468787907677	1.0052931343885088	8.558712769599452e-05	0.0005420518087412986	0.0002567613830879836	0.0003138194682186466	7183.922172771881	0.0006438074325986251	8.558712769599452e-05	0.0005420518087412986	0.0002567613830879836	0.0003138194682186466	7183.908336186238	0.0006438088903162269	186387531	150	8.558712769599452e-05	0.0005420518087412986	0.0002567613830879836	0.0003138194682186466	7183.936009357526	0.0006438059776548121	1	COMPLETE
2	0.0006846970215679561	2020-02-29 19:47:23.365875	2020-02-29 20:47:30.526112	64	2	0.014279210508999114	0.012924172522908586	512	0.15558190373524103	1.0167375831016217	2.8529042565331506e-05	0.0006846970215679561	5.705808513066301e-05	0.00034234851078397807	7265.782237818099	0.0006353387489173614	2.8529042565331506e-05	0.0006846970215679561	5.705808513066301e-05	0.00034234851078397807	7265.769142987561	0.0006353402417775027	1044883669	150	2.8529042565331506e-05	0.0006846970215679561	5.705808513066301e-05	0.00034234851078397807	7265.795332648637	0.0006353372587725987	2	COMPLETE
3	0.0005705808513066301	2020-02-29 20:47:30.564314	2020-02-29 23:49:41.416887	256	1	0.002483447789288792	0.06724065623086335	128	0.004062315051624719	0.9861753637225864	5.705808513066301e-05	0.0005705808513066301	0.00022823234052265205	0.00028529042565331506	7044.913999201187	0.0007210559895787439	5.705808513066301e-05	0.0005705808513066301	0.00022823234052265205	0.00028529042565331506	7044.863745292708	0.0007210689074895587	2748934589	150	5.705808513066301e-05	0.0005705808513066301	0.00022823234052265205	0.00028529042565331506	7044.964253109666	0.0007210431859294622	3	COMPLETE
4	0.0007988131918292822	2020-02-29 23:49:41.458007	2020-03-01 01:30:16.588901	128	2	0.01663935288276248	0.04891825751389237	256	0.17673472679940594	0.9990240340316444	8.558712769599452e-05	0.0007988131918292822	0.00022823234052265205	0.0003708775533493096	7138.292337099167	0.0007248664019041619	8.558712769599452e-05	0.0007988131918292822	0.00022823234052265205	0.0003708775533493096	7138.267145954582	0.0007248694770325842	2677495467	150	8.558712769599452e-05	0.0007988131918292822	0.00022823234052265205	0.0003708775533493096	7138.317528243752	0.0007248633320751595	4	COMPLETE
5	0.0006276389364372932	2020-03-01 01:30:16.635787	2020-03-01 04:32:22.292505	256	2	0.0021434285812982944	0.18104733443472332	128	0.0012924331572543425	0.9834155192137166	5.705808513066301e-05	0.0006276389364372932	0.00011411617026132602	0.00034234851078397807	7025.744636539997	0.0006722027981529785	5.705808513066301e-05	0.0006276389364372932	0.00011411617026132602	0.00034234851078397807	7025.694568070296	0.0006722096937530597	3957701969	150	5.705808513066301e-05	0.0006276389364372932	0.00011411617026132602	0.00034234851078397807	7025.7947050097	0.0006721959313260953	5	COMPLETE
6	0.0005705808513066301	2020-03-01 04:32:22.329551	2020-03-01 07:31:20.361129	256	1	0.05764644143990531	0.050613950324382415	256	0.4548679484110632	0.988734480717743	0.00017117425539198904	0.0005705808513066301	0.00028529042565331506	0.0004564646810453041	7064.514720985963	0.0007983943129812906	0.00017117425539198904	0.0005705808513066301	0.00028529042565331506	0.0004564646810453041	7064.461599908707	0.0007984021337988964	934931268	150	0.00017117425539198904	0.0005705808513066301	0.00028529042565331506	0.0004564646810453041	7064.56784206322	0.0007983865197702048	6	COMPLETE
7	0.0005991098938719617	2020-03-01 07:31:20.394970	2020-03-01 09:10:25.697931	128	2	0.006044884989373367	0.07186716026846243	512	0.06689355050174861	0.9966283291500141	5.705808513066301e-05	0.0005991098938719617	0.00019970329795732054	0.00028529042565331506	7121.883316215908	0.0006548424099601705	5.705808513066301e-05	0.0005991098938719617	0.00019970329795732054	0.00028529042565331506	7121.858438890791	0.0006548519238298436	3685275964	150	5.705808513066301e-05	0.0005991098938719617	0.00019970329795732054	0.00028529042565331506	7121.908193541025	0.0006548329926120644	7	COMPLETE
8	0.0007132260641332877	2020-03-01 09:10:25.740731	2020-03-01 10:53:43.612953	128	2	0.004709770545585345	0.26204932232607514	128	0.010796921742664875	0.989404440388035	5.705808513066301e-05	0.0007132260641332877	0.00017117425539198904	0.0003708775533493096	7068.8841150291	0.0007017121377190438	5.705808513066301e-05	0.0007132260641332877	0.00017117425539198904	0.0003708775533493096	7068.859038000684	0.0007017175140998508	330513616	150	5.705808513066301e-05	0.0007132260641332877	0.00017117425539198904	0.0003708775533493096	7068.909192057515	0.0007017067873355887	8	COMPLETE
9	0.0005420518087412986	2020-03-01 10:53:43.649147	2020-03-01 11:55:14.855473	64	1	0.025737246170149115	0.0632124609181761	256	0.2997794999683055	1.0048200476294085	5.705808513066301e-05	0.0005420518087412986	0.00022823234052265205	0.00034234851078397807	7180.822449503595	0.0006878713317563747	5.705808513066301e-05	0.0005420518087412986	0.00022823234052265205	0.00034234851078397807	7180.808855414813	0.0006878731791755689	62011142	150	5.705808513066301e-05	0.0005420518087412986	0.00022823234052265205	0.00034234851078397807	7180.836043592377	0.0006878694879490185	9	COMPLETE
