number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					model.embedding_dim	model.relation_dim	model.scoring_fct_norm	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	151	201	251	301	501	551
0	TrialState.COMPLETE	0.009844192634560907	2020-01-07 10:52:18.073776	2020-01-07 13:38:09.402523	200.0	100.0	2	71.0	0.09454206051863294	800.0	1.0103802467195868	0.000708215297450425	0.009844192634560907	0.007790368271954674	0.008746458923512748	20484.114429886686	0.00478608644677723	0.000708215297450425	0.009844192634560907	0.007790368271954674	0.008746458923512748	20484.100991501415	0.0047860867427702925	0.000708215297450425	0.009844192634560907	0.007790368271954674	0.008746458923512748	20484.127868271953	0.004786086151221789	0		0.009324834749763929	0.00964943342776204					
1	TrialState.COMPLETE	0.33839412181303113	2020-01-07 13:38:09.403603	2020-01-07 14:26:37.329168	150.0	200.0	1	11.0	0.004502314546338747	1000.0	0.2875723112447669	0.007436260623229462	0.33839412181303113	0.21157932011331446	0.2716890934844193	5829.139673335694	0.12790086211509163	0.007436260623229462	0.33839412181303113	0.21157932011331446	0.2716890934844193	5829.1373052407935	0.12790209180150083	0.007436260623229462	0.33839412181303113	0.21157932011331446	0.2716890934844193	5829.142041430595	0.12789987833693314	1	0.34817634560906513	0.34165486307837584						
2	TrialState.COMPLETE	0.3286391370668991	2020-01-07 14:26:37.329995	2020-01-07 22:03:01.036393	100.0	150.0	2	61.0	0.0019636528714616925	800.0	0.5458510060424233	0.002247221616910002	0.3286391370668991	0.22740520810634124	0.2806575506646328	11066.770470146	0.12687334047536752	0.002247221616910002	0.3286391370668991	0.22740520810634124	0.2806575506646328	11066.764423076924	0.12687334426902325	0.002247221616910002	0.3286391370668991	0.22740520810634124	0.2806575506646328	11066.77651721508	0.1268733367308556	2							0.32780710790625806	0.32825779036827196
3	TrialState.COMPLETE	0.3257908404154863	2020-01-07 22:03:01.037156	2020-01-08 07:35:30.426913	100.0	150.0	2	61.0	0.001560345851988194	700.0	0.5581645135691237	0.0025495750708215297	0.3257908404154863	0.21914542020774316	0.27527148253068934	11316.38908168083	0.1241239771970143	0.0025495750708215297	0.3257908404154863	0.21914542020774316	0.2752832861189802	11316.382813975448	0.12412419635445507	0.0025495750708215297	0.3257908404154863	0.21914542020774316	0.27527148253068934	11316.395349386214	0.12412379387637504	3								
4	TrialState.COMPLETE	0.3345874645892351	2020-01-08 07:35:30.427687	2020-01-08 09:29:05.078491	100.0	150.0	2	11.0	0.0025520672017884088	500.0	0.4227131493880969	0.0030099150141643057	0.3345874645892351	0.21160145184135978	0.27237517705382436	8568.91100832153	0.12393094649610574	0.0030099150141643057	0.3345874645892351	0.21160145184135978	0.27237517705382436	8568.907533640227	0.12393094691426086	0.0030099150141643057	0.3345874645892351	0.21160145184135978	0.27237517705382436	8568.914483002833	0.12393094607895129	4					0.33486779981114256	0.3347076082557669		
5	TrialState.COMPLETE	0.01938739376770538	2020-01-08 09:29:05.079228	2020-01-08 12:56:29.970609	150.0	100.0	1	91.0	0.04166012508712797	700.0	0.9707459898206018	0.0009442870632672333	0.01938739376770538	0.015167610953729933	0.016849622285174694	19680.94968720491	0.008994139359561594	0.0009442870632672333	0.01938739376770538	0.015167610953729933	0.016849622285174694	19680.937942634562	0.008994139521719693	0.0009442870632672333	0.01938739376770538	0.015167610953729933	0.016849622285174694	19680.96143177526	0.008994139197482017	5			0.018103753541076486	0.018873937677053823				
