number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1921431016775077	2020-03-09 09:46:12.465662	2020-03-09 10:05:54.123873	64	55	0.06804119864572891	512	0.09288030610013495	0.05046787629807144	0.1921431016775077	0.10124957206436153	0.1367111719730686	651.300011411617	0.09878818613974362	0.05046787629807144	0.1921431016775077	0.10124957206436153	0.1367111719730686	651.2998117083191	0.09878818755670105	1276537897	150	0.05046787629807144	0.1921431016775077	0.10124957206436153	0.1367111719730686	651.300211114915	0.09878818473082344	0	COMPLETE
1	0.35356042451215336	2020-03-09 10:05:54.170142	2020-03-09 11:26:06.114619	256	70	0.0012332119060241662	256	0.038156124375358876	0.11374529270797672	0.35356042451215336	0.20837612689718132	0.2636083533036631	261.57533093689375	0.19230891751964355	0.11374529270797672	0.35356042451215336	0.20837612689718132	0.2636083533036631	261.5752881433299	0.192308917988492	2564378273	250	0.11374529270797672	0.35356042451215336	0.20837612689718132	0.2636083533036631	261.5753737304576	0.19230891705316114	1	COMPLETE
2	0.2974723268287116	2020-03-09 11:26:06.161557	2020-03-09 11:54:47.340870	64	23	0.0049903659983328765	256	0.04700438420122933	0.09020883259157823	0.2974723268287116	0.17482597284035148	0.22061508615770856	325.3514492753623	0.16042693650004913	0.09020883259157823	0.2974723268287116	0.17482597284035148	0.22061508615770856	325.35133515919205	0.1604269400007115	627728514	150	0.09020883259157823	0.2974723268287116	0.17482597284035148	0.22061508615770856	325.3515633915326	0.16042693304598796	2	COMPLETE
3	0.312564190345772	2020-03-09 11:54:47.373728	2020-03-09 12:26:29.116295	256	29	0.004243790306710061	256	0.04522732408904679	0.1009642816387082	0.312564190345772	0.18592377039826544	0.23513636882346228	312.3277986990757	0.17248911474126247	0.1009642816387082	0.312564190345772	0.18592377039826544	0.23513636882346228	312.32771311194796	0.17248911840644254	1334374066	150	0.1009642816387082	0.312564190345772	0.18592377039826544	0.23513636882346228	312.32788428620336	0.17248911113197085	3	COMPLETE
4	0.2978146753394956	2020-03-09 12:26:29.150357	2020-03-09 13:15:50.376828	128	27	0.004636400786998647	128	0.04886275588220808	0.09397466621020198	0.2978146753394956	0.1726577656053863	0.22021567956179391	336.56232169348397	0.16172832338548818	0.09397466621020198	0.2978146753394956	0.1726577656053863	0.22021567956179391	336.56225037087756	0.16172833478813314	503714037	150	0.09397466621020198	0.2978146753394956	0.1726577656053863	0.22021567956179391	336.56239301609037	0.16172831227931875	4	COMPLETE
5	0.3425196850393701	2020-03-09 13:15:50.411541	2020-03-09 14:42:46.249908	256	74	0.0023888522277116155	128	0.03911322044470421	0.10952299440830766	0.3425196850393701	0.20044505306401916	0.2554490471299783	268.7940203126783	0.1864662037076141	0.10952299440830766	0.3425196850393701	0.20044505306401916	0.2554490471299783	268.79399178363576	0.1864662037645072	855669800	200	0.10952299440830766	0.3425196850393701	0.20044505306401916	0.2554490471299783	268.7940488417209	0.1864662036508236	5	COMPLETE
6	0.18735022252653202	2020-03-09 14:42:46.285440	2020-03-09 15:18:35.500944	64	3	0.0174596950600549	512	0.09479804139899335	0.05303549012895127	0.18735022252653202	0.1025048499372361	0.1327456350564875	666.0300125527788	0.09960140158934996	0.05303549012895127	0.18735022252653202	0.1025048499372361	0.1327456350564875	666.0298984366085	0.0996014017387081	1332376300	250	0.05303549012895127	0.18735022252653202	0.1025048499372361	0.1327456350564875	666.030126668949	0.09960140144022878	6	COMPLETE
7	0.3156738559853931	2020-03-09 15:18:35.534777	2020-03-09 16:20:54.902094	256	93	0.00730956073394665	128	0.04594365273507124	0.10735478717334246	0.3156738559853931	0.1909734109323291	0.2403001255277873	316.9342548214082	0.17736156279794316	0.10735478717334246	0.3156738559853931	0.1909734109323291	0.2403001255277873	316.9341549697592	0.1773615632820788	390842191	150	0.10735478717334246	0.3156738559853931	0.1909734109323291	0.2403001255277873	316.93435467305716	0.1773615623157757	7	COMPLETE
8	0.01380805660162045	2020-03-09 16:20:54.937065	2020-03-09 17:46:45.561979	128	1	0.05220142513332015	128	0.5733347457938996	0.005962569896154285	0.01380805660162045	0.007788428620335502	0.00984251968503937	4072.9817984708434	0.009987625952741271	0.005962569896154285	0.01380805660162045	0.007788428620335502	0.00984251968503937	4072.9809996576514	0.009987626318146809	3677493245	250	0.005962569896154285	0.01380805660162045	0.007788428620335502	0.00984251968503937	4072.9825972840354	0.009987625587979316	8	COMPLETE
9	0.29821408193541027	2020-03-09 17:46:45.597819	2020-03-09 18:29:10.608536	64	14	0.0010923886927455687	256	0.0492475520372256	0.09260527216706607	0.29821408193541027	0.17528243752139677	0.22127125413671117	340.3461000798813	0.16200400844899732	0.09260527216706607	0.29821408193541027	0.17528243752139677	0.22127125413671117	340.34600022823236	0.1620040089915929	3468497738	200	0.09260527216706607	0.29821408193541027	0.17528243752139677	0.22127125413671117	340.3461999315303	0.16200400790886935	9	COMPLETE
