Replicate	Epoch	Loss
0	0	0.008221020463133555
0	1	0.0011708142527533485
0	2	0.00013290879222896453
0	3	2.5874597582719114e-05
0	4	1.3224610985276466e-05
0	5	1.047412978820778e-05
0	6	9.431287067355828e-06
0	7	1.0553096990241666e-05
0	8	1.2068863741115654e-05
0	9	1.4402414921730824e-05
0	10	1.6212339741462275e-05
0	11	1.7760245717249644e-05
0	12	1.8425947719744032e-05
0	13	2.0792408855141244e-05
0	14	2.2204927056985133e-05
0	15	2.1373034248633233e-05
0	16	2.174709667873314e-05
0	17	2.189686029828784e-05
0	18	2.1857416640862135e-05
0	19	2.1246066571857466e-05
0	20	2.0467365162719645e-05
0	21	2.0091040138749093e-05
0	22	2.09300093694644e-05
0	23	1.9561311574642685e-05
0	24	1.8534343999762963e-05
0	25	1.7615407441607485e-05
0	26	1.7705231598593518e-05
0	27	1.8313748949191685e-05
0	28	1.7633106696552867e-05
0	29	1.6388928342190697e-05
0	30	1.828332898830264e-05
0	31	1.690323165660793e-05
0	32	1.5445082122684397e-05
0	33	1.7048428338757543e-05
0	34	1.4801906403032018e-05
0	35	1.6498442435546906e-05
0	36	1.7277806210948828e-05
0	37	1.6424259630860397e-05
0	38	1.482116777707776e-05
0	39	1.4418716235053573e-05
0	40	1.5146980725142939e-05
0	41	1.654462125200244e-05
0	42	1.5282625173612843e-05
0	43	1.4627199704773772e-05
0	44	1.428170979529866e-05
0	45	1.4634149370750094e-05
0	46	1.4224764517969663e-05
0	47	1.4050712298456425e-05
0	48	1.53199793557269e-05
0	49	1.4482562510735478e-05
0	50	1.369430513912321e-05
0	51	1.4203248260080292e-05
0	52	1.3881477076231855e-05
0	53	1.3024728812070345e-05
0	54	1.254533139628731e-05
0	55	1.2948261163262361e-05
0	56	1.3051309426599885e-05
0	57	1.3222943744540874e-05
0	58	1.1848795107520533e-05
0	59	1.3006938508865656e-05
0	60	1.3008698801443944e-05
0	61	1.276619746873594e-05
0	62	1.2908599518228231e-05
0	63	1.2364118500587905e-05
0	64	1.225013219202268e-05
0	65	1.2335271162609407e-05
0	66	1.2830679304489515e-05
0	67	1.2766153522788025e-05
0	68	1.3197527333217902e-05
0	69	1.2085506213960646e-05
0	70	1.2510579908463303e-05
0	71	1.154656031060348e-05
0	72	1.2030475663455313e-05
0	73	1.2670645802498255e-05
0	74	1.2275760655629857e-05
0	75	1.2054413055598595e-05
0	76	1.1474103147315327e-05
0	77	1.2889068699398903e-05
0	78	1.3387519979619318e-05
0	79	1.1741055240990123e-05
0	80	1.1065561332802614e-05
0	81	1.1423126540548312e-05
0	82	1.1384950335515288e-05
0	83	1.2212322270260892e-05
0	84	1.094514996262507e-05
0	85	1.161849005391438e-05
0	86	1.1767150098314038e-05
0	87	1.1639163272578988e-05
0	88	1.2446094869221893e-05
0	89	1.2178942208151802e-05
0	90	1.2408187410787198e-05
0	91	1.2639983239177628e-05
0	92	1.1717889026779243e-05
0	93	1.2071162339688321e-05
0	94	1.2602978428841962e-05
0	95	1.2202769441948027e-05
0	96	1.1301481922444097e-05
0	97	1.2418168017524061e-05
0	98	1.1129401863761025e-05
0	99	1.2449723900642467e-05
0	100	1.268815615530898e-05
0	101	1.160206909012221e-05
0	102	1.1427421500740021e-05
0	103	1.19072991526672e-05
0	104	1.196117822799724e-05
0	105	1.128591159283825e-05
0	106	1.1588856092389388e-05
0	107	1.1194305469613773e-05
0	108	1.1805134474448295e-05
0	109	1.2656545561263683e-05
0	110	1.2318810370794196e-05
0	111	1.3161124027136368e-05
0	112	1.2966887882756317e-05
0	113	1.2620803389936379e-05
0	114	1.1589088815360799e-05
0	115	1.1727922644002904e-05
0	116	1.2439533677055048e-05
0	117	1.1657311051071095e-05
0	118	1.2750133071524643e-05
0	119	1.2248166928396934e-05
0	120	1.1820314083065607e-05
0	121	1.3236448116481073e-05
0	122	1.3184443879522915e-05
0	123	1.2918795989264475e-05
0	124	1.1559147521021388e-05
0	125	1.2738589391028271e-05
0	126	1.2028492457873255e-05
0	127	1.1725497424235372e-05
0	128	1.2297317374552833e-05
0	129	1.3721763040443316e-05
0	130	1.3134567247387847e-05
0	131	1.2152882220559915e-05
0	132	1.1745395081497169e-05
0	133	1.2365618207089855e-05
0	134	1.2600837839015544e-05
0	135	1.211823647898628e-05
0	136	1.2149637997151525e-05
0	137	1.2712436724805573e-05
0	138	1.3407868860085356e-05
0	139	1.2668153737187478e-05
0	140	1.2290508693893518e-05
0	141	1.2998190904140501e-05
0	142	1.305919755609296e-05
0	143	1.2739258436505045e-05
0	144	1.367939474199286e-05
0	145	1.2426483930747437e-05
0	146	1.2752623442663913e-05
0	147	1.3493559771036542e-05
0	148	1.3260526424430504e-05
0	149	1.2676360719308202e-05
0	150	1.3094458557406209e-05
0	151	1.305617790811368e-05
0	152	1.2450738364879223e-05
0	153	1.392122113264059e-05
0	154	1.3429577194134347e-05
0	155	1.3272518557568414e-05
0	156	1.3574726656636915e-05
0	157	1.2565374000530663e-05
0	158	1.3463327534509556e-05
0	159	1.3148540594880266e-05
0	160	1.3378619039542997e-05
0	161	1.4428804190033477e-05
0	162	1.3979080597406366e-05
0	163	1.4466079247847136e-05
0	164	1.3578929315647017e-05
0	165	1.3116708814609039e-05
0	166	1.3234092052775656e-05
0	167	1.331005667792e-05
0	168	1.2579813150058976e-05
0	169	1.3441977554325259e-05
0	170	1.3947977123637313e-05
0	171	1.4305744732380005e-05
0	172	1.323736237098045e-05
0	173	1.3803225857743442e-05
0	174	1.5537736443392885e-05
0	175	1.4725095971173622e-05
0	176	1.3080951788159709e-05
0	177	1.4307001421143526e-05
0	178	1.4918629195337418e-05
0	179	1.4342840372654617e-05
0	180	1.3843005674721094e-05
0	181	1.3494738702060358e-05
0	182	1.3994177901119444e-05
0	183	1.4225690325417528e-05
0	184	1.4861187615946991e-05
0	185	1.549317754443779e-05
0	186	1.4357371781275467e-05
0	187	1.3123443349519275e-05
0	188	1.5062197564734372e-05
0	189	1.4590315207379655e-05
0	190	1.5426836740709466e-05
0	191	1.402476937061078e-05
0	192	1.4076299105273839e-05
