number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9358614232209738	2020-05-13 17:14:15.583119	2020-05-13 17:15:23.439591	64	2	128	0.006452559595911265	0.09179791615585263	0.398876404494382	0.9358614232209738	0.7228464419475655	0.8319288389513109	4.40308988764045	0.5853094391907909	0.398876404494382	0.9358614232209738	0.7228464419475655	0.8319288389513109	4.40308988764045	0.5853094391907909	2540425524	450	0.398876404494382	0.9358614232209738	0.7228464419475655	0.8319288389513109	4.40308988764045	0.5853094391907909	0	COMPLETE
1	0.6334269662921348	2020-05-13 17:15:23.457701	2020-05-13 17:16:54.024097	256	1	128	0.5278972162739779	0.31187622132100695	0.29307116104868913	0.6334269662921348	0.4798689138576779	0.5397940074906367	15.24625468164794	0.41567542156312637	0.29307116104868913	0.6334269662921348	0.4798689138576779	0.5397940074906367	15.24625468164794	0.41567542156312637	250123761	200	0.29307116104868913	0.6334269662921348	0.4798689138576779	0.5397940074906367	15.24625468164794	0.41567542156312637	1	COMPLETE
2	0.9405430711610487	2020-05-13 17:16:54.036030	2020-05-13 17:18:08.658592	64	2	256	0.022955653002939197	0.0814036753339072	0.40262172284644193	0.9405430711610487	0.7158239700374532	0.8314606741573034	3.9147940074906367	0.5867951453452248	0.40262172284644193	0.9405430711610487	0.7158239700374532	0.8314606741573034	3.9147940074906367	0.5867951453452248	3928161829	650	0.40262172284644193	0.9405430711610487	0.7158239700374532	0.8314606741573034	3.9147940074906367	0.5867951453452248	2	COMPLETE
3	0.9456928838951311	2020-05-13 17:18:08.676870	2020-05-13 17:20:21.361802	128	2	128	0.0170917050903018	0.0801287533284587	0.4002808988764045	0.9456928838951311	0.7275280898876404	0.8403558052434457	3.8637640449438204	0.5870184825058068	0.4002808988764045	0.9456928838951311	0.7275280898876404	0.8403558052434457	3.8637640449438204	0.5870184825058068	377711038	600	0.4002808988764045	0.9456928838951311	0.7275280898876404	0.8403558052434457	3.8637640449438204	0.5870184825058068	3	COMPLETE
4	0.9349250936329588	2020-05-13 17:20:21.380309	2020-05-13 17:20:53.511082	128	1	512	0.02273722198227041	0.08198617402750176	0.4199438202247191	0.9349250936329588	0.723314606741573	0.827247191011236	3.9691011235955056	0.5944632798377137	0.4199438202247191	0.9349250936329588	0.723314606741573	0.827247191011236	3.9691011235955056	0.5944632798377137	461104316	200	0.4199438202247191	0.9349250936329588	0.723314606741573	0.827247191011236	3.9691011235955056	0.5944632798377137	4	COMPLETE
5	0.9466292134831461	2020-05-13 17:20:53.522948	2020-05-13 17:23:05.017848	128	2	128	0.0029050779446642425	0.0772425563306607	0.3899812734082397	0.9466292134831461	0.7228464419475655	0.8412921348314607	3.7228464419475658	0.5821445406021092	0.3899812734082397	0.9466292134831461	0.7228464419475655	0.8412921348314607	3.7228464419475658	0.5821445406021092	375831987	600	0.3899812734082397	0.9466292134831461	0.7228464419475655	0.8412921348314607	3.7228464419475658	0.5821445406021092	5	COMPLETE
6	0.9222846441947565	2020-05-13 17:23:05.035708	2020-05-13 17:24:13.994796	64	2	512	0.06436919381602685	0.09890592449226099	0.3792134831460674	0.9222846441947565	0.6910112359550562	0.802434456928839	4.7495318352059925	0.5635520053286058	0.3792134831460674	0.9222846441947565	0.6910112359550562	0.802434456928839	4.7495318352059925	0.5635520053286058	855665872	700	0.3792134831460674	0.9222846441947565	0.6910112359550562	0.802434456928839	4.7495318352059925	0.5635520053286058	6	COMPLETE
7	0.899812734082397	2020-05-13 17:24:14.006342	2020-05-13 17:24:48.411245	128	1	256	0.2595442094680219	0.10391264491407584	0.3782771535580524	0.899812734082397	0.6690074906367042	0.7869850187265918	5.049157303370786	0.5534876446806981	0.3782771535580524	0.899812734082397	0.6690074906367042	0.7869850187265918	5.049157303370786	0.5534876446806981	1625368534	200	0.3782771535580524	0.899812734082397	0.6690074906367042	0.7869850187265918	5.049157303370786	0.5534876446806981	7	COMPLETE
8	0.9424157303370787	2020-05-13 17:24:48.423132	2020-05-13 17:26:20.424618	64	2	256	0.07463311114384392	0.08083261911973552	0.4054307116104869	0.9424157303370787	0.7256554307116105	0.8323970037453183	3.8899812734082397	0.5892103602536328	0.4054307116104869	0.9424157303370787	0.7256554307116105	0.8323970037453183	3.8899812734082397	0.5892103602536328	2280276348	800	0.4054307116104869	0.9424157303370787	0.7256554307116105	0.8323970037453183	3.8899812734082397	0.5892103602536328	8	COMPLETE
9	0.9302434456928839	2020-05-13 17:26:20.435617	2020-05-13 17:27:44.875162	128	2	256	0.072959308263528	0.08399937477935984	0.39091760299625467	0.9302434456928839	0.7036516853932584	0.8146067415730337	4.052434456928839	0.5748256934946635	0.39091760299625467	0.9302434456928839	0.7036516853932584	0.8146067415730337	4.052434456928839	0.5748256934946635	1706801827	450	0.39091760299625467	0.9302434456928839	0.7036516853932584	0.8146067415730337	4.052434456928839	0.5748256934946635	9	COMPLETE
