number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
22	0.9508426966292135	2020-03-17 19:34:57.432846	2020-03-17 19:37:53.224256	64	0.334143228692829	0.15410490124261134	38	0.22725405339780125	0.04122925054610061	512	0.040302162877565204	0.07016599139160291	0.4442883895131086	0.9508426966292135	0.7654494382022472	0.8595505617977528	3.379681647940075	0.6252749022700901	0.4442883895131086	0.9508426966292135	0.7654494382022472	0.8595505617977528	3.379681647940075	0.6252749022700901	99477471	400	0.4442883895131086	0.9508426966292135	0.7654494382022472	0.8595505617977528	3.379681647940075	0.6252749022700901	22	COMPLETE
23	0.9705056179775281	2020-03-17 19:37:53.271579	2020-03-17 19:42:39.804049	256	0.3702726728688835	0.06286451946518623	26	0.27653101642752437	0.02779846517012576	512	0.034576415080690474	0.05718991486791675	0.5224719101123596	0.9705056179775281	0.8473782771535581	0.9269662921348315	2.74812734082397	0.6942931555436187	0.5224719101123596	0.9705056179775281	0.8473782771535581	0.9269662921348315	2.74812734082397	0.6942931555436187	1005887024	350	0.5224719101123596	0.9705056179775281	0.8473782771535581	0.9269662921348315	2.74812734082397	0.6942931555436187	23	COMPLETE
24	0.9723782771535581	2020-03-17 19:42:39.854501	2020-03-17 19:53:49.394851	64	0.17965087870575874	0.33732464904338505	44	0.23635986617188381	0.0034106174720647175	128	0.013100028653556741	0.060626462498707664	0.4967228464419476	0.9723782771535581	0.826310861423221	0.9157303370786517	2.9176029962546814	0.6751155096122721	0.4967228464419476	0.9723782771535581	0.826310861423221	0.9157303370786517	2.9176029962546814	0.6751155096122721	604239410	450	0.4967228464419476	0.9723782771535581	0.826310861423221	0.9157303370786517	2.9176029962546814	0.6751155096122721	24	COMPLETE
25	0.9681647940074907	2020-03-17 19:53:49.441982	2020-03-17 19:59:37.576985	128	0.2729360029228443	0.389599999552317	33	0.13053523975457015	0.01963860366890056	128	0.19975790866739934	0.05889038497683233	0.522003745318352	0.9681647940074907	0.850187265917603	0.9232209737827716	2.828183520599251	0.6947026215958574	0.522003745318352	0.9681647940074907	0.850187265917603	0.9232209737827716	2.828183520599251	0.6947026215958574	906885610	250	0.522003745318352	0.9681647940074907	0.850187265917603	0.9232209737827716	2.828183520599251	0.6947026215958574	25	COMPLETE
26	0.9606741573033708	2020-03-17 19:59:37.623287	2020-03-17 20:04:58.794535	64	0.46445774509230653	0.07497758403920596	25	0.2383842402717814	0.039903077769472925	128	0.10475007587103621	0.0673506227470167	0.44288389513108617	0.9606741573033708	0.7729400749063671	0.8838951310861424	3.2439138576779025	0.6287049669426614	0.44288389513108617	0.9606741573033708	0.7729400749063671	0.8838951310861424	3.2439138576779025	0.6287049669426614	3376838898	250	0.44288389513108617	0.9606741573033708	0.7729400749063671	0.8838951310861424	3.2439138576779025	0.6287049669426614	26	COMPLETE
27	0.9667602996254682	2020-03-17 20:04:58.872702	2020-03-17 20:08:25.429600	128	0.2968127839951306	0.03563348680154621	38	0.2103551384597549	0.03082292473109263	512	0.13978674789979662	0.06174322254851126	0.49812734082397003	0.9667602996254682	0.8389513108614233	0.9171348314606742	2.968632958801498	0.67883079607882	0.49812734082397003	0.9667602996254682	0.8389513108614233	0.9171348314606742	2.968632958801498	0.67883079607882	2564118310	300	0.49812734082397003	0.9667602996254682	0.8389513108614233	0.9171348314606742	2.968632958801498	0.67883079607882	27	COMPLETE
28	0.9030898876404494	2020-03-17 20:08:25.485174	2020-03-17 20:17:11.550889	64	0.4559957557418913	0.4592856956645404	41	0.226049187116305	0.08912640199052119	256	0.036652512608430575	0.09921058720371892	0.3057116104868914	0.9030898876404494	0.6142322097378277	0.7457865168539326	4.793539325842697	0.4979022993004861	0.3057116104868914	0.9030898876404494	0.6142322097378277	0.7457865168539326	4.793539325842697	0.4979022993004861	2377621068	600	0.3057116104868914	0.9030898876404494	0.6142322097378277	0.7457865168539326	4.793539325842697	0.4979022993004861	28	COMPLETE
29	0.9691011235955056	2020-03-17 20:17:11.580425	2020-03-17 20:25:30.209122	256	0.23427148894155975	0.17097415687051032	39	0.34268773966939275	0.02832894643544877	128	0.003908908358848907	0.060054702613649244	0.49765917602996257	0.9691011235955056	0.8338014981273408	0.9157303370786517	2.8876404494382024	0.6751533320384732	0.49765917602996257	0.9691011235955056	0.8338014981273408	0.9157303370786517	2.8876404494382024	0.6751533320384732	975131097	300	0.49765917602996257	0.9691011235955056	0.8338014981273408	0.9157303370786517	2.8876404494382024	0.6751533320384732	29	COMPLETE
30	0.9728464419475655	2020-03-17 20:25:30.262822	2020-03-17 20:31:13.285922	128	0.09446887106567653	0.15265784082669764	46	0.3979429712678747	0.007777610783971942	128	0.05797238204021824	0.05756539797884751	0.5098314606741573	0.9728464419475655	0.8408239700374532	0.9232209737827716	2.7649812734082397	0.6869080420768551	0.5098314606741573	0.9728464419475655	0.8408239700374532	0.9232209737827716	2.7649812734082397	0.6869080420768551	2941761724	250	0.5098314606741573	0.9728464419475655	0.8408239700374532	0.9232209737827716	2.7649812734082397	0.6869080420768551	30	COMPLETE
31	0.9386704119850188	2020-03-17 20:31:13.339988	2020-03-17 20:35:55.418188	256	0.31136293188594977	0.040874837577484946	61	0.07130276658414747	0.04614673260108866	256	0.05004845356642603	0.07766894185270291	0.44147940074906367	0.9386704119850188	0.7560861423220974	0.8651685393258427	3.74250936329588	0.6200172023924531	0.44147940074906367	0.9386704119850188	0.7560861423220974	0.8651685393258427	3.74250936329588	0.6200172023924531	1910664822	200	0.44147940074906367	0.9386704119850188	0.7560861423220974	0.8651685393258427	3.74250936329588	0.6200172023924531	31	COMPLETE
32	0.9555243445692884	2020-03-17 20:35:55.447708	2020-03-17 20:40:59.260296	256	0.193703551450224	0.19061405754968208	43	0.18273053057961713	0.0138214097460308	128	0.009738808865158403	0.07171066002902829	0.4508426966292135	0.9555243445692884	0.775749063670412	0.8815543071161048	3.4527153558052435	0.6313627340055986	0.4508426966292135	0.9555243445692884	0.775749063670412	0.8815543071161048	3.4527153558052435	0.6313627340055986	654008555	200	0.4508426966292135	0.9555243445692884	0.775749063670412	0.8815543071161048	3.4527153558052435	0.6313627340055986	32	COMPLETE
33	0.954119850187266	2020-03-17 20:40:59.312947	2020-03-17 20:48:12.540179	256	0.2561174018286175	0.15424668639881012	39	0.09529338080199345	0.002323695756979264	256	0.4858737350298565	0.06895282405449517	0.5177902621722846	0.954119850187266	0.8328651685393258	0.9101123595505618	3.3309925093632957	0.6857981276784959	0.5177902621722846	0.954119850187266	0.8328651685393258	0.9101123595505618	3.3309925093632957	0.6857981276784959	3888168896	300	0.5177902621722846	0.954119850187266	0.8328651685393258	0.9101123595505618	3.3309925093632957	0.6857981276784959	33	COMPLETE
34	0.9681647940074907	2020-03-17 20:48:12.570508	2020-03-17 20:54:47.716354	128	0.47955945390016236	0.4495373115032078	64	0.17499197106440484	0.006027538921831613	256	0.26553360504979406	0.059926774343196654	0.5074906367041199	0.9681647940074907	0.8403558052434457	0.9190074906367042	2.8820224719101124	0.685280912241047	0.5074906367041199	0.9681647940074907	0.8403558052434457	0.9190074906367042	2.8820224719101124	0.685280912241047	1446754275	400	0.5074906367041199	0.9681647940074907	0.8403558052434457	0.9190074906367042	2.8820224719101124	0.685280912241047	34	COMPLETE
35	0.9377340823970037	2020-03-17 20:54:47.746943	2020-03-17 20:58:36.553627	256	0.4410476302773226	0.31786923963814334	20	0.0008796340072421138	0.025055890144650886	256	0.01444687258502307	0.0822302328748803	0.424625468164794	0.9377340823970037	0.726123595505618	0.8459737827715356	3.962078651685393	0.6021184877444938	0.424625468164794	0.9377340823970037	0.726123595505618	0.8459737827715356	3.962078651685393	0.6021184877444938	2755069718	200	0.424625468164794	0.9377340823970037	0.726123595505618	0.8459737827715356	3.962078651685393	0.6021184877444938	35	COMPLETE
36	0.8553370786516854	2020-03-17 20:58:36.592968	2020-03-17 21:02:32.150347	64	0.32682475173099373	0.15553887395309707	42	0.3962707122522745	0.09821327827557108	512	0.6563347351532614	0.11657527922338733	0.2893258426966292	0.8553370786516854	0.5533707865168539	0.6858614232209738	5.660580524344569	0.46685841907755254	0.2893258426966292	0.8553370786516854	0.5533707865168539	0.6858614232209738	5.660580524344569	0.46685841907755254	908270474	500	0.2893258426966292	0.8553370786516854	0.5533707865168539	0.6858614232209738	5.660580524344569	0.46685841907755254	36	COMPLETE
37	0.9686329588014981	2020-03-17 21:02:32.198745	2020-03-17 21:10:48.838095	128	0.21103285631220547	0.44075121254708866	52	0.3405911177597112	0.0022295162007943013	512	0.021432376141968617	0.060152558608099205	0.49391385767790263	0.9686329588014981	0.8230337078651685	0.9161985018726592	2.8951310861423223	0.6736072392266058	0.49391385767790263	0.9686329588014981	0.8230337078651685	0.9161985018726592	2.8951310861423223	0.6736072392266058	971438298	650	0.49391385767790263	0.9686329588014981	0.8230337078651685	0.9161985018726592	2.8951310861423223	0.6736072392266058	37	COMPLETE
38	0.9620786516853933	2020-03-17 21:10:48.877964	2020-03-17 21:18:29.915600	64	0.4089981320859199	0.4149141009309594	39	0.17858399387579943	0.0017160149722312795	512	0.004954796821966043	0.06286586215893986	0.4812734082397004	0.9620786516853933	0.8010299625468165	0.8955992509363296	3.0243445692883895	0.6572098822101913	0.4812734082397004	0.9620786516853933	0.8010299625468165	0.8955992509363296	3.0243445692883895	0.6572098822101913	3828835037	950	0.4812734082397004	0.9620786516853933	0.8010299625468165	0.8955992509363296	3.0243445692883895	0.6572098822101913	38	COMPLETE
39	0.950374531835206	2020-03-17 21:18:29.954874	2020-03-17 21:21:00.789044	64	0.03330718242051417	0.3644291703937168	30	0.009037297942051714	0.09964722854118939	512	0.016756645290746722	0.07396715487813933	0.425561797752809	0.950374531835206	0.7448501872659176	0.8590823970037453	3.5720973782771535	0.6105141836359621	0.425561797752809	0.950374531835206	0.7448501872659176	0.8590823970037453	3.5720973782771535	0.6105141836359621	1411281288	350	0.425561797752809	0.950374531835206	0.7448501872659176	0.8590823970037453	3.5720973782771535	0.6105141836359621	39	COMPLETE
40	0.8890449438202247	2020-03-17 21:21:00.848008	2020-03-17 21:26:23.341183	256	0.4454602821680661	0.16266561877839097	55	0.014241012571539424	0.007898222929670342	128	0.0010770336841503668	0.10813569354437542	0.31179775280898875	0.8890449438202247	0.6165730337078652	0.7565543071161048	5.198970037453184	0.4987936982310531	0.31179775280898875	0.8890449438202247	0.6165730337078652	0.7565543071161048	5.198970037453184	0.4987936982310531	1821157081	200	0.31179775280898875	0.8890449438202247	0.6165730337078652	0.7565543071161048	5.198970037453184	0.4987936982310531	40	COMPLETE
41	0.9096441947565543	2020-03-17 21:26:23.382908	2020-03-17 21:30:30.813186	256	0.007727115304890231	0.2330947619827533	25	0.04000947076319883	0.003481353952060334	256	0.002952966367120208	0.1013126201092262	0.350187265917603	0.9096441947565543	0.6577715355805244	0.7907303370786517	4.8927902621722845	0.5356920728224862	0.350187265917603	0.9096441947565543	0.6577715355805244	0.7907303370786517	4.8927902621722845	0.5356920728224862	2107767640	200	0.350187265917603	0.9096441947565543	0.6577715355805244	0.7907303370786517	4.8927902621722845	0.5356920728224862	41	COMPLETE
42	0.9662921348314607	2020-03-17 21:30:30.861152	2020-03-17 21:43:28.524742	128	0.4248065439888714	0.007446259609108941	64	0.4935925125988075	0.00460283488290993	512	0.8975661886241828	0.06303941080615287	0.48174157303370785	0.9662921348314607	0.8155430711610487	0.903558052434457	3.026685393258427	0.6628265797784756	0.48174157303370785	0.9662921348314607	0.8155430711610487	0.903558052434457	3.026685393258427	0.6628265797784756	4111260968	950	0.48174157303370785	0.9662921348314607	0.8155430711610487	0.903558052434457	3.026685393258427	0.6628265797784756	42	COMPLETE
43	0.9578651685393258	2020-03-17 21:43:28.583689	2020-03-17 21:49:20.677872	128	0.34397073154115354	0.2736492148817651	45	0.052216585259850734	0.0036584654748958124	128	0.033396848024121246	0.06752173922439751	0.4957865168539326	0.9578651685393258	0.8141385767790262	0.8984082397003745	3.2462546816479403	0.6679067811335233	0.4957865168539326	0.9578651685393258	0.8141385767790262	0.8984082397003745	3.2462546816479403	0.6679067811335233	672260568	250	0.4957865168539326	0.9578651685393258	0.8141385767790262	0.8984082397003745	3.2462546816479403	0.6679067811335233	43	COMPLETE
44	0.9658239700374532	2020-03-17 21:49:20.740188	2020-03-17 21:54:32.878380	128	0.27470662542006313	0.2591639715079775	56	0.14743913729284897	0.017591959732895804	512	0.01040075128986456	0.06121919403107286	0.499063670411985	0.9658239700374532	0.825374531835206	0.9110486891385767	2.9536516853932584	0.6788878718298588	0.499063670411985	0.9658239700374532	0.825374531835206	0.9110486891385767	2.9536516853932584	0.6788878718298588	3076977711	400	0.499063670411985	0.9658239700374532	0.825374531835206	0.9110486891385767	2.9536516853932584	0.6788878718298588	44	COMPLETE
45	0.9747191011235955	2020-03-17 21:54:32.917330	2020-03-17 22:04:32.381942	128	0.33457730055549556	0.09818929173065488	51	0.4599435165267097	0.0063238482296791056	128	0.012763878505047874	0.05611860038614954	0.5093632958801498	0.9747191011235955	0.8478464419475655	0.9250936329588015	2.6961610486891385	0.6891412973067258	0.5093632958801498	0.9747191011235955	0.8478464419475655	0.9250936329588015	2.6961610486891385	0.6891412973067258	919999397	400	0.5093632958801498	0.9747191011235955	0.8478464419475655	0.9250936329588015	2.6961610486891385	0.6891412973067258	45	COMPLETE
46	0.973314606741573	2020-03-17 22:04:32.425402	2020-03-17 22:11:02.803871	128	0.024285841780585626	0.14435137329625003	56	0.3996406635636675	0.00811331259294016	512	0.01925883320478545	0.05500712321568908	0.5271535580524345	0.973314606741573	0.8478464419475655	0.9293071161048689	2.6451310861423223	0.6988678607575994	0.5271535580524345	0.973314606741573	0.8478464419475655	0.9293071161048689	2.6451310861423223	0.6988678607575994	2659299543	500	0.5271535580524345	0.973314606741573	0.8478464419475655	0.9293071161048689	2.6451310861423223	0.6988678607575994	46	COMPLETE
