number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0003994065959146411	2020-03-13 13:54:07.684999	2020-03-13 14:11:19.685516	6.27572533641828	64	26	0.0071710177922817	256	0.9936443222005873	0.0	0.0003994065959146411	8.558712769599452e-05	0.00019970329795732054	7098.208176423599	0.0005763613962465584	0.0	0.0003994065959146411	8.558712769599452e-05	0.00019970329795732054	7098.2080908364715	0.0005763613987705107	1250513690	150	0.0	0.0003994065959146411	8.558712769599452e-05	0.00019970329795732054	7098.208262010727	0.0005763613937231866	0	COMPLETE
1	0.0005705808513066301	2020-03-13 14:11:19.730992	2020-03-13 14:44:02.074698	3.2130698514471274	256	52	0.0022837795559604002	128	0.9974861216033413	2.8529042565331506e-05	0.0005705808513066301	0.00019970329795732054	0.0003708775533493096	7128.1505477576175	0.0006263266703039393	2.8529042565331506e-05	0.0005705808513066301	0.00019970329795732054	0.0003708775533493096	7128.150405112405	0.0006263266980190178	1101446074	150	2.8529042565331506e-05	0.0005705808513066301	0.00019970329795732054	0.0003708775533493096	7128.15069040283	0.0006263266426141939	1	COMPLETE
2	0.0004564646810453041	2020-03-13 14:44:02.120231	2020-03-13 15:19:37.556072	1.1097451134735639	128	95	0.0011188653995934884	128	1.0061244554210562	2.8529042565331506e-05	0.0004564646810453041	0.00014264521282665753	0.00017117425539198904	7187.54748659135	0.0005707618473311242	2.8529042565331506e-05	0.0004564646810453041	0.00014264521282665753	0.00017117425539198904	7187.547386739701	0.0005707618564644565	206551087	150	2.8529042565331506e-05	0.0004564646810453041	0.00014264521282665753	0.00017117425539198904	7187.547586442999	0.0005707618382026166	2	COMPLETE
3	0.0005705808513066301	2020-03-13 15:19:37.587846	2020-03-13 15:37:56.517607	5.054919286913261	256	37	0.07634914293578429	256	0.9781373411069142	0.0	0.0005705808513066301	5.705808513066301e-05	0.00019970329795732054	6990.746034463084	0.0006048699704703814	0.0	0.0005705808513066301	5.705808513066301e-05	0.00019970329795732054	6990.745777701701	0.000604870102591566	3633028048	150	0.0	0.0005705808513066301	5.705808513066301e-05	0.00019970329795732054	6990.746291224466	0.0006048698387187945	3	COMPLETE
4	0.0005991098938719617	2020-03-13 15:37:56.550781	2020-03-13 16:09:48.934795	2.5283386398622234	256	42	0.00902625349122753	128	0.99714752313221	0.0	0.0005991098938719617	0.00014264521282665753	0.0003138194682186466	7126.546644984594	0.0006070225141803688	0.0	0.0005991098938719617	0.00014264521282665753	0.0003138194682186466	7126.546530868424	0.0006070225264282707	1485887813	150	0.0	0.0005991098938719617	0.00014264521282665753	0.0003138194682186466	7126.546759100765	0.0006070225019414404	4	COMPLETE
5	0.0007988131918292822	2020-03-13 16:09:48.987133	2020-03-13 16:26:17.361942	6.160160431843207	64	10	0.08769908038117281	256	0.9783763393192009	8.558712769599452e-05	0.0007988131918292822	0.0003138194682186466	0.0005420518087412986	6992.883102248088	0.0007603184542333938	8.558712769599452e-05	0.0007988131918292822	0.0003138194682186466	0.0005420518087412986	6992.882973867397	0.0007603184652886775	1413131017	150	8.558712769599452e-05	0.0007988131918292822	0.0003138194682186466	0.0005420518087412986	6992.88323062878	0.000760318443183252	5	COMPLETE
6	0.0007417551066986192	2020-03-13 16:26:17.409995	2020-03-13 16:44:19.554747	1.2936727673065826	64	45	0.010934717323405339	256	0.9999353648144991	2.8529042565331506e-05	0.0007417551066986192	0.00019970329795732054	0.0003708775533493096	7144.443241469817	0.0006436378879802299	2.8529042565331506e-05	0.0007417551066986192	0.00019970329795732054	0.0003708775533493096	7144.442913385827	0.0006436379234317118	1338963019	150	2.8529042565331506e-05	0.0007417551066986192	0.00019970329795732054	0.0003708775533493096	7144.443569553806	0.0006436378525508885	6	COMPLETE
7	0.0007702841492639507	2020-03-13 16:44:19.588036	2020-03-13 17:03:29.897149	6.943464763427869	64	70	0.010074394813817488	256	0.9989859764657033	0.00011411617026132602	0.0007702841492639507	0.0002567613830879836	0.0003708775533493096	7140.103346456693	0.0007336837796969745	0.00011411617026132602	0.0007702841492639507	0.0002567613830879836	0.0003708775533493096	7140.103218076001	0.0007336838010410667	2715906742	150	0.00011411617026132602	0.0007702841492639507	0.0002567613830879836	0.0003708775533493096	7140.103474837384	0.0007336837583671867	7	COMPLETE
8	0.0003708775533493096	2020-03-13 17:03:29.931928	2020-03-13 17:16:51.296021	8.89448913247348	128	1	0.009069617702110167	256	1.0024941251107764	2.8529042565331506e-05	0.0003708775533493096	0.00011411617026132602	0.00019970329795732054	7164.732055232226	0.0005953457343890068	2.8529042565331506e-05	0.0003708775533493096	0.00011411617026132602	0.00019970329795732054	7164.731941116056	0.0005953457393322373	219149089	150	2.8529042565331506e-05	0.0003708775533493096	0.00011411617026132602	0.00019970329795732054	7164.732169348396	0.0005953457294473342	8	COMPLETE
9	0.0004279356384799726	2020-03-13 17:16:51.333739	2020-03-13 17:27:37.088110	9.175934648713586	128	19	0.01302208546675831	512	0.9981155693803982	0.0	0.0004279356384799726	0.00014264521282665753	0.00019970329795732054	7132.184668492526	0.0005709776823708111	0.0	0.0004279356384799726	0.00014264521282665753	0.00019970329795732054	7132.18461143444	0.0005709776855401381	943940351	150	0.0	0.0004279356384799726	0.00014264521282665753	0.00019970329795732054	7132.184725550611	0.0005709776792025272	9	COMPLETE
