number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0009414584046559398	2020-03-02 11:17:39.081423	2020-03-02 12:22:41.780782	64	1	0.005552516263138044	0.08004958853979001	128	0.001777668116927801	0.9962644029008982	8.558712769599452e-05	0.0009414584046559398	0.00022823234052265205	0.0005991098938719617	7118.6533721328315	0.0008563668780955891	8.558712769599452e-05	0.0009414584046559398	0.00022823234052265205	0.0005991098938719617	7118.640676708889	0.0008563681653473491	3061231196	150	8.558712769599452e-05	0.0009414584046559398	0.00022823234052265205	0.0005991098938719617	7118.666067556773	0.000856365592654989	0	COMPLETE
1	0.0010270455323519343	2020-03-02 12:22:41.838911	2020-03-02 15:21:56.238188	256	1	0.0029187056122871647	0.04058863859168111	512	0.004251236246330018	1.0104607595193698	0.0002567613830879836	0.0010270455323519343	0.00048499372361063563	0.0005420518087412986	7220.7004735821065	0.0008938412388160583	0.0002567613830879836	0.0010270455323519343	0.00048499372361063563	0.0005420518087412986	7220.662815245921	0.0008938472790543225	2753438510	150	0.0002567613830879836	0.0010270455323519343	0.00048499372361063563	0.0005420518087412986	7220.738131918293	0.0008938352151898092	1	COMPLETE
2	0.0006846970215679561	2020-03-02 15:21:56.285221	2020-03-02 16:22:29.963282	64	2	0.002224774716746141	0.03944790252234884	512	0.004408666068143624	0.9881389707185815	8.558712769599452e-05	0.0006846970215679561	0.00017117425539198904	0.0003138194682186466	7060.022552208148	0.0006822659207579404	8.558712769599452e-05	0.0006846970215679561	0.00017117425539198904	0.0003138194682186466	7060.011696907452	0.0006822672910694521	1003615670	150	8.558712769599452e-05	0.0006846970215679561	0.00017117425539198904	0.0003138194682186466	7060.033407508844	0.0006822645531429421	2	COMPLETE
3	0.0006561679790026247	2020-03-02 16:22:29.996608	2020-03-02 18:06:45.474149	128	1	0.043696950633865944	0.26415182980251506	128	0.34255435422541153	1.0050108732693341	5.705808513066301e-05	0.0006561679790026247	0.00019970329795732054	0.00028529042565331506	7181.886283236335	0.0006529576916389216	5.705808513066301e-05	0.0006561679790026247	0.00019970329795732054	0.00028529042565331506	7181.861149149834	0.0006529676797434168	197412386	150	5.705808513066301e-05	0.0006561679790026247	0.00019970329795732054	0.00028529042565331506	7181.9114173228345	0.0006529478144282422	3	COMPLETE
4	0.0005135227661759672	2020-03-02 18:06:45.513136	2020-03-02 19:11:46.551584	64	1	0.0019188215012319071	0.07832172875243647	128	0.28799285133913405	1.0017255388699182	5.705808513066301e-05	0.0005135227661759672	8.558712769599452e-05	0.0002567613830879836	7157.44884742668	0.0006264857761869987	5.705808513066301e-05	0.0005135227661759672	8.558712769599452e-05	0.0002567613830879836	7157.434953782951	0.0006264874559822894	3686903567	150	5.705808513066301e-05	0.0005135227661759672	8.558712769599452e-05	0.0002567613830879836	7157.46274107041	0.0006264840997751262	4	COMPLETE
5	0.0003708775533493096	2020-03-02 19:11:46.588503	2020-03-02 20:52:51.141371	128	1	0.0811326481514011	0.14664750213167815	256	0.1842689538686383	0.9929284879995592	5.705808513066301e-05	0.0003708775533493096	0.00011411617026132602	0.00017117425539198904	7094.736733995207	0.0006733967872439576	5.705808513066301e-05	0.0003708775533493096	0.00011411617026132602	0.00017117425539198904	7094.712398721899	0.0006734008882329298	2441665857	150	5.705808513066301e-05	0.0003708775533493096	0.00011411617026132602	0.00017117425539198904	7094.761069268516	0.0006733927001351275	5	COMPLETE
6	0.0007132260641332877	2020-03-02 20:52:51.179124	2020-03-02 23:52:34.911121	256	2	0.011597725832060075	0.010533556261741982	256	0.1314104574461146	0.9815607569267453	2.8529042565331506e-05	0.0007132260641332877	0.00014264521282665753	0.0003708775533493096	7011.0696679219445	0.0008508144714873179	2.8529042565331506e-05	0.0007132260641332877	0.00014264521282665753	0.0003708775533493096	7011.015947734794	0.0008508379097094539	1142047996	150	2.8529042565331506e-05	0.0007132260641332877	0.00014264521282665753	0.0003708775533493096	7011.123388109095	0.0008507913148179371	6	COMPLETE
7	0.00048499372361063563	2020-03-02 23:52:34.944838	2020-03-03 00:53:08.011782	64	1	0.026415169188713967	0.012562028816953846	512	0.0019649469223363037	1.012333030107611	8.558712769599452e-05	0.00048499372361063563	0.00014264521282665753	0.00022823234052265205	7234.9327855757165	0.0006358296346468438	8.558712769599452e-05	0.00048499372361063563	0.00014264521282665753	0.00022823234052265205	7234.918920461029	0.0006358311327024871	3160713629	150	8.558712769599452e-05	0.00048499372361063563	0.00014264521282665753	0.00022823234052265205	7234.946650690403	0.0006358281385590241	7	COMPLETE
8	0.005363460002282323	2020-03-03 00:53:08.052801	2020-03-03 03:52:23.809007	256	2	0.0017433678789886612	0.01917529929172722	512	0.020332115831500342	0.9785694454090391	0.004051124044277074	0.005363460002282323	0.00453611776788771	0.004878466278671688	6988.619608010955	0.004966947752845914	0.004051124044277074	0.005363460002282323	0.00453611776788771	0.004878466278671688	6988.606898322492	0.004966950784944285	2341823464	150	0.004051124044277074	0.005363460002282323	0.00453611776788771	0.004878466278671688	6988.632317699418	0.004966944735708128	8	COMPLETE
9	0.0005420518087412986	2020-03-03 03:52:23.858733	2020-03-03 05:31:57.163273	128	2	0.030949606948343228	0.012383939523908332	512	0.13751483683058494	0.9927961486724123	5.705808513066301e-05	0.0005420518087412986	0.00028529042565331506	0.00034234851078397807	7093.900932899692	0.0006908098180742618	5.705808513066301e-05	0.0005420518087412986	0.00028529042565331506	0.00034234851078397807	7093.876868652288	0.0006908278522225695	2393857401	150	5.705808513066301e-05	0.0005420518087412986	0.00028529042565331506	0.00034234851078397807	7093.924997147095	0.0006907920779526634	9	COMPLETE
10	0.0005135227661759672	2020-03-03 05:31:57.204186	2020-03-03 06:32:30.781005	64	2	0.02541662227350789	0.01797417324183661	512	0.0027035152387363793	1.005345249435073	0.00011411617026132602	0.0005135227661759672	0.00014264521282665753	0.00022823234052265205	7183.624985735479	0.0007418298679596522	0.00011411617026132602	0.0005135227661759672	0.00014264521282665753	0.00022823234052265205	7183.610464452813	0.0007418377356678076	305384109	150	0.00011411617026132602	0.0005135227661759672	0.00014264521282665753	0.00022823234052265205	7183.639507018144	0.0007418221354183956	10	COMPLETE
11	0.0004279356384799726	2020-03-03 06:32:30.820112	2020-03-03 07:33:02.329925	64	2	0.026484326915787778	0.06688348121827657	512	0.3475176691211601	1.0339592449557524	2.8529042565331506e-05	0.0004279356384799726	8.558712769599452e-05	0.0002567613830879836	7389.931073833162	0.0005852839067208491	2.8529042565331506e-05	0.0004279356384799726	8.558712769599452e-05	0.0002567613830879836	7389.9182357640075	0.0005852872200491066	2163723641	150	2.8529042565331506e-05	0.0004279356384799726	8.558712769599452e-05	0.0002567613830879836	7389.943911902316	0.0005852806121677108	11	COMPLETE
12	0.0003138194682186466	2020-03-03 07:33:02.369104	2020-03-03 09:12:39.681530	128	1	0.023615177292047755	0.24553108086505956	512	0.27094476444933374	0.994942867193345	8.558712769599452e-05	0.0003138194682186466	0.00014264521282665753	0.00014264521282665753	7107.123259728403	0.0006087823589579764	8.558712769599452e-05	0.0003138194682186466	0.00014264521282665753	0.00014264521282665753	7107.097740499828	0.0006087859974408428	193908849	150	8.558712769599452e-05	0.0003138194682186466	0.00014264521282665753	0.00014264521282665753	7107.148778956978	0.0006087787280337065	12	COMPLETE
13	0.0007417551066986192	2020-03-03 09:12:39.717195	2020-03-03 10:52:15.272582	128	1	0.002797320101714763	0.10152731974328456	512	0.3040938890318943	0.9969081702197703	8.558712769599452e-05	0.0007417551066986192	0.00019970329795732054	0.00034234851078397807	7122.29760070752	0.0006723463613390349	8.558712769599452e-05	0.0007417551066986192	0.00019970329795732054	0.00034234851078397807	7122.274791737989	0.0006723504693431262	3511359317	150	8.558712769599452e-05	0.0007417551066986192	0.00019970329795732054	0.00034234851078397807	7122.320409677051	0.0006723422768141786	13	COMPLETE
14	0.0006276389364372932	2020-03-03 10:52:15.308946	2020-03-03 13:55:24.416318	256	1	0.002100502278114274	0.09790476498407052	128	0.006017458553584747	0.9986597257981005	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003708775533493096	7135.648593518202	0.0006456447290707688	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003708775533493096	7135.596228460573	0.0006456524255257505	2287394596	150	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003708775533493096	7135.700958575831	0.0006456370533583208	14	COMPLETE
