number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					loss.adversarial_temperature	loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0005754249291784702	2020-01-10 20:09:26.745705	2020-01-10 22:36:32.944795	0.6181713774775431	23.449888243140926	250.0	180.0	0.00467732917470659	0.0018888747800525478	900.0	0.9992338177042602	4.426345609065156e-05	0.0005754249291784702	0.00017705382436260624	0.0002213172804532578	20257.70111101275	0.0005294860582265612	4.426345609065156e-05	0.0005754249291784702	0.00017705382436260624	0.0002213172804532578	20257.70095609065	0.000529486062654617	4.426345609065156e-05	0.0005754249291784702	0.00017705382436260624	0.0002213172804532578	20257.701265934844	0.0005294860538001455	0	0.0004426345609065156	0.0005311614730878187
1	TrialState.COMPLETE	0.0008852691218130312	2020-01-10 22:36:32.945931	2020-01-11 01:37:45.531458	0.46754066393749494	12.805385605600517	350.0	160.0	0.0025348183370161124	0.002428600014616348	900.0	0.9889910131457063	0.0001327903682719547	0.0008852691218130312	0.0003098441926345609	0.0003541076487252125	20050.06453611898	0.0006923745495491622	0.0001327903682719547	0.0008852691218130312	0.0003098441926345609	0.0003541076487252125	20050.0643148017	0.000692374550826483	0.0001327903682719547	0.0008852691218130312	0.0003098441926345609	0.0003541076487252125	20050.06475743626	0.0006923745482719507	1	0.000708215297450425	0.0008262511803588291
2	TrialState.COMPLETE	0.0005311614730878187	2020-01-11 01:37:45.532589	2020-01-11 03:45:36.096323	0.8073150735194027	28.019823346085865	50.0	200.0	0.027787568563004416	0.025785073317764525	1000.0	1.0020853685614055	0.0	0.0005311614730878187	0.0002213172804532578	0.0002655807365439094	20315.473331267705	0.00036134932708128183	0.0	0.0005311614730878187	0.0002213172804532578	0.0002655807365439094	20315.473309135978	0.0003613493272431161	0.0	0.0005311614730878187	0.0002213172804532578	0.0002655807365439094	20315.473353399433	0.0003613493269194614	2	0.0005311614730878187	0.0005311614730878187
3	TrialState.COMPLETE	0.0004868980169971671	2020-01-11 03:45:36.097433	2020-01-11 05:06:48.716805	0.4045141025040202	13.073100011822163	50.0	180.0	0.0025775962083913026	0.007292732608027465	500.0	1.0002796251089263	0.0	0.0004868980169971671	0.0	8.852691218130312e-05	20279.204696352692	0.00030897832534722183	0.0	0.0004868980169971671	0.0	8.852691218130312e-05	20279.204674220964	0.0003089783253631862	0.0	0.0004868980169971671	0.0	8.852691218130312e-05	20279.20471848442	0.0003089783253312578	3	0.0002655807365439094	0.00041312559017941453
4	TrialState.COMPLETE	0.000398371104815864	2020-01-11 05:06:48.718015	2020-01-11 08:13:50.613125	0.16090320226723448	26.123962522585842	150.0	180.0	0.019908072544103247	0.001088538583217561	800.0	0.9988757093760284	0.0	0.000398371104815864	8.852691218130312e-05	8.852691218130312e-05	20250.40558604816	0.0003502209200794561	0.0	0.000398371104815864	8.852691218130312e-05	8.852691218130312e-05	20250.4055417847	0.0003502209201512463	0.0	0.000398371104815864	8.852691218130312e-05	8.852691218130312e-05	20250.405630311616	0.0003502209200076688	4	0.0006196883852691218	0.00047214353163361664
5	TrialState.COMPLETE	0.0002213172804532578	2020-01-11 08:13:50.614874	2020-01-11 09:38:24.282532	0.16629483513667848	12.213169698480584	50.0	100.0	0.04419222411199446	0.0009308483179389414	500.0	1.0046891863131393	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20368.45719723796	0.00027019767472743247	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20368.457152974504	0.0002701976794693262	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20368.457241501415	0.0002701976699870904	5	8.852691218130312e-05	0.00017705382436260624
6	TrialState.COMPLETE	0.0002655807365439094	2020-01-11 09:38:24.284113	2020-01-11 13:33:26.184615	0.25141518402550456	4.561554925760708	450.0	190.0	0.002775270421747603	0.01682545568789132	600.0	1.0066370223872616	8.852691218130312e-05	0.0002655807365439094	0.00017705382436260624	0.0002655807365439094	20407.659591890933	0.0004353449898349949	8.852691218130312e-05	0.0002655807365439094	0.00017705382436260624	0.0002655807365439094	20407.659569759206	0.00043534499057731337	8.852691218130312e-05	0.0002655807365439094	0.00017705382436260624	0.0002655807365439094	20407.65961402266	0.0004353449890928123	6	0.0003541076487252125	0.0002950897072710104
7	TrialState.COMPLETE	0.0001327903682719547	2020-01-11 13:33:26.185784	2020-01-11 14:44:50.518610	0.18530632203112918	25.002141803448282	50.0	80.0	0.001963013443634699	0.007090756718143537	1000.0	1.0092672302604127	0.0	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20461.032666430594	0.00028048709220167175	0.0	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20461.032400849857	0.00028048709463703725	0.0	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20461.03293201133	0.00028048708976667565	7	0.0002655807365439094	0.00017705382436260624
8	TrialState.COMPLETE	0.00141643059490085	2020-01-11 14:44:50.566302	2020-01-11 17:25:07.483971	0.21334038200098554	25.918460866753083	150.0	190.0	0.0020382609437204512	0.0001182608593654525	900.0	1.0043871561682198	4.426345609065156e-05	0.00141643059490085	0.0005311614730878187	0.0007524787535410764	20362.140691395183	0.0009802999732342486	4.426345609065156e-05	0.00141643059490085	0.0005311614730878187	0.0007524787535410764	20362.140580736545	0.0009802999735457302	4.426345609065156e-05	0.00141643059490085	0.0005311614730878187	0.0007524787535410764	20362.140802053826	0.0009802999729227907	8	0.0008852691218130312	0.0012393767705382436
