number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.0	2020-05-12 10:07:10.830595	2020-05-12 10:09:19.912803	8.59965799124913	128	2	18	128	1.6428943469506525	0.0	0.0	0.0	0.0	79.30430711610487	0.012928685946616803	0.0	0.0	0.0	0.0	79.30430711610487	0.012928685946616803	937940537	150	0.0	0.0	0.0	0.0	79.30430711610487	0.012928685946616803	10	COMPLETE
11	0.0014044943820224719	2020-05-12 10:09:19.924982	2020-05-12 10:10:32.300248	8.096264739489325	128	1	34	256	1.5334111286208647	0.0	0.0014044943820224719	0.0	0.0	74.02762172284645	0.015090717019897972	0.0	0.0014044943820224719	0.0	0.0	74.02762172284645	0.015090717019897972	2870198631	150	0.0	0.0014044943820224719	0.0	0.0	74.02762172284645	0.015090717019897972	11	COMPLETE
12	0.00046816479400749064	2020-05-12 10:10:32.311217	2020-05-12 10:12:04.428334	4.019525318952969	64	1	95	256	1.5910707570068288	0.0	0.00046816479400749064	0.0	0.0	76.81179775280899	0.013848368478646279	0.0	0.00046816479400749064	0.0	0.0	76.81179775280899	0.013848368478646279	1514246608	150	0.0	0.00046816479400749064	0.0	0.0	76.81179775280899	0.013848368478646279	12	COMPLETE
13	0.0009363295880149813	2020-05-12 10:12:04.440575	2020-05-12 10:13:33.594730	6.039455130838887	64	1	79	256	1.6223423540703812	0.0	0.0009363295880149813	0.0	0.00046816479400749064	78.28885767790263	0.013498496395075683	0.0	0.0009363295880149813	0.0	0.00046816479400749064	78.28885767790263	0.013498496395075683	258937597	150	0.0	0.0009363295880149813	0.0	0.00046816479400749064	78.28885767790263	0.013498496395075683	13	COMPLETE
14	0.0009363295880149813	2020-05-12 10:13:33.604893	2020-05-12 10:15:39.530275	8.506302105683249	64	1	20	128	1.5887188015101052	0.0	0.0009363295880149813	0.0	0.00046816479400749064	76.67696629213484	0.013976498332133637	0.0	0.0009363295880149813	0.0	0.00046816479400749064	76.67696629213484	0.013976498332133637	1561591522	150	0.0	0.0009363295880149813	0.0	0.00046816479400749064	76.67696629213484	0.013976498332133637	14	COMPLETE
15	0.004213483146067416	2020-05-12 10:15:39.547701	2020-05-12 10:16:30.884812	3.4536341840385605	128	1	77	512	1.4852093152775105	0.0	0.004213483146067416	0.00046816479400749064	0.0014044943820224719	71.6942883895131	0.016556811443763527	0.0	0.004213483146067416	0.00046816479400749064	0.0014044943820224719	71.6942883895131	0.016556811443763527	2504681790	150	0.0	0.004213483146067416	0.00046816479400749064	0.0014044943820224719	71.6942883895131	0.016556811443763527	15	COMPLETE
16	0.0299625468164794	2020-05-12 10:16:30.897249	2020-05-12 10:17:59.679458	4.7340778628063	256	1	62	256	1.2607059016935387	0.0	0.0299625468164794	0.00749063670411985	0.0149812734082397	60.86423220973783	0.02686456479800109	0.0	0.0299625468164794	0.00749063670411985	0.0149812734082397	60.86423220973783	0.02686456479800109	2184383435	150	0.0	0.0299625468164794	0.00749063670411985	0.0149812734082397	60.86423220973783	0.02686456479800109	16	COMPLETE
17	0.026685393258426966	2020-05-12 10:17:59.691570	2020-05-12 10:20:52.914626	3.136466795343231	128	1	93	128	1.2764136484416013	0.0	0.026685393258426966	0.003745318352059925	0.008895131086142321	61.603932584269664	0.024112725189541606	0.0	0.026685393258426966	0.003745318352059925	0.008895131086142321	61.603932584269664	0.024112725189541606	3134405850	150	0.0	0.026685393258426966	0.003745318352059925	0.008895131086142321	61.603932584269664	0.024112725189541606	17	COMPLETE
18	0.0	2020-05-12 10:20:52.926649	2020-05-12 10:21:34.591811	1.5318508164979625	256	2	24	512	1.6499383627587043	0.0	0.0	0.0	0.0	79.62687265917603	0.012860624586579501	0.0	0.0	0.0	0.0	79.62687265917603	0.012860624586579501	375713225	150	0.0	0.0	0.0	0.0	79.62687265917603	0.012860624586579501	18	COMPLETE
19	0.0032771535580524347	2020-05-12 10:21:34.604240	2020-05-12 10:25:18.590907	2.3360573382352756	64	1	87	256	1.5217603701864428	0.0	0.0032771535580524347	0.00046816479400749064	0.0018726591760299626	73.41292134831461	0.01579874396397871	0.0	0.0032771535580524347	0.00046816479400749064	0.0018726591760299626	73.41292134831461	0.01579874396397871	3090691482	300	0.0	0.0032771535580524347	0.00046816479400749064	0.0018726591760299626	73.41292134831461	0.01579874396397871	19	COMPLETE
20	0.016853932584269662	2020-05-12 10:25:18.602898	2020-05-12 10:26:27.077435	7.35943529044795	256	1	18	256	1.3193381215351518	0.0	0.016853932584269662	0.0	0.0023408239700374533	63.67977528089887	0.021366527919587396	0.0	0.016853932584269662	0.0	0.0023408239700374533	63.67977528089887	0.021366527919587396	3435793018	150	0.0	0.016853932584269662	0.0	0.0023408239700374533	63.67977528089887	0.021366527919587396	20	COMPLETE
21	0.02949438202247191	2020-05-12 10:26:27.089509	2020-05-12 10:27:45.564081	2.215372218296626	256	1	85	512	1.2343222551947732	0.0	0.02949438202247191	0.006086142322097378	0.011704119850187267	59.57303370786517	0.026540690097846924	0.0	0.02949438202247191	0.006086142322097378	0.011704119850187267	59.57303370786517	0.026540690097846924	3813960503	200	0.0	0.02949438202247191	0.006086142322097378	0.011704119850187267	59.57303370786517	0.026540690097846924	21	COMPLETE
22	0.01451310861423221	2020-05-12 10:27:45.576317	2020-05-12 10:28:22.316239	2.5461413205598387	128	1	4	512	1.3736704631799252	0.0	0.01451310861423221	0.0009363295880149813	0.0032771535580524347	66.31039325842697	0.019867680920429787	0.0	0.01451310861423221	0.0009363295880149813	0.0032771535580524347	66.31039325842697	0.019867680920429787	3523978846	150	0.0	0.01451310861423221	0.0009363295880149813	0.0032771535580524347	66.31039325842697	0.019867680920429787	22	COMPLETE
23	0.0	2020-05-12 10:28:22.328092	2020-05-12 10:29:35.599135	6.699215244289602	64	2	28	256	1.6504469424039683	0.0	0.0	0.0	0.0	79.64091760299625	0.012886676178047386	0.0	0.0	0.0	0.0	79.64091760299625	0.012886676178047386	119850	150	0.0	0.0	0.0	0.0	79.64091760299625	0.012886676178047386	23	COMPLETE
24	0.0018726591760299626	2020-05-12 10:29:35.611119	2020-05-12 10:31:04.398638	8.779089728433355	128	1	76	256	1.5606376454582933	0.0	0.0018726591760299626	0.0	0.0	75.31320224719101	0.014690819818284148	0.0	0.0018726591760299626	0.0	0.0	75.31320224719101	0.014690819818284148	2767120516	150	0.0	0.0018726591760299626	0.0	0.0	75.31320224719101	0.014690819818284148	24	COMPLETE
25	0.0	2020-05-12 10:31:04.410970	2020-05-12 10:33:19.935110	3.798417769657684	256	2	31	128	1.6463459825024622	0.0	0.0	0.0	0.0	79.44897003745318	0.01288840973028383	0.0	0.0	0.0	0.0	79.44897003745318	0.01288840973028383	4285529218	150	0.0	0.0	0.0	0.0	79.44897003745318	0.01288840973028383	25	COMPLETE
26	0.003745318352059925	2020-05-12 10:33:19.947291	2020-05-12 10:36:11.000367	4.585221550826609	64	1	81	128	1.504754277298485	0.0	0.003745318352059925	0.0	0.0018726591760299626	72.6310861423221	0.016021032183805812	0.0	0.003745318352059925	0.0	0.0018726591760299626	72.6310861423221	0.016021032183805812	1540895828	150	0.0	0.003745318352059925	0.0	0.0018726591760299626	72.6310861423221	0.016021032183805812	26	COMPLETE
27	0.0	2020-05-12 10:36:11.010629	2020-05-12 10:38:22.370558	6.124386503878115	128	2	29	128	1.6511335768056719	0.0	0.0	0.0	0.0	79.66947565543072	0.012852608901028928	0.0	0.0	0.0	0.0	79.6690074906367	0.012852666169257445	2729484916	150	0.0	0.0	0.0	0.0	79.66994382022472	0.01285255226325277	27	COMPLETE
28	0.007958801498127341	2020-05-12 10:38:22.381424	2020-05-12 10:41:16.066531	2.828798941242492	64	1	91	128	1.425172922703741	0.0	0.007958801498127341	0.00046816479400749064	0.0014044943820224719	68.77715355805243	0.018050584372540663	0.0	0.007958801498127341	0.00046816479400749064	0.0014044943820224719	68.77715355805243	0.018050584372540663	1128923300	150	0.0	0.007958801498127341	0.00046816479400749064	0.0014044943820224719	68.77715355805243	0.018050584372540663	28	COMPLETE
29	0.03698501872659176	2020-05-12 10:41:16.078770	2020-05-12 10:43:27.444876	4.985830704675904	256	1	28	128	1.2163279121811414	0.0	0.03698501872659176	0.006554307116104869	0.01638576779026217	58.70037453183521	0.028311884389135903	0.0	0.03698501872659176	0.006554307116104869	0.01638576779026217	58.70037453183521	0.028311884389135903	643099979	150	0.0	0.03698501872659176	0.006554307116104869	0.01638576779026217	58.70037453183521	0.028311884389135903	29	COMPLETE
30	0.0	2020-05-12 10:43:27.462858	2020-05-12 10:44:15.984113	8.030232986858069	64	2	59	512	1.636605734026499	0.0	0.0	0.0	0.0	78.98244382022472	0.013088987871195104	0.0	0.0	0.0	0.0	78.98220973782772	0.013089067409896092	3002204760	150	0.0	0.0	0.0	0.0	78.98267790262172	0.013088909778652317	30	COMPLETE
31	0.0	2020-05-12 10:44:15.995231	2020-05-12 10:45:44.595915	4.893068233799726	128	2	69	256	1.6467341734340575	0.0	0.0	0.0	0.0	79.45365168539325	0.012883371810015937	0.0	0.0	0.0	0.0	79.45365168539325	0.012883371810015937	3792101693	150	0.0	0.0	0.0	0.0	79.45365168539325	0.012883371810015937	31	COMPLETE
32	0.0	2020-05-12 10:45:44.608724	2020-05-12 10:47:11.728971	6.702748527507591	128	2	59	256	1.6518512268861134	0.0	0.0	0.0	0.0	79.71535580524345	0.012843537059591929	0.0	0.0	0.0	0.0	79.71535580524345	0.012843537059591929	355103517	150	0.0	0.0	0.0	0.0	79.71535580524345	0.012843537059591929	32	COMPLETE
33	0.0	2020-05-12 10:47:11.739703	2020-05-12 10:49:16.782257	4.9775596826402655	128	2	8	128	1.6487767368778308	0.0	0.0	0.0	0.0	79.55664794007491	0.012870100819257324	0.0	0.0	0.0	0.0	79.55664794007491	0.012870100819257324	4201324646	150	0.0	0.0	0.0	0.0	79.55664794007491	0.012870100819257324	33	COMPLETE
34	0.0	2020-05-12 10:49:16.792626	2020-05-12 10:52:08.720997	7.788344813761991	256	2	76	128	1.645980569865373	0.0	0.0	0.0	0.0	79.437265917603	0.012893744274180337	0.0	0.0	0.0	0.0	79.437265917603	0.012893744274180337	3113516560	150	0.0	0.0	0.0	0.0	79.437265917603	0.012893744274180337	34	COMPLETE
35	0.0	2020-05-12 10:52:08.732337	2020-05-12 10:53:36.060938	7.347628053458656	64	1	64	256	1.6333074880701102	0.0	0.0	0.0	0.0	78.83005617977528	0.013124563499612581	0.0	0.0	0.0	0.0	78.83005617977528	0.013124563499612581	4202668874	150	0.0	0.0	0.0	0.0	78.83005617977528	0.013124563499612581	35	COMPLETE
36	0.040262172284644196	2020-05-12 10:53:36.073304	2020-05-12 10:56:27.982182	4.182170503067146	256	1	78	128	1.222791072584633	0.0	0.040262172284644196	0.007958801498127341	0.013108614232209739	59.045411985018724	0.02818669625882732	0.0	0.040262172284644196	0.007958801498127341	0.013108614232209739	59.045411985018724	0.02818669625882732	3182754170	150	0.0	0.040262172284644196	0.007958801498127341	0.013108614232209739	59.045411985018724	0.02818669625882732	36	COMPLETE
37	0.0009363295880149813	2020-05-12 10:56:27.996953	2020-05-12 10:57:39.060684	7.2838630699616616	64	1	26	256	1.6302320055562431	0.0	0.0009363295880149813	0.00046816479400749064	0.0009363295880149813	78.67251872659176	0.013429591291380334	0.0	0.0009363295880149813	0.00046816479400749064	0.0009363295880149813	78.67228464419476	0.013429622758297528	1972125034	150	0.0	0.0009363295880149813	0.00046816479400749064	0.0009363295880149813	78.67275280898876	0.013429560186151844	37	COMPLETE
38	0.024344569288389514	2020-05-12 10:57:39.073076	2020-05-12 10:59:09.926792	4.131770808874679	256	1	69	256	1.260248457960617	0.0	0.024344569288389514	0.0009363295880149813	0.005149812734082397	60.822565543071164	0.023670810722623208	0.0	0.024344569288389514	0.0009363295880149813	0.005149812734082397	60.822565543071164	0.023670810722623208	929625507	150	0.0	0.024344569288389514	0.0009363295880149813	0.005149812734082397	60.822565543071164	0.023670810722623208	38	COMPLETE
39	0.054307116104868915	2020-05-12 10:59:09.938674	2020-05-12 11:00:54.927279	0.7563594657544712	256	1	5	128	1.106312046218175	0.0	0.054307116104868915	0.008895131086142321	0.021067415730337078	53.38670411985019	0.03335650561641442	0.0	0.054307116104868915	0.008895131086142321	0.021067415730337078	53.38670411985019	0.03335650561641442	2994272441	150	0.0	0.054307116104868915	0.008895131086142321	0.021067415730337078	53.38670411985019	0.03335650561641442	39	COMPLETE
40	0.0	2020-05-12 11:00:54.942098	2020-05-12 11:01:47.401536	8.589218319417094	64	1	94	512	1.6400160262647192	0.0	0.0	0.0	0.0	79.14138576779027	0.012971611119735372	0.0	0.0	0.0	0.0	79.14138576779027	0.012971611119735372	4169746718	150	0.0	0.0	0.0	0.0	79.14138576779027	0.012971611119735372	40	COMPLETE
41	0.0	2020-05-12 11:01:47.413553	2020-05-12 11:02:58.550187	9.765017475017821	128	2	30	256	1.6522497819380815	0.0	0.0	0.0	0.0	79.73735955056179	0.012849875300854923	0.0	0.0	0.0	0.0	79.73735955056179	0.012849875300854923	3666577850	150	0.0	0.0	0.0	0.0	79.73735955056179	0.012849875300854923	41	COMPLETE
42	0.00046816479400749064	2020-05-12 11:02:58.562051	2020-05-12 11:05:44.606534	7.7729378252634795	64	1	73	128	1.5909465199148052	0.0	0.00046816479400749064	0.0	0.0	76.7752808988764	0.013846049121865772	0.0	0.00046816479400749064	0.0	0.0	76.7752808988764	0.013846049121865772	162944792	150	0.0	0.00046816479400749064	0.0	0.0	76.7752808988764	0.013846049121865772	42	COMPLETE
43	0.0	2020-05-12 11:05:44.618676	2020-05-12 11:06:35.656580	4.203206899193671	256	2	66	512	1.6477435880832458	0.0	0.0	0.0	0.0	79.53651685393258	0.012886549176575	0.0	0.0	0.0	0.0	79.53651685393258	0.012886549176575	1614080075	150	0.0	0.0	0.0	0.0	79.53651685393258	0.012886549176575	43	COMPLETE
44	0.0	2020-05-12 11:06:35.668549	2020-05-12 11:08:02.236928	4.558039283014849	64	1	58	256	1.5997907126859556	0.0	0.0	0.0	0.0	77.24531835205993	0.013721358317439238	0.0	0.0	0.0	0.0	77.24531835205993	0.013721358317439238	3140541172	150	0.0	0.0	0.0	0.0	77.24531835205993	0.013721358317439238	44	COMPLETE
45	0.0	2020-05-12 11:08:02.252303	2020-05-12 11:09:11.011990	6.589003845443532	64	2	22	256	1.6460627751069123	0.0	0.0	0.0	0.0	79.44335205992509	0.012935651934373764	0.0	0.0	0.0	0.0	79.44335205992509	0.012935651934373764	2668406412	150	0.0	0.0	0.0	0.0	79.44335205992509	0.012935651934373764	45	COMPLETE
46	0.0	2020-05-12 11:09:11.024301	2020-05-12 11:09:50.664229	7.528065759791013	64	1	17	512	1.6363789493197136	0.0	0.0	0.0	0.0	78.95786516853933	0.013044623860550369	0.0	0.0	0.0	0.0	78.95786516853933	0.013044623860550369	842442600	150	0.0	0.0	0.0	0.0	78.95786516853933	0.013044623860550369	46	COMPLETE
47	0.0	2020-05-12 11:09:50.676739	2020-05-12 11:10:42.715539	6.935309396257847	128	1	84	512	1.5951873651646384	0.0	0.0	0.0	0.0	76.97284644194757	0.01380760130730398	0.0	0.0	0.0	0.0	76.97284644194757	0.01380760130730398	330977903	150	0.0	0.0	0.0	0.0	76.97284644194757	0.01380760130730398	47	COMPLETE
48	0.0009363295880149813	2020-05-12 11:10:42.727638	2020-05-12 11:12:57.571092	6.555637000741201	64	1	41	128	1.5687526558571205	0.0	0.0009363295880149813	0.0	0.0009363295880149813	75.70833333333333	0.014386471572673991	0.0	0.0009363295880149813	0.0	0.0009363295880149813	75.70833333333333	0.014386471572673991	206715459	150	0.0	0.0009363295880149813	0.0	0.0009363295880149813	75.70833333333333	0.014386471572673991	48	COMPLETE
49	0.026217228464419477	2020-05-12 11:12:57.583345	2020-05-12 11:15:16.804939	3.356620142280854	256	1	85	256	1.2521870755869546	0.0	0.026217228464419477	0.003745318352059925	0.009363295880149813	60.405430711610485	0.025012130331954183	0.0	0.026217228464419477	0.003745318352059925	0.009363295880149813	60.405430711610485	0.025012130331954183	2070605463	200	0.0	0.026217228464419477	0.003745318352059925	0.009363295880149813	60.405430711610485	0.025012130331954183	49	COMPLETE
50	0.0	2020-05-12 11:15:16.817253	2020-05-12 11:15:58.154321	7.532503271915151	64	2	32	512	1.6342043362362555	0.0	0.0	0.0	0.0	78.87125468164794	0.01314892659701113	0.0	0.0	0.0	0.0	78.87125468164794	0.01314892659701113	1664710930	150	0.0	0.0	0.0	0.0	78.87125468164794	0.01314892659701113	50	COMPLETE
51	0.017790262172284643	2020-05-12 11:15:58.166569	2020-05-12 11:18:45.059666	9.693409579025813	256	1	50	256	1.3515696944075912	0.0	0.017790262172284643	0.0032771535580524347	0.006554307116104869	65.2059925093633	0.02150804452243941	0.0	0.017790262172284643	0.0032771535580524347	0.006554307116104869	65.2059925093633	0.02150804452243941	1966386400	250	0.0	0.017790262172284643	0.0032771535580524347	0.006554307116104869	65.2059925093633	0.02150804452243941	51	COMPLETE
52	0.0	2020-05-12 11:18:45.071892	2020-05-12 11:20:17.611409	5.748946490064334	128	2	85	256	1.648029313998276	0.0	0.0	0.0	0.0	79.53581460674157	0.012880364380602945	0.0	0.0	0.0	0.0	79.53558052434457	0.0128803918873476	765795492	150	0.0	0.0	0.0	0.0	79.53604868913858	0.01288033716962974	52	COMPLETE
53	0.00046816479400749064	2020-05-12 11:20:17.623392	2020-05-12 11:21:06.709768	4.1595560019578235	64	1	73	512	1.6233456311084693	0.0	0.00046816479400749064	0.00046816479400749064	0.00046816479400749064	78.34550561797752	0.013353670643606243	0.0	0.00046816479400749064	0.00046816479400749064	0.00046816479400749064	78.34550561797752	0.013353670643606243	2738483423	150	0.0	0.00046816479400749064	0.00046816479400749064	0.00046816479400749064	78.34550561797752	0.013353670643606243	53	COMPLETE
54	0.0	2020-05-12 11:21:06.721806	2020-05-12 11:21:58.202335	5.549351969600339	128	2	76	512	1.6518747397185711	0.0	0.0	0.0	0.0	79.71956928838951	0.012851870558540895	0.0	0.0	0.0	0.0	79.71956928838951	0.012851870558540895	2662996473	150	0.0	0.0	0.0	0.0	79.71956928838951	0.012851870558540895	54	COMPLETE
55	0.0	2020-05-12 11:21:58.214422	2020-05-12 11:22:56.856493	4.554259850551545	256	2	3	256	1.6455675283174835	0.0	0.0	0.0	0.0	79.4255617977528	0.012903091604022858	0.0	0.0	0.0	0.0	79.4255617977528	0.012903091604022858	2841147173	150	0.0	0.0	0.0	0.0	79.4255617977528	0.012903091604022858	55	COMPLETE
56	0.0028089887640449437	2020-05-12 11:22:56.867050	2020-05-12 11:25:58.964393	6.545965048043624	64	1	10	128	1.5517220708719466	0.0	0.0028089887640449437	0.00046816479400749064	0.00046816479400749064	74.88904494382022	0.015181067775725391	0.0	0.0028089887640449437	0.00046816479400749064	0.00046816479400749064	74.88904494382022	0.015181067775725391	2725941805	200	0.0	0.0028089887640449437	0.00046816479400749064	0.00046816479400749064	74.88904494382022	0.015181067775725391	56	COMPLETE
57	0.05571161048689138	2020-05-12 11:25:58.975167	2020-05-12 11:33:10.325640	0.5195283662427261	256	1	91	128	1.1195236019256494	0.0	0.05571161048689138	0.010299625468164793	0.023408239700374533	54.07911985018727	0.03376723088277482	0.0	0.05571161048689138	0.010299625468164793	0.023408239700374533	54.07911985018727	0.03376723088277482	3575993646	300	0.0	0.05571161048689138	0.010299625468164793	0.023408239700374533	54.07911985018727	0.03376723088277482	57	COMPLETE
58	0.0023408239700374533	2020-05-12 11:33:10.343981	2020-05-12 11:34:16.792176	3.1432989567684073	64	1	13	256	1.5433525068664484	0.0	0.0023408239700374533	0.0	0.0	74.5060861423221	0.015125122232325698	0.0	0.0023408239700374533	0.0	0.0	74.5060861423221	0.015125122232325698	17377284	150	0.0	0.0023408239700374533	0.0	0.0	74.5060861423221	0.015125122232325698	58	COMPLETE
59	0.0	2020-05-12 11:34:16.804580	2020-05-12 11:37:02.110417	1.296870036900693	256	2	58	128	1.6404221879129999	0.0	0.0	0.0	0.0	79.17368913857678	0.01296398124239399	0.0	0.0	0.0	0.0	79.17368913857678	0.01296398124239399	1324216398	150	0.0	0.0	0.0	0.0	79.17368913857678	0.01296398124239399	59	COMPLETE
60	0.0	2020-05-12 11:37:02.121311	2020-05-12 11:39:56.275474	9.884266266336123	256	2	78	128	1.6519818830579407	0.0	0.0	0.0	0.0	79.71676029962546	0.0128421370507769	0.0	0.0	0.0	0.0	79.71629213483146	0.012842209139571722	319320426	150	0.0	0.0	0.0	0.0	79.71722846441948	0.012842065855345872	60	COMPLETE
61	0.0449438202247191	2020-05-12 11:39:56.285963	2020-05-12 11:47:09.596658	0.5442027831537277	64	1	95	128	1.1823200169071724	0.0	0.0449438202247191	0.008426966292134831	0.017322097378277154	57.11329588014981	0.029789597101269202	0.0	0.0449438202247191	0.008426966292134831	0.017322097378277154	57.11329588014981	0.029789597101269202	3631308251	300	0.0	0.0449438202247191	0.008426966292134831	0.017322097378277154	57.11329588014981	0.029789597101269202	61	COMPLETE
62	0.007022471910112359	2020-05-12 11:47:09.608835	2020-05-12 11:48:58.831830	3.6333696165749854	128	1	29	256	1.3917535302483857	0.0	0.007022471910112359	0.0	0.0023408239700374533	67.13202247191012	0.01886348639108955	0.0	0.007022471910112359	0.0	0.0023408239700374533	67.13202247191012	0.01886348639108955	1811681040	200	0.0	0.007022471910112359	0.0	0.0023408239700374533	67.13202247191012	0.01886348639108955	62	COMPLETE
63	0.0046816479400749065	2020-05-12 11:48:58.844079	2020-05-12 11:51:14.617432	4.756772183862247	64	1	43	128	1.5089949224691852	0.0	0.0046816479400749065	0.00046816479400749064	0.0014044943820224719	72.85065543071161	0.016087182940894815	0.0	0.0046816479400749065	0.00046816479400749064	0.0014044943820224719	72.85065543071161	0.016087182940894815	1992162065	150	0.0	0.0046816479400749065	0.00046816479400749064	0.0014044943820224719	72.85065543071161	0.016087182940894815	63	COMPLETE
