number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1151685393258427	2020-04-08 22:30:23.376222	2020-04-08 22:30:58.966390	64	256	0.0012080654459229482	0.9420574512166993	0.013108614232209739	0.1151685393258427	0.040262172284644196	0.06413857677902622	45.425561797752806	0.06072281380527311	0.013108614232209739	0.1151685393258427	0.040262172284644196	0.06413857677902622	45.425561797752806	0.06072281380527311	1339974476	450.0	0.013108614232209739	0.1151685393258427	0.040262172284644196	0.06413857677902622	45.425561797752806	0.06072281380527311	0	COMPLETE
1	0.1540262172284644	2020-04-08 22:30:58.984889	2020-04-08 22:31:59.811147	64	256	0.02459234568847803	0.821864784446681	0.013576779026217229	0.1540262172284644	0.05196629213483146	0.08614232209737828	39.45037453183521	0.07221452033354168	0.013576779026217229	0.1540262172284644	0.05196629213483146	0.08614232209737828	39.45037453183521	0.07221452033354168	904938904	750.0	0.013576779026217229	0.1540262172284644	0.05196629213483146	0.08614232209737828	39.45037453183521	0.07221452033354168	1	COMPLETE
2	0.1601123595505618	2020-04-08 22:31:59.826808	2020-04-08 22:33:03.814054	256	128	0.0498271911504591	0.840671178735688	0.023408239700374533	0.1601123595505618	0.060393258426966294	0.09222846441947566	40.33380149812734	0.0807142636642306	0.023408239700374533	0.1601123595505618	0.060393258426966294	0.09222846441947566	40.33380149812734	0.0807142636642306	3008350474	600.0	0.023408239700374533	0.1601123595505618	0.060393258426966294	0.09222846441947566	40.33380149812734	0.0807142636642306	2	COMPLETE
3	0.15777153558052434	2020-04-08 22:33:03.831689	2020-04-08 22:34:08.680445	64	256	0.0017776210182459836	0.8547352245147253	0.014044943820224719	0.15777153558052434	0.04447565543071161	0.07911985018726592	41.05524344569288	0.07028075619359708	0.014044943820224719	0.15777153558052434	0.04447565543071161	0.07911985018726592	41.05524344569288	0.07028075619359708	4076756711	800.0	0.014044943820224719	0.15777153558052434	0.04447565543071161	0.07911985018726592	41.05524344569288	0.07028075619359708	3	COMPLETE
4	0.09176029962546817	2020-04-08 22:34:08.692152	2020-04-08 22:34:21.046473	128	128	0.3730908153117602	1.0118568383884523	0.006086142322097378	0.09176029962546817	0.024344569288389514	0.042134831460674156	48.84878277153558	0.04740646086466708	0.006086142322097378	0.09176029962546817	0.024344569288389514	0.042134831460674156	48.84878277153558	0.04740646086466708	2674208885	150.0	0.006086142322097378	0.09176029962546817	0.024344569288389514	0.042134831460674156	48.84878277153558	0.04740646086466708	4	COMPLETE
5	0.09176029962546817	2020-04-08 22:34:21.058513	2020-04-08 22:34:29.182496	128	512	0.0607448583062274	1.0118250580371988	0.008895131086142321	0.09176029962546817	0.025749063670411985	0.04915730337078652	48.84410112359551	0.05016746853675024	0.008895131086142321	0.09176029962546817	0.025749063670411985	0.04915730337078652	48.84410112359551	0.05016746853675024	2978789415	150.0	0.008895131086142321	0.09176029962546817	0.025749063670411985	0.04915730337078652	48.84410112359551	0.05016746853675024	5	COMPLETE
6	0.10205992509363296	2020-04-08 22:34:29.193309	2020-04-08 22:34:37.446581	256	512	0.4287981530923866	0.9961824564922476	0.008895131086142321	0.10205992509363296	0.028089887640449437	0.04868913857677903	48.06975655430712	0.05152733263457304	0.008895131086142321	0.10205992509363296	0.028089887640449437	0.04868913857677903	48.06975655430712	0.05152733263457304	3258073102	150.0	0.008895131086142321	0.10205992509363296	0.028089887640449437	0.04868913857677903	48.06975655430712	0.05152733263457304	6	COMPLETE
7	0.18352059925093633	2020-04-08 22:34:37.459244	2020-04-08 22:35:47.210331	128	128	0.015888807120821087	0.8125465898844326	0.018726591760299626	0.18352059925093633	0.0599250936329588	0.10065543071161048	38.949438202247194	0.08076393582223983	0.018726591760299626	0.18352059925093633	0.0599250936329588	0.10065543071161048	38.949438202247194	0.08076393582223983	382587379	650.0	0.018726591760299626	0.18352059925093633	0.0599250936329588	0.10065543071161048	38.949438202247194	0.08076393582223983	7	COMPLETE
8	0.16900749063670412	2020-04-08 22:35:47.228468	2020-04-08 22:37:08.592183	128	128	0.005228402443278208	0.8316876668708001	0.01638576779026217	0.16900749063670412	0.05337078651685393	0.09737827715355805	39.84597378277154	0.07691635173024515	0.01638576779026217	0.16900749063670412	0.05337078651685393	0.09737827715355805	39.84597378277154	0.07691635173024515	3203597926	750.0	0.01638576779026217	0.16900749063670412	0.05337078651685393	0.09737827715355805	39.84597378277154	0.07691635173024515	8	COMPLETE
9	0.12640449438202248	2020-04-08 22:37:08.604330	2020-04-08 22:37:30.902991	128	256	0.29771010311049867	0.94423331670491	0.010299625468164793	0.12640449438202248	0.039794007490636704	0.06554307116104868	45.48923220973783	0.059972005225680955	0.010299625468164793	0.12640449438202248	0.039794007490636704	0.06554307116104868	45.48923220973783	0.059972005225680955	2683585224	300.0	0.010299625468164793	0.12640449438202248	0.039794007490636704	0.06554307116104868	45.48923220973783	0.059972005225680955	9	COMPLETE
