number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0004868980169971671	2020-01-09 18:45:35.441412	2020-01-09 19:18:42.924576	7.924056322216093	150.0	1.0	0.06839845427315033	0.00024948965907855577	800.0	0.967671624408257	0.0	0.0004868980169971671	8.852691218130312e-05	0.00017705382436260624	19617.7805417847	0.00037859980839067056	0.0	0.0004868980169971671	8.852691218130312e-05	0.00017705382436260624	19617.780099150143	0.00037859981366753333	0.0	0.0004868980169971671	8.852691218130312e-05	0.00017705382436260624	19617.780984419263	0.000378599803114871	0	0.000796742209631728	0.0005901794145420207
1	TrialState.COMPLETE	0.0002655807365439094	2020-01-09 19:18:42.925752	2020-01-09 19:58:45.236729	5.698708980427801	250.0	16.0	0.0467608218521329	0.00073012367454636	600.0	0.9899851624608405	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	20070.035499291786	0.0002705649631607296	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	20070.035012393768	0.00027056496515077353	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	20070.035986189803	0.00027056496117087764	1	0.00017705382436260624	0.00023607176581680832
2	TrialState.COMPLETE	0.0003541076487252125	2020-01-09 19:58:45.237874	2020-01-09 20:44:16.950287	7.317549326659863	350.0	26.0	0.013242290394211714	0.00018082880280054467	900.0	1.0271939544381499	0.0	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20824.385910941928	0.0002945552031716154	0.0	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20824.385357648724	0.00029455522602946907	0.0	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20824.38646423513	0.00029455518032282346	2	0.0003541076487252125	0.0003541076487252125
3	TrialState.COMPLETE	0.00017705382436260624	2020-01-09 20:44:16.953186	2020-01-09 21:29:52.068222	9.301999482636106	350.0	26.0	0.03191722760287311	0.09279706616428637	700.0	1.000392410593516	0.0	0.00017705382436260624	0.0	0.0	20281.434047450424	0.0002261668435687892	0.0	0.00017705382436260624	0.0	0.0	20281.433826133143	0.0002261668472962255	0.0	0.00017705382436260624	0.0	0.0	20281.434268767705	0.0002261668398422131	3	0.0003541076487252125	0.00023607176581680832
4	TrialState.COMPLETE	0.0	2020-01-09 21:29:52.069397	2020-01-09 22:16:29.583721	9.89763807272358	150.0	1.0	0.0014488481484207622	0.07446809286170161	600.0	0.9987931017177177	0.0	0.0	0.0	0.0	20248.723109950424	0.00016278621874199682	0.0	0.0	0.0	0.0	20248.72295502833	0.0001627862208968668	0.0	0.0	0.0	0.0	20248.723264872522	0.0001627862165874802	4	0.0	0.0
5	TrialState.COMPLETE	0.0003098441926345609	2020-01-09 22:16:29.585050	2020-01-09 23:44:06.722815	4.143106509048232	150.0	46.0	0.0329645568856234	0.0017412942908376736	600.0	0.9904989636522725	4.426345609065156e-05	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20080.725500177054	0.00031890603590686454	4.426345609065156e-05	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20080.725168201134	0.00031890621003398027	4.426345609065156e-05	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20080.725832152973	0.0003189058622222944	5	0.0004426345609065156	0.0003541076487252125
6	TrialState.COMPLETE	8.852691218130312e-05	2020-01-09 23:44:06.726157	2020-01-10 01:07:53.409046	5.066307163174965	250.0	1.0	0.006351935285224485	0.08681969901219985	500.0	0.9881908531796006	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20033.766466005665	0.00022909175840299671	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20033.76628895184	0.0002290917602743835	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20033.76664305949	0.00022909175653192183	6	0.0	5.901794145420208e-05
7	TrialState.COMPLETE	4.426345609065156e-05	2020-01-10 01:07:53.410178	2020-01-10 02:12:54.330846	2.877774096554662	250.0	41.0	0.09273488850107517	0.09705218955937181	700.0	1.0025557267821925	0.0	4.426345609065156e-05	0.0	0.0	20325.320843661473	0.00019070622184487766	0.0	4.426345609065156e-05	0.0	0.0	20325.32064447592	0.00019070623412151012	0.0	4.426345609065156e-05	0.0	0.0	20325.321042847027	0.00019070620957662148	7	8.852691218130312e-05	5.901794145420208e-05
8	TrialState.COMPLETE	0.0005311614730878187	2020-01-10 02:12:54.332761	2020-01-10 02:49:03.844857	7.675852272957536	50.0	31.0	0.0045255950427066875	0.0001906103804480824	500.0	0.9859282562092415	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19988.17798335694	0.0003880953426416216	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19988.177717776205	0.0003880953476825914	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19988.17824893768	0.0003880953376017447	8	0.0005311614730878187	0.0005311614730878187
9	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 02:49:03.850826	2020-01-10 03:24:46.153430	3.000753401152455	50.0	31.0	0.08496706217197257	0.0009245379037077769	500.0	0.9986831284012131	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	0.0002655807365439094	20246.808870396602	0.0002955311008323463	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	0.0002655807365439094	20246.808472025496	0.00029553110453319484	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	0.0002655807365439094	20246.809268767705	0.00029553109713207124	9	0.00017705382436260624	0.00023607176581680832
10	TrialState.COMPLETE	0.0	2020-01-10 03:24:46.154552	2020-01-10 04:08:03.884329	7.656923873573882	250.0	46.0	0.001143719962694139	0.03211359273656557	800.0	0.9942363704659527	0.0	0.0	0.0	0.0	20156.470874645893	0.00017911094970580308	0.0	0.0	0.0	0.0	20156.470476274786	0.00017911095458666108	0.0	0.0	0.0	0.0	20156.471273016996	0.0001791109448256707	10	0.0	0.0
11	TrialState.COMPLETE	0.0	2020-01-10 04:08:03.904301	2020-01-10 04:50:42.877923	3.0190128826062916	350.0	11.0	0.01857415174477773	0.0038493738024490184	1000.0	1.0000323803432811	0.0	0.0	0.0	0.0	20273.669307719545	0.0001692435519295951	0.0	0.0	0.0	0.0	20273.668909348442	0.00016924355651140536	0.0	0.0	0.0	0.0	20273.66970609065	0.00016924354734869379	11	0.0	0.0
12	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 04:50:42.885517	2020-01-10 06:21:52.080464	8.702838124344158	450.0	46.0	0.0019886905707289827	0.00024868005641859184	900.0	0.981324671226846	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19894.681435906514	0.00041186297862694216	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19894.68103753541	0.0004118629893252376	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19894.68183427762	0.00041186296793205795	12	0.00017705382436260624	0.00017705382436260624
13	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 06:21:52.081580	2020-01-10 07:58:28.866187	7.5907043880355465	250.0	31.0	0.0010711903885480365	0.0005391743550139311	1000.0	0.9819464048206247	0.0	0.00017705382436260624	0.0	0.00017705382436260624	19907.563009029745	0.00022173883334972795	0.0	0.00017705382436260624	0.0	0.00017705382436260624	19907.562677053826	0.0002217388364728861	0.0	0.00017705382436260624	0.0	0.00017705382436260624	19907.563341005665	0.00022173883022702452	13	0.00017705382436260624	0.00017705382436260624
