number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0003138194682186466	2020-03-04 09:49:55.202076	2020-03-04 10:05:41.880912	0.20886720452683555	6.161977245232779	64	64	6	0.06738854074113639	512	1.1472516163445894	2.8529042565331506e-05	0.0003138194682186466	8.558712769599452e-05	0.00014264521282665753	8206.686423028643	0.0005311619437862367	2.8529042565331506e-05	0.0003138194682186466	8.558712769599452e-05	0.00014264521282665753	8203.115628209518	0.0005313328987617374	1118821229	150	2.8529042565331506e-05	0.0003138194682186466	8.558712769599452e-05	0.00014264521282665753	8210.25721784777	0.0005309918774676922	0	COMPLETE
1	0.0008273422343946138	2020-03-04 10:05:41.929291	2020-03-04 10:56:16.602297	0.7975911336756789	12.68851335775079	64	256	78	0.05227186805270418	128	1.0777559102920342	2.8529042565331506e-05	0.0008273422343946138	0.00017117425539198904	0.00028529042565331506	7704.780782836928	0.0007921290155973361	0.0014264521282665755	0.009728403514778045	0.0032237818098824604	0.005734337555631633	6384.35498687664	0.004868091238767648	1098476626	150	2.8529042565331506e-05	0.0007132260641332877	0.00014264521282665753	0.00028529042565331506	9025.206578797215	0.0006531260836395682	1	COMPLETE
2	0.0005135227661759672	2020-03-04 10:56:16.649919	2020-03-04 11:41:11.655955	0.3303244865937642	22.90163589471881	256	128	5	0.0014274112427868383	128	1.3302573539955063	0.00014264521282665753	0.0005135227661759672	0.00028529042565331506	0.00034234851078397807	9524.200359465936	0.0005091555194738267	0.00014264521282665753	0.0005135227661759672	0.00028529042565331506	0.00034234851078397807	9520.3169576629	0.0005100557727619507	2802176009	150	0.00014264521282665753	0.0005135227661759672	0.00028529042565331506	0.00034234851078397807	9528.083761268972	0.0005083999322050648	2	COMPLETE
3	0.006019627981284948	2020-03-04 11:41:11.691514	2020-03-04 12:12:17.835674	0.5361366675255955	4.0267999497598534	256	256	66	0.02257375778687799	256	0.9311985536346346	0.0008273422343946138	0.006019627981284948	0.002396439575487847	0.003480543192970444	6663.033878238047	0.0031801308178726144	0.0008273422343946138	0.006019627981284948	0.002396439575487847	0.003480543192970444	6662.891133173571	0.003180136449785979	3306435948	150	0.0008273422343946138	0.006019627981284948	0.002396439575487847	0.003480543192970444	6663.176623302522	0.0031801251934926223	3	COMPLETE
4	0.004593175853018373	2020-03-04 12:12:17.888348	2020-03-04 12:40:09.693137	0.8858943691139058	1.7661538801796106	64	256	45	0.04040376954251624	256	0.9788891740951108	0.001968503937007874	0.004593175853018373	0.002539084788314504	0.002909962341663814	6989.593717904827	0.0033257343582239643	0.001968503937007874	0.004593175853018373	0.002539084788314504	0.002909962341663814	6968.664412872304	0.0033269074838439897	612565167	150	0.001968503937007874	0.004593175853018373	0.002539084788314504	0.002909962341663814	7010.52302293735	0.003324595397606951	4	COMPLETE
5	0.0010841036174825973	2020-03-04 12:40:09.727865	2020-03-04 13:30:50.798649	0.9137574233995257	12.730501252099774	256	64	53	0.03456719157870878	128	1.0638217939083086	5.705808513066301e-05	0.0010841036174825973	0.00017117425539198904	0.0005135227661759672	7609.533521625014	0.0007004367603259154	0.0010555745749172658	0.004507588725322378	0.0018829168093118796	0.0026532009585758303	6703.217020426794	0.002721921842994899	1711526461	150	5.705808513066301e-05	0.0010555745749172658	0.00017117425539198904	0.0004564646810453041	8515.850022823233	0.0006173560292631116	5	COMPLETE
6	0.0021967362775305263	2020-03-04 13:30:50.836006	2020-03-04 13:47:14.067781	0.22848169086033404	15.603361320182987	64	64	74	0.0032038080401120797	512	1.4334438926367614	0.0004279356384799726	0.0021967362775305263	0.0009129293620906082	0.0013693940431359123	10241.80905511811	0.0011817560946949367	0.0004279356384799726	0.0021967362775305263	0.0009129293620906082	0.0013693940431359123	10174.450216820724	0.0011839919557603167	427811091	150	0.0004279356384799726	0.0021967362775305263	0.0009129293620906082	0.0013693940431359123	10309.167893415497	0.0011801498404395607	6	COMPLETE
7	0.0068754992582448935	2020-03-04 13:47:14.105799	2020-03-04 14:36:28.083527	0.9274332025083974	4.764568081704675	128	128	29	0.010281176254712131	128	0.8623383402019699	0.005192285746890335	0.0068754992582448935	0.0058484537258929594	0.006304918406938263	6189.788214652516	0.006389888075969292	0.005192285746890335	0.0068754992582448935	0.0058484537258929594	0.006304918406938263	6189.786545703526	0.0063898909507947126	2175779592	150	0.005192285746890335	0.0068754992582448935	0.0058484537258929594	0.006304918406938263	6189.7898836015065	0.0063898852347975856	7	COMPLETE
8	0.0003994065959146411	2020-03-04 14:36:28.136091	2020-03-04 15:26:41.333606	0.6619277654271589	11.32768037431579	64	256	62	0.004026929711684876	128	1.4254715930604684	5.705808513066301e-05	0.0003994065959146411	0.00011411617026132602	0.00017117425539198904	10205.158493095973	0.00035659389091012155	5.705808513066301e-05	0.0003994065959146411	0.00011411617026132602	0.00017117425539198904	10200.783749857355	0.0003591105133621558	1940976369	150	5.705808513066301e-05	0.0003994065959146411	0.00011411617026132602	0.00017117425539198904	10209.533236334588	0.0003549241669451729	8	COMPLETE
9	0.0004279356384799726	2020-03-04 15:26:41.374721	2020-03-04 16:16:29.616112	0.9339751447634703	17.83863419966447	64	256	32	0.0014600647419991447	128	1.3034056580402742	8.558712769599452e-05	0.0004279356384799726	0.00011411617026132602	0.00028529042565331506	9334.244194339837	0.00043672812315247677	8.558712769599452e-05	0.0004279356384799726	0.00011411617026132602	0.00028529042565331506	9323.13722469474	0.00044188319759503404	2771009996	150	8.558712769599452e-05	0.0004279356384799726	0.00011411617026132602	0.00028529042565331506	9345.351163984937	0.00043341521741148366	9	COMPLETE
