number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.013665411388793793	2020-03-10 09:34:02.775861	2020-03-10 09:54:18.860359	0.9011723622162522	26.609976696386962	256	15	0.023360786092495346	512	0.07934489951816917	0.0003994065959146411	0.013665411388793793	0.005135227661759671	0.008758416067556772	555.341392787858	0.010635654996057491	0.9320723496519456	0.9486477233824033	0.9436551409334702	0.9470786260413101	109.82494579481913	0.9386662201880019	3581721872	150	0.0003994065959146411	0.00944311308912473	0.001968503937007874	0.005220814789455666	1000.8578397808969	0.006121450660225725	0	COMPLETE
1	0.1104644528129636	2020-03-10 09:54:18.910826	2020-03-10 10:13:35.701587	0.24778696657053187	28.62778979893926	64	59	0.023550115820216194	512	0.06798139573119141	0.00795960287572749	0.1104644528129636	0.031096656396211342	0.05446194225721785	468.9619707862604	0.04680843648733061	0.16435581421887482	0.2293735022252653	0.1799326714595458	0.1947677735935182	463.8759271938834	0.19009728553372301	1326588607	150	0.00795960287572749	0.09112176195366883	0.02721670660732626	0.045931758530183726	474.04801437863745	0.041148863392256374	1	COMPLETE
2	0.1999315302978432	2020-03-10 10:13:35.751551	2020-03-10 10:45:12.940118	0.6602888228012651	4.113743106592478	128	97	0.009962962126442022	512	0.08805698377101419	0.023764692456921147	0.1999315302978432	0.07354787173342463	0.1192513979230857	605.2498145612233	0.0807711943632929	0.05015405682985279	0.20389706721442427	0.09072235535775419	0.12840922058655713	605.0989672486592	0.09985051553949088	3123711973	200	0.023764692456921147	0.1955951158279128	0.06855528928449162	0.11123473696222755	605.4006618737875	0.0780195650356468	2	COMPLETE
3	0.3033207805546046	2020-03-10 10:45:12.985581	2020-03-10 11:22:22.930263	0.4136917683560515	17.669059201576545	128	13	0.0034508599070099963	512	0.049315162416740735	0.061651260983681386	0.3033207805546046	0.14509871048727604	0.20540910647038685	333.90244493894784	0.13835462621346267	0.061651260983681386	0.3033207805546046	0.14509871048727604	0.20540910647038685	333.90220244208604	0.1383546449707376	3654990174	250	0.061651260983681386	0.3033207805546046	0.14509871048727604	0.20540910647038685	333.90268743580964	0.1383546080768802	3	COMPLETE
4	0.28226634714138993	2020-03-10 11:22:22.977008	2020-03-10 11:53:24.251013	0.9643461766291537	9.89567395711803	128	81	0.006188403437924383	512	0.052888205858932905	0.05857012438662559	0.28226634714138993	0.13696793335615656	0.19265662444368367	364.23967248659136	0.13045819009939894	0.05857012438662559	0.28226634714138993	0.13696793335615656	0.19265662444368367	364.2396154285062	0.1304581901161955	3217458114	200	0.05857012438662559	0.28226634714138993	0.13696793335615656	0.19265662444368367	364.2397295446765	0.13045819008261392	4	COMPLETE
5	0.30049640534063676	2020-03-10 11:53:24.286745	2020-03-10 14:20:51.658496	0.775645995035568	2.0606355654490547	64	18	0.0017401780927702023	128	0.05325896938914173	0.06210772566472669	0.30049640534063676	0.145697820381148	0.20586557115143217	358.17636654113886	0.13811475725230776	0.06210772566472669	0.30049640534063676	0.145697820381148	0.20586557115143217	358.17619536688346	0.1381147574684984	187550766	350	0.06210772566472669	0.30049640534063676	0.145697820381148	0.20586557115143217	358.17653771539426	0.13811475703647402	5	COMPLETE
6	0.0006561679790026247	2020-03-10 14:20:51.698319	2020-03-10 14:39:41.697352	0.9210956082362108	1.8780811958051848	128	11	0.03550129090912202	512	0.12733381482650827	2.8529042565331506e-05	0.0006561679790026247	2.8529042565331506e-05	5.705808513066301e-05	891.063034919548	0.002974843159382667	0.9723553577541938	0.9888736733995207	0.9852219559511582	0.9869622275476435	30.87675453611777	0.979126649933868	1542469006	150	2.8529042565331506e-05	5.705808513066301e-05	2.8529042565331506e-05	5.705808513066301e-05	1751.2493153029784	0.0015176500392014166	6	COMPLETE
7	0.0	2020-03-10 14:39:41.731852	2020-03-10 15:12:23.674067	0.23030394976607363	23.708149458412322	256	54	0.05718013080739682	256	0.9917311553790074	0.0	0.0	0.0	0.0	7085.442941914869	0.00014164304478793337	0.9974894442542508	0.9988873673399521	0.9984023736163414	0.9985164897866028	3.7418121647837497	0.9980223808507388	2330116043	150	0.0	0.0	0.0	0.0	14167.144071664954	7.093173843834341e-05	7	COMPLETE
8	0.07232112290311538	2020-03-10 15:12:23.709615	2020-03-10 15:33:42.123956	0.7152542073862007	3.248574900711761	128	100	0.024822086694017864	512	0.07923755817562023	0.00661873787515691	0.07232112290311538	0.019142987561337442	0.033863973525048496	549.4596171402487	0.0319691279429555	0.24560652744493894	0.39829396325459315	0.2988987789569782	0.33236334588611205	252.20053064019172	0.29790549581409626	2867999145	150	0.00661873787515691	0.0713511354558941	0.019142987561337442	0.03363574118452585	846.7187036403059	0.030787554903944275	8	COMPLETE
9	0.24007189318726463	2020-03-10 15:33:42.159184	2020-03-10 16:01:59.328092	0.41494931755936537	20.578745421259082	64	43	0.017364410585382913	512	0.07598777613382182	0.042822092890562595	0.24007189318726463	0.10635627068355585	0.15579710144927536	530.4637823804633	0.10644409435488651	0.042822092890562595	0.24007189318726463	0.10635627068355585	0.15579710144927536	530.4636825288144	0.10644409505673226	2624653543	200	0.042822092890562595	0.24007189318726463	0.10635627068355585	0.15579710144927536	530.4638822321123	0.10644409365570985	9	COMPLETE
