number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1649549241127468	2020-03-24 01:11:56.059458	2020-03-24 05:14:47.785937	0.3963995017781951	0.29221266424365927	0.45801951772828564	256	128	0.040004016645862964	512	0.0012589556975089997	0.49448777952127004	0.0942599566358553	0.1649549241127468	0.1228745863288828	0.13947848910190574	3492.3664555517516	0.11818094993293005	0.0942599566358553	0.1649549241127468	0.1228745863288828	0.13947848910190574	3492.3660561451557	0.11818094998080735	759467606	350	0.0942599566358553	0.1649549241127468	0.1228745863288828	0.13947848910190574	3492.3668549583476	0.11818094988508422	0	COMPLETE
1	0.07486020769142987	2020-03-24 05:14:47.848456	2020-03-24 05:58:50.081961	0.12640677824906682	0.3269446257690828	0.4490281927009162	64	256	0.026953194456285384	512	0.005407039058663499	0.6704574804556487	0.03166723724751797	0.07486020769142987	0.050439347255506105	0.05934040853588954	4768.625071322606	0.04605856342269937	0.03166723724751797	0.07486020769142987	0.050439347255506105	0.05934040853588954	4768.624843090266	0.046058563433988335	3061360378	250	0.03166723724751797	0.07486020769142987	0.050439347255506105	0.05934040853588954	4768.625299554947	0.04605856341141444	1	COMPLETE
2	0.0002567613830879836	2020-03-24 05:58:50.134479	2020-03-24 06:56:10.368304	0.27362172157616266	0.46960618109344604	0.14897307495553194	256	64	0.011899134671700673	128	0.9268655974336975	1.1232931371854527	2.8529042565331506e-05	0.0002567613830879836	8.558712769599452e-05	0.00014264521282665753	8032.783878238047	0.0004627040070880365	2.8529042565331506e-05	0.0002567613830879836	8.558712769599452e-05	0.00014264521282665753	8032.781610179162	0.00046270438538389795	1320483076	150	2.8529042565331506e-05	0.0002567613830879836	8.558712769599452e-05	0.00014264521282665753	8032.78614629693	0.00046270362918579913	2	COMPLETE
3	0.37375898664840806	2020-03-24 06:56:10.412217	2020-03-24 10:18:38.925542	0.4007614514143024	0.36840705253472383	0.4282778032166609	256	128	0.0011580785971420037	512	0.10214058693122036	0.19768467723669958	0.16823576400775989	0.37375898664840806	0.2582734223439461	0.3049754650233938	1359.1069696450986	0.23579937762673173	0.16823576400775989	0.37375898664840806	0.2582734223439461	0.3049754650233938	1359.1068697934497	0.23579937766941986	1366887234	300	0.16823576400775989	0.37375898664840806	0.2582734223439461	0.3049754650233938	1359.1070694967477	0.2357993775840964	3	COMPLETE
4	0.27265205979687324	2020-03-24 10:18:38.974150	2020-03-24 11:29:50.445439	0.3193099554752642	0.26200134798532065	0.35247656524957793	128	64	0.006857435582226712	512	0.04562029341291902	0.32796773557608244	0.1329168093118795	0.27265205979687324	0.1966506904028301	0.22883145041652403	2306.2096171402486	0.18014714204988475	0.1329168093118795	0.27265205979687324	0.1966506904028301	0.22883145041652403	2306.2092890562594	0.18014714209962582	64508506	300	0.1329168093118795	0.27265205979687324	0.1966506904028301	0.22883145041652403	2306.2099452242383	0.18014714200018814	4	COMPLETE
5	0.1487789569782038	2020-03-24 11:29:50.484019	2020-03-24 12:38:27.965051	0.2885935415282017	0.35950116372743685	0.19609229496654976	128	128	0.06370169560510788	512	0.002950026040806602	0.5808388118604113	0.08681387652630378	0.1487789569782038	0.10955152345087299	0.12738217505420518	4114.243295674997	0.10714431556471382	0.08681387652630378	0.1487789569782038	0.10955152345087299	0.12738217505420518	4114.243095971699	0.10714431561678227	4290815237	250	0.08681387652630378	0.1487789569782038	0.10955152345087299	0.12738217505420518	4114.243495378295	0.10714431551270703	5	COMPLETE
6	0.16583932443227206	2020-03-24 12:38:28.002274	2020-03-24 15:28:21.110095	0.38814955005018553	0.40111703581762226	0.1767498016064868	256	64	0.02597065341227154	128	0.0015961785671855032	0.47476708099203696	0.09691315759443113	0.16583932443227206	0.12498573547871733	0.14173228346456693	3355.310823918749	0.12027620687884454	0.09691315759443113	0.16583932443227206	0.12498573547871733	0.14173228346456693	3355.310652744494	0.12027620690334191	1915432598	350	0.09691315759443113	0.16583932443227206	0.12498573547871733	0.14173228346456693	3355.3109950930047	0.12027620685435982	6	COMPLETE
7	0.22224124158393244	2020-03-24 15:28:21.143726	2020-03-24 16:25:14.013469	0.30962104079400277	0.4512096253719955	0.28462910500996397	128	64	0.005242231350504981	256	0.4276685910781151	0.4171076217682979	0.11089238845144357	0.22224124158393244	0.16101791623873102	0.18632317699418008	2953.249101335159	0.14854951319888562	0.11089238845144357	0.22224124158393244	0.16101791623873102	0.18632317699418008	2953.248801780212	0.1485495134683478	1146369480	250	0.11089238845144357	0.22224124158393244	0.16101791623873102	0.18632317699418008	2953.2494008901062	0.14854951293025645	7	COMPLETE
8	0.1057571607896839	2020-03-24 16:25:14.049296	2020-03-24 17:08:03.419511	0.39897639940087104	0.36307242690559677	0.3032144398224158	128	64	0.016858673881971865	256	0.0014886431270025105	0.5882974785176747	0.05471870364030583	0.1057571607896839	0.07565902088325915	0.08769827684582905	4177.348881661532	0.07217539701114213	0.05471870364030583	0.1057571607896839	0.07565902088325915	0.08769827684582905	4177.348482254935	0.07217539755962549	450423150	200	0.05471870364030583	0.1057571607896839	0.07565902088325915	0.08769827684582905	4177.349281068127	0.07217539646461828	8	COMPLETE
9	0.18144471071550838	2020-03-24 17:08:03.455266	2020-03-24 21:57:32.565714	0.3809962098822568	0.43853564430183833	0.20402488159329893	256	256	0.0648937906977762	128	0.12525521074438992	0.46603479971857564	0.08073719045988817	0.18144471071550838	0.1272110007988132	0.14892160219103046	3286.616412758188	0.11454876866869623	0.08073719045988817	0.18144471071550838	0.1272110007988132	0.14892160219103046	3286.6161417322833	0.11454876870193764	3153986474	300	0.08073719045988817	0.18144471071550838	0.1272110007988132	0.14892160219103046	3286.6166837840924	0.11454876863547304	9	COMPLETE
