number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.005762866598196964	2020-02-29 16:59:05.011561	2020-02-29 17:47:00.263080	128	2	0.0028106503949032963	256	0.010674029508045588	0.9871720294564408	0.005135227661759671	0.005762866598196964	0.005249343832020997	0.005477576172543649	7051.534092205866	0.005806045995668692	0.005135227661759671	0.005762866598196964	0.005249343832020997	0.005477576172543649	7051.529099623416	0.005806046344854746	3049878030	150	0.005135227661759671	0.005762866598196964	0.005249343832020997	0.005477576172543649	7051.5390847883145	0.005806045646760876	0	COMPLETE
1	0.006447563619764921	2020-02-29 17:47:00.316426	2020-02-29 19:01:37.756118	256	2	0.016694655296756577	512	0.00580581328927916	0.9894999329844328	0.005135227661759671	0.006447563619764921	0.005620221385370307	0.005819924683327628	7070.355015405683	0.006039936748292856	0.005135227661759671	0.006447563619764921	0.005620221385370307	0.005819924683327628	7070.347683441743	0.006039937322035355	3652657710	150	0.005135227661759671	0.006447563619764921	0.005620221385370307	0.005819924683327628	7070.3623473696225	0.006039936175037457	1	COMPLETE
2	0.005563163300239644	2020-02-29 19:01:37.802833	2020-02-29 19:50:59.560077	128	1	0.01203994510158509	256	0.0720637832561937	0.9954799051960442	0.005135227661759671	0.005563163300239644	0.005306401917151661	0.0053349309597169915	7112.873901631861	0.0057476028582930825	0.005135227661759671	0.005563163300239644	0.005306401917151661	0.0053349309597169915	7112.869821978775	0.005747603229363926	1031439708	150	0.005135227661759671	0.005563163300239644	0.005306401917151661	0.0053349309597169915	7112.877981284948	0.005747602487766209	2	COMPLETE
3	0.00661873787515691	2020-02-29 19:50:59.592079	2020-02-29 21:12:49.912577	256	1	0.08819306280514486	128	0.4936456671694022	0.953229722341125	0.005135227661759671	0.00661873787515691	0.005620221385370307	0.00587698276845829	6806.120920346913	0.006166536127220618	0.005135227661759671	0.00661873787515691	0.005620221385370307	0.00587698276845829	6806.115029099624	0.006166536512343429	3708025581	150	0.005135227661759671	0.00661873787515691	0.005620221385370307	0.00587698276845829	6806.126811594203	0.006166535742393592	3	COMPLETE
4	0.006419034577199589	2020-02-29 21:12:49.970657	2020-02-29 22:34:42.075377	256	1	0.05837229495313844	128	0.031406571441582785	0.9450906134000494	0.005135227661759671	0.006419034577199589	0.005391989044847655	0.005762866598196964	6747.2088468561	0.006079462981140021	0.005135227661759671	0.006419034577199589	0.005391989044847655	0.005762866598196964	6747.202784434555	0.006079463648178645	2027230352	150	0.005135227661759671	0.006419034577199589	0.005391989044847655	0.005762866598196964	6747.214909277644	0.006079462314755871	4	COMPLETE
5	0.005705808513066302	2020-02-29 22:34:42.109917	2020-02-29 23:52:10.490061	256	2	0.06422492585972149	128	0.012690707472837556	0.9826922204448603	0.005049640534063677	0.005705808513066302	0.005249343832020997	0.005363460002282323	7017.866812164783	0.005720945099869965	0.005049640534063677	0.005705808513066302	0.005249343832020997	0.005363460002282323	7017.853332192171	0.005720949770990574	95906821	150	0.005049640534063677	0.005705808513066302	0.005249343832020997	0.005363460002282323	7017.880292137396	0.005720940471854731	5	COMPLETE
6	0.005734337555631633	2020-02-29 23:52:10.527003	2020-03-01 00:26:08.296603	64	1	0.03596557534142394	256	0.016830616523227777	0.9968988322323117	0.004964053406367682	0.005734337555631633	0.005306401917151661	0.005420518087412987	7120.213211799612	0.005665578007762483	0.004964053406367682	0.005734337555631633	0.005306401917151661	0.005420518087412987	7120.210344630834	0.00566557850549719	4025477378	150	0.004964053406367682	0.005734337555631633	0.005306401917151661	0.005420518087412987	7120.216078968389	0.0056655775115466754	6	COMPLETE
7	0.0058484537258929594	2020-03-01 00:26:08.330031	2020-03-01 01:17:06.062504	128	1	0.01283540679856384	128	0.5013003462329387	0.9825741990070814	0.005135227661759671	0.0058484537258929594	0.005306401917151661	0.005506105215108981	7019.991155996805	0.005832705009043713	0.005135227661759671	0.0058484537258929594	0.005306401917151661	0.005506105215108981	7019.986933698505	0.005832705361009892	406742384	150	0.005135227661759671	0.0058484537258929594	0.005306401917151661	0.005506105215108981	7019.995378295104	0.005832704657483746	7	COMPLETE
8	0.00604815702385028	2020-03-01 01:17:06.097154	2020-03-01 02:31:41.673185	256	2	0.0037880232205617544	512	0.004233363326114388	0.9990550348853219	0.005135227661759671	0.00604815702385028	0.005391989044847655	0.005563163300239644	7137.486805317813	0.005832052669219318	0.005135227661759671	0.00604815702385028	0.005391989044847655	0.005563163300239644	7137.4798870249915	0.005832053179445947	2226023640	150	0.005135227661759671	0.00604815702385028	0.005391989044847655	0.005563163300239644	7137.493723610635	0.005832052159348606	8	COMPLETE
9	0.006333447449503595	2020-03-01 02:31:41.707955	2020-03-01 03:21:26.296475	128	2	0.02096895021744325	128	0.05500321619740425	0.9842475852309649	0.005220814789455666	0.006333447449503595	0.005363460002282323	0.005734337555631633	7029.843603788657	0.006006079730295968	0.005220814789455666	0.006333447449503595	0.005363460002282323	0.005734337555631633	7029.836870934611	0.0060060802931466	982467373	150	0.005220814789455666	0.006333447449503595	0.005363460002282323	0.005734337555631633	7029.850336642702	0.006006079168142444	9	COMPLETE
