number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.8183520599250936	2020-03-17 18:09:14.984757	2020-03-17 18:26:02.702093	0.8078591828014835	11.770123714318357	256	25	0.006502701910364055	128	0.14701958010949837	0.20646067415730338	0.8183520599250936	0.4714419475655431	0.6296816479400749	7.075842696629214	0.3917818284357036	0.20646067415730338	0.8183520599250936	0.4714419475655431	0.6296816479400749	7.075842696629214	0.3917818284357036	1875551835		0.20646067415730338	0.8183520599250936	0.4714419475655431	0.6296816479400749	7.075842696629214	0.3917818284357036	0	COMPLETE
1	0.7874531835205992	2020-03-17 18:26:02.746302	2020-03-17 18:35:22.319931	0.9094286241854753	5.389406642452132	256	13	0.010519956065220536	256	0.16292982031015701	0.20646067415730338	0.7874531835205992	0.44897003745318353	0.5898876404494382	7.839419475655431	0.38345364031553514	0.20646067415730338	0.7874531835205992	0.44897003745318353	0.5898876404494382	7.839419475655431	0.38345364031553514	2548044098		0.20646067415730338	0.7874531835205992	0.44897003745318353	0.5898876404494382	7.839419475655431	0.38345364031553514	1	COMPLETE
2	0.09784644194756555	2020-03-17 18:35:22.344890	2020-03-17 18:36:16.545207	0.37862236996887455	27.81268626724387	64	18	0.014158368275299451	256	1.0012451703642749	0.007022471910112359	0.09784644194756555	0.028089887640449437	0.047752808988764044	48.304307116104866	0.04947994293137749	0.007022471910112359	0.09784644194756555	0.028089887640449437	0.047752808988764044	48.304307116104866	0.04947994293137749	3780559111	150.0	0.007022471910112359	0.09784644194756555	0.028089887640449437	0.047752808988764044	48.304307116104866	0.04947994293137749	2	COMPLETE
3	0.5482209737827716	2020-03-17 18:36:16.596826	2020-03-17 18:41:37.720679	0.8936207515328712	1.2256254854063857	64	35	0.044356577708628435	512	0.26642691593334666	0.10018726591760299	0.5482209737827716	0.250936329588015	0.35346441947565543	12.848314606741573	0.23732988722117293	0.10018726591760299	0.5482209737827716	0.250936329588015	0.35346441947565543	12.848314606741573	0.23732988722117293	1936139888		0.10018726591760299	0.5482209737827716	0.250936329588015	0.35346441947565543	12.848314606741573	0.23732988722117293	3	COMPLETE
4	0.11797752808988764	2020-03-17 18:41:37.746317	2020-03-17 18:47:36.485523	0.9375118892773913	12.346630115579137	256	53	0.0012426870192302967	128	0.9352081448488524	0.010767790262172285	0.11797752808988764	0.03604868913857678	0.06179775280898876	45.02153558052434	0.058383139210143736	0.010767790262172285	0.11797752808988764	0.03604868913857678	0.06179775280898876	45.02153558052434	0.058383139210143736	750920432	400.0	0.010767790262172285	0.11797752808988764	0.03604868913857678	0.06179775280898876	45.02153558052434	0.058383139210143736	4	COMPLETE
5	0.0945692883895131	2020-03-17 18:47:36.526384	2020-03-17 18:48:31.977251	0.24610861680590213	9.895575707544635	128	33	0.001572835258073923	256	1.006596709879757	0.012640449438202247	0.0945692883895131	0.02855805243445693	0.04962546816479401	48.51310861423221	0.053574370266922695	0.012640449438202247	0.0945692883895131	0.02855805243445693	0.04962546816479401	48.51310861423221	0.053574370266922695	4041803418	150.0	0.012640449438202247	0.0945692883895131	0.02855805243445693	0.04962546816479401	48.51310861423221	0.053574370266922695	5	COMPLETE
6	0.375936329588015	2020-03-17 18:48:32.038318	2020-03-17 18:53:43.548607	0.36133072067092	12.081826170008327	64	2	0.03158163295694928	512	0.48739453654104936	0.0552434456928839	0.375936329588015	0.15308988764044945	0.22378277153558052	23.43867041198502	0.1573937298086959	0.0552434456928839	0.375936329588015	0.15308988764044945	0.22378277153558052	23.43867041198502	0.1573937298086959	4110296948		0.0552434456928839	0.375936329588015	0.15308988764044945	0.22378277153558052	23.43867041198502	0.1573937298086959	6	COMPLETE
7	0.5468164794007491	2020-03-17 18:53:43.569266	2020-03-17 19:03:49.238509	0.8804985029833613	17.222353753536517	256	50	0.005046935021656538	256	0.3258585061717513	0.10346441947565543	0.5468164794007491	0.2565543071161049	0.3792134831460674	15.685393258426966	0.23953461456321654	0.10346441947565543	0.5468164794007491	0.2565543071161049	0.3792134831460674	15.685393258426966	0.23953461456321654	2110307158		0.10346441947565543	0.5468164794007491	0.2565543071161049	0.3792134831460674	15.685393258426966	0.23953461456321654	7	COMPLETE
8	0.10767790262172285	2020-03-17 19:03:49.265762	2020-03-17 19:04:47.384919	0.21243778817610298	1.4341847558584453	128	78	0.004322224954354421	256	0.9733935629980367	0.011704119850187267	0.10767790262172285	0.03277153558052434	0.054775280898876406	46.95365168539326	0.05584109058551453	0.011704119850187267	0.10767790262172285	0.03277153558052434	0.054775280898876406	46.95365168539326	0.05584109058551453	2626961484	150.0	0.011704119850187267	0.10767790262172285	0.03277153558052434	0.054775280898876406	46.95365168539326	0.05584109058551453	8	COMPLETE
9	0.850187265917603	2020-03-17 19:04:47.426480	2020-03-17 19:09:54.097926	0.7577514114102386	17.72635573488448	256	24	0.050720076309682956	128	0.12998787454270133	0.27153558052434457	0.850187265917603	0.5603932584269663	0.7031835205992509	6.270599250936329	0.45889142032280233	0.27153558052434457	0.850187265917603	0.5603932584269663	0.7031835205992509	6.270599250936329	0.45889142032280233	133513458	350.0	0.27153558052434457	0.850187265917603	0.5603932584269663	0.7031835205992509	6.270599250936329	0.45889142032280233	9	COMPLETE
