number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
52	0.07443820224719101	2020-04-09 16:49:16.330667	2020-04-09 16:53:03.934096	0.6598794187691749	27.829549776187626	128	256	20	128	1.1331843388500564	0.003745318352059925	0.07443820224719101	0.017322097378277154	0.03323970037453183	54.661048689138575	0.03949040313939706	0.003745318352059925	0.07443820224719101	0.017322097378277154	0.03323970037453183	54.661048689138575	0.03949040313939706	2198526998	150	0.003745318352059925	0.07443820224719101	0.017322097378277154	0.03323970037453183	54.661048689138575	0.03949040313939706	52	COMPLETE
53	0.07958801498127341	2020-04-09 16:53:03.961639	2020-04-09 17:00:33.786640	0.8912011223797021	15.274681399322416	128	64	58	128	1.1572490586970727	0.010767790262172285	0.07958801498127341	0.024344569288389514	0.04447565543071161	55.84246254681648	0.04578489623874345	0.010767790262172285	0.07958801498127341	0.024344569288389514	0.04447565543071161	55.84222846441948	0.04578492844822361	1456409304	250	0.010767790262172285	0.07958801498127341	0.024344569288389514	0.04447565543071161	55.842696629213485	0.04578486440379214	53	COMPLETE
54	0.05852059925093633	2020-04-09 17:00:33.814104	2020-04-09 17:02:28.413774	0.5479612454490599	9.87415837120325	256	64	11	256	1.165569143831967	0.004213483146067416	0.05852059925093633	0.020131086142322098	0.02855805243445693	56.24438202247191	0.037656902469781546	0.004213483146067416	0.05852059925093633	0.020131086142322098	0.02855805243445693	56.24438202247191	0.037656902469781546	3068029691	150	0.004213483146067416	0.05852059925093633	0.020131086142322098	0.02855805243445693	56.24438202247191	0.037656902469781546	54	COMPLETE
55	0.0650749063670412	2020-04-09 17:02:28.436308	2020-04-09 17:05:33.550302	0.8560978499606474	9.49561234319232	128	64	80	512	1.1623898720227475	0.0056179775280898875	0.0650749063670412	0.019662921348314606	0.03136704119850187	56.0875468164794	0.03929757110467858	0.0056179775280898875	0.0650749063670412	0.019662921348314606	0.03136704119850187	56.0875468164794	0.03929757110467858	731638278	300	0.0056179775280898875	0.0650749063670412	0.019662921348314606	0.03136704119850187	56.0875468164794	0.03929757110467858	55	COMPLETE
56	0.07116104868913857	2020-04-09 17:05:33.572305	2020-04-09 17:12:45.003703	0.46278407405177	9.548652172378993	128	64	59	256	1.1748998083125395	0.006086142322097378	0.07116104868913857	0.02294007490636704	0.03838951310861423	56.706460674157306	0.04104016107089761	0.006086142322097378	0.07116104868913857	0.02294007490636704	0.03838951310861423	56.706460674157306	0.04104016107089761	3355224218	350	0.006086142322097378	0.07116104868913857	0.02294007490636704	0.03838951310861423	56.706460674157306	0.04104016107089761	56	COMPLETE
57	0.0599250936329588	2020-04-09 17:12:45.048570	2020-04-09 17:14:50.348545	0.6511023056191516	8.577373003672763	256	64	2	512	1.1853075712389045	0.0023408239700374533	0.0599250936329588	0.017790262172284643	0.0299625468164794	57.24016853932584	0.035623239508059366	0.0023408239700374533	0.0599250936329588	0.017790262172284643	0.0299625468164794	57.24016853932584	0.035623239508059366	3836086446	250	0.0023408239700374533	0.0599250936329588	0.017790262172284643	0.0299625468164794	57.24016853932584	0.035623239508059366	57	COMPLETE
58	0.0800561797752809	2020-04-09 17:14:50.373148	2020-04-09 17:19:48.377158	0.9233035343776841	25.041670077838784	64	128	59	256	1.1224421560284699	0.007958801498127341	0.0800561797752809	0.02294007490636704	0.04073033707865169	54.129681647940075	0.04492630016651695	0.007958801498127341	0.0800561797752809	0.02294007490636704	0.04073033707865169	54.12874531835206	0.044926578086614884	366000467	300	0.007958801498127341	0.0800561797752809	0.02294007490636704	0.04073033707865169	54.13061797752809	0.04492602848212345	58	COMPLETE
59	0.06647940074906367	2020-04-09 17:19:48.398127	2020-04-09 17:23:00.622429	0.4031246737863572	29.395724016696125	128	256	91	256	1.156694042346395	0.006086142322097378	0.06647940074906367	0.020131086142322098	0.030430711610486893	55.80758426966292	0.039996149588863605	0.006086142322097378	0.06647940074906367	0.020131086142322098	0.030430711610486893	55.80758426966292	0.039996149588863605	69585294	150	0.006086142322097378	0.06647940074906367	0.020131086142322098	0.030430711610486893	55.80758426966292	0.039996149588863605	59	COMPLETE
60	0.05898876404494382	2020-04-09 17:23:00.643677	2020-04-09 17:25:57.841888	0.47754120834372016	6.950272543765835	64	64	75	512	1.2121257592439094	0.0023408239700374533	0.05898876404494382	0.014044943820224719	0.026217228464419477	58.55337078651685	0.03415085738869777	0.0023408239700374533	0.05898876404494382	0.014044943820224719	0.026217228464419477	58.55337078651685	0.03415085738869777	600315260	250	0.0023408239700374533	0.05898876404494382	0.014044943820224719	0.026217228464419477	58.55337078651685	0.03415085738869777	60	COMPLETE
61	0.08426966292134831	2020-04-09 17:25:57.878152	2020-04-09 17:31:12.350338	0.5267427953645328	20.881460760587597	64	128	99	256	1.1225416347321666	0.00749063670411985	0.08426966292134831	0.02855805243445693	0.04541198501872659	54.107209737827716	0.04595805555220707	0.00749063670411985	0.08426966292134831	0.02855805243445693	0.04541198501872659	54.107209737827716	0.04595805555220707	3808824939	250	0.00749063670411985	0.08426966292134831	0.02855805243445693	0.04541198501872659	54.107209737827716	0.04595805555220707	61	COMPLETE
62	0.08661048689138577	2020-04-09 17:31:12.376504	2020-04-09 17:38:37.885017	0.4136382996459752	12.711498931008181	256	128	41	256	1.1535551998265479	0.008426966292134831	0.08661048689138577	0.020599250936329586	0.04119850187265917	55.6816479400749	0.04374066929854174	0.008426966292134831	0.08661048689138577	0.020599250936329586	0.04119850187265917	55.6816479400749	0.04374066929854174	1296320076	350	0.008426966292134831	0.08661048689138577	0.020599250936329586	0.04119850187265917	55.6816479400749	0.04374066929854174	62	COMPLETE
63	0.0800561797752809	2020-04-09 17:38:37.922915	2020-04-09 17:44:28.352994	0.2552710855799368	10.974156926672073	64	128	62	512	1.143743460681394	0.0056179775280898875	0.0800561797752809	0.02153558052434457	0.040262172284644196	55.151685393258425	0.042165944995002924	0.0056179775280898875	0.0800561797752809	0.02153558052434457	0.040262172284644196	55.151685393258425	0.042165944995002924	3180059434	500	0.0056179775280898875	0.0800561797752809	0.02153558052434457	0.040262172284644196	55.151685393258425	0.042165944995002924	63	COMPLETE
64	0.07771535580524344	2020-04-09 17:44:28.381274	2020-04-09 17:48:47.033962	0.24441564188245354	27.306384123718594	128	64	95	256	1.146788183726154	0.00749063670411985	0.07771535580524344	0.023408239700374533	0.04073033707865169	55.319054307116104	0.043158331919381135	0.00749063670411985	0.07818352059925093	0.023408239700374533	0.04073033707865169	55.318820224719104	0.043160561275543075	1560477949	250	0.00749063670411985	0.07771535580524344	0.023408239700374533	0.04073033707865169	55.31928838951311	0.043156305231961185	64	COMPLETE
65	0.06928838951310862	2020-04-09 17:48:47.055864	2020-04-09 17:51:07.860236	0.8065395699474839	24.57207846815186	128	128	84	256	1.1734204961428216	0.006086142322097378	0.06928838951310862	0.017790262172284643	0.03323970037453183	56.64466292134831	0.04002519060954739	0.006086142322097378	0.06928838951310862	0.017790262172284643	0.03323970037453183	56.64466292134831	0.04002519060954739	2613318881	150	0.006086142322097378	0.06928838951310862	0.017790262172284643	0.03323970037453183	56.64466292134831	0.04002519060954739	65	COMPLETE
66	0.07116104868913857	2020-04-09 17:51:07.887368	2020-04-09 17:53:07.332712	0.9838304483052959	17.589457568415412	256	256	81	512	1.1629160586692224	0.0046816479400749065	0.07116104868913857	0.020131086142322098	0.03417602996254682	56.073970037453186	0.039031923381677394	0.0046816479400749065	0.07116104868913857	0.020131086142322098	0.03417602996254682	56.073970037453186	0.039031923381677394	933114108	150	0.0046816479400749065	0.07116104868913857	0.020131086142322098	0.03417602996254682	56.073970037453186	0.039031923381677394	66	COMPLETE
67	0.06554307116104868	2020-04-09 17:53:07.360373	2020-04-09 17:54:51.671520	0.5660655648430438	18.925193561950067	256	128	22	512	1.1599740167061208	0.006086142322097378	0.06554307116104868	0.018258426966292134	0.03464419475655431	55.969569288389515	0.03971069545339839	0.006086142322097378	0.06554307116104868	0.018258426966292134	0.03464419475655431	55.969569288389515	0.03971069545339839	1049340416	200	0.006086142322097378	0.06554307116104868	0.018258426966292134	0.03464419475655431	55.969569288389515	0.03971069545339839	67	COMPLETE
68	0.047752808988764044	2020-04-09 17:54:51.722681	2020-04-09 17:56:00.317858	0.3990084103915814	3.6907841653378695	256	64	27	512	1.0416605250146032	0.0	0.047752808988764044	0.006086142322097378	0.016853932584269662	49.89911048689139	0.033178684115406656	0.0	0.047752808988764044	0.006086142322097378	0.016853932584269662	49.89887640449438	0.03318024466472001	79158074	150	0.0	0.047752808988764044	0.006086142322097378	0.016853932584269662	49.89934456928839	0.03317724360834817	68	COMPLETE
69	0.08192883895131087	2020-04-09 17:56:00.345620	2020-04-09 18:01:51.914839	0.3303292312948863	28.5737763346283	128	64	49	512	1.1539909967041682	0.008895131086142321	0.08192883895131087	0.024344569288389514	0.040262172284644196	55.68235018726592	0.044607203330861725	0.008895131086142321	0.08192883895131087	0.024344569288389514	0.040262172284644196	55.68211610486891	0.04460723479777892	2708459846	450	0.008895131086142321	0.08192883895131087	0.024344569288389514	0.040262172284644196	55.68258426966292	0.04460717222563324	69	COMPLETE
70	0.07724719101123595	2020-04-09 18:01:51.937047	2020-04-09 18:05:18.077912	0.8504090302773829	17.895716216666862	256	64	6	512	1.1511251445221349	0.003745318352059925	0.07724719101123595	0.020599250936329586	0.03745318352059925	55.52598314606742	0.04010584262613396	0.003745318352059925	0.07724719101123595	0.020599250936329586	0.03745318352059925	55.52574906367041	0.04010588185234208	3354861093	350	0.003745318352059925	0.07724719101123595	0.020599250936329586	0.03745318352059925	55.52621722846442	0.040105803902825934	70	COMPLETE
71	0.07584269662921349	2020-04-09 18:05:18.125226	2020-04-09 18:14:47.000314	0.20102205700103842	26.479225033476393	256	64	31	128	1.1435082583794587	0.005149812734082397	0.07584269662921349	0.018258426966292134	0.037921348314606744	55.15847378277154	0.04075211767004014	0.005149812734082397	0.07584269662921349	0.018258426966292134	0.037921348314606744	55.157303370786515	0.040752270192941684	596852588	300	0.005149812734082397	0.07584269662921349	0.018258426966292134	0.037921348314606744	55.15964419475655	0.040751966888385505	71	COMPLETE
72	0.3146067415730337	2020-04-09 18:14:47.027836	2020-04-09 18:23:12.230767	0.1705697678950996	1.0663239580741868	64	128	2	512	0.6259445931504337	0.052434456928838954	0.3146067415730337	0.13810861423220974	0.1956928838951311	30.169007490636705	0.1420544997091953	0.052434456928838954	0.3146067415730337	0.13810861423220974	0.1956928838951311	30.169007490636705	0.1420544997091953	1151072243	750	0.052434456928838954	0.3146067415730337	0.13810861423220974	0.1956928838951311	30.169007490636705	0.1420544997091953	72	COMPLETE
73	0.08239700374531835	2020-04-09 18:23:12.257980	2020-04-09 18:26:28.352977	0.9951800266404246	20.432283926673847	64	64	40	512	1.1413643310467403	0.004213483146067416	0.08239700374531835	0.025280898876404494	0.0449438202247191	55.02785580524345	0.04342664637644695	0.004213483146067416	0.08239700374531835	0.025280898876404494	0.0449438202247191	55.02762172284644	0.043426680152133704	3277896814	300	0.004213483146067416	0.08239700374531835	0.025280898876404494	0.0449438202247191	55.02808988764045	0.043426613002851715	73	COMPLETE
74	0.07584269662921349	2020-04-09 18:26:28.373461	2020-04-09 18:29:53.370345	0.3254085449189227	13.945975648529654	128	64	35	512	1.1576103131680955	0.007958801498127341	0.07584269662921349	0.023876404494382022	0.03885767790262172	55.863061797752806	0.043535511299045475	0.007958801498127341	0.07584269662921349	0.023876404494382022	0.03885767790262172	55.862827715355806	0.04353553941198572	819283456	350	0.007958801498127341	0.07584269662921349	0.023876404494382022	0.03885767790262172	55.86329588014981	0.04353548349168066	74	COMPLETE
75	0.08754681647940075	2020-04-09 18:29:53.408668	2020-04-09 18:42:21.346378	0.4575581652063112	12.185180401528157	256	64	84	128	1.1482957509862546	0.010767790262172285	0.08754681647940075	0.028089887640449437	0.04307116104868914	55.368445692883896	0.047029397840395976	0.010767790262172285	0.08754681647940075	0.028089887640449437	0.04307116104868914	55.368445692883896	0.047029397840395976	1110117871	350	0.010767790262172285	0.08754681647940075	0.028089887640449437	0.04307116104868914	55.368445692883896	0.047029397840395976	75	COMPLETE
76	0.08895131086142322	2020-04-09 18:42:21.367739	2020-04-09 18:53:53.439106	0.3559155960858771	15.365665034883513	64	128	27	128	1.123483038749825	0.008895131086142321	0.08895131086142322	0.026217228464419477	0.04353932584269663	54.173455056179776	0.04678539532889092	0.008895131086142321	0.08895131086142322	0.026217228464419477	0.04353932584269663	54.17322097378277	0.04678544414181909	2380384376	350	0.008895131086142321	0.08895131086142322	0.026217228464419477	0.04353932584269663	54.173689138576776	0.0467853472132903	76	COMPLETE
77	0.0702247191011236	2020-04-09 18:53:53.460749	2020-04-09 18:55:53.710263	0.4550421562601191	15.893918892932286	64	256	42	256	1.151287968453606	0.006086142322097378	0.0702247191011236	0.019662921348314606	0.031835205992509365	55.54213483146067	0.04016063857614091	0.006086142322097378	0.0702247191011236	0.019662921348314606	0.031835205992509365	55.54213483146067	0.04016063857614091	4182080810	150	0.006086142322097378	0.0702247191011236	0.019662921348314606	0.031835205992509365	55.54213483146067	0.04016063857614091	77	COMPLETE
78	0.060393258426966294	2020-04-09 18:55:53.732042	2020-04-09 18:58:02.448230	0.7224043406400247	7.883714586482358	256	256	9	512	1.2026387705809476	0.003745318352059925	0.060393258426966294	0.018258426966292134	0.032303370786516857	58.056179775280896	0.0368651905655069	0.003745318352059925	0.060393258426966294	0.018258426966292134	0.032303370786516857	58.056179775280896	0.0368651905655069	2364916496	250	0.003745318352059925	0.060393258426966294	0.018258426966292134	0.032303370786516857	58.056179775280896	0.0368651905655069	78	COMPLETE
79	0.08099250936329588	2020-04-09 18:58:02.493312	2020-04-09 19:01:46.043684	0.7219729138000014	22.16666132190592	64	128	54	128	1.1203244880351066	0.005149812734082397	0.08099250936329588	0.02153558052434457	0.04119850187265917	54.01076779026217	0.042829860632533266	0.005149812734082397	0.08099250936329588	0.02153558052434457	0.04119850187265917	54.01076779026217	0.042829860632533266	1820584646	150	0.005149812734082397	0.08099250936329588	0.02153558052434457	0.04119850187265917	54.01076779026217	0.042829860632533266	79	COMPLETE
80	0.075374531835206	2020-04-09 19:01:46.098607	2020-04-09 19:09:31.209281	0.4078623727814452	26.477250617747018	256	64	91	128	1.134124753122961	0.0056179775280898875	0.075374531835206	0.019194756554307114	0.031835205992509365	54.70809925093633	0.04031128064922565	0.0056179775280898875	0.075374531835206	0.019194756554307114	0.031835205992509365	54.70786516853933	0.04031138550136317	267210278	250	0.0056179775280898875	0.075374531835206	0.019194756554307114	0.031835205992509365	54.708333333333336	0.04031117798150766	80	COMPLETE
81	0.2640449438202247	2020-04-09 19:09:31.236503	2020-04-09 19:15:15.493152	0.4149108549816577	1.2919999966293154	128	128	79	512	0.5323915708485698	0.02762172284644195	0.2640449438202247	0.09082397003745318	0.14138576779026218	25.375468164794007	0.11135771847502524	0.02762172284644195	0.2640449438202247	0.09082397003745318	0.14138576779026218	25.375468164794007	0.11135771847502524	3479127743	450	0.02762172284644195	0.2640449438202247	0.09082397003745318	0.14138576779026218	25.375468164794007	0.11135771847502524	81	COMPLETE
82	0.06554307116104868	2020-04-09 19:15:15.534239	2020-04-09 19:16:26.249025	0.8380113051976843	17.418790688206983	128	256	22	512	1.1761022340706881	0.0056179775280898875	0.06554307116104868	0.019194756554307114	0.03136704119850187	56.76615168539326	0.038617755866123975	0.0056179775280898875	0.06554307116104868	0.019194756554307114	0.03136704119850187	56.765917602996254	0.03861778397906423	4273299797	150	0.0056179775280898875	0.06554307116104868	0.019194756554307114	0.03136704119850187	56.76638576779026	0.03861772805875916	82	COMPLETE
83	0.04915730337078652	2020-04-09 19:16:26.270495	2020-04-09 19:20:17.658138	0.5026421970657887	5.548252682005421	128	128	16	256	1.2482203148437965	0.0	0.04915730337078652	0.012640449438202247	0.02200374531835206	60.28558052434457	0.03102185988063757	0.0	0.04915730337078652	0.012640449438202247	0.02200374531835206	60.28558052434457	0.03102185988063757	2886453204	250	0.0	0.04915730337078652	0.012640449438202247	0.02200374531835206	60.28558052434457	0.03102185988063757	83	COMPLETE
84	0.07584269662921349	2020-04-09 19:20:17.684704	2020-04-09 19:25:58.892477	0.6563454741609768	22.927213149083144	256	256	55	128	1.14979022217754	0.0032771535580524347	0.07584269662921349	0.01638576779026217	0.03745318352059925	55.44850187265918	0.03865045036255555	0.0032771535580524347	0.07584269662921349	0.01638576779026217	0.03745318352059925	55.44850187265918	0.03865045036255555	557837115	200	0.0032771535580524347	0.07584269662921349	0.01638576779026217	0.03745318352059925	55.44850187265918	0.03865045036255555	84	COMPLETE
85	0.08239700374531835	2020-04-09 19:25:58.919697	2020-04-09 19:30:24.687294	0.39405409548870907	16.71736875546243	256	128	65	512	1.1469691722725313	0.003745318352059925	0.08239700374531835	0.020131086142322098	0.03604868913857678	55.320692883895134	0.040001134111824634	0.003745318352059925	0.08239700374531835	0.020131086142322098	0.03604868913857678	55.320692883895134	0.040001134111824634	645766636	350	0.003745318352059925	0.08239700374531835	0.020131086142322098	0.03604868913857678	55.320692883895134	0.040001134111824634	85	COMPLETE
86	0.0650749063670412	2020-04-09 19:30:24.731606	2020-04-09 19:31:47.814138	0.32221983461043685	10.425036044870625	64	64	73	512	1.1838179338646684	0.0018726591760299626	0.0650749063670412	0.01544943820224719	0.027153558052434457	57.13576779026217	0.035413194824799515	0.0018726591760299626	0.0650749063670412	0.01544943820224719	0.027153558052434457	57.13576779026217	0.035413194824799515	446226025	150	0.0018726591760299626	0.0650749063670412	0.01544943820224719	0.027153558052434457	57.13576779026217	0.035413194824799515	86	COMPLETE
87	0.0650749063670412	2020-04-09 19:31:47.835815	2020-04-09 19:38:36.033958	0.7021959536386616	8.683780465876396	64	64	13	128	1.1944595746903537	0.0028089887640449437	0.0650749063670412	0.015917602996254682	0.0299625468164794	57.67088014981273	0.03637912350186032	0.0028089887640449437	0.0650749063670412	0.015917602996254682	0.0299625468164794	57.67088014981273	0.03637912350186032	3549337724	200	0.0028089887640449437	0.0650749063670412	0.015917602996254682	0.0299625468164794	57.67088014981273	0.03637912350186032	87	COMPLETE
88	0.06132958801498127	2020-04-09 19:38:36.079480	2020-04-09 19:41:24.693484	0.4798798078226575	6.373224755789835	128	128	37	512	1.2258744395289165	0.0	0.06132958801498127	0.011235955056179775	0.024344569288389514	59.2247191011236	0.032098836950137516	0.0	0.06132958801498127	0.011235955056179775	0.024344569288389514	59.2247191011236	0.032098836950137516	2157434335	300	0.0	0.06132958801498127	0.011235955056179775	0.024344569288389514	59.2247191011236	0.032098836950137516	88	COMPLETE
89	0.060861423220973786	2020-04-09 19:41:24.721700	2020-04-09 19:47:13.673642	0.7037587801474392	9.15820823069375	256	128	74	128	1.1609200079906175	0.004213483146067416	0.060861423220973786	0.020131086142322098	0.03136704119850187	56.0126404494382	0.038422856598869654	0.004213483146067416	0.060861423220973786	0.020131086142322098	0.03136704119850187	56.0126404494382	0.038422856598869654	3209554889	200	0.004213483146067416	0.060861423220973786	0.020131086142322098	0.03136704119850187	56.0126404494382	0.038422856598869654	89	COMPLETE
90	0.08380149812734082	2020-04-09 19:47:13.695744	2020-04-09 19:57:41.187334	0.36000395460827783	17.69603360311097	128	128	42	256	1.1556626666740126	0.009363295880149813	0.08380149812734082	0.02949438202247191	0.042134831460674156	55.754447565543074	0.045600918267669835	0.009363295880149813	0.08380149812734082	0.02949438202247191	0.042134831460674156	55.75421348314607	0.045600951246311285	1277018502	550	0.009363295880149813	0.08380149812734082	0.02949438202247191	0.042134831460674156	55.754681647940075	0.045600885677012405	90	COMPLETE
91	0.06413857677902622	2020-04-09 19:57:41.228041	2020-04-09 20:00:14.742693	0.4901152292883133	14.236213011403379	64	128	32	512	1.1618884697858216	0.005149812734082397	0.06413857677902622	0.019662921348314606	0.0299625468164794	56.074438202247194	0.03839033575027067	0.005149812734082397	0.06413857677902622	0.019662921348314606	0.0299625468164794	56.074438202247194	0.03839033575027067	1448247739	250	0.005149812734082397	0.06413857677902622	0.019662921348314606	0.0299625468164794	56.074438202247194	0.03839033575027067	91	COMPLETE
92	0.06835205992509363	2020-04-09 20:00:14.770003	2020-04-09 20:06:05.133762	0.7892148550140436	11.3803661507527	256	256	47	256	1.1659939719759946	0.007022471910112359	0.06835205992509363	0.02200374531835206	0.0351123595505618	56.258426966292134	0.04136995753193273	0.007022471910112359	0.06835205992509363	0.02200374531835206	0.0351123595505618	56.258426966292134	0.04136995753193273	1727562603	250	0.007022471910112359	0.06835205992509363	0.02200374531835206	0.0351123595505618	56.258426966292134	0.04136995753193273	92	COMPLETE
93	0.0702247191011236	2020-04-09 20:06:05.171486	2020-04-09 20:08:44.085177	0.6885511377643917	27.68349844735354	256	64	75	256	1.1559455014123452	0.009363295880149813	0.0702247191011236	0.02247191011235955	0.039794007490636704	55.778558052434455	0.043462820235121505	0.009363295880149813	0.0702247191011236	0.02247191011235955	0.039794007490636704	55.778558052434455	0.043462820235121505	970279054	150	0.009363295880149813	0.0702247191011236	0.02247191011235955	0.039794007490636704	55.778558052434455	0.043462820235121505	93	COMPLETE
94	0.0749063670411985	2020-04-09 20:08:44.111791	2020-04-09 20:12:13.437227	0.889382224110737	16.597018296782426	128	256	81	512	1.1562210939596111	0.0028089887640449437	0.0749063670411985	0.018726591760299626	0.03417602996254682	55.78558052434457	0.03845538955289272	0.0028089887640449437	0.0749063670411985	0.018726591760299626	0.03417602996254682	55.78558052434457	0.03845538955289272	1322879731	250	0.0028089887640449437	0.0749063670411985	0.018726591760299626	0.03417602996254682	55.78558052434457	0.03845538955289272	94	COMPLETE
95	0.07771535580524344	2020-04-09 20:12:13.459030	2020-04-09 20:17:23.466542	0.8050752818714425	18.546939434820057	128	64	70	256	1.147565071874783	0.007958801498127341	0.07771535580524344	0.024812734082397005	0.03932584269662921	55.357209737827716	0.044330385241791996	0.007958801498127341	0.07771535580524344	0.024812734082397005	0.03932584269662921	55.35674157303371	0.04433046096261318	1759284399	300	0.007958801498127341	0.07771535580524344	0.024812734082397005	0.03932584269662921	55.357677902621724	0.04433031047627846	95	COMPLETE
96	0.08052434456928839	2020-04-09 20:17:23.549548	2020-04-09 20:24:57.531555	0.9534114629738094	26.31569961110286	128	64	59	256	1.1484587590318271	0.006086142322097378	0.08052434456928839	0.020599250936329586	0.03651685393258427	55.39630149812734	0.04189128477068128	0.006086142322097378	0.08052434456928839	0.020599250936329586	0.03651685393258427	55.396067415730336	0.0418913414766883	1475484249	400	0.006086142322097378	0.08052434456928839	0.020599250936329586	0.03651685393258427	55.39653558052434	0.04189122893707436	96	COMPLETE
97	0.0800561797752809	2020-04-09 20:24:57.553164	2020-04-09 20:29:28.450856	0.9411035802722738	12.47388262072205	128	64	89	256	1.1556213809367382	0.0056179775280898875	0.0800561797752809	0.025280898876404494	0.03885767790262172	55.73712546816479	0.04246285795107573	0.0056179775280898875	0.0800561797752809	0.025280898876404494	0.03885767790262172	55.73689138576779	0.04246288733810693	4047038113	250	0.0056179775280898875	0.0800561797752809	0.025280898876404494	0.03885767790262172	55.7373595505618	0.0424628288905671	97	COMPLETE
98	0.07116104868913857	2020-04-09 20:29:28.513128	2020-04-09 20:33:38.518233	0.7100255893874639	28.938513146085192	64	128	62	128	1.1654903423852088	0.007958801498127341	0.07116104868913857	0.01544943820224719	0.03417602996254682	56.23946629213483	0.040462227495681964	0.007958801498127341	0.07116104868913857	0.01544943820224719	0.03417602996254682	56.23923220973783	0.040462294176324895	4055961363	150	0.007958801498127341	0.07116104868913857	0.01544943820224719	0.03417602996254682	56.239700374531836	0.040462161926383085	98	COMPLETE
99	0.07209737827715355	2020-04-09 20:33:38.551272	2020-04-09 20:35:20.073815	0.9738274577137314	12.573011025507055	64	256	3	512	1.1542039952007181	0.005149812734082397	0.07209737827715355	0.019662921348314606	0.03417602996254682	55.697565543071164	0.039843288072103765	0.005149812734082397	0.07209737827715355	0.019662921348314606	0.03417602996254682	55.697565543071164	0.039843288072103765	1954339967	200	0.005149812734082397	0.07209737827715355	0.019662921348314606	0.03417602996254682	55.697565543071164	0.039843288072103765	99	COMPLETE
