number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					loss.margin	model.c_max	model.c_min	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	701	751	1001	1051
0	TrialState.COMPLETE	0.27097567072154644	2020-01-15 13:15:39.059732	2020-01-15 16:20:22.121945	1.2191109475616022	7.600554808442883	0.06787102629269572	150.0	6.0	0.07507102192548741	2000.0	0.411520643438648	0.13256123979336779	0.27097567072154644	0.21186052324612564	0.23748125312447926	8341.095359106816	0.1835685354499112	0.13256123979336779	0.27097567072154644	0.21186052324612564	0.23749166805532412	8341.090370354941	0.18356874773502466	0.13256123979336779	0.27097567072154644	0.21186052324612564	0.23748125312447926	8341.10034785869	0.1835683559046186	0	0.2693106704438149	0.27019520184135976		
1	TrialState.COMPLETE	0.3752860100239704	2020-01-15 16:20:22.133863	2020-01-15 18:55:39.845353	6.036707195171952	2.6088246007255296	0.025853447065294025	150.0	46.0	0.015920642653091004	600.0	0.4308776408862023	0.17061178906079755	0.3752860100239704	0.2969737415558945	0.3310089344083678	8733.129358247985	0.24532231300721521	0.17061178906079755	0.3752860100239704	0.2969737415558945	0.3310089344083678	8733.124741229027	0.24532252120637377	0.17061178906079755	0.3752860100239704	0.2969737415558945	0.3310089344083678	8733.133975266943	0.24532212611597673	1				
2	TrialState.COMPLETE	0.28338729259409146	2020-01-15 18:55:39.846648	2020-01-15 23:59:00.024626	0.9542121847756306	9.806262336774562	0.02511569065503164	350.0	1.0	0.01821193376780999	1000.0	0.4099971760924261	0.1283471603939026	0.28338729259409146	0.20456461621475786	0.23732800485633346	8310.721506980979	0.18119508342309704	0.1283471603939026	0.28338729259409146	0.20456461621475786	0.23732800485633346	8310.715828611897	0.18119508850671381	0.1283471603939026	0.28338729259409146	0.20456461621475786	0.23732800485633346	8310.72718535006	0.18119507844523192	2				
3	TrialState.COMPLETE	0.35302992979430964	2020-01-15 23:59:00.025900	2020-01-16 04:32:45.830593	6.909003734566286	4.128676389962315	0.01598525521583503	50.0	21.0	0.011051144000486296	1100.0	0.4043631431883246	0.11011978076117748	0.35302992979430964	0.2332029806626432	0.286904175391058	8195.88048481956	0.1902039685730624	0.11011978076117748	0.35302992979430964	0.23321067865500678	0.286904175391058	8195.877601921418	0.19020513771421024	0.11011978076117748	0.35302992979430964	0.2332029806626432	0.286904175391058	8195.883367717699	0.19020314976158326	3			0.3515445838392014	0.3523210146793716
4	TrialState.COMPLETE	0.39486082029806624	2020-01-16 04:32:45.860114	2020-01-16 08:54:38.511673	8.232526610503848	7.980620698277438	0.01422614403557563	150.0	16.0	0.006805666175425465	1900.0	0.4179547637315513	0.19669140288212833	0.39486082029806624	0.3344161842591452	0.36428439462988055	8471.794721486636	0.2739458314357672	0.19669140288212833	0.39486082029806624	0.3344161842591452	0.36428439462988055	8471.790537627787	0.27394584718769943	0.19669140288212833	0.39486082029806624	0.3344161842591452	0.36428439462988055	8471.798905345486	0.27394581628753145	4			0.39331242411978956	0.39412181303116145
5	TrialState.COMPLETE	0.2717391304347826	2020-01-16 08:54:38.512822	2020-01-16 14:09:03.440521	1.0697591752431335	3.0442886425840836	0.016581767134259007	250.0	1.0	0.0017752653473600824	1100.0	0.47685816173859347	0.08537843330459416	0.2717391304347826	0.14833261485404606	0.19117194235743318	9665.744280391675	0.13870888173949603	0.08537843330459416	0.2717391304347826	0.14833261485404606	0.19117194235743318	9665.730831999015	0.13870902594434123	0.08537843330459416	0.2717391304347826	0.14833261485404606	0.19117194235743318	9665.757728784332	0.1387087545745805	5				
