number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.hidden_dropout_rate	params_model.num_filters	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.10018726591760299	2020-05-17 16:07:34.185022	2020-05-17 16:08:47.072924	64	0.11985934551714901	100	256	0.8582598542058066	1.0057719785097483	0.0023408239700374533	0.10018726591760299	0.023876404494382022	0.048220973782771535	48.512172284644194	0.046802825092699854	0.0023408239700374533	0.10018726591760299	0.023876404494382022	0.048220973782771535	48.512172284644194	0.046802825092699854	1420926068	150.0	0.0023408239700374533	0.10018726591760299	0.023876404494382022	0.048220973782771535	48.512172284644194	0.046802825092699854	10	COMPLETE
11	0.22612359550561797	2020-05-17 16:08:47.094649	2020-05-17 16:51:15.322862	64	0.15789593878873498	500	128	0.006140801044481805	0.6813432107669082	0.0299625468164794	0.22612359550561797	0.08099250936329588	0.12827715355805244	32.69850187265918	0.1013386715672769	0.0299625468164794	0.22612359550561797	0.08099250936329588	0.12827715355805244	32.69850187265918	0.1013386715672769	4275253803		0.0299625468164794	0.22612359550561797	0.08099250936329588	0.12827715355805244	32.69850187265918	0.1013386715672769	11	COMPLETE
12	0.13295880149812733	2020-05-17 16:51:15.350214	2020-05-17 17:09:19.260142	128	0.4158220779709151	500	128	0.005630525888848078	0.8440386961320632	0.016853932584269662	0.13295880149812733	0.04681647940074907	0.07397003745318352	40.551029962546814	0.06912349811054241	0.016853932584269662	0.13295880149812733	0.04681647940074907	0.07397003745318352	40.551029962546814	0.06912349811054241	2210807767	250.0	0.016853932584269662	0.13295880149812733	0.04681647940074907	0.07397003745318352	40.551029962546814	0.06912349811054241	12	COMPLETE
13	0.1446629213483146	2020-05-17 17:09:19.314551	2020-05-17 17:26:11.469920	128	0.13097313428284046	200	512	0.053245795049805374	0.9061171057736954	0.018258426966292134	0.1446629213483146	0.04588014981273408	0.075374531835206	43.56601123595506	0.06950666878369775	0.018258426966292134	0.1446629213483146	0.04588014981273408	0.075374531835206	43.56601123595506	0.06950666878369775	3196449471	550.0	0.018258426966292134	0.1446629213483146	0.04588014981273408	0.075374531835206	43.56601123595506	0.06950666878369775	13	COMPLETE
14	0.11329588014981273	2020-05-17 17:26:11.500501	2020-05-17 17:27:42.613473	64	0.13788635459219686	50	128	0.11584790725521465	0.979777549565264	0.012640449438202247	0.11329588014981273	0.03604868913857678	0.05711610486891386	47.24625468164794	0.057971047585338976	0.012640449438202247	0.11329588014981273	0.03604868913857678	0.05711610486891386	47.24625468164794	0.057971047585338976	1148451382	200.0	0.012640449438202247	0.11329588014981273	0.03604868913857678	0.05711610486891386	47.24625468164794	0.057971047585338976	14	COMPLETE
15	0.16807116104868913	2020-05-17 17:27:42.640682	2020-05-17 18:55:39.746536	256	0.274777590131992	450	512	0.0013138225892947682	0.8308080485210952	0.020131086142322098	0.16807116104868913	0.06554307116104868	0.09644194756554307	39.88483146067416	0.08036307702274964	0.020131086142322098	0.16807116104868913	0.06554307116104868	0.09644194756554307	39.88483146067416	0.08036307702274964	555197605	650.0	0.020131086142322098	0.16807116104868913	0.06554307116104868	0.09644194756554307	39.88483146067416	0.08036307702274964	15	COMPLETE
16	0.11750936329588015	2020-05-17 18:55:39.773878	2020-05-17 19:00:18.168368	64	0.4924637731408573	250	512	0.011213314629451193	0.9629531127500107	0.010299625468164793	0.11750936329588015	0.03604868913857678	0.05852059925093633	46.41526217228464	0.05764283689897594	0.010299625468164793	0.11750936329588015	0.03604868913857678	0.05852059925093633	46.41526217228464	0.05764283689897594	1100746345	250.0	0.010299625468164793	0.11750936329588015	0.03604868913857678	0.05852059925093633	46.41526217228464	0.05764283689897594	16	COMPLETE
17	0.15823970037453183	2020-05-17 19:00:18.195327	2020-05-17 19:40:37.043631	256	0.48254229571306506	400	256	0.0030255472154812058	0.836247972253717	0.020131086142322098	0.15823970037453183	0.05758426966292135	0.08801498127340825	40.171816479400746	0.07770911211406283	0.020131086142322098	0.15823970037453183	0.05758426966292135	0.08801498127340825	40.171816479400746	0.07770911211406283	2583216771	350.0	0.020131086142322098	0.15823970037453183	0.05758426966292135	0.08801498127340825	40.171816479400746	0.07770911211406283	17	COMPLETE
18	0.22752808988764045	2020-05-17 19:40:37.071235	2020-05-17 20:40:40.963812	256	0.20515123566360233	200	128	0.005205024032929266	0.6830519841493836	0.025280898876404494	0.22752808988764045	0.07443820224719101	0.12640449438202248	32.6690074906367	0.09778747697720143	0.025280898876404494	0.22752808988764045	0.07443820224719101	0.12640449438202248	32.6690074906367	0.09778747697720143	1484865259	950.0	0.025280898876404494	0.22752808988764045	0.07443820224719101	0.12640449438202248	32.6690074906367	0.09778747697720143	18	COMPLETE
19	0.1348314606741573	2020-05-17 20:40:40.990536	2020-05-17 20:54:11.161969	128	0.3199848504599194	400	256	0.0019268619737964098	0.9006821859640171	0.017790262172284643	0.1348314606741573	0.04260299625468165	0.07631086142322098	43.311797752808985	0.06775279865910185	0.017790262172284643	0.1348314606741573	0.04260299625468165	0.07631086142322098	43.311797752808985	0.06775279865910185	3817245817	250.0	0.017790262172284643	0.1348314606741573	0.04260299625468165	0.07631086142322098	43.311797752808985	0.06775279865910185	19	COMPLETE
20	0.1704119850187266	2020-05-17 20:54:11.204138	2020-05-17 21:33:54.420312	256	0.42716012646885715	200	512	0.002926527358573601	0.8244279499997625	0.02294007490636704	0.1704119850187266	0.060861423220973786	0.09644194756554307	39.671816479400746	0.08167575659467773	0.02294007490636704	0.1704119850187266	0.060861423220973786	0.09644194756554307	39.671816479400746	0.08167575659467773	1250529186	650.0	0.02294007490636704	0.1704119850187266	0.060861423220973786	0.09644194756554307	39.671816479400746	0.08167575659467773	20	COMPLETE
21	0.1891385767790262	2020-05-17 21:33:54.441651	2020-05-17 22:04:42.907202	128	0.37730557037945867	250	256	0.0366435808252694	0.8033278803280048	0.026217228464419477	0.1891385767790262	0.06975655430711611	0.10861423220973783	38.57724719101124	0.08850429839859408	0.026217228464419477	0.1891385767790262	0.06975655430711611	0.10861423220973783	38.57724719101124	0.08850429839859408	438327754	750.0	0.026217228464419477	0.1891385767790262	0.06975655430711611	0.10861423220973783	38.57724719101124	0.08850429839859408	21	COMPLETE
22	0.11750936329588015	2020-05-17 22:04:42.943707	2020-05-17 22:05:57.149050	64	0.4854717842447229	50	256	0.040006973218808216	0.955300673661049	0.01638576779026217	0.11750936329588015	0.04353932584269663	0.06835205992509363	45.9559925093633	0.06387504502097116	0.01638576779026217	0.11750936329588015	0.04353932584269663	0.06835205992509363	45.9559925093633	0.06387504502097116	4105456157	200.0	0.01638576779026217	0.11750936329588015	0.04353932584269663	0.06835205992509363	45.9559925093633	0.06387504502097116	22	COMPLETE
23	0.18726591760299627	2020-05-17 22:05:57.176392	2020-05-17 23:12:24.680703	256	0.22425083453962205	350	256	0.06312259988192916	0.7636655731107481	0.024812734082397005	0.18726591760299627	0.0702247191011236	0.10486891385767791	36.686797752808985	0.08798028043277976	0.024812734082397005	0.18726591760299627	0.0702247191011236	0.10486891385767791	36.686797752808985	0.08798028043277976	3214627005	600.0	0.024812734082397005	0.18726591760299627	0.0702247191011236	0.10486891385767791	36.686797752808985	0.08798028043277976	23	COMPLETE
24	0.14138576779026218	2020-05-17 23:12:24.706832	2020-05-17 23:19:28.310561	64	0.26975483161430225	200	128	0.023781048242248238	0.8800770646128594	0.01638576779026217	0.14138576779026218	0.04588014981273408	0.07958801498127341	42.300561797752806	0.06958581146205535	0.01638576779026217	0.14138576779026218	0.04588014981273408	0.07958801498127341	42.300561797752806	0.06958581146205535	1950287097	400.0	0.01638576779026217	0.14138576779026218	0.04588014981273408	0.07958801498127341	42.300561797752806	0.06958581146205535	24	COMPLETE
25	0.09691011235955056	2020-05-17 23:19:28.342088	2020-05-17 23:20:36.904553	64	0.39524805129056595	100	512	0.00804567942500812	0.9955332362858669	0.010767790262172285	0.09691011235955056	0.03136704119850187	0.05196629213483146	48.03253745318352	0.05373151892124308	0.010767790262172285	0.09691011235955056	0.03136704119850187	0.05196629213483146	48.032303370786515	0.05373159290430156	1657595411	150.0	0.010767790262172285	0.09691011235955056	0.03136704119850187	0.05196629213483146	48.03277153558052	0.05373144623613301	25	COMPLETE
26	0.10065543071161048	2020-05-17 23:20:36.944721	2020-05-17 23:26:40.616087	128	0.3583532593400064	350	128	0.7561603179912871	0.9890242727222235	0.0	0.10065543071161048	0.016853932584269662	0.04447565543071161	47.73361423220974	0.04460389529944819	0.0	0.10065543071161048	0.016853932584269662	0.04447565543071161	47.73361423220974	0.04460389529944819	4060842951	150.0	0.0	0.10065543071161048	0.016853932584269662	0.04447565543071161	47.73361423220974	0.04460389529944819	26	COMPLETE
27	0.13810861423220974	2020-05-17 23:26:40.643002	2020-05-18 00:15:38.189305	128	0.3057433258878719	500	512	0.009241720669081296	0.8960616447394261	0.016853932584269662	0.13810861423220974	0.04915730337078652	0.07443820224719101	43.08941947565543	0.06857120670536522	0.016853932584269662	0.13810861423220974	0.04915730337078652	0.07443820224719101	43.08941947565543	0.06857120670536522	3018478471	600.0	0.016853932584269662	0.13810861423220974	0.04915730337078652	0.07443820224719101	43.08941947565543	0.06857120670536522	27	COMPLETE
28	0.16198501872659177	2020-05-18 00:15:38.246214	2020-05-18 01:19:18.814376	256	0.31532854913350106	500	128	0.30192037437422237	0.802128163126231	0.02247191011235955	0.16198501872659177	0.054307116104868915	0.08614232209737828	38.51825842696629	0.07880082895198857	0.02247191011235955	0.16198501872659177	0.054307116104868915	0.08614232209737828	38.51825842696629	0.07880082895198857	930429341	400.0	0.02247191011235955	0.16198501872659177	0.054307116104868915	0.08614232209737828	38.51825842696629	0.07880082895198857	28	COMPLETE
29	0.10346441947565543	2020-05-18 01:19:18.846370	2020-05-18 01:37:46.987546	256	0.19063087855038938	500	256	0.6681559857860729	1.008853806920475	0.0	0.10346441947565543	0.027153558052434457	0.04868913857677903	48.690074906367045	0.0462899036675011	0.0	0.10346441947565543	0.027153558052434457	0.04868913857677903	48.690074906367045	0.0462899036675011	2411089053	150.0	0.0	0.10346441947565543	0.027153558052434457	0.04868913857677903	48.690074906367045	0.0462899036675011	29	COMPLETE
30	0.11376404494382023	2020-05-18 01:37:47.057448	2020-05-18 01:41:04.601301	64	0.43459363561330966	350	128	0.7230003621613811	0.9820289819933865	0.0	0.11376404494382023	0.02153558052434457	0.047752808988764044	47.3623595505618	0.04728211800843317	0.0	0.11376404494382023	0.02153558052434457	0.047752808988764044	47.3623595505618	0.04728211800843317	1473594370	150.0	0.0	0.11376404494382023	0.02153558052434457	0.047752808988764044	47.3623595505618	0.04728211800843317	30	COMPLETE
31	0.16853932584269662	2020-05-18 01:41:04.637055	2020-05-18 02:22:27.172194	128	0.1444461049510836	300	512	0.006892671305032487	0.8335312082883919	0.0149812734082397	0.16853932584269662	0.05758426966292135	0.09691011235955056	40.081460674157306	0.07607524884979538	0.0149812734082397	0.16853932584269662	0.05758426966292135	0.09691011235955056	40.081460674157306	0.07607524884979538	4196902132	850.0	0.0149812734082397	0.16853932584269662	0.05758426966292135	0.09691011235955056	40.081460674157306	0.07607524884979538	31	COMPLETE
32	0.11563670411985019	2020-05-18 02:22:27.221158	2020-05-18 03:14:08.588747	256	0.2855258894974477	450	512	0.41702664733819717	0.9390744005595002	0.009831460674157303	0.11563670411985019	0.0351123595505618	0.0552434456928839	45.28323970037453	0.05680827312846655	0.009831460674157303	0.11563670411985019	0.0351123595505618	0.0552434456928839	45.28323970037453	0.05680827312846655	1636448082	400.0	0.009831460674157303	0.11563670411985019	0.0351123595505618	0.0552434456928839	45.28323970037453	0.05680827312846655	32	COMPLETE
33	0.23220973782771537	2020-05-18 03:14:08.625593	2020-05-18 04:57:07.448909	256	0.2959810791699678	450	128	0.006926089655093508	0.6596562533442294	0.02949438202247191	0.23220973782771537	0.08052434456928839	0.12827715355805244	31.531367041198504	0.101684454912964	0.02949438202247191	0.23220973782771537	0.08052434456928839	0.12827715355805244	31.531367041198504	0.101684454912964	4090191831	750.0	0.02949438202247191	0.23220973782771537	0.08052434456928839	0.12827715355805244	31.531367041198504	0.101684454912964	33	COMPLETE
34	0.16338951310861424	2020-05-18 04:57:07.494964	2020-05-18 05:37:23.151323	256	0.355595993466167	400	256	0.04421871396050186	0.850022461562686	0.016853932584269662	0.16338951310861424	0.04962546816479401	0.08286516853932584	40.87265917602996	0.07298114852297868	0.016853932584269662	0.16338951310861424	0.04962546816479401	0.08286516853932584	40.87265917602996	0.07298114852297868	4102916113	350.0	0.016853932584269662	0.16338951310861424	0.04962546816479401	0.08286516853932584	40.87265917602996	0.07298114852297868	34	COMPLETE
35	0.16573033707865167	2020-05-18 05:37:23.201376	2020-05-18 06:35:26.187752	128	0.146412306174976	500	256	0.05507813345219219	0.8145307776690827	0.01638576779026217	0.16573033707865167	0.05102996254681648	0.08380149812734082	39.125936329588015	0.07430120844321195	0.01638576779026217	0.16573033707865167	0.05102996254681648	0.08380149812734082	39.125936329588015	0.07430120844321195	2657984519	700.0	0.01638576779026217	0.16573033707865167	0.05102996254681648	0.08380149812734082	39.125936329588015	0.07430120844321195	35	COMPLETE
36	0.08707865168539326	2020-05-18 06:35:26.223537	2020-05-18 06:43:03.452011	128	0.28159433711475435	450	256	0.778676751463684	1.017982002220392	0.0	0.08707865168539326	0.018258426966292134	0.041666666666666664	49.208333333333336	0.04236954209773683	0.0	0.08707865168539326	0.018258426966292134	0.041666666666666664	49.208333333333336	0.04236954209773683	3535661933	150.0	0.0	0.08707865168539326	0.018258426966292134	0.041666666666666664	49.208333333333336	0.04236954209773683	36	COMPLETE
37	0.125	2020-05-18 06:43:03.473355	2020-05-18 06:47:52.437915	128	0.3392154323319497	100	512	0.03058895392579096	0.9382482224260893	0.0149812734082397	0.125	0.03698501872659176	0.06882022471910113	45.21910112359551	0.062080300736887896	0.0149812734082397	0.125	0.03698501872659176	0.06882022471910113	45.21910112359551	0.062080300736887896	478082049	300.0	0.0149812734082397	0.125	0.03698501872659176	0.06882022471910113	45.21910112359551	0.062080300736887896	37	COMPLETE
38	0.11844569288389513	2020-05-18 06:47:52.463880	2020-05-18 06:51:40.972835	64	0.2014577642393831	200	256	0.2348637522484855	0.9490857362234442	0.019662921348314606	0.11844569288389513	0.04541198501872659	0.06882022471910113	45.72097378277154	0.0656249815544388	0.019662921348314606	0.11844569288389513	0.04541198501872659	0.06882022471910113	45.72050561797753	0.06562520196443775	3945091683	250.0	0.019662921348314606	0.11844569288389513	0.04541198501872659	0.06882022471910113	45.721441947565545	0.06562476620590886	38	COMPLETE
39	0.11797752808988764	2020-05-18 06:51:41.000619	2020-05-18 06:59:13.342866	64	0.4140962827927741	450	512	0.0017795539954476233	0.948303873628057	0.01638576779026217	0.11797752808988764	0.037921348314606744	0.062265917602996254	45.673689138576776	0.0624554638650352	0.01638576779026217	0.11797752808988764	0.037921348314606744	0.062265917602996254	45.673689138576776	0.0624554638650352	2158489246	250.0	0.01638576779026217	0.11797752808988764	0.037921348314606744	0.062265917602996254	45.673689138576776	0.0624554638650352	39	COMPLETE
40	0.11282771535580524	2020-05-18 06:59:13.366079	2020-05-18 07:04:23.026331	64	0.39142305944427347	400	512	0.13987326040345605	0.9680190551938831	0.0149812734082397	0.11282771535580524	0.03698501872659176	0.062265917602996254	46.713951310861425	0.06042494677400335	0.0149812734082397	0.11282771535580524	0.03698501872659176	0.062265917602996254	46.713951310861425	0.06042494677400335	1333757058	200.0	0.0149812734082397	0.11282771535580524	0.03698501872659176	0.062265917602996254	46.713951310861425	0.06042494677400335	40	COMPLETE
41	0.18352059925093633	2020-05-18 07:04:23.047237	2020-05-18 07:27:59.702976	256	0.13263029414219185	200	128	0.039908681078405346	0.7647240727229483	0.018726591760299626	0.18352059925093633	0.0599250936329588	0.10580524344569288	36.668305243445694	0.0825243217740167	0.018726591760299626	0.18352059925093633	0.0599250936329588	0.10580524344569288	36.66807116104869	0.08252502472415783	2384913310	400.0	0.018726591760299626	0.18352059925093633	0.0599250936329588	0.10580524344569288	36.668539325842694	0.08252365582125139	41	COMPLETE
42	0.19101123595505617	2020-05-18 07:27:59.761647	2020-05-18 08:31:23.974641	128	0.31317774094040773	400	256	0.023894050539261674	0.7575178475386013	0.021067415730337078	0.19101123595505617	0.06601123595505617	0.10674157303370786	36.36376404494382	0.08665490313418953	0.021067415730337078	0.19101123595505617	0.06601123595505617	0.10674157303370786	36.36376404494382	0.08665490313418953	3363706364	1000.0	0.021067415730337078	0.19101123595505617	0.06601123595505617	0.10674157303370786	36.36376404494382	0.08665490313418953	42	COMPLETE
43	0.19616104868913858	2020-05-18 08:31:23.996428	2020-05-18 09:00:44.500620	64	0.30074713604454784	450	128	0.006306502915495996	0.7482424332613774	0.020599250936329586	0.19616104868913858	0.06132958801498127	0.10346441947565543	35.95552434456929	0.08599271950968153	0.020599250936329586	0.19616104868913858	0.06132958801498127	0.10346441947565543	35.95552434456929	0.08599271950968153	1406469112	800.0	0.020599250936329586	0.19616104868913858	0.06132958801498127	0.10346441947565543	35.95552434456929	0.08599271950968153	43	COMPLETE
44	0.19054307116104868	2020-05-18 09:00:44.539913	2020-05-18 10:41:22.969920	256	0.41017636784142175	300	256	0.03151699484966857	0.7328347707828262	0.020599250936329586	0.19054307116104868	0.0650749063670412	0.10440074906367042	35.171816479400746	0.08642884709677587	0.020599250936329586	0.19054307116104868	0.0650749063670412	0.10440074906367042	35.171816479400746	0.08642884709677587	4212916139	1000.0	0.020599250936329586	0.19054307116104868	0.0650749063670412	0.10440074906367042	35.171816479400746	0.08642884709677587	44	COMPLETE
