number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.39288243626062325	2020-04-02 10:51:56.671800	2020-04-02 11:45:30.747881	256	1	49	0.05717513241826689	512	0.45144314428365007	0.000708215297450425	0.39288243626062325	0.2565509915014164	0.33179886685552407	9146.911384560906	0.14233489100756125	0.000708215297450425	0.39288243626062325	0.2565509915014164	0.33179886685552407	9146.910410764873	0.1423348913234955	1105074737		0.000708215297450425	0.39288243626062325	0.2565509915014164	0.33179886685552407	9146.91235835694	0.14233489069213534	0	COMPLETE
1	0.000708215297450425	2020-04-02 11:45:30.814213	2020-04-02 11:53:47.852533	256	2	81	0.015905230925838457	256	0.9671427150282599	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19606.883321529745	0.0009302980461036398	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19606.860127478754	0.0009302983751422473	1030327815	150.0	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19606.906515580737	0.0009302977171986983	1	COMPLETE
2	0.002478753541076487	2020-04-02 11:53:47.910224	2020-04-02 12:01:05.838835	256	2	3	0.0013090229108801902	256	0.9528662945670014	0.000708215297450425	0.002478753541076487	0.00141643059490085	0.0017705382436260624	19317.47724858357	0.0015395652878628272	0.000708215297450425	0.002478753541076487	0.00141643059490085	0.0017705382436260624	19317.456798866857	0.001539565583683418	1129751320	150.0	0.000708215297450425	0.002478753541076487	0.00141643059490085	0.0017705382436260624	19317.49769830028	0.0015395649921880951	2	COMPLETE
3	0.00796742209631728	2020-04-02 12:01:05.893615	2020-04-02 12:08:51.498789	128	1	51	0.009389800103187965	512	0.7526081162436382	0.000708215297450425	0.00796742209631728	0.002124645892351275	0.00424929178470255	15255.040014164306	0.004230850899955013	0.000708215297450425	0.00796742209631728	0.002124645892351275	0.00424929178470255	15255.031869688386	0.0042308510946372484	301250226	200.0	0.000708215297450425	0.00796742209631728	0.002124645892351275	0.00424929178470255	15255.048158640227	0.0042308507053591725	3	COMPLETE
4	0.008144475920679886	2020-04-02 12:08:51.533636	2020-04-02 12:21:01.150877	256	1	86	0.01625226286721408	256	0.5696917263640504	0.000708215297450425	0.008144475920679886	0.0030099150141643057	0.003895184135977337	11544.83117917847	0.004847201435417805	0.000708215297450425	0.008144475920679886	0.0030099150141643057	0.003895184135977337	11544.827372521246	0.004847202776964584	1362495625	200.0	0.000708215297450425	0.008144475920679886	0.0030099150141643057	0.003895184135977337	11544.834985835694	0.0048472000975569845	4	COMPLETE
5	0.0010623229461756375	2020-04-02 12:21:01.191654	2020-04-02 12:28:42.584917	128	2	50	0.0017246368277322303	256	0.9801107402938959	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	19870.008587110482	0.0010484428232488032	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	19869.992209631728	0.0010484430053854861	1951213763	150.0	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	19870.024964589236	0.0010484426411640924	5	COMPLETE
6	0.0033640226628895184	2020-04-02 12:28:42.629049	2020-04-02 12:33:50.541660	64	1	56	0.027374665365304862	512	0.7822219630136086	0.000708215297450425	0.0033640226628895184	0.00141643059490085	0.0019475920679886685	15856.238845609065	0.002312615008491083	0.000708215297450425	0.0033640226628895184	0.00141643059490085	0.0019475920679886685	15856.233888101982	0.0023126150897396134	2914750572	150.0	0.000708215297450425	0.0033640226628895184	0.00141643059490085	0.0019475920679886685	15856.243803116147	0.002312614927273781	6	COMPLETE
7	0.002301699716713881	2020-04-02 12:33:50.584953	2020-04-02 12:47:03.730513	256	2	82	0.012086289829039486	128	0.9588941293783232	0.000708215297450425	0.002301699716713881	0.00141643059490085	0.0017705382436260624	19439.62898371105	0.001552119934860881	0.000708215297450425	0.002301699716713881	0.00141643059490085	0.0017705382436260624	19439.607294617563	0.0015521206249141544	1328059370	150.0	0.000708215297450425	0.002301699716713881	0.00141643059490085	0.0017705382436260624	19439.65067280453	0.0015521192455377486	7	COMPLETE
8	0.000708215297450425	2020-04-02 12:47:03.768068	2020-04-02 12:52:16.344684	64	2	52	0.01227638123034298	512	1.0047479639135195	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20369.11322592068	0.0008906719102341866	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20369.102337110482	0.0008906720060382547	3867438413	150.0	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20369.12411473088	0.0008906718144542448	8	COMPLETE
9	0.002124645892351275	2020-04-02 12:52:16.386956	2020-04-02 13:03:52.021018	64	1	7	0.008011594243744658	128	0.8344486800647014	0.000708215297450425	0.002124645892351275	0.0010623229461756375	0.0010623229461756375	16915.492829320112	0.001784908642132594	0.000708215297450425	0.002124645892351275	0.0010623229461756375	0.0010623229461756375	16915.487606232295	0.0017849087211011542	3029252794	150.0	0.000708215297450425	0.002124645892351275	0.0010623229461756375	0.0010623229461756375	16915.498052407933	0.0017849085632002143	9	COMPLETE
