number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
18	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 10:06:21.379782	2020-01-07 10:31:03.362743	250.0	51.0	0.0029695796079988466	600.0	0.987983119885107	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20029.44086402266	0.000270645680332573	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20029.41722733711	0.00027064602285367786	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20029.464500708214	0.00027064533798495835	18	0.0003541076487252125	0.0003541076487252125			
19	TrialState.COMPLETE	0.0	2020-01-07 10:31:03.363517	2020-01-07 10:50:13.139471	150.0	41.0	0.07067795952610072	1700.0	0.97084142039502	0.0	0.0	0.0	0.0	19682.221317280455	0.00019303049735719036	0.0	0.0	0.0	0.0	19682.201929886687	0.0001930307353902073	0.0	0.0	0.0	0.0	19682.24070467422	0.0001930302594452589	19	0.0	0.0			
20	TrialState.COMPLETE	0.0005311614730878187	2020-01-07 10:50:13.140232	2020-01-07 11:19:06.548747	350.0	31.0	0.09432500370044791	1600.0	0.9743226771313203	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19752.6934976983	0.00044425079009765764	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19752.665058427763	0.0004442514093659505	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19752.72193696884	0.00044425017163276495	20	0.0003541076487252125	0.00047214353163361664			
21	TrialState.COMPLETE	0.000796742209631728	2020-01-07 11:19:06.549513	2020-01-07 11:42:15.161145	250.0	21.0	0.07091812187055281	900.0	0.9795294360046676	8.852691218130312e-05	0.000796742209631728	0.0002655807365439094	0.0005311614730878187	19858.119688385268	0.0005748195635877884	8.852691218130312e-05	0.000796742209631728	0.0002655807365439094	0.0005311614730878187	19858.094856586402	0.0005748201019997223	8.852691218130312e-05	0.000796742209631728	0.0002655807365439094	0.0005311614730878187	19858.144520184134	0.0005748190257171553	21	0.0003541076487252125	0.0006491973559962229			
22	TrialState.COMPLETE	0.0	2020-01-07 11:42:15.161920	2020-01-07 12:02:51.528925	150.0	71.0	0.005467971282102226	1400.0	1.0019776644918141	0.0	0.0	0.0	0.0	20313.39834897309	0.00022109021843623203	0.0	0.0	0.0	0.0	20313.380709985835	0.00022109042383506002	0.0	0.0	0.0	0.0	20313.41598796034	0.0002210900131195276	22	0.0	0.0			
23	TrialState.COMPLETE	0.000708215297450425	2020-01-07 12:02:51.529809	2020-01-07 12:27:21.807265	250.0	21.0	0.09300876827281121	1900.0	0.9878267542277928	0.0004426345609065156	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20026.34158109065	0.0007637178545039993	0.0004426345609065156	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20026.31728045326	0.0007638272280689528	0.0004426345609065156	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20026.365881728045	0.0007636157493862178	23	0.0003541076487252125	0.0005901794145420207			
24	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 12:27:21.808175	2020-01-07 12:44:12.906122	50.0	71.0	0.01865555361640467	1100.0	0.9877610192298348	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20024.996857294616	0.00026073277104725855	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20024.985570113313	0.00026073290279655855	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20025.00814447592	0.00026073263934623146	24	0.0003541076487252125	0.0003541076487252125			
25	TrialState.COMPLETE	0.0	2020-01-07 12:44:12.906938	2020-01-07 13:22:15.501793	450.0	51.0	0.0026037273557787187	2000.0	0.9981369827505466	0.0	0.0	0.0	0.0	20235.68035145184	0.00016989581793675995	0.0	0.0	0.0	0.0	20235.647839943344	0.00016989637746840143	0.0	0.0	0.0	0.0	20235.71286296034	0.00016989525890589313	25	0.0	0.0			
26	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 13:22:15.502656	2020-01-07 13:43:31.446131	150.0	81.0	0.06261517725234306	1800.0	0.9985117272955167	0.0	0.00017705382436260624	0.0	0.0	20243.17129957507	0.0002631604423879238	0.0	0.00017705382436260624	0.0	0.0	20243.151513810197	0.0002631615878506368	0.0	0.00017705382436260624	0.0	0.0	20243.191085339942	0.0002631593004124387	26	0.00017705382436260624	0.00017705382436260624			
27	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 13:43:31.446929	2020-01-07 13:58:26.138937	50.0	11.0	0.0030251408298292695	1900.0	1.0002229730161762	0.0	0.00017705382436260624	0.0	0.0	20277.764983179888	0.00018172954320222324	0.0	0.00017705382436260624	0.0	0.0	20277.753452549576	0.00018172981425439237	0.0	0.00017705382436260624	0.0	0.0	20277.776513810197	0.00018172927235445235	27	0.00017705382436260624	0.00017705382436260624			
28	TrialState.COMPLETE	0.015074868474301902	2020-01-07 13:58:26.139802	2020-01-07 14:43:17.656366	150.0	1.0	0.08636150814943282	500.0	0.8566367740951434	0.0016187778227438284	0.015074868474301902	0.0060198300283286115	0.009004451639012546	17365.420085491704	0.006505499644879868	0.0016187778227438284	0.015074868474301902	0.0060198300283286115	0.009004451639012546	17365.404390934844	0.006505500250717635	0.0016187778227438284	0.015074868474301902	0.0060198300283286115	0.009004451639012546	17365.435780048563	0.006505499040109476	28			0.01423512747875354	0.014724976392823419	
29	TrialState.COMPLETE	0.0005754249291784702	2020-01-07 14:43:17.657200	2020-01-07 15:08:28.335641	250.0	41.0	0.05957420485086102	1600.0	0.9924691150996114	0.00017705382436260624	0.0005754249291784702	0.00017705382436260624	0.0002655807365439094	20120.52368094901	0.0004571687606199274	0.00017705382436260624	0.0005754249291784702	0.00017705382436260624	0.0002655807365439094	20120.498937677054	0.0004571695581712565	0.00017705382436260624	0.0005754249291784702	0.00017705382436260624	0.0002655807365439094	20120.548424220964	0.00045716796460884535	29	0.0004426345609065156	0.0005311614730878187			
30	TrialState.COMPLETE	0.0	2020-01-07 15:08:28.336524	2020-01-07 15:25:16.738688	50.0	21.0	0.0012352056311910457	700.0	0.9933993332699236	0.0	0.0	0.0	0.0	20139.723596848442	0.00021328354487008168	0.0	0.0	0.0	0.0	20139.71365970255	0.00021328362837426892	0.0	0.0	0.0	0.0	20139.733533994335	0.00021328346138892987	30	0.0	0.0			
31	TrialState.COMPLETE	0.0	2020-01-07 15:25:16.739561	2020-01-07 15:53:42.397255	250.0	91.0	0.0031362378768059664	1000.0	1.0151242155029483	0.0	0.0	0.0	0.0	20579.566859950424	0.00017334788204296633	0.0	0.0	0.0	0.0	20579.542271600567	0.00017334876739816008	0.0	0.0	0.0	0.0	20579.59144830028	0.0001733469979556346	31	0.0	0.0			
32	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 15:53:42.398135	2020-01-07 16:20:58.488374	350.0	1.0	0.0012550777173690178	500.0	0.9992614551053286	0.0	0.00017705382436260624	0.0	0.0	20258.10585605524	0.0001771982181376553	0.0	0.00017705382436260624	0.0	0.0	20258.078434844192	0.00017719853067199083	0.0	0.00017705382436260624	0.0	0.0	20258.13327726629	0.0001771979057260466	32	0.00017705382436260624	0.00017705382436260624			
33	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 16:20:58.489260	2020-01-07 16:53:23.004323	450.0	11.0	0.018988037634592395	1400.0	0.9721567953281858	0.0	0.00017705382436260624	0.0	0.0	19708.539372344192	0.00026446033385216623	0.0	0.00017705382436260624	0.0	0.0	19708.50632967422	0.0002644675824133874	0.0	0.00017705382436260624	0.0	0.0	19708.572415014165	0.00026445319669590284	33	0.0	0.00011803588290840416			
34	TrialState.COMPLETE	0.0012393767705382436	2020-01-07 16:53:23.005092	2020-01-07 17:25:00.453102	350.0	51.0	0.0017617350129335066	1500.0	1.0105009256762674	0.0	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	20486.15284171388	0.0005188681608279847	0.0	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	20486.125619688384	0.0005188686015224469	0.0	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	20486.180063739375	0.0005188677203614581	34	0.0012393767705382436	0.0012393767705382436			
35	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 17:25:00.453875	2020-01-07 17:46:31.021383	150.0	91.0	0.0018882051154180163	1900.0	1.0000811229169335	0.0	0.00017705382436260624	0.0	0.0	20274.713371990085	0.00023479837837213786	0.0	0.00017705382436260624	0.0	0.0	20274.694095254956	0.00023479864336188326	0.0	0.00017705382436260624	0.0	0.0	20274.732648725214	0.00023479811360041584	35	0.00017705382436260624	0.00017705382436260624			
36	TrialState.COMPLETE	0.0	2020-01-07 17:46:31.022116	2020-01-07 18:11:02.809798	250.0	21.0	0.013659416333558928	1700.0	1.0000771794361973	0.0	0.0	0.0	0.0	20274.77797450425	0.00020251552619494516	0.0	0.0	0.0	0.0	20274.753629603398	0.00020251583399815215	0.0	0.0	0.0	0.0	20274.8023194051	0.0002025152185100481	36	0.0	0.0			
37	TrialState.COMPLETE	0.0	2020-01-07 18:11:02.810529	2020-01-07 18:32:48.573439	150.0	91.0	0.023563654947331692	800.0	0.9861285191878526	0.0	0.0	0.0	0.0	19992.191882082152	0.00020710517943542498	0.0	0.0	0.0	0.0	19992.17417669972	0.00020710602311428743	0.0	0.0	0.0	0.0	19992.20958746459	0.00020710433773607115	37	0.0	0.0			
38	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 18:32:48.574154	2020-01-07 19:05:09.850951	450.0	11.0	0.001392414250089496	1200.0	0.9932617692824925	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20136.801478399433	0.0003610755956606039	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20136.76801522663	0.00036107610301395777	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20136.834941572237	0.000361075088611027	38	0.00017705382436260624	0.00017705382436260624			
39	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 19:05:09.851841	2020-01-07 19:41:40.354416	450.0	41.0	0.005678374901872318	2000.0	1.005130049193859	0.0	0.0003541076487252125	0.0	0.0	20377.415014164308	0.00024515750350145865	0.0	0.0003541076487252125	0.0	0.0	20377.38416253541	0.0002451583798780506	0.0	0.0003541076487252125	0.0	0.0	20377.4458657932	0.0002451566291405927	39	0.0003541076487252125	0.0003541076487252125			
40	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 19:41:40.355302	2020-01-07 20:18:00.425187	350.0	91.0	0.0013014103342049474	1000.0	1.0022145331794292	0.0	0.00017705382436260624	0.0	0.0	20318.25066395184	0.00020901431755931125	0.0	0.00017705382436260624	0.0	0.0	20318.222866501415	0.00020901551955942137	0.0	0.00017705382436260624	0.0	0.0	20318.278461402268	0.00020901311809712835	40	0.00017705382436260624	0.00017705382436260624			
41	TrialState.COMPLETE	0.000708215297450425	2020-01-07 20:18:00.425865	2020-01-07 20:49:38.212704	350.0	51.0	0.0016430698521452747	1700.0	1.0120889203811514	0.0	0.000708215297450425	0.0	0.00017705382436260624	20518.223995219545	0.0002954420123716654	0.0	0.000708215297450425	0.0	0.00017705382436260624	20518.195511685553	0.00029544269117255434	0.0	0.000708215297450425	0.0	0.00017705382436260624	20518.25247875354	0.00029544133479539477	41	0.000708215297450425	0.000708215297450425			
42	TrialState.COMPLETE	0.015302509105625252	2020-01-07 20:49:38.213591	2020-01-07 21:57:03.646361	350.0	1.0	0.03562089962585325	1100.0	0.8934564739276724	0.0020993524888709026	0.015302509105625252	0.005539255362201538	0.008523876972885472	18112.45370042493	0.006507656799861247	0.0020993524888709026	0.015302509105625252	0.005539255362201538	0.008523876972885472	18112.427787333065	0.006507657722064355	0.0020993524888709026	0.015302509105625252	0.005539255362201538	0.008523876972885472	18112.479613516796	0.006507655879183757	42			0.014128895184135978	0.014813503305004722	
43	TrialState.COMPLETE	0.0004426345609065156	2020-01-07 21:57:03.647342	2020-01-07 22:15:26.568395	150.0	1.0	0.005355459653196592	1300.0	0.9657434058730532	8.852691218130312e-05	0.0004426345609065156	0.0003098441926345609	0.0004426345609065156	19578.809954851276	0.0004553284087004054	8.852691218130312e-05	0.0004426345609065156	0.0003098441926345609	0.0004426345609065156	19578.791519121813	0.0004553290083618936	8.852691218130312e-05	0.0004426345609065156	0.0003098441926345609	0.0004426345609065156	19578.828390580737	0.0004553278109423115	43	0.00017705382436260624	0.0003541076487252125			
44	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 22:15:26.569174	2020-01-07 22:32:17.004938	50.0	91.0	0.010001990921934536	1900.0	1.0028409094705601	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20330.771866147308	0.00021251446720242095	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20330.76062322946	0.00021251477640768952	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20330.783109065156	0.00021251415854230956	44	0.00017705382436260624	0.00017705382436260624			
45	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 22:32:17.005825	2020-01-07 22:57:15.436565	250.0	41.0	0.004457394938221929	1300.0	0.9959137851505349	0.0	0.00017705382436260624	0.0	0.0	20190.27401292493	0.00023264258705655297	0.0	0.00017705382436260624	0.0	0.0	20190.250442634562	0.00023264295610901583	0.0	0.00017705382436260624	0.0	0.0	20190.2975832153	0.00023264221835702864	45	0.00017705382436260624	0.00017705382436260624			
46	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 22:57:15.437322	2020-01-07 23:12:14.549485	50.0	11.0	0.0020820353398740667	900.0	1.0322143062408662	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20926.15354992918	0.0002510904648929903	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20926.142395538245	0.0002510906173537707	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20926.164704320112	0.000251090312512082	46	0.00017705382436260624	0.00017705382436260624			
47	TrialState.COMPLETE	0.0	2020-01-07 23:12:14.550221	2020-01-07 23:30:18.532433	150.0	1.0	0.0017726943249522808	1700.0	0.9777784879192422	0.0	0.0	0.0	0.0	19822.963504780455	0.00016960659724366583	0.0	0.0	0.0	0.0	19822.945600212464	0.00016960696225187322	0.0	0.0	0.0	0.0	19822.981409348442	0.0001696062326034821	47	0.0	0.0			
48	TrialState.COMPLETE	0.0	2020-01-07 23:30:18.533127	2020-01-07 23:54:46.818663	250.0	21.0	0.018531415577374838	700.0	0.9934618130030739	0.0	0.0	0.0	0.0	20140.7356365085	0.0001694329997543468	0.0	0.0	0.0	0.0	20140.712685906514	0.00016943326739630424	0.0	0.0	0.0	0.0	20140.758587110482	0.00016943273221012325	48	0.0	0.0			
49	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 23:54:46.819320	2020-01-08 00:27:08.955438	450.0	11.0	0.003097681629424794	2000.0	1.0141923470238017	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20560.667050283286	0.0002550258511059964	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20560.634118271955	0.0002550264158115918	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20560.699982294616	0.00025502528706731684	49	0.0003541076487252125	0.0003541076487252125			
50	TrialState.COMPLETE	0.00017705382436260624	2020-01-08 00:27:08.956159	2020-01-08 00:43:38.187702	50.0	61.0	0.0013539311623989472	800.0	1.0014252364277159	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20301.8757082153	0.00021393961161751275	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20301.864421033995	0.00021393968657847437	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20301.886995396602	0.00021393953666881007	50	0.00017705382436260624	0.00017705382436260624			
51	TrialState.COMPLETE	0.0003541076487252125	2020-01-08 00:43:38.188449	2020-01-08 01:10:08.486826	250.0	71.0	0.025196373640457792	1700.0	1.0139923453891149	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20557.11493006374	0.0002776567118830613	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20557.09171388102	0.00027765799126891965	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20557.13814624646	0.00027765543793355815	51	0.0003541076487252125	0.0003541076487252125			
52	TrialState.COMPLETE	0.0	2020-01-08 01:10:08.487495	2020-01-08 01:30:16.393248	150.0	51.0	0.010111289116260016	1400.0	0.9976053506724005	0.0	0.0	0.0	0.0	20224.822260092067	0.00017795674817981227	0.0	0.0	0.0	0.0	20224.80355878187	0.0001779570267181064	0.0	0.0	0.0	0.0	20224.840961402268	0.00017795647001656788	52	0.0	0.0			
53	TrialState.COMPLETE	0.000708215297450425	2020-01-08 01:30:16.394216	2020-01-08 02:06:16.355306	350.0	91.0	0.05771700025831198	700.0	0.9922282868533987	0.0	0.000708215297450425	0.0	0.0003541076487252125	20116.163442811616	0.00032073678157570147	0.0	0.000708215297450425	0.0	0.0003541076487252125	20116.135313385268	0.00032073783208008737	0.0	0.000708215297450425	0.0	0.0003541076487252125	20116.19157223796	0.0003207357341278234	53	0.000708215297450425	0.000708215297450425			
