number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.30023964395754876	2020-03-17 05:25:08.209231	2020-03-17 05:49:13.885046	9.41507225038298	128	43	0.001293439289473381	256	0.12571585536470137	0.08150747460915211	0.30023964395754876	0.171516603902773	0.223753280839895	871.4069239986306	0.1533020662215644	0.08150747460915211	0.30023964395754876	0.171516603902773	0.223753280839895	871.4066815017688	0.15330206647048328	2664125820	200	0.08150747460915211	0.30023964395754876	0.171516603902773	0.223753280839895	871.4071664954924	0.15330206597303087	0	COMPLETE
1	0.2733082277758758	2020-03-17 05:49:13.931877	2020-03-17 06:07:42.918174	8.521529837367773	256	84	0.032682080575552365	256	0.12891533408659608	0.08028072577884286	0.2733082277758758	0.1544562364487048	0.20272737646924568	898.8630178021226	0.143232491939432	0.08028072577884286	0.2733082277758758	0.1544562364487048	0.20272737646924568	898.86243295675	0.1432325317264155	3985628484	150	0.08028072577884286	0.2733082277758758	0.1544562364487048	0.20272737646924568	898.8636026474951	0.14323245374083207	1	COMPLETE
2	0.2953611776788771	2020-03-17 06:07:42.949370	2020-03-17 06:31:07.282799	1.1981066530636744	64	11	0.01611605366101887	512	0.07272115648006304	0.08781239301609038	0.2953611776788771	0.1733139335843889	0.22013009243409792	506.27300867282895	0.15742294957749106	0.08781239301609038	0.2953611776788771	0.1733139335843889	0.22013009243409792	506.2724808855415	0.15742295073271034	138474456	300	0.08781239301609038	0.2953611776788771	0.1733139335843889	0.22013009243409792	506.2735364601164	0.15742294842586183	2	COMPLETE
3	0.25547757617254363	2020-03-17 06:31:07.313636	2020-03-17 06:46:47.129913	2.3991162568461855	256	37	0.06044670021941565	512	0.1492788170774325	0.09343261440146068	0.25547757617254363	0.15405682985279015	0.19191486933698504	1055.541937692571	0.14657662349503597	0.09343261440146068	0.25547757617254363	0.15405682985279015	0.19191486933698504	1055.5408535889535	0.1465766289541258	685815102	200	0.09343261440146068	0.25547757617254363	0.15405682985279015	0.19191486933698504	1055.5430217961884	0.146576618091697	3	COMPLETE
4	0.2866027616113203	2020-03-17 06:46:47.160533	2020-03-17 07:03:59.019924	5.292400965803058	256	61	0.006071745307170713	512	0.10582737684962573	0.09936665525504965	0.2866027616113203	0.17137395868994637	0.21582220700673285	729.6469816272966	0.16179924360895137	0.09936665525504965	0.2866027616113203	0.17137395868994637	0.21582220700673285	729.6463825174027	0.1617992447562188	3371007983	200	0.09936665525504965	0.2866027616113203	0.17137395868994637	0.21582220700673285	729.6475807371904	0.16179924246766275	4	COMPLETE
5	0.29031153714481345	2020-03-17 07:03:59.053869	2020-03-17 07:30:31.130820	3.5274539220722954	64	86	0.05732367215900574	256	0.10172864876547677	0.08972383886796759	0.29031153714481345	0.1652402145384001	0.21439575487846627	710.1205352048386	0.15454345754736054	0.08972383886796759	0.29031153714481345	0.1652402145384001	0.21439575487846627	710.1199931530298	0.15454346087984525	745246383	200	0.08972383886796759	0.29031153714481345	0.1652402145384001	0.21439575487846627	710.1210772566473	0.1545434542471323	5	COMPLETE
6	0.2836072121419605	2020-03-17 07:30:31.165100	2020-03-17 08:17:41.147299	4.938579620246887	64	95	0.0039305940407471434	128	0.1337381137628553	0.07540225950017117	0.2836072121419605	0.1558256304918407	0.20615086157708548	934.8933727034121	0.1424607399721257	0.07540225950017117	0.2836072121419605	0.1558256304918407	0.20615086157708548	934.8929875613375	0.1424607414201638	2454366866	200	0.07540225950017117	0.2836072121419605	0.1558256304918407	0.20615086157708548	934.8937578454867	0.14246073853347307	6	COMPLETE
7	0.2841777929932671	2020-03-17 08:17:41.179371	2020-03-17 09:21:28.276319	1.5456442926065224	64	18	0.013132658580715084	128	0.08493750111747154	0.06313477119707862	0.2841777929932671	0.1524021453840009	0.2051808741298642	585.0686408764121	0.1363472149188382	0.06313477119707862	0.2841777929932671	0.1524021453840009	0.2051808741298642	585.068127353646	0.13634721690623305	2534438159	300	0.06313477119707862	0.2841777929932671	0.1524021453840009	0.2051808741298642	585.0691543991784	0.1363472129423048	7	COMPLETE
8	0.30237932214994867	2020-03-17 09:21:28.309964	2020-03-17 09:35:54.258291	9.979540372036128	128	18	0.005181075118177457	512	0.10350517818392262	0.0948020084445966	0.30237932214994867	0.17879150975693256	0.22923085701243867	714.9722840351478	0.16362502141492144	0.0948020084445966	0.30237932214994867	0.17879150975693256	0.22923085701243867	714.9720985963711	0.16362502171487803	3654241207	200	0.0948020084445966	0.30237932214994867	0.17879150975693256	0.22923085701243867	714.9724694739244	0.16362502111561264	8	COMPLETE
9	0.2804404884172087	2020-03-17 09:35:54.308490	2020-03-17 09:53:03.332308	7.511059383378205	128	90	0.008427832925358501	512	0.12770537946227206	0.09505876982768459	0.2804404884172087	0.17074631975350907	0.21545132945338355	888.3544162957891	0.15699541028225233	0.09505876982768459	0.2804404884172087	0.17074631975350907	0.21545132945338355	888.3540739472784	0.1569954136465744	2395263069	200	0.09505876982768459	0.2804404884172087	0.17074631975350907	0.21545132945338355	888.3547586442999	0.1569954069615501	9	COMPLETE
10	0.286231884057971	2020-03-17 09:53:03.366922	2020-03-17 10:07:42.158494	1.3822235237176264	64	25	0.038602908953512656	512	0.07800386950945631	0.06342006162273194	0.286231884057971	0.151032751340865	0.20760584274791738	543.6868794933242	0.13604789709450577	0.06342006162273194	0.286231884057971	0.151032751340865	0.20760584274791738	543.6863231769942	0.13604790493723196	4023471808	200	0.06342006162273194	0.286231884057971	0.151032751340865	0.20760584274791738	543.6874358096542	0.13604788933923723	10	COMPLETE
11	0.28617482597284033	2020-03-17 10:07:42.193304	2020-03-17 10:23:08.228924	2.427373813833481	256	33	0.0023320152887770958	512	0.09113750472259534	0.10124957206436153	0.28617482597284033	0.17117425539198905	0.21408193541024764	629.6229744379779	0.16254363488695867	0.10124957206436153	0.28617482597284033	0.17117425539198905	0.21408193541024764	629.6227319411161	0.16254363569719624	1108083545	200	0.10124957206436153	0.28617482597284033	0.17117425539198905	0.21408193541024764	629.6232169348397	0.16254363408005687	11	COMPLETE
12	0.31031039598311083	2020-03-17 10:23:08.266534	2020-03-17 10:46:23.990273	5.570772949238258	64	9	0.015996093113330383	512	0.07899882613671262	0.09066529727262353	0.31031039598311083	0.17793563847997262	0.2319696450987105	545.1808456008216	0.16311633148988378	0.09066529727262353	0.31031039598311083	0.17793563847997262	0.2319696450987105	545.1806458975237	0.16311633258824168	291152478	300	0.09066529727262353	0.31031039598311083	0.17793563847997262	0.2319696450987105	545.1810453041196	0.16311633039657214	12	COMPLETE
13	0.2948191258701358	2020-03-17 10:46:24.040469	2020-03-17 11:11:09.303102	4.704022983794113	64	55	0.0021940587905760036	256	0.12235426976788649	0.08983795503822892	0.2948191258701358	0.17026132602989844	0.21841834988017803	847.5250057058086	0.15662644713318946	0.08983795503822892	0.2948191258701358	0.17026132602989844	0.21841834988017803	847.5246205637338	0.15662645185405924	864291597	200	0.08983795503822892	0.2948191258701358	0.17026132602989844	0.21841834988017803	847.5253908478832	0.15662644247514712	13	COMPLETE
14	0.24480771425310965	2020-03-17 11:11:09.339924	2020-03-17 11:42:41.431309	8.601399805994564	64	94	0.054788079982724044	128	0.11206591630843588	0.0640191715166039	0.24480771425310965	0.1307486020769143	0.1726007075202556	787.7855899806002	0.12300123209952346	0.0640191715166039	0.244836243295675	0.1307486020769143	0.17262923656282095	787.7503423485108	0.12300838479182852	2933749309	150	0.0640191715166039	0.24480771425310965	0.1307486020769143	0.1725721784776903	787.8208376126897	0.12299531362396934	14	COMPLETE
15	0.2737932214994865	2020-03-17 11:42:41.466398	2020-03-17 12:36:57.316872	1.467447606164269	256	32	0.0010537585637104855	128	0.1189932387820654	0.08307657195024536	0.2737932214994865	0.15725208262010726	0.2015576857240671	822.0336927992696	0.14600333828928483	0.08307657195024536	0.2737932214994865	0.15725208262010726	0.2015576857240671	822.0332363345887	0.146003353571139	378585047	250	0.08307657195024536	0.2737932214994865	0.15725208262010726	0.2015576857240671	822.0341492639507	0.14600332332978272	15	COMPLETE
16	0.2772167066073263	2020-03-17 12:36:57.353464	2020-03-17 13:04:09.028905	9.373455547283726	128	33	0.01154349917788112	128	0.12855730412140118	0.07739929247974438	0.2772167066073263	0.15807942485450188	0.2040967705123816	893.5513522766176	0.1437530729999419	0.07739929247974438	0.2772167066073263	0.15807942485450188	0.2040967705123816	893.5509243409791	0.14375307443375598	3806351395	150	0.07739929247974438	0.2772167066073263	0.15807942485450188	0.2040967705123816	893.5517802122561	0.14375307157330786	16	COMPLETE
17	0.2684582905397695	2020-03-17 13:04:09.065123	2020-03-17 13:32:42.676367	6.6482306521021135	128	52	0.005219349649919909	128	0.1466231435665833	0.08301951386511469	0.2684582905397695	0.15422800410818213	0.19967476891475522	1024.539612575602	0.1437151579422999	0.08301951386511469	0.2684582905397695	0.15422800410818213	0.19967476891475522	1024.53925596257	0.14371516775420518	80462186	150	0.08301951386511469	0.2684582905397695	0.15422800410818213	0.19967476891475522	1024.5399691886341	0.14371514836396698	17	COMPLETE
18	0.3182699988588383	2020-03-17 13:32:42.713278	2020-03-17 13:49:14.951103	1.1959252247288776	64	90	0.0016804230549100033	512	0.09195531824898853	0.10207691429875614	0.3182699988588383	0.18849138422914527	0.2412130548898779	634.7547643501084	0.17305569801587853	0.10207691429875614	0.3182699988588383	0.18849138422914527	0.2412130548898779	634.7542222982996	0.1730557075322992	1420832572	200	0.10207691429875614	0.3182699988588383	0.18849138422914527	0.2412130548898779	634.7553064019171	0.17305568862306975	18	COMPLETE
19	0.2879721556544562	2020-03-17 13:49:15.004820	2020-03-17 14:05:12.208959	7.494879003144923	256	43	0.002513331438351559	512	0.11699705241514752	0.1051295218532466	0.2879721556544562	0.1765662444368367	0.21861805317813535	801.7870021682072	0.16600705178921865	0.1051295218532466	0.2879721556544562	0.1765662444368367	0.21861805317813535	801.7866883487391	0.16600705928121812	4119869335	200	0.1051295218532466	0.2879721556544562	0.1765662444368367	0.21861805317813535	801.7873159876755	0.16600704442791578	19	COMPLETE
20	0.27947050096998743	2020-03-17 14:05:12.247497	2020-03-17 14:28:30.682391	9.95004220384547	128	32	0.004236912153988555	256	0.1378212998503386	0.09212027844345544	0.27947050096998743	0.16743695081593063	0.21137167636654114	958.9052835786831	0.15420880723647207	0.09212027844345544	0.27947050096998743	0.16743695081593063	0.21137167636654114	958.9049412301723	0.1542088075719457	1477406281	200	0.09212027844345544	0.27947050096998743	0.16743695081593063	0.21137167636654114	958.9056259271939	0.15420880690178432	20	COMPLETE
