number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.005620221385370307	2020-03-23 01:27:28.106916	2020-03-23 05:15:40.418188	256	256	2	0.09723745632680472	512	0.010615425658151285	1.000428112498559	0.005135227661759671	0.005620221385370307	0.005220814789455666	0.005306401917151661	7148.322406710031	0.005730410791323375	0.005135227661759671	0.005620221385370307	0.005220814789455666	0.005306401917151661	7148.317128837156	0.005730411586322964	244789802	150	0.005135227661759671	0.005620221385370307	0.005220814789455666	0.005306401917151661	7148.327684582905	0.005730409998422839	0	COMPLETE
1	0.005620221385370307	2020-03-23 05:15:40.474555	2020-03-23 06:23:53.421886	128	64	2	0.013448263269139272	512	0.0523941819937486	1.0044329318094045	0.005135227661759671	0.005620221385370307	0.005192285746890335	0.005449047129978318	7176.771082962456	0.005721417691340367	0.005135227661759671	0.005620221385370307	0.005192285746890335	0.005449047129978318	7176.7681444710715	0.005721417966542822	1949940530	150	0.005135227661759671	0.005620221385370307	0.005192285746890335	0.005449047129978318	7176.77402145384	0.005721417416561418	1	COMPLETE
2	0.00587698276845829	2020-03-23 06:23:53.455675	2020-03-23 07:32:06.948202	128	64	1	0.00964602892787256	512	0.02181629940199259	0.9937710726572455	0.005135227661759671	0.00587698276845829	0.005449047129978318	0.0055346342576743125	7099.795446764807	0.005836594384409193	0.005135227661759671	0.00587698276845829	0.005449047129978318	0.0055346342576743125	7099.792451215337	0.00583659465836723	3031238037	150	0.005135227661759671	0.00587698276845829	0.005449047129978318	0.0055346342576743125	7099.798442314276	0.005836594110702007	2	COMPLETE
3	0.0055346342576743125	2020-03-23 07:32:07.003597	2020-03-23 10:33:08.094592	64	256	1	0.007881963776073676	128	0.7959556931352575	0.997085538443395	0.005135227661759671	0.0055346342576743125	0.005163756704325003	0.005306401917151661	7124.73487960744	0.005701825105403029	0.005135227661759671	0.0055346342576743125	0.005163756704325003	0.005306401917151661	7124.730457605843	0.005701826028667451	376629741	150	0.005135227661759671	0.0055346342576743125	0.005163756704325003	0.005306401917151661	7124.739301609038	0.0057018241855275355	3	COMPLETE
4	0.005762866598196964	2020-03-23 10:33:08.135295	2020-03-23 14:21:29.359112	256	256	2	0.001825951028832718	512	0.14098937969676661	0.9947509602466765	0.005135227661759671	0.005762866598196964	0.005220814789455666	0.005391989044847655	7105.553805774278	0.005762917107229322	0.005135227661759671	0.005762866598196964	0.005220814789455666	0.005391989044847655	7105.548128494807	0.005762917952729763	1557560867	150	0.005135227661759671	0.005762866598196964	0.005220814789455666	0.005391989044847655	7105.559483053748	0.005762916263922814	4	COMPLETE
5	0.0058484537258929594	2020-03-23 14:21:29.404740	2020-03-23 18:10:20.326745	256	256	1	0.003061774224695297	256	0.4050364168423188	0.9914429259724575	0.005135227661759671	0.0058484537258929594	0.005249343832020997	0.005391989044847655	7082.912201871505	0.005769052203086802	0.005135227661759671	0.0058484537258929594	0.005249343832020997	0.005391989044847655	7082.907109437408	0.005769052778856368	2113064979	150	0.005135227661759671	0.0058484537258929594	0.005249343832020997	0.005391989044847655	7082.917294305603	0.005769051628593694	5	COMPLETE
6	0.005734337555631633	2020-03-23 18:10:20.368898	2020-03-23 19:39:06.402302	256	64	2	0.0023551548574062254	128	0.003623658326230676	0.9907994158725014	0.005135227661759671	0.005734337555631633	0.0053349309597169915	0.005449047129978318	7080.127096884628	0.005816552811029174	0.005135227661759671	0.005734337555631633	0.0053349309597169915	0.005449047129978318	7080.123873102819	0.0058165531381516	1654229915	150	0.005135227661759671	0.005734337555631633	0.0053349309597169915	0.005449047129978318	7080.130320666439	0.00581655248430786	6	COMPLETE
7	0.005762866598196964	2020-03-23 19:39:06.447621	2020-03-23 21:25:26.522232	128	128	1	0.0023060563813511272	256	0.001796074799624117	0.9974240693559078	0.005135227661759671	0.005762866598196964	0.0053349309597169915	0.0055346342576743125	7126.864472783293	0.005811011227692117	0.005135227661759671	0.005762866598196964	0.0053349309597169915	0.0055346342576743125	7126.860607098026	0.005811011622749822	1442572706	150	0.005135227661759671	0.005762866598196964	0.0053349309597169915	0.0055346342576743125	7126.868338468561	0.005811010833236467	7	COMPLETE
8	0.005762866598196964	2020-03-23 21:25:26.562154	2020-03-23 23:11:48.985631	128	128	2	0.0241339154976524	256	0.046363767811644745	1.0004879591714553	0.005135227661759671	0.005762866598196964	0.005277872874586329	0.005449047129978318	7150.293849138423	0.005753401177123987	0.005135227661759671	0.005762866598196964	0.005277872874586329	0.005449047129978318	7150.290026246719	0.005753401582510371	727254688	150	0.005135227661759671	0.005762866598196964	0.005277872874586329	0.005449047129978318	7150.297672030127	0.005753400772294787	8	COMPLETE
9	0.005962569896154285	2020-03-23 23:11:49.036770	2020-03-24 00:50:28.806250	64	128	1	0.07581033889547707	256	0.13826644322358686	0.9945197880789958	0.005135227661759671	0.005962569896154285	0.005306401917151661	0.005620221385370307	7107.34975179733	0.005840624692189686	0.005135227661759671	0.005962569896154285	0.005306401917151661	0.005620221385370307	7107.3466278671685	0.005840624870624951	1965999242	150	0.005135227661759671	0.005962569896154285	0.005306401917151661	0.005620221385370307	7107.352875727491	0.0058406245138596	9	COMPLETE
