number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.00046816479400749064	2020-03-10 08:39:02.498562	2020-03-10 08:39:56.415272	6.096171454489114	64	2	89	0.012994740814440327	256	1.624885406128867	0.0	0.00046816479400749064	0.0	0.0	78.44756554307116	0.013327304317225955	0.0	0.00046816479400749064	0.0	0.0	78.44756554307116	0.013327304317225955	629742944	150	0.0	0.00046816479400749064	0.0	0.0	78.44756554307116	0.013327304317225955	0	COMPLETE
1	0.05805243445692884	2020-03-10 08:39:56.433491	2020-03-10 08:41:26.301389	2.6122799903532736	128	2	71	0.0556257880770455	256	1.1267537816710185	0.0	0.05805243445692884	0.012640449438202247	0.024812734082397005	54.379681647940075	0.03402586977110869	0.0	0.05805243445692884	0.012640449438202247	0.024812734082397005	54.379681647940075	0.03402586977110869	1588863980	250	0.0	0.05805243445692884	0.012640449438202247	0.024812734082397005	54.379681647940075	0.03402586977110869	1	COMPLETE
2	0.0	2020-03-10 08:41:26.318951	2020-03-10 08:42:36.182942	8.866923300297021	128	2	31	0.0012012698538237992	128	1.6444484473725829	0.0	0.0	0.0	0.0	79.35486891385767	0.01297329404987758	0.0	0.0	0.0	0.0	79.35486891385767	0.01297329404987758	1949362698	150	0.0	0.0	0.0	0.0	79.35486891385767	0.01297329404987758	2	COMPLETE
3	0.039794007490636704	2020-03-10 08:42:36.192645	2020-03-10 08:44:45.801680	2.364927249653139	128	1	21	0.0057544535532136325	128	1.2115705186686014	0.0	0.039794007490636704	0.008895131086142321	0.017790262172284643	58.445692883895134	0.029469359759358684	0.0	0.039794007490636704	0.008895131086142321	0.017790262172284643	58.445692883895134	0.029469359759358684	2140766627	250	0.0	0.039794007490636704	0.008895131086142321	0.017790262172284643	58.445692883895134	0.029469359759358684	3	COMPLETE
4	0.05383895131086142	2020-03-10 08:44:45.813482	2020-03-10 08:46:43.359855	4.1982710968689325	128	2	71	0.0812700882825257	128	1.1066926412723874	0.0	0.05383895131086142	0.012640449438202247	0.023408239700374533	53.37874531835206	0.03395300569842002	0.0	0.05383895131086142	0.012640449438202247	0.023408239700374533	53.37874531835206	0.03395300569842002	1385314953	200	0.0	0.05383895131086142	0.012640449438202247	0.023408239700374533	53.37874531835206	0.03395300569842002	4	COMPLETE
5	0.0023408239700374533	2020-03-10 08:46:43.376473	2020-03-10 08:47:07.095414	9.997754526012127	64	2	39	0.0011095196427967123	512	1.5431295717204834	0.0	0.0023408239700374533	0.0	0.0014044943820224719	74.48455056179775	0.015243808875627627	0.0	0.0023408239700374533	0.0	0.0014044943820224719	74.48455056179775	0.015243808875627627	3451743948	150	0.0	0.0023408239700374533	0.0	0.0014044943820224719	74.48455056179775	0.015243808875627627	5	COMPLETE
6	0.00749063670411985	2020-03-10 08:47:07.107440	2020-03-10 08:47:34.434555	2.105771636931478	128	2	79	0.03267895055506864	512	1.474216308287774	0.0	0.00749063670411985	0.0014044943820224719	0.0023408239700374533	71.17462546816479	0.01742134962422351	0.0	0.00749063670411985	0.0014044943820224719	0.0023408239700374533	71.17462546816479	0.01742134962422351	203056059	150	0.0	0.00749063670411985	0.0014044943820224719	0.0023408239700374533	71.17462546816479	0.01742134962422351	6	COMPLETE
7	0.031835205992509365	2020-03-10 08:47:34.444628	2020-03-10 08:47:59.905609	7.704796345915488	64	1	67	0.021592105972544587	512	1.2792936527267909	0.0	0.031835205992509365	0.0046816479400749065	0.008895131086142321	61.7560861423221	0.02527484639247915	0.0	0.031835205992509365	0.0046816479400749065	0.008895131086142321	61.7560861423221	0.02527484639247915	511433516	150	0.0	0.031835205992509365	0.0046816479400749065	0.008895131086142321	61.7560861423221	0.02527484639247915	7	COMPLETE
8	0.0	2020-03-10 08:47:59.917607	2020-03-10 08:48:30.807682	4.0652626662311455	256	2	3	0.002600963585685991	256	1.636750591144468	0.0	0.0	0.0	0.0	78.98595505617978	0.01305088673742626	0.0	0.0	0.0	0.0	78.98595505617978	0.01305088673742626	3400160006	150	0.0	0.0	0.0	0.0	78.98595505617978	0.01305088673742626	8	COMPLETE
9	0.005149812734082397	2020-03-10 08:48:30.819699	2020-03-10 08:48:58.511562	4.640381729494189	64	2	90	0.046819916236288256	512	1.5179530304424074	0.0	0.005149812734082397	0.00046816479400749064	0.0009363295880149813	73.28511235955057	0.015895295716134013	0.0	0.005149812734082397	0.00046816479400749064	0.0009363295880149813	73.28511235955057	0.015895295716134013	2864192851	150	0.0	0.005149812734082397	0.00046816479400749064	0.0009363295880149813	73.28511235955057	0.015895295716134013	9	COMPLETE
