number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.00034234851078397807	2020-01-20 00:54:47.050638	2020-01-20 01:26:28.553907	450.0	21.0	0.03829403334385408	600.0	0.9970647007663442	5.705808513066301e-05	0.00034234851078397807	0.00014264521282665753	0.00019970329795732054	7125.321647124272	0.000615335975366042	5.705808513066301e-05	0.00034234851078397807	0.00014264521282665753	0.00019970329795732054	7125.321522309711	0.0006153359882467439	5.705808513066301e-05	0.00034234851078397807	0.00014264521282665753	0.00019970329795732054	7125.321771938834	0.0006153359624930682	0	0.00034234851078397807	0.00034234851078397807
1	TrialState.COMPLETE	0.0006276389364372932	2020-01-20 01:26:28.555080	2020-01-20 02:02:34.877481	450.0	41.0	0.0052022308733717815	800.0	0.9989812670562467	8.558712769599452e-05	0.0006276389364372932	0.00017117425539198904	0.00034234851078397807	7139.7353717334245	0.0007068156260154391	8.558712769599452e-05	0.0006276389364372932	0.00017117425539198904	0.00034234851078397807	7139.735257617254	0.0007068156716794962	8.558712769599452e-05	0.0006276389364372932	0.00017117425539198904	0.00034234851078397807	7139.735485849595	0.000706815580448992	1	0.0006276389364372932	0.0006276389364372932
2	TrialState.COMPLETE	0.0006561679790026247	2020-01-20 02:02:34.878330	2020-01-20 02:40:59.121117	450.0	61.0	0.0011716440515850445	500.0	0.9983763020173275	8.558712769599452e-05	0.0006561679790026247	0.00034234851078397807	0.00047786146296930276	7132.675674711857	0.0007409361153240532	8.558712769599452e-05	0.0006561679790026247	0.00034234851078397807	0.00047786146296930276	7132.6755391989045	0.0007409361646534474	8.558712769599452e-05	0.0006561679790026247	0.00034234851078397807	0.00047786146296930276	7132.675810224809	0.0007409360661296831	2	0.0006561679790026247	0.0006561679790026247
3	TrialState.COMPLETE	0.0006133744151546274	2020-01-20 02:40:59.122008	2020-01-20 03:09:14.834976	250.0	51.0	0.012631839419968306	900.0	1.0012237173239427	0.00014264521282665753	0.0006133744151546274	0.00019970329795732054	0.00034234851078397807	7152.636525733196	0.0007357485261535119	0.00014264521282665753	0.0006133744151546274	0.00019970329795732054	0.00034234851078397807	7152.636411617026	0.0007357488912265702	0.00014264521282665753	0.0006133744151546274	0.00019970329795732054	0.00034234851078397807	7152.6366398493665	0.0007357481634756754	3	0.0006276389364372932	0.0006181292555821826
4	TrialState.COMPLETE	0.0008273422343946138	2020-01-20 03:09:14.835970	2020-01-20 03:46:20.703927	450.0	61.0	0.07987515418115054	700.0	0.998163737248949	8.558712769599452e-05	0.0008273422343946138	0.0002567613830879836	0.0005991098938719617	7132.506818441173	0.0007665518012383891	8.558712769599452e-05	0.0008273422343946138	0.0002567613830879836	0.0005991098938719617	7132.506732854045	0.0007665518070948629	8.558712769599452e-05	0.0008273422343946138	0.0002567613830879836	0.0005991098938719617	7132.506904028301	0.0007665517953845436	4	0.0008273422343946138	0.0008273422343946138
5	TrialState.COMPLETE	0.0006276389364372932	2020-01-20 03:46:20.704737	2020-01-20 04:07:47.535307	250.0	1.0	0.004573381890970182	1000.0	1.003069039069833	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0002567613830879836	7169.007278471984	0.000703203866952091	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0002567613830879836	7169.007139392902	0.0007032038973306337	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0002567613830879836	7169.007417551067	0.0007032038366114226	5	0.0006276389364372932	0.0006276389364372932
6	TrialState.COMPLETE	0.0009129293620906082	2020-01-20 04:07:47.536105	2020-01-20 04:34:59.571767	150.0	91.0	0.044477622662264966	800.0	1.0021033713716567	0.00011411617026132602	0.0009129293620906082	0.00042080337783863975	0.0005705808513066301	7158.584838240328	0.0007989444993014002	0.00011411617026132602	0.0009129293620906082	0.00042080337783863975	0.0005705808513066301	7158.584724124158	0.0007989445120445679	0.00011411617026132602	0.0009129293620906082	0.00042080337783863975	0.0005705808513066301	7158.584952356499	0.0007989444865663848	6	0.0009129293620906082	0.0009129293620906082
7	TrialState.COMPLETE	0.0008844003195252767	2020-01-20 04:34:59.572586	2020-01-20 04:59:52.595540	250.0	31.0	0.03527502315433491	1000.0	1.0009845374714255	8.558712769599452e-05	0.0008844003195252767	0.00019970329795732054	0.0003138194682186466	7151.000945024535	0.000728472722409015	8.558712769599452e-05	0.0008844003195252767	0.00019970329795732054	0.0003138194682186466	7151.000841606756	0.0007284727322438623	8.558712769599452e-05	0.0008844003195252767	0.00019970329795732054	0.0003138194682186466	7151.001048442315	0.0007284727125825501	7	0.0008844003195252767	0.0008844003195252767
8	TrialState.COMPLETE	0.0006846970215679561	2020-01-20 04:59:52.596345	2020-01-20 05:36:15.367425	350.0	91.0	0.010023925264267769	500.0	0.9999107254660777	5.705808513066301e-05	0.0006846970215679561	0.00011411617026132602	0.0002567613830879836	7145.859084360379	0.000685716419241697	5.705808513066301e-05	0.0006846970215679561	0.00011411617026132602	0.0002567613830879836	7145.858931016775	0.0006857164398560118	5.705808513066301e-05	0.0006846970215679561	0.00011411617026132602	0.0002567613830879836	7145.859237703982	0.0006857163986428952	8	0.0006846970215679561	0.0006846970215679561
9	TrialState.COMPLETE	0.0005919776332306288	2020-01-20 05:36:15.368261	2020-01-20 06:01:31.904916	250.0	31.0	0.0167549462052246	600.0	1.0031680468335253	8.558712769599452e-05	0.0005919776332306288	0.0002567613830879836	0.0003138194682186466	7166.741812164783	0.0006817596699953775	8.558712769599452e-05	0.0005919776332306288	0.0002567613830879836	0.0003138194682186466	7166.741705180874	0.0006817597502729677	8.558712769599452e-05	0.0005919776332306288	0.0002567613830879836	0.0003138194682186466	7166.741919148693	0.0006817595900376215	9	0.0005848453725892959	0.0005896002130168511
10	TrialState.COMPLETE	0.0006846970215679561	2020-01-20 06:01:31.905734	2020-01-20 06:24:29.395746	50.0	71.0	0.0037964617192202785	500.0	0.9961210378507145	5.705808513066301e-05	0.0006846970215679561	0.00019970329795732054	0.00022823234052265205	7116.242757189319	0.0007417151704704082	5.705808513066301e-05	0.0006846970215679561	0.00019970329795732054	0.00022823234052265205	7116.242618110236	0.0007417152019292296	5.705808513066301e-05	0.0006846970215679561	0.00019970329795732054	0.00022823234052265205	7116.242896268402	0.0007417151390472478	10	0.0006846970215679561	0.0006846970215679561
11	TrialState.COMPLETE	0.0006989615428506219	2020-01-20 06:24:29.396578	2020-01-20 06:52:16.767536	450.0	11.0	0.0027458152852491316	700.0	1.000116343122091	0.00017117425539198904	0.0006989615428506219	0.0003138194682186466	0.00048499372361063563	7146.315149634828	0.0008071795480643066	0.00017117425539198904	0.0006989615428506219	0.0003138194682186466	0.00048499372361063563	7146.314989158964	0.0008071795719269863	0.00017117425539198904	0.0006989615428506219	0.0003138194682186466	0.00048499372361063563	7146.315310110693	0.0008071795242364893	11	0.0006846970215679561	0.0006942067024230667
12	TrialState.COMPLETE	0.0008273422343946138	2020-01-20 06:52:16.768318	2020-01-20 07:29:09.671935	450.0	61.0	0.04930888215734803	1000.0	1.0035104397636199	8.558712769599452e-05	0.0008273422343946138	0.00014264521282665753	0.0002567613830879836	7171.711710458747	0.0007120300319700677	8.558712769599452e-05	0.0008273422343946138	0.00014264521282665753	0.0002567613830879836	7171.7116070409675	0.0007120300660425769	8.558712769599452e-05	0.0008273422343946138	0.00014264521282665753	0.0002567613830879836	7171.711813876526	0.0007120299979840244	12	0.0008273422343946138	0.0008273422343946138
13	TrialState.COMPLETE	0.0004564646810453041	2020-01-20 07:29:09.672732	2020-01-20 07:53:49.243241	450.0	1.0	0.0026494772783013255	500.0	0.9979896336596126	5.705808513066301e-05	0.0004564646810453041	0.00014264521282665753	0.00014264521282665753	7130.680538913614	0.0006368001678053484	5.705808513066301e-05	0.0004564646810453041	0.00014264521282665753	0.00014264521282665753	7130.680431929704	0.0006368001864864022	5.705808513066301e-05	0.0004564646810453041	0.00014264521282665753	0.00014264521282665753	7130.680645897523	0.0006368001491395084	13	0.0004564646810453041	0.0004564646810453041
14	TrialState.COMPLETE	0.0005135227661759672	2020-01-20 07:53:49.244035	2020-01-20 08:21:38.178151	350.0	31.0	0.025733955524873044	800.0	1.0007981644914292	0.0	0.0005135227661759672	0.00019970329795732054	0.0003138194682186466	7149.950569867625	0.000649223742597054	0.0	0.0005135227661759672	0.00019970329795732054	0.0003138194682186466	7149.950459317585	0.0006492237508190234	0.0	0.0005135227661759672	0.00019970329795732054	0.0003138194682186466	7149.950680417665	0.0006492237343785509	14	0.0005135227661759672	0.0005135227661759672
15	TrialState.COMPLETE	0.0006205066757959603	2020-01-20 08:21:38.178977	2020-01-20 08:47:58.143938	350.0	21.0	0.07353156687620516	500.0	1.0026199167981669	5.705808513066301e-05	0.0006205066757959603	0.00019970329795732054	0.0003708775533493096	7164.735236220473	0.0006797804852412339	5.705808513066301e-05	0.0006205066757959603	0.00019970329795732054	0.0003708775533493096	7164.735122104302	0.0006797805253047328	5.705808513066301e-05	0.0006205066757959603	0.00019970329795732054	0.0003708775533493096	7164.735350336643	0.0006797804452618548	15	0.0006133744151546274	0.0006181292555821826
16	TrialState.COMPLETE	0.0007845486705466164	2020-01-20 08:47:58.144727	2020-01-20 09:21:21.808382	350.0	71.0	0.06071366677196141	800.0	1.0029554576799504	8.558712769599452e-05	0.0007845486705466164	0.00019257103731598767	0.0004564646810453041	7164.733110806801	0.0007393042131536619	8.558712769599452e-05	0.0007845486705466164	0.00019257103731598767	0.0004564646810453041	7164.732968161588	0.0007393043019374663	8.558712769599452e-05	0.0007845486705466164	0.00019257103731598767	0.0004564646810453041	7164.733253452014	0.0007393041246103514	16	0.0007702841492639507	0.0007797938301190613
17	TrialState.COMPLETE	0.0007417551066986192	2020-01-20 09:21:21.809213	2020-01-20 09:46:27.703279	350.0	11.0	0.009533306826898721	900.0	0.9941842799632294	2.8529042565331506e-05	0.0007417551066986192	0.0002567613830879836	0.0003708775533493096	7103.902034833961	0.0007260638929592276	2.8529042565331506e-05	0.0007417551066986192	0.0002567613830879836	0.0003708775533493096	7103.90191715166	0.0007260639240949988	2.8529042565331506e-05	0.0007417551066986192	0.0002567613830879836	0.0003708775533493096	7103.902152516262	0.0007260638618534772	17	0.0007417551066986192	0.0007417551066986192
18	TrialState.COMPLETE	0.0009414584046559398	2020-01-20 09:46:27.704180	2020-01-20 10:09:27.930722	50.0	91.0	0.0889487973134161	600.0	0.9976925494583521	0.0001569097341093233	0.0009414584046559398	0.00036374529270797673	0.0005705808513066301	7128.77969873331	0.0008499390548819649	0.0001569097341093233	0.0009414584046559398	0.00036374529270797673	0.0005705808513066301	7128.7795988816615	0.0008499390979208752	0.0001569097341093233	0.0009414584046559398	0.00036374529270797673	0.0005705808513066301	7128.779798584959	0.0008499390119106732	18	0.0009414584046559398	0.0009414584046559398
19	TrialState.COMPLETE	0.0007988131918292822	2020-01-20 10:09:27.931528	2020-01-20 10:32:12.791689	150.0	11.0	0.018731846701825483	1000.0	0.9986611788716707	0.00014264521282665753	0.0007988131918292822	0.0003138194682186466	0.00034234851078397807	7134.4148015805085	0.0007803248972663083	0.00014264521282665753	0.0007988131918292822	0.0003138194682186466	0.00034234851078397807	7134.414726691773	0.0007803249306069052	0.00014264521282665753	0.0007988131918292822	0.0003138194682186466	0.00034234851078397807	7134.414876469245	0.0007803248639796115	19	0.0007702841492639507	0.0007893035109741717
