number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.10627340823970037	2020-03-13 11:44:35.286446	2020-03-13 11:45:02.105990	6.262003890127126	0.025605549649634893	64	0.008464662462867874	128	0.4879066595231394	1.000523169430789	0.007022471910112359	0.10627340823970037	0.03136704119850187	0.05664794007490637	48.306179775280896	0.051715688650720425	0.007022471910112359	0.10627340823970037	0.03136704119850187	0.05664794007490637	48.306179775280896	0.051715688650720425	2184279494	150	0.007022471910112359	0.10627340823970037	0.03136704119850187	0.05664794007490637	48.306179775280896	0.051715688650720425	10	COMPLETE
11	0.09363295880149813	2020-03-13 11:45:02.117914	2020-03-13 11:45:17.717414	8.905718012779456	0.04149407112306543	64	0.005520452333359794	512	0.004268095893300119	0.9987987266026772	0.007958801498127341	0.09363295880149813	0.031835205992509365	0.05149812734082397	48.081460674157306	0.05198724859963335	0.007958801498127341	0.09363295880149813	0.031835205992509365	0.05149812734082397	48.081460674157306	0.05198724859963335	597897520	150	0.007958801498127341	0.09363295880149813	0.031835205992509365	0.05149812734082397	48.081460674157306	0.05198724859963335	11	COMPLETE
12	0.0997191011235955	2020-03-13 11:45:17.729386	2020-03-13 11:45:35.896249	1.7757196985923662	0.014465763621163419	256	0.0049226597438714005	512	0.0033133349965769514	0.9849973560698079	0.011235955056179775	0.0997191011235955	0.026217228464419477	0.05102996254681648	47.5313670411985	0.05281952052121253	0.011235955056179775	0.0997191011235955	0.026217228464419477	0.05102996254681648	47.5313670411985	0.05281952052121253	224999701	150	0.011235955056179775	0.0997191011235955	0.026217228464419477	0.05102996254681648	47.5313670411985	0.05281952052121253	12	COMPLETE
13	0.10440074906367042	2020-03-13 11:45:35.908273	2020-03-13 11:45:57.203610	4.809257649288787	0.07395275568084984	256	0.046865320977950986	256	0.021975509146108695	0.9935976355746459	0.013576779026217229	0.10440074906367042	0.03136704119850187	0.04681647940074907	47.892790262172284	0.05580406852300674	0.013576779026217229	0.10440074906367042	0.03136704119850187	0.04681647940074907	47.892790262172284	0.05580406852300674	105368850	150	0.013576779026217229	0.10440074906367042	0.03136704119850187	0.04681647940074907	47.892790262172284	0.05580406852300674	13	COMPLETE
14	0.10955056179775281	2020-03-13 11:45:57.216578	2020-03-13 11:46:16.538947	6.798969175513755	0.038817598407403404	128	0.014127305490156488	256	0.21752601704951868	1.0115262386921011	0.013108614232209739	0.10955056179775281	0.028089887640449437	0.05196629213483146	48.7813670411985	0.05517572373881265	0.013108614232209739	0.10955056179775281	0.028089887640449437	0.05196629213483146	48.7813670411985	0.05517572373881265	976681184	150	0.013108614232209739	0.10955056179775281	0.028089887640449437	0.05196629213483146	48.7813670411985	0.05517572373881265	14	COMPLETE
15	0.10767790262172285	2020-03-13 11:46:16.550833	2020-03-13 11:46:36.701777	8.462373426557361	0.011228649023585157	256	0.0010329492539403141	256	0.0543286919358379	0.9939224340975605	0.01544943820224719	0.10767790262172285	0.032303370786516857	0.05571161048689138	47.997425093632955	0.05730624655226371	0.01544943820224719	0.10767790262172285	0.032303370786516857	0.05571161048689138	47.997191011235955	0.057306291395634784	1965687447	150	0.01544943820224719	0.10767790262172285	0.032303370786516857	0.05571161048689138	47.99765917602996	0.057306202323185396	15	COMPLETE
16	0.10018726591760299	2020-03-13 11:46:36.713639	2020-03-13 11:47:04.035914	8.570609503391573	0.06525928828896184	256	0.008592154852386801	128	0.012926480070577255	1.012991042514698	0.007022471910112359	0.10018726591760299	0.030430711610486893	0.04915730337078652	48.838951310861425	0.05094986344756928	0.007022471910112359	0.10018726591760299	0.030430711610486893	0.04915730337078652	48.838951310861425	0.05094986344756928	822162057	150	0.007022471910112359	0.10018726591760299	0.030430711610486893	0.04915730337078652	48.838951310861425	0.05094986344756928	16	COMPLETE
17	0.1100187265917603	2020-03-13 11:47:04.047903	2020-03-13 11:47:20.168653	9.734758953082743	0.028551567423265554	64	0.01027582549471797	512	0.12864966889128085	1.0112943440258908	0.011235955056179775	0.1100187265917603	0.03089887640449438	0.05898876404494382	48.74250936329588	0.05499073820174677	0.011235955056179775	0.1100187265917603	0.03089887640449438	0.05898876404494382	48.74250936329588	0.05499073820174677	2466289235	150	0.011235955056179775	0.1100187265917603	0.03089887640449438	0.05898876404494382	48.74250936329588	0.05499073820174677	17	COMPLETE
18	0.10018726591760299	2020-03-13 11:47:20.180673	2020-03-13 11:47:37.948956	8.20083980216847	0.040733755483087296	128	0.04350051141364523	512	0.012315206531715943	1.0129271499474257	0.010299625468164793	0.10018726591760299	0.030430711610486893	0.04728464419475655	48.806179775280896	0.05223718208023909	0.010299625468164793	0.10018726591760299	0.030430711610486893	0.04728464419475655	48.806179775280896	0.05223718208023909	560164721	150	0.010299625468164793	0.10018726591760299	0.030430711610486893	0.04728464419475655	48.806179775280896	0.05223718208023909	18	COMPLETE
19	0.0997191011235955	2020-03-13 11:47:37.961126	2020-03-13 11:47:54.991616	2.8636578654696008	0.010395631288193439	128	0.00363725909839362	512	0.003692641275235835	0.9972853245499652	0.012172284644194757	0.0997191011235955	0.03136704119850187	0.04962546816479401	48.16947565543071	0.054067155181228274	0.012172284644194757	0.0997191011235955	0.03136704119850187	0.04962546816479401	48.16947565543071	0.054067155181228274	3627167178	150	0.012172284644194757	0.0997191011235955	0.03136704119850187	0.04962546816479401	48.16947565543071	0.054067155181228274	19	COMPLETE
20	0.10112359550561797	2020-03-13 11:47:55.002816	2020-03-13 11:48:11.576331	3.730912106483407	0.01724219488802739	128	0.010966420345514998	512	0.015312007730672983	1.010563706264095	0.008895131086142321	0.10112359550561797	0.03136704119850187	0.05196629213483146	48.70692883895131	0.052230354980495386	0.008895131086142321	0.10112359550561797	0.03136704119850187	0.05196629213483146	48.70692883895131	0.052230354980495386	3079112670	150	0.008895131086142321	0.10112359550561797	0.03136704119850187	0.05196629213483146	48.70692883895131	0.052230354980495386	20	COMPLETE
21	0.10767790262172285	2020-03-13 11:48:11.588237	2020-03-13 11:48:32.107776	2.5158087619668943	0.011494358594016981	256	0.00480827301230598	256	0.18701954532386003	0.9954433936167034	0.009363295880149813	0.10767790262172285	0.030430711610486893	0.05102996254681648	47.96161048689139	0.05354936161585313	0.009363295880149813	0.10767790262172285	0.030430711610486893	0.05102996254681648	47.96161048689139	0.05354936161585313	1268378769	150	0.009363295880149813	0.10767790262172285	0.030430711610486893	0.05102996254681648	47.96161048689139	0.05354936161585313	21	COMPLETE
22	0.10299625468164794	2020-03-13 11:48:32.119581	2020-03-13 11:48:50.430149	3.8920035582974917	0.04199174988267502	256	0.010698475645917563	512	0.8058015978376136	1.0115365145434991	0.013108614232209739	0.10299625468164794	0.02902621722846442	0.04728464419475655	48.83192883895131	0.05405165052968543	0.013108614232209739	0.10299625468164794	0.02902621722846442	0.04728464419475655	48.83192883895131	0.05405165052968543	3542471690	150	0.013108614232209739	0.10299625468164794	0.02902621722846442	0.04728464419475655	48.83192883895131	0.05405165052968543	22	COMPLETE
23	0.10533707865168539	2020-03-13 11:48:50.442002	2020-03-13 11:49:16.737624	6.855963221314448	0.052151790791756164	64	0.005931069718879009	128	0.012442487760376411	1.001329346216364	0.009831460674157303	0.10533707865168539	0.032303370786516857	0.0552434456928839	48.28698501872659	0.05396484945217025	0.009831460674157303	0.10533707865168539	0.032303370786516857	0.0552434456928839	48.28698501872659	0.05396484945217025	1571354860	150	0.009831460674157303	0.10533707865168539	0.032303370786516857	0.0552434456928839	48.28698501872659	0.05396484945217025	23	COMPLETE
24	0.10252808988764045	2020-03-13 11:49:16.749611	2020-03-13 11:49:32.481289	7.685702275673395	0.044896207192946055	64	0.0048913239665701715	512	0.105282498504856	0.9933676620795346	0.011704119850187267	0.10252808988764045	0.03277153558052434	0.0552434456928839	47.9316479400749	0.05498037253131395	0.011704119850187267	0.10252808988764045	0.03277153558052434	0.0552434456928839	47.9316479400749	0.05498037253131395	1739568404	150	0.011704119850187267	0.10252808988764045	0.03277153558052434	0.0552434456928839	47.9316479400749	0.05498037253131395	24	COMPLETE
25	0.09925093632958802	2020-03-13 11:49:32.494052	2020-03-13 11:49:58.627619	5.498191889538463	0.013568846134402828	64	0.0035650112819385553	128	0.2562069183347519	0.9898891947267068	0.008895131086142321	0.09925093632958802	0.02949438202247191	0.054775280898876406	47.75772471910113	0.05240502919641104	0.008895131086142321	0.09925093632958802	0.02949438202247191	0.054775280898876406	47.75749063670412	0.052406182311667215	59584254	150	0.008895131086142321	0.09925093632958802	0.02949438202247191	0.054775280898876406	47.75795880149813	0.052403952955505276	25	COMPLETE
26	0.10627340823970037	2020-03-13 11:49:58.639725	2020-03-13 11:50:16.965298	6.9868898361148055	0.02753952542938474	256	0.011350776970457818	512	0.07658192245969399	1.0053649879433912	0.010767790262172285	0.10627340823970037	0.0299625468164794	0.05664794007490637	48.49953183520599	0.05403764468292824	0.010767790262172285	0.10627340823970037	0.0299625468164794	0.05664794007490637	48.49953183520599	0.05403764468292824	951972408	150	0.010767790262172285	0.10627340823970037	0.0299625468164794	0.05664794007490637	48.49953183520599	0.05403764468292824	26	COMPLETE
27	0.10533707865168539	2020-03-13 11:50:16.977137	2020-03-13 11:50:32.876308	4.646255809902285	0.0686141543257124	64	0.019374001921973624	512	0.06631721192367075	1.0184902704306895	0.011704119850187267	0.10533707865168539	0.03089887640449438	0.046348314606741575	49.19616104868914	0.05341542235379686	0.011704119850187267	0.10533707865168539	0.03089887640449438	0.046348314606741575	49.19616104868914	0.05341542235379686	2420576821	150	0.011704119850187267	0.10533707865168539	0.03089887640449438	0.046348314606741575	49.19616104868914	0.05341542235379686	27	COMPLETE
28	0.10393258426966293	2020-03-13 11:50:32.888385	2020-03-13 11:50:52.998234	8.530739966059365	0.0442872844511489	256	0.06576940814652173	256	0.0031507533858029205	1.0101740862851551	0.011704119850187267	0.10393258426966293	0.0299625468164794	0.04868913857677903	48.74204119850187	0.05364661981300092	0.011704119850187267	0.10393258426966293	0.0299625468164794	0.04868913857677903	48.74204119850187	0.05364661981300092	2212992792	150	0.011704119850187267	0.10393258426966293	0.0299625468164794	0.04868913857677903	48.74204119850187	0.05364661981300092	28	COMPLETE
29	0.09784644194756555	2020-03-13 11:50:53.009113	2020-03-13 11:51:08.473140	2.6503676704472587	0.044396159001937455	64	0.05798434289617501	512	0.0026644129110569466	1.0159684161451552	0.013576779026217229	0.09784644194756555	0.03089887640449438	0.056179775280898875	48.94850187265918	0.05468556960382911	0.013576779026217229	0.09784644194756555	0.03089887640449438	0.056179775280898875	48.94850187265918	0.05468556960382911	2423477966	150	0.013576779026217229	0.09784644194756555	0.03089887640449438	0.056179775280898875	48.94850187265918	0.05468556960382911	29	COMPLETE
30	0.10533707865168539	2020-03-13 11:51:08.484144	2020-03-13 11:51:24.848522	4.272447076090407	0.01630588901961611	128	0.03124670226563448	512	0.10847130044906711	1.0066103684011332	0.010767790262172285	0.10533707865168539	0.03323970037453183	0.05056179775280899	48.594569288389515	0.05346647873172001	0.010767790262172285	0.10533707865168539	0.03323970037453183	0.05056179775280899	48.594569288389515	0.05346647873172001	3875831231	150	0.010767790262172285	0.10533707865168539	0.03323970037453183	0.05056179775280899	48.594569288389515	0.05346647873172001	30	COMPLETE
31	0.10533707865168539	2020-03-13 11:51:24.860612	2020-03-13 11:51:44.836680	5.388507638463301	0.017647083696008568	256	0.004819332497606329	256	0.0037271680658185233	0.9946021737263988	0.010767790262172285	0.10533707865168539	0.03885767790262172	0.060861423220973786	47.989934456928836	0.05674507955447842	0.010767790262172285	0.10533707865168539	0.03885767790262172	0.060861423220973786	47.989700374531836	0.05674529129794021	3417517966	150	0.010767790262172285	0.10533707865168539	0.03885767790262172	0.060861423220973786	47.99016853932584	0.05674487403876551	31	COMPLETE
32	0.10533707865168539	2020-03-13 11:51:44.847223	2020-03-13 11:52:11.170691	5.35673392018026	0.011254164481696045	64	0.0018266752714415052	128	0.002724068881394043	1.0036893944362395	0.011704119850187267	0.10533707865168539	0.026685393258426966	0.05149812734082397	48.50046816479401	0.05317003638377826	0.011704119850187267	0.10533707865168539	0.026685393258426966	0.05149812734082397	48.50046816479401	0.05317003638377826	2572068310	150	0.011704119850187267	0.10533707865168539	0.026685393258426966	0.05149812734082397	48.50046816479401	0.05317003638377826	32	COMPLETE
33	0.10065543071161048	2020-03-13 11:52:11.182554	2020-03-13 11:52:37.113294	6.073062166274784	0.013248120899664678	256	0.0016301877758999144	128	0.5135401022759212	1.0199156185247575	0.008895131086142321	0.10065543071161048	0.032303370786516857	0.052434456928838954	49.22776217228464	0.0522839333914317	0.008895131086142321	0.10065543071161048	0.032303370786516857	0.052434456928838954	49.22752808988764	0.0522840709655704	588392909	150	0.008895131086142321	0.10065543071161048	0.032303370786516857	0.052434456928838954	49.22799625468165	0.05228379909286773	33	COMPLETE
34	0.09176029962546817	2020-03-13 11:52:37.125291	2020-03-13 11:52:53.583446	4.591920717019526	0.06828065052089942	128	0.008599305636712858	512	0.0010490402940392083	1.0024242551468856	0.012172284644194757	0.09176029962546817	0.03323970037453183	0.04915730337078652	48.37874531835206	0.05368916492658999	0.012172284644194757	0.09176029962546817	0.03323970037453183	0.04915730337078652	48.37874531835206	0.05368916492658999	4274218294	150	0.012172284644194757	0.09176029962546817	0.03323970037453183	0.04915730337078652	48.37874531835206	0.05368916492658999	34	COMPLETE
35	0.09784644194756555	2020-03-13 11:52:53.595558	2020-03-13 11:53:13.810922	7.2283015184153605	0.05441076844781556	256	0.058958190276978344	256	0.6364108152859892	1.0297125533619051	0.008426966292134831	0.09784644194756555	0.02762172284644195	0.04681647940074907	49.65074906367041	0.05093026703112681	0.008426966292134831	0.09784644194756555	0.02762172284644195	0.04681647940074907	49.65074906367041	0.05093026703112681	578929375	150	0.008426966292134831	0.09784644194756555	0.02762172284644195	0.04681647940074907	49.65074906367041	0.05093026703112681	35	COMPLETE
36	0.10393258426966293	2020-03-13 11:53:13.822907	2020-03-13 11:53:33.575412	3.8342311897088717	0.09630317695154615	256	0.0028204688469366085	512	0.00942337488527229	1.0067872000205913	0.01451310861423221	0.10393258426966293	0.03838951310861423	0.0599250936329588	48.62827715355805	0.05781163188552108	0.01451310861423221	0.10393258426966293	0.03838951310861423	0.0599250936329588	48.62827715355805	0.05781163188552108	1106276427	150	0.01451310861423221	0.10393258426966293	0.03838951310861423	0.0599250936329588	48.62827715355805	0.05781163188552108	36	COMPLETE
37	0.09878277153558053	2020-03-13 11:53:33.587489	2020-03-13 11:53:50.246501	5.839329595702071	0.023258501051380515	128	0.011547733433264247	512	0.018357713975159548	1.0107888547487363	0.011235955056179775	0.09878277153558053	0.02949438202247191	0.052434456928838954	48.7874531835206	0.05358826412645239	0.011235955056179775	0.09878277153558053	0.02949438202247191	0.052434456928838954	48.7874531835206	0.05358826412645239	4034961706	150	0.011235955056179775	0.09878277153558053	0.02949438202247191	0.052434456928838954	48.7874531835206	0.05358826412645239	37	COMPLETE
38	0.10440074906367042	2020-03-13 11:53:50.257334	2020-03-13 11:54:07.401266	2.039304790926044	0.016153912876033714	64	0.07159966027838241	512	0.13081882798491612	0.9966135781314154	0.009831460674157303	0.10440074906367042	0.02902621722846442	0.05196629213483146	48.074438202247194	0.05370600739454231	0.009831460674157303	0.10440074906367042	0.02902621722846442	0.05196629213483146	48.074438202247194	0.05370600739454231	172186195	150	0.009831460674157303	0.10440074906367042	0.02902621722846442	0.05196629213483146	48.074438202247194	0.05370600739454231	38	COMPLETE
39	0.0997191011235955	2020-03-13 11:54:07.413327	2020-03-13 11:54:28.823908	2.1704592590702987	0.09387503229312509	128	0.001129183232400583	256	0.007901192791273519	1.0211958669017902	0.010767790262172285	0.0997191011235955	0.03745318352059925	0.05805243445692884	49.14559925093633	0.05453107502718783	0.010767790262172285	0.0997191011235955	0.03745318352059925	0.05805243445692884	49.14559925093633	0.05453107502718783	2044717511	150	0.010767790262172285	0.0997191011235955	0.03745318352059925	0.05805243445692884	49.14559925093633	0.05453107502718783	39	COMPLETE
40	0.10486891385767791	2020-03-13 11:54:28.834496	2020-03-13 11:54:45.386666	5.034939103958113	0.09767113899226457	128	0.0016457038350525708	512	0.018600836023582736	1.0118741232689037	0.008426966292134831	0.10486891385767791	0.03323970037453183	0.050093632958801496	48.80571161048689	0.05289997922341111	0.008426966292134831	0.10486891385767791	0.03323970037453183	0.050093632958801496	48.80571161048689	0.05289997922341111	2244092972	150	0.008426966292134831	0.10486891385767791	0.03323970037453183	0.050093632958801496	48.80571161048689	0.05289997922341111	40	COMPLETE
41	0.10720973782771535	2020-03-13 11:54:45.398464	2020-03-13 11:55:01.192975	1.2450826051801513	0.059839125307113605	64	0.027722407324136444	512	0.023005807744358453	0.9974774871516819	0.008426966292134831	0.10720973782771535	0.03604868913857678	0.052434456928838954	48.1816479400749	0.054259077642595036	0.008426966292134831	0.10720973782771535	0.03604868913857678	0.052434456928838954	48.1816479400749	0.054259077642595036	1979417366	150	0.008426966292134831	0.10720973782771535	0.03604868913857678	0.052434456928838954	48.1816479400749	0.054259077642595036	41	COMPLETE
42	0.09925093632958802	2020-03-13 11:55:01.204014	2020-03-13 11:55:29.184073	5.981064750070158	0.010166547979889915	256	0.0020395585902205455	128	0.8905289511191254	0.9922000958204046	0.01544943820224719	0.09925093632958802	0.0299625468164794	0.05056179775280899	47.8810861423221	0.055843469070456585	0.01544943820224719	0.09925093632958802	0.0299625468164794	0.05056179775280899	47.8810861423221	0.055843469070456585	4113405708	150	0.01544943820224719	0.09925093632958802	0.0299625468164794	0.05056179775280899	47.8810861423221	0.055843469070456585	42	COMPLETE
43	0.09831460674157304	2020-03-13 11:55:29.195984	2020-03-13 11:55:57.191590	8.91606153688862	0.019739553977433853	128	0.05394879077606556	128	0.006187810252345695	1.0075725781031943	0.012172284644194757	0.09831460674157304	0.02949438202247191	0.050093632958801496	48.61329588014981	0.053537972212537165	0.012172284644194757	0.09831460674157304	0.02949438202247191	0.050093632958801496	48.61329588014981	0.053537972212537165	3183452252	150	0.012172284644194757	0.09831460674157304	0.02949438202247191	0.050093632958801496	48.61329588014981	0.053537972212537165	43	COMPLETE
44	0.11095505617977527	2020-03-13 11:55:57.202264	2020-03-13 11:56:16.300509	1.3938146314870858	0.031118332968620425	64	0.006041825798640354	256	0.041015406169571424	0.9878508778836592	0.012172284644194757	0.11095505617977527	0.03323970037453183	0.05290262172284644	47.62359550561798	0.05620094573174502	0.012172284644194757	0.11095505617977527	0.03323970037453183	0.05290262172284644	47.62359550561798	0.05620094573174502	92740675	150	0.012172284644194757	0.11095505617977527	0.03323970037453183	0.05290262172284644	47.62359550561798	0.05620094573174502	44	COMPLETE
45	0.10065543071161048	2020-03-13 11:56:16.312451	2020-03-13 11:56:36.523139	2.1506837395169733	0.07545459719313338	256	0.01288640704738051	256	0.010097918205272933	0.9854882710390072	0.009363295880149813	0.10065543071161048	0.02902621722846442	0.047752808988764044	47.55852059925093	0.05239833701703565	0.009363295880149813	0.10065543071161048	0.02902621722846442	0.047752808988764044	47.55852059925093	0.05239833701703565	2245655356	150	0.009363295880149813	0.10065543071161048	0.02902621722846442	0.047752808988764044	47.55852059925093	0.05239833701703565	45	COMPLETE
46	0.10440074906367042	2020-03-13 11:56:36.535528	2020-03-13 11:56:56.930029	6.968356562573149	0.07867085321707197	256	0.011341408209823621	256	0.14847310185804669	1.0073033280684596	0.009363295880149813	0.10440074906367042	0.032303370786516857	0.054307116104868915	48.51451310861423	0.05310220463224465	0.009363295880149813	0.10440074906367042	0.032303370786516857	0.054307116104868915	48.51451310861423	0.05310220463224465	1315975310	150	0.009363295880149813	0.10440074906367042	0.032303370786516857	0.054307116104868915	48.51451310861423	0.05310220463224465	46	COMPLETE
47	0.09831460674157304	2020-03-13 11:56:56.941891	2020-03-13 11:57:16.437396	3.6318559797337957	0.0796141673668493	128	0.008589016304765815	256	0.3729952227275969	0.9987025436080211	0.00749063670411985	0.09831460674157304	0.030430711610486893	0.04447565543071161	48.203183520599254	0.05016059318086164	0.00749063670411985	0.09831460674157304	0.030430711610486893	0.04447565543071161	48.203183520599254	0.05016059318086164	3826447494	150	0.00749063670411985	0.09831460674157304	0.030430711610486893	0.04447565543071161	48.203183520599254	0.05016059318086164	47	COMPLETE
48	0.11189138576779026	2020-03-13 11:57:16.449493	2020-03-13 11:57:43.544248	1.1931951518096464	0.042288810277649434	256	0.005954386966309028	128	0.0015774013681924398	0.9815969840311254	0.009363295880149813	0.11189138576779026	0.03417602996254682	0.04962546816479401	47.3874063670412	0.054476885602654346	0.009363295880149813	0.11189138576779026	0.03417602996254682	0.04962546816479401	47.387172284644194	0.05447705431068822	2995740178	150	0.009363295880149813	0.11189138576779026	0.03417602996254682	0.04962546816479401	47.3876404494382	0.054476721334305575	48	COMPLETE
