number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10627340823970037	2020-03-16 11:09:29.937638	2020-03-16 11:09:46.397936	128	0.0017061856034430772	256	0.0011655308328186824	0.9975306149545973	0.011235955056179775	0.10627340823970037	0.028089887640449437	0.056179775280898875	48.17790262172284	0.05417420742993882	0.011235955056179775	0.10627340823970037	0.028089887640449437	0.056179775280898875	48.17790262172284	0.05417420742993882	879063234	150	0.011235955056179775	0.10627340823970037	0.028089887640449437	0.056179775280898875	48.17790262172284	0.05417420742993882	0	COMPLETE
1	0.11563670411985019	2020-03-16 11:09:46.415770	2020-03-16 11:10:18.739476	256	0.037841740466045784	256	0.6510240912953931	0.9781211501132167	0.01451310861423221	0.11563670411985019	0.03838951310861423	0.05898876404494382	47.198970037453186	0.05936297439391596	0.01451310861423221	0.11563670411985019	0.03838951310861423	0.05898876404494382	47.198970037453186	0.05936297439391596	667277119	250	0.01451310861423221	0.11563670411985019	0.03838951310861423	0.05898876404494382	47.198970037453186	0.05936297439391596	1	COMPLETE
2	0.11095505617977527	2020-03-16 11:10:18.757008	2020-03-16 11:10:35.219621	256	0.0073034598496690434	256	0.004210228344140807	0.9896578663883361	0.010299625468164793	0.11095505617977527	0.03277153558052434	0.05337078651685393	47.78089887640449	0.055010930681728326	0.010299625468164793	0.11095505617977527	0.03277153558052434	0.05337078651685393	47.78089887640449	0.055010930681728326	541361113	150	0.010299625468164793	0.11095505617977527	0.03277153558052434	0.05337078651685393	47.78089887640449	0.055010930681728326	2	COMPLETE
3	0.1104868913857678	2020-03-16 11:10:35.231453	2020-03-16 11:10:51.581896	64	0.027985050575921322	256	0.16016469801194064	0.9846661815076215	0.011235955056179775	0.1104868913857678	0.030430711610486893	0.05337078651685393	47.450842696629216	0.05576601646336909	0.011235955056179775	0.1104868913857678	0.030430711610486893	0.05337078651685393	47.450842696629216	0.05576601646336909	1111878355	150	0.011235955056179775	0.1104868913857678	0.030430711610486893	0.05337078651685393	47.450842696629216	0.05576601646336909	3	COMPLETE
4	0.09737827715355805	2020-03-16 11:10:51.592639	2020-03-16 11:11:12.619885	128	0.07319900006709425	128	0.03241026356860268	0.9960555809049445	0.010767790262172285	0.09737827715355805	0.025749063670411985	0.04353932584269663	48.07350187265918	0.05209038062913863	0.010767790262172285	0.09737827715355805	0.025749063670411985	0.04353932584269663	48.07350187265918	0.05209038062913863	2109828238	150	0.010767790262172285	0.09737827715355805	0.025749063670411985	0.04353932584269663	48.07350187265918	0.05209038062913863	4	COMPLETE
5	0.11235955056179775	2020-03-16 11:11:12.630708	2020-03-16 11:11:33.823265	64	0.045027586129604835	128	0.0012722482505285264	0.9811268810266525	0.014044943820224719	0.11235955056179775	0.03464419475655431	0.05711610486891386	47.335205992509366	0.058383041513289054	0.014044943820224719	0.11235955056179775	0.03464419475655431	0.05711610486891386	47.335205992509366	0.058383041513289054	3286544907	150	0.014044943820224719	0.11235955056179775	0.03464419475655431	0.05711610486891386	47.335205992509366	0.058383041513289054	5	COMPLETE
6	0.09925093632958802	2020-03-16 11:11:33.834964	2020-03-16 11:11:48.143852	256	0.0042398372298843145	512	0.03601245650117506	1.0034926578198466	0.00749063670411985	0.09925093632958802	0.025749063670411985	0.04400749063670412	48.48829588014981	0.04967191595311102	0.00749063670411985	0.09925093632958802	0.025749063670411985	0.04400749063670412	48.48829588014981	0.04967191595311102	1103177420	150	0.00749063670411985	0.09925093632958802	0.025749063670411985	0.04400749063670412	48.48829588014981	0.04967191595311102	6	COMPLETE
7	0.09925093632958802	2020-03-16 11:11:48.155822	2020-03-16 11:12:02.351456	64	0.007480089726494053	512	0.2991097966199024	1.0152101154388573	0.007958801498127341	0.09925093632958802	0.03089887640449438	0.04962546816479401	49.00374531835206	0.051352796738253194	0.007958801498127341	0.09925093632958802	0.03089887640449438	0.04962546816479401	49.00374531835206	0.051352796738253194	2436740693	150	0.007958801498127341	0.09925093632958802	0.03089887640449438	0.04962546816479401	49.00374531835206	0.051352796738253194	7	COMPLETE
8	0.10533707865168539	2020-03-16 11:12:02.363288	2020-03-16 11:12:18.667404	128	0.005537449819106348	512	0.014180017183191021	0.998887791763119	0.013108614232209739	0.10533707865168539	0.03604868913857678	0.054775280898876406	48.16713483146067	0.056763849673067836	0.013108614232209739	0.10533707865168539	0.03604868913857678	0.054775280898876406	48.16713483146067	0.056763849673067836	4132506681	150	0.013108614232209739	0.10533707865168539	0.03604868913857678	0.054775280898876406	48.16713483146067	0.056763849673067836	8	COMPLETE
9	0.10720973782771535	2020-03-16 11:12:18.679167	2020-03-16 11:12:35.291837	256	0.05954340391780744	256	0.38748743206991937	0.9833624563790327	0.010767790262172285	0.10720973782771535	0.03089887640449438	0.05711610486891386	47.46676029962547	0.05568088466451188	0.010767790262172285	0.10720973782771535	0.03089887640449438	0.05711610486891386	47.46676029962547	0.05568088466451188	3891457902	150	0.010767790262172285	0.10720973782771535	0.03089887640449438	0.05711610486891386	47.46676029962547	0.05568088466451188	9	COMPLETE
